county,office,district,candidate,party,votes
Walthall,President,,Jo Jorgensen,Libertarian,19
Warren,President,,Jo Jorgensen,Libertarian,93
Washington,President,,Jo Jorgensen,Libertarian,53
Wayne,President,,Jo Jorgensen,Libertarian,45
Webster,President,,Jo Jorgensen,Libertarian,27
Wilkinson,President,,Jo Jorgensen,Libertarian,12
Winston,President,,Jo Jorgensen,Libertarian,41
Yalobusha,President,,Jo Jorgensen,Libertarian,26
Yazoo,President,,Jo Jorgensen,Libertarian,21
Adams,President,,Brock Pierce,Independent,2
Alcorn,President,,Brock Pierce,Independent,4
Amite,President,,Brock Pierce,Independent,3
Attala,President,,Brock Pierce,Independent,4
Benton,President,,Brock Pierce,Independent,3
Bolivar,President,,Brock Pierce,Independent,3
Calhoun,President,,Brock Pierce,Independent,6
Carroll,President,,Brock Pierce,Independent,2
Chickasaw,President,,Brock Pierce,Independent,2
Choctaw,President,,Brock Pierce,Independent,1
Claiborne,President,,Brock Pierce,Independent,6
Clarke,President,,Brock Pierce,Independent,3
Clay,President,,Brock Pierce,Independent,8
Coahoma,President,,Brock Pierce,Independent,2
Copiah,President,,Brock Pierce,Independent,4
Covington,President,,Brock Pierce,Independent,2
DeSoto,President,,Brock Pierce,Independent,119
Forrest,President,,Brock Pierce,Independent,14
Franklin,President,,Brock Pierce,Independent,4
George,President,,Brock Pierce,Independent,5
Greene,President,,Brock Pierce,Independent,4
Grenada,President,,Brock Pierce,Independent,6
Hancock,President,,Brock Pierce,Independent,11
Harrison,President,,Brock Pierce,Independent,30
Hinds,President,,Brock Pierce,Independent,60
Holmes,President,,Brock Pierce,Independent,14
Humphreys,President,,Brock Pierce,Independent,4
Issaquena,President,,Brock Pierce,Independent,0
Itawamba,President,,Brock Pierce,Independent,3
Jackson,President,,Brock Pierce,Independent,37
Jasper,President,,Brock Pierce,Independent,5
Jeff Davis,President,,Brock Pierce,Independent,5
Jefferson,President,,Brock Pierce,Independent,1
Jones,President,,Brock Pierce,Independent,9
Kemper,President,,Brock Pierce,Independent,5
Lafayette,President,,Brock Pierce,Independent,8
Lamar,President,,Brock Pierce,Independent,10
Lauderdale,President,,Brock Pierce,Independent,14
Lawrence,President,,Brock Pierce,Independent,1
Leake,President,,Brock Pierce,Independent,1
Lee,President,,Brock Pierce,Independent,12
Leflore,President,,Brock Pierce,Independent,6
Lincoln,President,,Brock Pierce,Independent,7
Lowndes,President,,Brock Pierce,Independent,9
Madison,President,,Brock Pierce,Independent,14
Marion,President,,Brock Pierce,Independent,5
Marshall,President,,Brock Pierce,Independent,11
Monroe,President,,Brock Pierce,Independent,4
Montgomery,President,,Brock Pierce,Independent,1
Neshoba,President,,Brock Pierce,Independent,2
Newton,President,,Brock Pierce,Independent,6
Noxubee,President,,Brock Pierce,Independent,4
Oktibbeha,President,,Brock Pierce,Independent,14
Panola,President,,Brock Pierce,Independent,11
Pearl River,President,,Brock Pierce,Independent,13
Perry,President,,Brock Pierce,Independent,4
Pike,President,,Brock Pierce,Independent,4
Pontotoc,President,,Brock Pierce,Independent,4
Prentiss,President,,Brock Pierce,Independent,3
Quitman,President,,Brock Pierce,Independent,3
Rankin,President,,Brock Pierce,Independent,12
Scott,President,,Brock Pierce,Independent,4
Sharkey,President,,Brock Pierce,Independent,0
Simpson,President,,Brock Pierce,Independent,4
Smith,President,,Brock Pierce,Independent,2
Stone,President,,Brock Pierce,Independent,2
Sunflower,President,,Brock Pierce,Independent,3
Tallahatchie,President,,Brock Pierce,Independent,1
Tate,President,,Brock Pierce,Independent,7
Tippah,President,,Brock Pierce,Independent,3
Tishomingo,President,,Brock Pierce,Independent,1
Tunica,President,,Brock Pierce,Independent,1
Union,President,,Brock Pierce,Independent,3
Walthall,President,,Brock Pierce,Independent,6
Warren,President,,Brock Pierce,Independent,8
Washington,President,,Brock Pierce,Independent,10
Wayne,President,,Brock Pierce,Independent,6
Webster,President,,Brock Pierce,Independent,3
Wilkinson,President,,Brock Pierce,Independent,5
Winston,President,,Brock Pierce,Independent,3
Yalobusha,President,,Brock Pierce,Independent,2
Yazoo,President,,Brock Pierce,Independent,11
Adams,President,,Kanye West,Independent,54
Alcorn,President,,Kanye West,Independent,32
Amite,President,,Kanye West,Independent,17
Attala,President,,Kanye West,Independent,22
Benton,President,,Kanye West,Independent,6
Bolivar,President,,Kanye West,Independent,62
Calhoun,President,,Kanye West,Independent,17
Carroll,President,,Kanye West,Independent,12
Chickasaw,President,,Kanye West,Independent,37
Choctaw,President,,Kanye West,Independent,6
Claiborne,President,,Kanye West,Independent,23
Clarke,President,,Kanye West,Independent,20
Clay,President,,Kanye West,Independent,35
Coahoma,President,,Kanye West,Independent,39
Copiah,President,,Kanye West,Independent,40
Covington,President,,Kanye West,Independent,27
DeSoto,President,,Kanye West,Independent,219
Forrest,President,,Kanye West,Independent,119
Franklin,President,,Kanye West,Independent,14
George,President,,Kanye West,Independent,21
Greene,President,,Kanye West,Independent,10
Grenada,President,,Kanye West,Independent,18
Hancock,President,,Kanye West,Independent,43
Harrison,President,,Kanye West,Independent,182
Hinds,President,,Kanye West,Independent,422
Holmes,President,,Kanye West,Independent,46
Humphreys,President,,Kanye West,Independent,20
Issaquena,President,,Kanye West,Independent,1
Itawamba,President,,Kanye West,Independent,15
Jackson,President,,Kanye West,Independent,125
Jasper,President,,Kanye West,Independent,22
Jeff Davis,President,,Kanye West,Independent,29
Jefferson,President,,Kanye West,Independent,18
Jones,President,,Kanye West,Independent,69
Kemper,President,,Kanye West,Independent,9
Lafayette,President,,Kanye West,Independent,55
Lamar,President,,Kanye West,Independent,66
Lauderdale,President,,Kanye West,Independent,67
Lawrence,President,,Kanye West,Independent,19
Leake,President,,Kanye West,Independent,23
Lee,President,,Kanye West,Independent,116
Leflore,President,,Kanye West,Independent,39
Lincoln,President,,Kanye West,Independent,31
Lowndes,President,,Kanye West,Independent,71
Madison,President,,Kanye West,Independent,140
Marion,President,,Kanye West,Independent,29
Marshall,President,,Kanye West,Independent,51
Monroe,President,,Kanye West,Independent,39
Montgomery,President,,Kanye West,Independent,11
Neshoba,President,,Kanye West,Independent,34
Newton,President,,Kanye West,Independent,28
Noxubee,President,,Kanye West,Independent,15
Oktibbeha,President,,Kanye West,Independent,61
Panola,President,,Kanye West,Independent,49
Pearl River,President,,Kanye West,Independent,42
Perry,President,,Kanye West,Independent,9
Pike,President,,Kanye West,Independent,43
Pontotoc,President,,Kanye West,Independent,30
Prentiss,President,,Kanye West,Independent,20
Quitman,President,,Kanye West,Independent,12
Rankin,President,,Kanye West,Independent,135
Scott,President,,Kanye West,Independent,24
Sharkey,President,,Kanye West,Independent,8
Simpson,President,,Kanye West,Independent,30
Smith,President,,Kanye West,Independent,13
Stone,President,,Kanye West,Independent,12
Sunflower,President,,Kanye West,Independent,37
Tallahatchie,President,,Kanye West,Independent,22
Tate,President,,Kanye West,Independent,56
Tippah,President,,Kanye West,Independent,25
Tishomingo,President,,Kanye West,Independent,15
Tunica,President,,Kanye West,Independent,27
Union,President,,Kanye West,Independent,28
Walthall,President,,Kanye West,Independent,16
Warren,President,,Kanye West,Independent,46
Washington,President,,Kanye West,Independent,71
Wayne,President,,Kanye West,Independent,37
Webster,President,,Kanye West,Independent,16
Wilkinson,President,,Kanye West,Independent,7
Winston,President,,Kanye West,Independent,26
Yalobusha,President,,Kanye West,Independent,22
Yazoo,President,,Kanye West,Independent,33
Adams,U.S. Senate,,Mike Espy,Democrat,8190
Alcorn,U.S. Senate,,Mike Espy,Democrat,3641
Amite,U.S. Senate,,Mike Espy,Democrat,2750
Attala,U.S. Senate,,Mike Espy,Democrat,3824
Benton,U.S. Senate,,Mike Espy,Democrat,1868
Bolivar,U.S. Senate,,Mike Espy,Democrat,9330
Calhoun,U.S. Senate,,Mike Espy,Democrat,2138
Carroll,U.S. Senate,,Mike Espy,Democrat,1923
Chickasaw,U.S. Senate,,Mike Espy,Democrat,4134
Choctaw,U.S. Senate,,Mike Espy,Democrat,1320
Claiborne,U.S. Senate,,Mike Espy,Democrat,3907
Clarke,U.S. Senate,,Mike Espy,Democrat,3053
Clay,U.S. Senate,,Mike Espy,Democrat,6171
Coahoma,U.S. Senate,,Mike Espy,Democrat,6337
Copiah,U.S. Senate,,Mike Espy,Democrat,6730
Covington,U.S. Senate,,Mike Espy,Democrat,3637
DeSoto,U.S. Senate,,Mike Espy,Democrat,31115
Forrest,U.S. Senate,,Mike Espy,Democrat,14871
Franklin,U.S. Senate,,Mike Espy,Democrat,1570
George,U.S. Senate,,Mike Espy,Democrat,1844
Greene,U.S. Senate,,Mike Espy,Democrat,1196
Grenada,U.S. Senate,,Mike Espy,Democrat,5120
Hancock,U.S. Senate,,Mike Espy,Democrat,5651
Harrison,U.S. Senate,,Mike Espy,Democrat,30367
Hinds,U.S. Senate,,Mike Espy,Democrat,75467
Holmes,U.S. Senate,,Mike Espy,Democrat,6798
Humphreys,U.S. Senate,,Mike Espy,Democrat,3135
Issaquena,U.S. Senate,,Mike Espy,Democrat,367
Itawamba,U.S. Senate,,Mike Espy,Democrat,1680
Jackson,U.S. Senate,,Mike Espy,Democrat,19334
Jasper,U.S. Senate,,Mike Espy,Democrat,4556
Jeff Davis,U.S. Senate,,Mike Espy,Democrat,3758
Jefferson,U.S. Senate,,Mike Espy,Democrat,3428
Jones,U.S. Senate,,Mike Espy,Democrat,9422
Kemper,U.S. Senate,,Mike Espy,Democrat,2965
Lafayette,U.S. Senate,,Mike Espy,Democrat,10806
Lamar,U.S. Senate,,Mike Espy,Democrat,8157
Lauderdale,U.S. Senate,,Mike Espy,Democrat,13537
Lawrence,U.S. Senate,,Mike Espy,Democrat,2318
Leake,U.S. Senate,,Mike Espy,Democrat,4123
Lee,U.S. Senate,,Mike Espy,Democrat,13372
Leflore,U.S. Senate,,Mike Espy,Democrat,7936
Lincoln,U.S. Senate,,Mike Espy,Democrat,5256
Lowndes,U.S. Senate,,Mike Espy,Democrat,13843
Madison,U.S. Senate,,Mike Espy,Democrat,25374
Marion,U.S. Senate,,Mike Espy,Democrat,4177
Marshall,U.S. Senate,,Mike Espy,Democrat,8590
Monroe,U.S. Senate,,Mike Espy,Democrat,6441
Montgomery,U.S. Senate,,Mike Espy,Democrat,2264
Neshoba,U.S. Senate,,Mike Espy,Democrat,3602
Newton,U.S. Senate,,Mike Espy,Democrat,3290
Noxubee,U.S. Senate,,Mike Espy,Democrat,4138
Oktibbeha,U.S. Senate,,Mike Espy,Democrat,10870
Panola,U.S. Senate,,Mike Espy,Democrat,7953
Pearl River,U.S. Senate,,Mike Espy,Democrat,5053
Perry,U.S. Senate,,Mike Espy,Democrat,1555
Pike,U.S. Senate,,Mike Espy,Democrat,9048
Pontotoc,U.S. Senate,,Mike Espy,Democrat,3164
Prentiss,U.S. Senate,,Mike Espy,Democrat,2714
Quitman,U.S. Senate,,Mike Espy,Democrat,2307
Rankin,U.S. Senate,,Mike Espy,Democrat,20315
Scott,U.S. Senate,,Mike Espy,Democrat,4649
Sharkey,U.S. Senate,,Mike Espy,Democrat,1511
Simpson,U.S. Senate,,Mike Espy,Democrat,4303
Smith,U.S. Senate,,Mike Espy,Democrat,1977
Stone,U.S. Senate,,Mike Espy,Democrat,2051
Sunflower,U.S. Senate,,Mike Espy,Democrat,7020
Tallahatchie,U.S. Senate,,Mike Espy,Democrat,3316
Tate,U.S. Senate,,Mike Espy,Democrat,4694
Tippah,U.S. Senate,,Mike Espy,Democrat,2432
Tishomingo,U.S. Senate,,Mike Espy,Democrat,1594
Tunica,U.S. Senate,,Mike Espy,Democrat,2717
Union,U.S. Senate,,Mike Espy,Democrat,2660
Walthall,U.S. Senate,,Mike Espy,Democrat,2993
Warren,U.S. Senate,,Mike Espy,Democrat,10853
Washington,U.S. Senate,,Mike Espy,Democrat,13155
Wayne,U.S. Senate,,Mike Espy,Democrat,3954
Webster,U.S. Senate,,Mike Espy,Democrat,1198
Wilkinson,U.S. Senate,,Mike Espy,Democrat,2702
Winston,U.S. Senate,,Mike Espy,Democrat,4303
Yalobusha,U.S. Senate,,Mike Espy,Democrat,3005
Yazoo,U.S. Senate,,Mike Espy,Democrat,5804
Adams,U.S. Senate,,Cindy Hyde-Smith,Republican,5416
Alcorn,U.S. Senate,,Cindy Hyde-Smith,Republican,11616
Amite,U.S. Senate,,Cindy Hyde-Smith,Republican,4347
Attala,U.S. Senate,,Cindy Hyde-Smith,Republican,4888
Benton,U.S. Senate,,Cindy Hyde-Smith,Republican,2320
Bolivar,U.S. Senate,,Cindy Hyde-Smith,Republican,4317
Calhoun,U.S. Senate,,Cindy Hyde-Smith,Republican,4341
Carroll,U.S. Senate,,Cindy Hyde-Smith,Republican,3716
Chickasaw,U.S. Senate,,Cindy Hyde-Smith,Republican,3913
Choctaw,U.S. Senate,,Cindy Hyde-Smith,Republican,2811
Claiborne,U.S. Senate,,Cindy Hyde-Smith,Republican,555
Clarke,U.S. Senate,,Cindy Hyde-Smith,Republican,5169
Clay,U.S. Senate,,Cindy Hyde-Smith,Republican,4006
Coahoma,U.S. Senate,,Cindy Hyde-Smith,Republican,2133
Copiah,U.S. Senate,,Cindy Hyde-Smith,Republican,6062
Covington,U.S. Senate,,Cindy Hyde-Smith,Republican,5604
DeSoto,U.S. Senate,,Cindy Hyde-Smith,Republican,43171
Forrest,U.S. Senate,,Cindy Hyde-Smith,Republican,16079
Franklin,U.S. Senate,,Cindy Hyde-Smith,Republican,2833
George,U.S. Senate,,Cindy Hyde-Smith,Republican,8811
Greene,U.S. Senate,,Cindy Hyde-Smith,Republican,4395
Grenada,U.S. Senate,,Cindy Hyde-Smith,Republican,5654
Hancock,U.S. Senate,,Cindy Hyde-Smith,Republican,14537
Harrison,U.S. Senate,,Cindy Hyde-Smith,Republican,43180
Hinds,U.S. Senate,,Cindy Hyde-Smith,Republican,23661
Holmes,U.S. Senate,,Cindy Hyde-Smith,Republican,1230
Humphreys,U.S. Senate,,Cindy Hyde-Smith,Republican,1023
Issaquena,U.S. Senate,,Cindy Hyde-Smith,Republican,309
Itawamba,U.S. Senate,,Cindy Hyde-Smith,Republican,8818
Jackson,U.S. Senate,,Cindy Hyde-Smith,Republican,33608
Jasper,U.S. Senate,,Cindy Hyde-Smith,Republican,4102
Jeff Davis,U.S. Senate,,Cindy Hyde-Smith,Republican,2400
Jefferson,U.S. Senate,,Cindy Hyde-Smith,Republican,476
Jones,U.S. Senate,,Cindy Hyde-Smith,Republican,19917
Kemper,U.S. Senate,,Cindy Hyde-Smith,Republican,1720
Lafayette,U.S. Senate,,Cindy Hyde-Smith,Republican,12127
Lamar,U.S. Senate,,Cindy Hyde-Smith,Republican,19588
Lauderdale,U.S. Senate,,Cindy Hyde-Smith,Republican,17082
Lawrence,U.S. Senate,,Cindy Hyde-Smith,Republican,4222
Leake,U.S. Senate,,Cindy Hyde-Smith,Republican,4991
Lee,U.S. Senate,,Cindy Hyde-Smith,Republican,22739
Leflore,U.S. Senate,,Cindy Hyde-Smith,Republican,2914
Lincoln,U.S. Senate,,Cindy Hyde-Smith,Republican,11378
Lowndes,U.S. Senate,,Cindy Hyde-Smith,Republican,13010
Madison,U.S. Senate,,Cindy Hyde-Smith,Republican,30038
Marion,U.S. Senate,,Cindy Hyde-Smith,Republican,7821
Marshall,U.S. Senate,,Cindy Hyde-Smith,Republican,6904
Monroe,U.S. Senate,,Cindy Hyde-Smith,Republican,10516
Montgomery,U.S. Senate,,Cindy Hyde-Smith,Republican,2738
Neshoba,U.S. Senate,,Cindy Hyde-Smith,Republican,7797
Newton,U.S. Senate,,Cindy Hyde-Smith,Republican,6659
Noxubee,U.S. Senate,,Cindy Hyde-Smith,Republican,1178
Oktibbeha,U.S. Senate,,Cindy Hyde-Smith,Republican,8592
Panola,U.S. Senate,,Cindy Hyde-Smith,Republican,7425
Pearl River,U.S. Senate,,Cindy Hyde-Smith,Republican,17814
Perry,U.S. Senate,,Cindy Hyde-Smith,Republican,4204
Pike,U.S. Senate,,Cindy Hyde-Smith,Republican,8044
Pontotoc,U.S. Senate,,Cindy Hyde-Smith,Republican,10803
Prentiss,U.S. Senate,,Cindy Hyde-Smith,Republican,7651
Quitman,U.S. Senate,,Cindy Hyde-Smith,Republican,883
Rankin,U.S. Senate,,Cindy Hyde-Smith,Republican,48502
Scott,U.S. Senate,,Cindy Hyde-Smith,Republican,5933
Sharkey,U.S. Senate,,Cindy Hyde-Smith,Republican,663
Simpson,U.S. Senate,,Cindy Hyde-Smith,Republican,7381
Smith,U.S. Senate,,Cindy Hyde-Smith,Republican,6202
Stone,U.S. Senate,,Cindy Hyde-Smith,Republican,5609
Sunflower,U.S. Senate,,Cindy Hyde-Smith,Republican,2623
Tallahatchie,U.S. Senate,,Cindy Hyde-Smith,Republican,2309
Tate,U.S. Senate,,Cindy Hyde-Smith,Republican,8071
Tippah,U.S. Senate,,Cindy Hyde-Smith,Republican,7394
Tishomingo,U.S. Senate,,Cindy Hyde-Smith,Republican,7216
Tunica,U.S. Senate,,Cindy Hyde-Smith,Republican,814
Union,U.S. Senate,,Cindy Hyde-Smith,Republican,9572
Walthall,U.S. Senate,,Cindy Hyde-Smith,Republican,4005
Warren,U.S. Senate,,Cindy Hyde-Smith,Republican,9912
Washington,U.S. Senate,,Cindy Hyde-Smith,Republican,4891
Wayne,U.S. Senate,,Cindy Hyde-Smith,Republican,5984
Webster,U.S. Senate,,Cindy Hyde-Smith,Republican,4067
Wilkinson,U.S. Senate,,Cindy Hyde-Smith,Republican,1295
Winston,U.S. Senate,,Cindy Hyde-Smith,Republican,4846
Yalobusha,U.S. Senate,,Cindy Hyde-Smith,Republican,3415
Yazoo,U.S. Senate,,Cindy Hyde-Smith,Republican,4551
Adams,U.S. Senate,,Jimmy L. Edwards,Libertarian,152
Alcorn,U.S. Senate,,Jimmy L. Edwards,Libertarian,378
Amite,U.S. Senate,,Jimmy L. Edwards,Libertarian,74
Attala,U.S. Senate,,Jimmy L. Edwards,Libertarian,108
Benton,U.S. Senate,,Jimmy L. Edwards,Libertarian,92
Bolivar,U.S. Senate,,Jimmy L. Edwards,Libertarian,102
Calhoun,U.S. Senate,,Jimmy L. Edwards,Libertarian,112
Carroll,U.S. Senate,,Jimmy L. Edwards,Libertarian,84
Chickasaw,U.S. Senate,,Jimmy L. Edwards,Libertarian,112
Choctaw,U.S. Senate,,Jimmy L. Edwards,Libertarian,78
Claiborne,U.S. Senate,,Jimmy L. Edwards,Libertarian,26
Clarke,U.S. Senate,,Jimmy L. Edwards,Libertarian,125
Clay,U.S. Senate,,Jimmy L. Edwards,Libertarian,109
Coahoma,U.S. Senate,,Jimmy L. Edwards,Libertarian,46
Copiah,U.S. Senate,,Jimmy L. Edwards,Libertarian,118
Covington,U.S. Senate,,Jimmy L. Edwards,Libertarian,131
DeSoto,U.S. Senate,,Jimmy L. Edwards,Libertarian,1768
Forrest,U.S. Senate,,Jimmy L. Edwards,Libertarian,695
Franklin,U.S. Senate,,Jimmy L. Edwards,Libertarian,54
George,U.S. Senate,,Jimmy L. Edwards,Libertarian,260
Greene,U.S. Senate,,Jimmy L. Edwards,Libertarian,129
Grenada,U.S. Senate,,Jimmy L. Edwards,Libertarian,157
Hancock,U.S. Senate,,Jimmy L. Edwards,Libertarian,573
Harrison,U.S. Senate,,Jimmy L. Edwards,Libertarian,2152
Hinds,U.S. Senate,,Jimmy L. Edwards,Libertarian,910
Holmes,U.S. Senate,,Jimmy L. Edwards,Libertarian,36
Humphreys,U.S. Senate,,Jimmy L. Edwards,Libertarian,29
Issaquena,U.S. Senate,,Jimmy L. Edwards,Libertarian,5
Itawamba,U.S. Senate,,Jimmy L. Edwards,Libertarian,251
Jackson,U.S. Senate,,Jimmy L. Edwards,Libertarian,1325
Jasper,U.S. Senate,,Jimmy L. Edwards,Libertarian,92
Jeff Davis,U.S. Senate,,Jimmy L. Edwards,Libertarian,44
Jefferson,U.S. Senate,,Jimmy L. Edwards,Libertarian,12
Jones,U.S. Senate,,Jimmy L. Edwards,Libertarian,641
Kemper,U.S. Senate,,Jimmy L. Edwards,Libertarian,40
Lafayette,U.S. Senate,,Jimmy L. Edwards,Libertarian,432
Lamar,U.S. Senate,,Jimmy L. Edwards,Libertarian,693
Lauderdale,U.S. Senate,,Jimmy L. Edwards,Libertarian,501
Lawrence,U.S. Senate,,Jimmy L. Edwards,Libertarian,57
Leake,U.S. Senate,,Jimmy L. Edwards,Libertarian,92
Lee,U.S. Senate,,Jimmy L. Edwards,Libertarian,745
Leflore,U.S. Senate,,Jimmy L. Edwards,Libertarian,57
Lincoln,U.S. Senate,,Jimmy L. Edwards,Libertarian,168
Lowndes,U.S. Senate,,Jimmy L. Edwards,Libertarian,369
Madison,U.S. Senate,,Jimmy L. Edwards,Libertarian,823
Marion,U.S. Senate,,Jimmy L. Edwards,Libertarian,187
Marshall,U.S. Senate,,Jimmy L. Edwards,Libertarian,212
Monroe,U.S. Senate,,Jimmy L. Edwards,Libertarian,314
Montgomery,U.S. Senate,,Jimmy L. Edwards,Libertarian,86
Neshoba,U.S. Senate,,Jimmy L. Edwards,Libertarian,234
Newton,U.S. Senate,,Jimmy L. Edwards,Libertarian,176
Noxubee,U.S. Senate,,Jimmy L. Edwards,Libertarian,21
Oktibbeha,U.S. Senate,,Jimmy L. Edwards,Libertarian,313
Panola,U.S. Senate,,Jimmy L. Edwards,Libertarian,220
Pearl River,U.S. Senate,,Jimmy L. Edwards,Libertarian,780
Perry,U.S. Senate,,Jimmy L. Edwards,Libertarian,142
Pike,U.S. Senate,,Jimmy L. Edwards,Libertarian,257
Pontotoc,U.S. Senate,,Jimmy L. Edwards,Libertarian,337
Prentiss,U.S. Senate,,Jimmy L. Edwards,Libertarian,229
Quitman,U.S. Senate,,Jimmy L. Edwards,Libertarian,48
Rankin,U.S. Senate,,Jimmy L. Edwards,Libertarian,1664
Scott,U.S. Senate,,Jimmy L. Edwards,Libertarian,151
Sharkey,U.S. Senate,,Jimmy L. Edwards,Libertarian,7
Simpson,U.S. Senate,,Jimmy L. Edwards,Libertarian,138
Smith,U.S. Senate,,Jimmy L. Edwards,Libertarian,130
Stone,U.S. Senate,,Jimmy L. Edwards,Libertarian,198
Sunflower,U.S. Senate,,Jimmy L. Edwards,Libertarian,42
Tallahatchie,U.S. Senate,,Jimmy L. Edwards,Libertarian,64
Tate,U.S. Senate,,Jimmy L. Edwards,Libertarian,256
Tippah,U.S. Senate,,Jimmy L. Edwards,Libertarian,208
Tishomingo,U.S. Senate,,Jimmy L. Edwards,Libertarian,256
Tunica,U.S. Senate,,Jimmy L. Edwards,Libertarian,42
Union,U.S. Senate,,Jimmy L. Edwards,Libertarian,424
Walthall,U.S. Senate,,Jimmy L. Edwards,Libertarian,86
Warren,U.S. Senate,,Jimmy L. Edwards,Libertarian,246
Washington,U.S. Senate,,Jimmy L. Edwards,Libertarian,109
Wayne,U.S. Senate,,Jimmy L. Edwards,Libertarian,144
Webster,U.S. Senate,,Jimmy L. Edwards,Libertarian,113
Wilkinson,U.S. Senate,,Jimmy L. Edwards,Libertarian,80
Winston,U.S. Senate,,Jimmy L. Edwards,Libertarian,114
Yalobusha,U.S. Senate,,Jimmy L. Edwards,Libertarian,88
Yazoo,U.S. Senate,,Jimmy L. Edwards,Libertarian,79
Alcorn,U.S. House,1,Antonia Eliason,Democrat,2441
Benton,U.S. House,1,Antonia Eliason,Democrat,1454
Calhoun,U.S. House,1,Antonia Eliason,Democrat,1628
Chickasaw,U.S. House,1,Antonia Eliason,Democrat,3253
Choctaw,U.S. House,1,Antonia Eliason,Democrat,1109
Clay,U.S. House,1,Antonia Eliason,Democrat,5055
DeSoto,U.S. House,1,Antonia Eliason,Democrat,27255
Itawamba,U.S. House,1,Antonia Eliason,Democrat,1048
Lafayette,U.S. House,1,Antonia Eliason,Democrat,9141
Lee,U.S. House,1,Antonia Eliason,Democrat,10620
Lowndes,U.S. House,1,Antonia Eliason,Democrat,11562
Marshall,U.S. House,1,Antonia Eliason,Democrat,6971
Monroe,U.S. House,1,Antonia Eliason,Democrat,4970
Oktibbeha,U.S. House,1,Antonia Eliason,Democrat,598
Pontotoc,U.S. House,1,Antonia Eliason,Democrat,2206
Prentiss,U.S. House,1,Antonia Eliason,Democrat,1740
Tate,U.S. House,1,Antonia Eliason,Democrat,3767
Tippah,U.S. House,1,Antonia Eliason,Democrat,1673
Tishomingo,U.S. House,1,Antonia Eliason,Democrat,969
Union,U.S. House,1,Antonia Eliason,Democrat,1809
Webster,U.S. House,1,Antonia Eliason,Democrat,882
Winston,U.S. House,1,Antonia Eliason,Democrat,3857
Alcorn,U.S. House,1,Trent Kelly,Republican,12780
Benton,U.S. House,1,Trent Kelly,Republican,2567
Calhoun,U.S. House,1,Trent Kelly,Republican,4764
Chickasaw,U.S. House,1,Trent Kelly,Republican,4548
Choctaw,U.S. House,1,Trent Kelly,Republican,3023
Clay,U.S. House,1,Trent Kelly,Republican,4714
DeSoto,U.S. House,1,Trent Kelly,Republican,47838
Itawamba,U.S. House,1,Trent Kelly,Republican,9514
Lafayette,U.S. House,1,Trent Kelly,Republican,13941
Lee,U.S. House,1,Trent Kelly,Republican,25028
Lowndes,U.S. House,1,Trent Kelly,Republican,14576
Marshall,U.S. House,1,Trent Kelly,Republican,7621
Monroe,U.S. House,1,Trent Kelly,Republican,11646
Oktibbeha,U.S. House,1,Trent Kelly,Republican,1015
Pontotoc,U.S. House,1,Trent Kelly,Republican,11787
Prentiss,U.S. House,1,Trent Kelly,Republican,8613
Tate,U.S. House,1,Trent Kelly,Republican,8699
Tippah,U.S. House,1,Trent Kelly,Republican,8050
Tishomingo,U.S. House,1,Trent Kelly,Republican,7887
Union,U.S. House,1,Trent Kelly,Republican,10505
Webster,U.S. House,1,Trent Kelly,Republican,4349
Winston,U.S. House,1,Trent Kelly,Republican,5322
Attala,U.S. House,2,Brian Flowers,Republican,4931
Bolivar,U.S. House,2,Brian Flowers,Republican,4367
Carroll,U.S. House,2,Brian Flowers,Republican,3681
Claiborne,U.S. House,2,Brian Flowers,Republican,572
Coahoma,U.S. House,2,Brian Flowers,Republican,2167
Copiah,U.S. House,2,Brian Flowers,Republican,5947
Grenada,U.S. House,2,Brian Flowers,Republican,5597
Hinds,U.S. House,2,Brian Flowers,Republican,19418
Holmes,U.S. House,2,Brian Flowers,Republican,1249
Humphreys,U.S. House,2,Brian Flowers,Republican,990
Issaquena,U.S. House,2,Brian Flowers,Republican,295
Jefferson,U.S. House,2,Brian Flowers,Republican,494
Leake,U.S. House,2,Brian Flowers,Republican,4973
Leflore,U.S. House,2,Brian Flowers,Republican,2961
Madison,U.S. House,2,Brian Flowers,Republican,2583
Montgomery,U.S. House,2,Brian Flowers,Republican,2724
Panola,U.S. House,2,Brian Flowers,Republican,7727
Quitman,U.S. House,2,Brian Flowers,Republican,921
Sharkey,U.S. House,2,Brian Flowers,Republican,606
Sunflower,U.S. House,2,Brian Flowers,Republican,2550
Tallahatchie,U.S. House,2,Brian Flowers,Republican,2179
Tunica,U.S. House,2,Brian Flowers,Republican,834
Warren,U.S. House,2,Brian Flowers,Republican,10280
Washington,U.S. House,2,Brian Flowers,Republican,4919
Yalobusha,U.S. House,2,Brian Flowers,Republican,3496
Yazoo,U.S. House,2,Brian Flowers,Republican,4549
Attala,U.S. House,2,Bennie G. Thompson,Democrat,3764
Bolivar,U.S. House,2,Bennie G. Thompson,Democrat,9132
Carroll,U.S. House,2,Bennie G. Thompson,Democrat,1923
Claiborne,U.S. House,2,Bennie G. Thompson,Democrat,3854
Coahoma,U.S. House,2,Bennie G. Thompson,Democrat,6127
Copiah,U.S. House,2,Bennie G. Thompson,Democrat,6710
Grenada,U.S. House,2,Bennie G. Thompson,Democrat,5099
Hinds,U.S. House,2,Bennie G. Thompson,Democrat,66151
