page,candidate,office,district,party,county,precinct,votes,winner,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 30,212,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 30,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 30,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 30,17,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 30,2,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 30,X,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 30,X,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 30,228,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 30,X,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 30,X,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 31,0,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 31,1,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 31,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 31,0,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 31,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 31,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 31,0,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 31,0,,,
6,George Pataki,President,,Republican,Hinds,Precinct 31,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 31,0,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 31,0,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 31,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 31,5,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 31,365,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 31,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 31,1,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 31,44,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 31,2,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 31,X,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 31,X,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 31,408,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 31,X,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 31,X,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 32,1,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 32,3,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 32,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 32,70,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 32,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 32,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 32,0,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 32,111,,,
6,George Pataki,President,,Republican,Hinds,Precinct 32,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 32,0,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 32,37,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 32,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 32,102,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 32,63,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 32,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 32,1,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 32,29,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 32,0,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 32,23,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 32,283,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 32,X,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 32,34,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 32,32,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 33,2,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 33,4,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 33,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 33,101,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 33,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 33,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 33,0,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 33,191,,,
6,George Pataki,President,,Republican,Hinds,Precinct 33,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 33,3,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 33,51,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 33,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 33,157,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 33,51,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 33,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 33,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 33,18,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 33,0,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 33,36,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 33,444,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 33,X,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 33,16,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 33,21,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 34,6,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 34,2,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 34,2,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 34,182,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 34,3,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 34,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 34,1,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 34,276,,,
6,George Pataki,President,,Republican,Hinds,Precinct 34,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 34,1,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 34,69,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 34,1,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 34,196,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 34,90,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 34,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 34,1,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 34,53,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 34,0,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 34,45,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 34,662,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 34,X,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 34,45,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 34,48,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 35,2,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 35,6,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 35,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 35,158,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 35,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 35,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 35,1,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 35,22,,,
6,George Pataki,President,,Republican,Hinds,Precinct 35,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 35,3,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 35,85,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 35,1,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 35,207,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 35,71,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 35,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 35,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 35,52,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 35,0,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 35,44,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 35,612,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 35,X,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 35,47,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 35,38,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 36,1,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 36,5,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 36,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 36,49,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 36,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 36,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 36,2,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 36,47,,,
6,George Pataki,President,,Republican,Hinds,Precinct 36,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 36,2,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 36,12,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 36,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 36,57,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 36,204,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 36,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 36,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 36,62,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 36,1,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 36,28,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 36,145,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 36,X,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 36,156,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 36,88,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 37,1,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 37,0,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 37,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 37,29,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 37,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 37,1,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 37,0,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 37,34,,,
6,George Pataki,President,,Republican,Hinds,Precinct 37,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 37,1,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 37,11,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 37,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 37,44,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 37,148,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 37,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 37,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 37,62,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 37,1,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 37,13,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 37,102,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 37,X,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 37,109,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 37,54,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 38,0,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 38,2,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 38,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 38,6,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 38,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 38,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 38,0,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 38,3,,,
6,George Pataki,President,,Republican,Hinds,Precinct 38,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 38,0,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 38,6,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 38,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 38,14,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 38,179,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 38,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 38,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 38,53,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 38,3,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 38,X,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 38,X,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 38,227,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 38,X,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 38,X,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 39,0,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 39,0,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 39,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 39,4,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 39,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 39,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 39,0,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 39,1,,,
6,George Pataki,President,,Republican,Hinds,Precinct 39,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 39,0,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 39,0,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 39,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 39,1,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 39,322,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 39,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 39,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 39,45,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 39,0,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 39,X,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 39,X,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 39,340,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 39,X,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 39,X,,,
6,Jeb Bush,President,,Republican,Hinds,Precinct 40,0,,,
6,Ben Carson,President,,Republican,Hinds,Precinct 40,0,,,
6,Chris Christie,President,,Republican,Hinds,Precinct 40,0,,,
6,Ted Cruz,President,,Republican,Hinds,Precinct 40,0,,,
6,Carly Florina,President,,Republican,Hinds,Precinct 40,0,,,
6,Lindsey Graham,President,,Republican,Hinds,Precinct 40,0,,,
6,Mike Huckabee,President,,Republican,Hinds,Precinct 40,0,,,
6,John R. Kaisch,President,,Republican,Hinds,Precinct 40,0,,,
6,George Pataki,President,,Republican,Hinds,Precinct 40,0,,,
6,Rand Paul,President,,Republican,Hinds,Precinct 40,0,,,
6,Marco Rubio,President,,Republican,Hinds,Precinct 40,0,,,
6,Rick Santorum,President,,Republican,Hinds,Precinct 40,0,,,
6,Donald J. Trump,President,,Republican,Hinds,Precinct 40,0,,,
6,Hillary Clinton,President,,Democrat,Hinds,Precinct 40,464,,,
6,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 40,0,,,
6,Martin O'Mailey,President,,Democrat,Hinds,Precinct 40,0,,,
6,Bernie Sanders,President,,Democrat,Hinds,Precinct 40,61,,,
6,Willie Wilson,President,,Democrat,Hinds,Precinct 40,1,,,
6,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 40,X,,,
6,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 40,X,,,
6,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 40,519,,,
6,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 40,X,,,
6,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 40,X,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 41,1,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 41,1,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 41,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 41,0,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 41,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 41,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 41,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 41,1,,,
7,George Pataki,President,,Republican,Hinds,Precinct 41,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 41,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 41,1,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 41,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 41,1,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 41,625,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 41,0,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 41,1,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 41,67,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 41,2,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 41,X,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 41,X,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 41,653,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 41,X,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 41,X,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 42,0,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 42,0,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 42,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 42,5,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 42,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 42,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 42,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 42,4,,,
7,George Pataki,President,,Republican,Hinds,Precinct 42,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 42,1,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 42,1,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 42,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 42,19,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 42,332,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 42,0,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 42,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 42,75,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 42,0,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 42,X,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 42,X,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 42,392,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 42,X,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 42,X,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 43,0,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 43,0,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 43,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 43,17,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 43,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 43,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 43,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 43,4,,,
7,George Pataki,President,,Republican,Hinds,Precinct 43,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 43,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 43,3,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 43,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 43,19,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 43,394,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 43,0,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 43,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 43,101,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 43,1,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 43,X,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 43,X,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 43,494,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 43,X,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 43,X,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 44,2,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 44,7,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 44,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 44,91,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 44,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 44,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 44,1,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 44,59,,,
7,George Pataki,President,,Republican,Hinds,Precinct 44,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 44,1,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 44,14,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 44,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 44,120,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 44,337,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 44,1,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 44,1,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 44,93,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 44,1,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 44,40,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 44,246,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 44,X,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 44,259,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 44,130,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 45,5,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 45,9,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 45,1,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 45,198,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 45,2,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 45,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 45,1,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 45,210,,,
7,George Pataki,President,,Republican,Hinds,Precinct 45,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 45,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 45,67,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 45,1,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 45,219,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 45,110,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 45,1,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 45,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 45,66,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 45,1,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 45,67,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 45,624,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 45,X,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 45,87,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 45,58,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 46,1,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 46,6,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 46,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 46,210,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 46,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 46,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 46,2,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 46,189,,,
7,George Pataki,President,,Republican,Hinds,Precinct 46,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 46,1,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 46,46,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 46,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 46,265,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 46,440,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 46,0,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 46,1,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 46,132,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 46,1,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 46,51,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 46,404,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 46,327,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 46,144,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 46,53,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 47,0,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 47,0,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 47,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 47,5,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 47,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 47,0,,,
