page,candidate,office,district,party,county,precinct,votes,winner,,,,,,
3,Mike Huckabee,President,,Republican,Yazoo,Robinette,0,,,,,,,
3,John R. Kasich,President,,Republican,Yazoo,Robinette,6,,,,,,,
3,George Pataki,President,,Republican,Yazoo,Robinette,0,,,,,,,
3,Rand Paul,President,,Republican,Yazoo,Robinette,0,,,,,,,
3,Marco Rubio,President,,Republican,Yazoo,Robinette,9,,,,,,,
3,Rick Santorum,President,,Republican,Yazoo,Robinette,0,,,,,,,
3,Donald J. Trump,President,,Republican,Yazoo,Robinette,114,,,,,,,
3,Hillary Clinton,President,,Democrat,Yazoo,Robinette,14,,,,,,,
3,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Robinette,0,,,,,,,
3,Martin O'Mailey,President,,Democrat,Yazoo,Robinette,0,,,,,,,
3,Bernie Sanders,President,,Democrat,Yazoo,Robinette,5,,,,,,,
3,Willie Wilson,President,,Democrat,Yazoo,Robinette,1,,,,,,,
3,John Bouie II,U.S. House,2,Republican,Yazoo,Robinette,146,,,,,,,
3,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Robinette,20,,,,,,,
3,Jeb Bush,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Ben Carson,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Chris Christie,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Ted Cruz,President,,Republican,Yazoo,Satartia,2,,,,,,,
3,Carly Florina,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Lindsey Graham,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Mike Huckabee,President,,Republican,Yazoo,Satartia,1,,,,,,,
3,John R. Kasich,President,,Republican,Yazoo,Satartia,1,,,,,,,
3,George Pataki,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Rand Paul,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Marco Rubio,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Rick Santorum,President,,Republican,Yazoo,Satartia,0,,,,,,,
3,Donald J. Trump,President,,Republican,Yazoo,Satartia,21,,,,,,,
3,Hillary Clinton,President,,Democrat,Yazoo,Satartia,6,,,,,,,
3,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Satartia,0,,,,,,,
3,Martin O'Mailey,President,,Democrat,Yazoo,Satartia,0,,,,,,,
3,Bernie Sanders,President,,Democrat,Yazoo,Satartia,1,,,,,,,
3,Willie Wilson,President,,Democrat,Yazoo,Satartia,0,,,,,,,
3,John Bouie II,U.S. House,2,Republican,Yazoo,Satartia,20,,,,,,,
3,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Satartia,7,,,,,,,
3,Jeb Bush,President,,Republican,Yazoo,Valley,0,,,,,,,
3,Ben Carson,President,,Republican,Yazoo,Valley,0,,,,,,,
3,Chris Christie,President,,Republican,Yazoo,Valley,0,,,,,,,
3,Ted Cruz,President,,Republican,Yazoo,Valley,18,,,,,,,
3,Carly Florina,President,,Republican,Yazoo,Valley,0,,,,,,,
3,Lindsey Graham,President,,Republican,Yazoo,Valley,1,,,,,,,
3,Mike Huckabee,President,,Republican,Yazoo,Valley,0,,,,,,,
3,John R. Kasich,President,,Republican,Yazoo,Valley,6,,,,,,,
3,George Pataki,President,,Republican,Yazoo,Valley,0,,,,,,,
3,Rand Paul,President,,Republican,Yazoo,Valley,0,,,,,,,
3,Marco Rubio,President,,Republican,Yazoo,Valley,7,,,,,,,
3,Rick Santorum,President,,Republican,Yazoo,Valley,0,,,,,,,
3,Donald J. Trump,President,,Republican,Yazoo,Valley,57,,,,,,,
3,Hillary Clinton,President,,Democrat,Yazoo,Valley,0,,,,,,,
3,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Valley,0,,,,,,,
3,Martin O'Mailey,President,,Democrat,Yazoo,Valley,0,,,,,,,
3,Bernie Sanders,President,,Democrat,Yazoo,Valley,0,,,,,,,
3,Willie Wilson,President,,Democrat,Yazoo,Valley,0,,,,,,,
3,John Bouie II,U.S. House,2,Republican,Yazoo,Valley,65,,,,,,,
3,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Valley,0,,,,,,,
3,Jeb Bush,President,,Republican,Yazoo,Ward 2,1,,,,,,,
3,Ben Carson,President,,Republican,Yazoo,Ward 2,2,,,,,,,
3,Chris Christie,President,,Republican,Yazoo,Ward 2,0,,,,,,,
3,Ted Cruz,President,,Republican,Yazoo,Ward 2,57,,,,,,,
3,Carly Florina,President,,Republican,Yazoo,Ward 2,0,,,,,,,
3,Lindsey Graham,President,,Republican,Yazoo,Ward 2,0,,,,,,,
3,Mike Huckabee,President,,Republican,Yazoo,Ward 2,0,,,,,,,
3,John R. Kasich,President,,Republican,Yazoo,Ward 2,29,,,,,,,
3,George Pataki,President,,Republican,Yazoo,Ward 2,0,,,,,,,
3,Rand Paul,President,,Republican,Yazoo,Ward 2,0,,,,,,,
3,Marco Rubio,President,,Republican,Yazoo,Ward 2,17,,,,,,,
3,Rick Santorum,President,,Republican,Yazoo,Ward 2,0,,,,,,,
3,Donald J. Trump,President,,Republican,Yazoo,Ward 2,71,,,,,,,
3,Hillary Clinton,President,,Democrat,Yazoo,Ward 2,79,,,,,,,
3,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Ward 2,0,,,,,,,
3,Martin O'Mailey,President,,Democrat,Yazoo,Ward 2,0,,,,,,,
3,Bernie Sanders,President,,Democrat,Yazoo,Ward 2,6,,,,,,,
3,Willie Wilson,President,,Democrat,Yazoo,Ward 2,1,,,,,,,
3,John Bouie II,U.S. House,2,Republican,Yazoo,Ward 2,141,,,,,,,
3,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Ward 2,84,,,,,,,
3,Jeb Bush,President,,Republican,Yazoo,Ward 4,1,,,,,,,
3,Ben Carson,President,,Republican,Yazoo,Ward 4,1,,,,,,,
3,Chris Christie,President,,Republican,Yazoo,Ward 4,0,,,,,,,
3,Ted Cruz,President,,Republican,Yazoo,Ward 4,50,,,,,,,
3,Carly Florina,President,,Republican,Yazoo,Ward 4,0,,,,,,,
3,Lindsey Graham,President,,Republican,Yazoo,Ward 4,0,,,,,,,
3,Mike Huckabee,President,,Republican,Yazoo,Ward 4,0,,,,,,,
3,John R. Kasich,President,,Republican,Yazoo,Ward 4,29,,,,,,,
3,George Pataki,President,,Republican,Yazoo,Ward 4,0,,,,,,,
3,Rand Paul,President,,Republican,Yazoo,Ward 4,0,,,,,,,
3,Marco Rubio,President,,Republican,Yazoo,Ward 4,21,,,,,,,
3,Rick Santorum,President,,Republican,Yazoo,Ward 4,0,,,,,,,
3,Donald J. Trump,President,,Republican,Yazoo,Ward 4,101,,,,,,,
3,Hillary Clinton,President,,Democrat,Yazoo,Ward 4,382,,,,,,,
3,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Ward 4,1,,,,,,,
3,Martin O'Mailey,President,,Democrat,Yazoo,Ward 4,1,,,,,,,
3,Bernie Sanders,President,,Democrat,Yazoo,Ward 4,31,,,,,,,
3,Willie Wilson,President,,Democrat,Yazoo,Ward 4,0,,,,,,,
3,John Bouie II,U.S. House,2,Republican,Yazoo,Ward 4,153,,,,,,,
3,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Ward 4,392,,,,,,,
4,Jeb Bush,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Ben Carson,President,,Republican,Yazoo,Ward 5,1,,,,,,,
4,Chris Christie,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Ted Cruz,President,,Republican,Yazoo,Ward 5,6,,,,,,,
4,Carly Florina,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Lindsey Graham,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Mike Huckabee,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,John R. Kasich,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,George Pataki,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Rand Paul,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Marco Rubio,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Rick Santorum,President,,Republican,Yazoo,Ward 5,0,,,,,,,
4,Donald J. Trump,President,,Republican,Yazoo,Ward 5,3,,,,,,,
4,Hillary Clinton,President,,Democrat,Yazoo,Ward 5,507,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Ward 5,0,,,,,,,
4,Martin O'Mailey,President,,Democrat,Yazoo,Ward 5,2,,,,,,,
4,Bernie Sanders,President,,Democrat,Yazoo,Ward 5,23,,,,,,,
4,Willie Wilson,President,,Democrat,Yazoo,Ward 5,1,,,,,,,
4,John Bouie II,U.S. House,2,Republican,Yazoo,Ward 5,6,,,,,,,
4,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Ward 5,503,,,,,,,
4,Jeb Bush,President,,Republican,Yazoo,West Bentonia,1,,,,,,,
4,Ben Carson,President,,Republican,Yazoo,West Bentonia,1,,,,,,,
4,Chris Christie,President,,Republican,Yazoo,West Bentonia,0,,,,,,,
4,Ted Cruz,President,,Republican,Yazoo,West Bentonia,46,,,,,,,
4,Carly Florina,President,,Republican,Yazoo,West Bentonia,0,,,,,,,
4,Lindsey Graham,President,,Republican,Yazoo,West Bentonia,0,,,,,,,
4,Mike Huckabee,President,,Republican,Yazoo,West Bentonia,0,,,,,,,
4,John R. Kasich,President,,Republican,Yazoo,West Bentonia,7,,,,,,,
4,George Pataki,President,,Republican,Yazoo,West Bentonia,0,,,,,,,
4,Rand Paul,President,,Republican,Yazoo,West Bentonia,0,,,,,,,
4,Marco Rubio,President,,Republican,Yazoo,West Bentonia,5,,,,,,,
4,Rick Santorum,President,,Republican,Yazoo,West Bentonia,0,,,,,,,
4,Donald J. Trump,President,,Republican,Yazoo,West Bentonia,84,,,,,,,
4,Hillary Clinton,President,,Democrat,Yazoo,West Bentonia,139,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,West Bentonia,0,,,,,,,
4,Martin O'Mailey,President,,Democrat,Yazoo,West Bentonia,0,,,,,,,
4,Bernie Sanders,President,,Democrat,Yazoo,West Bentonia,17,,,,,,,
4,Willie Wilson,President,,Democrat,Yazoo,West Bentonia,1,,,,,,,
4,John Bouie II,U.S. House,2,Republican,Yazoo,West Bentonia,105,,,,,,,
4,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,West Bentonia,150,,,,,,,
4,Jeb Bush,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Ben Carson,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Chris Christie,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Ted Cruz,President,,Republican,Yazoo,West Midway,24,,,,,,,
4,Carly Florina,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Lindsey Graham,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Mike Huckabee,President,,Republican,Yazoo,West Midway,1,,,,,,,
4,John R. Kasich,President,,Republican,Yazoo,West Midway,3,,,,,,,
4,George Pataki,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Rand Paul,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Marco Rubio,President,,Republican,Yazoo,West Midway,3,,,,,,,
4,Rick Santorum,President,,Republican,Yazoo,West Midway,0,,,,,,,
4,Donald J. Trump,President,,Republican,Yazoo,West Midway,49,,,,,,,
4,Hillary Clinton,President,,Democrat,Yazoo,West Midway,11,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,West Midway,0,,,,,,,
4,Martin O'Mailey,President,,Democrat,Yazoo,West Midway,0,,,,,,,
4,Bernie Sanders,President,,Democrat,Yazoo,West Midway,2,,,,,,,
4,Willie Wilson,President,,Democrat,Yazoo,West Midway,0,,,,,,,
4,John Bouie II,U.S. House,2,Republican,Yazoo,West Midway,48,,,,,,,
4,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,West Midway,12,,,,,,,
4,Jeb Bush,President,,Republican,Yazoo,Zion,0,,,,,,,
4,Ben Carson,President,,Republican,Yazoo,Zion,2,,,,,,,
4,Chris Christie,President,,Republican,Yazoo,Zion,0,,,,,,,
4,Ted Cruz,President,,Republican,Yazoo,Zion,53,,,,,,,
4,Carly Florina,President,,Republican,Yazoo,Zion,0,,,,,,,
4,Lindsey Graham,President,,Republican,Yazoo,Zion,0,,,,,,,
4,Mike Huckabee,President,,Republican,Yazoo,Zion,1,,,,,,,
4,John R. Kasich,President,,Republican,Yazoo,Zion,8,,,,,,,
4,George Pataki,President,,Republican,Yazoo,Zion,0,,,,,,,
4,Rand Paul,President,,Republican,Yazoo,Zion,0,,,,,,,
4,Marco Rubio,President,,Republican,Yazoo,Zion,5,,,,,,,
4,Rick Santorum,President,,Republican,Yazoo,Zion,0,,,,,,,
4,Donald J. Trump,President,,Republican,Yazoo,Zion,56,,,,,,,
4,Hillary Clinton,President,,Democrat,Yazoo,Zion,25,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Zion,0,,,,,,,
4,Martin O'Mailey,President,,Democrat,Yazoo,Zion,0,,,,,,,
4,Bernie Sanders,President,,Democrat,Yazoo,Zion,4,,,,,,,
4,Willie Wilson,President,,Democrat,Yazoo,Zion,0,,,,,,,
4,John Bouie II,U.S. House,2,Republican,Yazoo,Zion,90,,,,,,,
4,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Zion,23,,,,,,,
4,Jeb Bush,President,,Republican,Yazoo,Total,12,,,,,,,
4,Ben Carson,President,,Republican,Yazoo,Total,24,,,,,,,
4,Chris Christie,President,,Republican,Yazoo,Total,3,,,,,,,
4,Ted Cruz,President,,Republican,Yazoo,Total,869,,,,,,,
4,Carly Florina,President,,Republican,Yazoo,Total,1,,,,,,,
4,Lindsey Graham,President,,Republican,Yazoo,Total,1,,,,,,,
4,Mike Huckabee,President,,Republican,Yazoo,Total,6,,,,,,,
4,John R. Kasich,President,,Republican,Yazoo,Total,218,,,,,,,
4,George Pataki,President,,Republican,Yazoo,Total,0,,,,,,,
4,Rand Paul,President,,Republican,Yazoo,Total,1,,,,,,,
4,Marco Rubio,President,,Republican,Yazoo,Total,163,,,,,,,
4,Rick Santorum,President,,Republican,Yazoo,Total,1,,,,,,,
4,Donald J. Trump,President,,Republican,Yazoo,Total,1555,,,,,,,
4,Hillary Clinton,President,,Democrat,Yazoo,Total,2360,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Yazoo,Total,6,,,,,,,
4,Martin O'Mailey,President,,Democrat,Yazoo,Total,4,,,,,,,
4,Bernie Sanders,President,,Democrat,Yazoo,Total,208,,,,,,,
4,Willie Wilson,President,,Democrat,Yazoo,Total,11,,,,,,,
4,John Bouie II,U.S. House,2,Republican,Yazoo,Total,2130,,,,,,,
4,Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Total,2438,,,,,,,
