candidate,office,district,party,county,precinct,votes,winner,page
Steven Palazzo,U.S.House,4,Republican,Jones,SPRINGHILL/MAULDIN,856,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Jones,SPRINGHILL/MAULDIN,32,,5
Shawn O'Hara,U.S.House,4,Reform,Jones,SPRINGHILL/MAULDIN,17,,5
Hillary Clinton,President,,Democrat,Jones,TUCKERS,27,,5
Donald J. Trump,President,,Republican,Jones,TUCKERS,665,,5
Darrell Castle,President,,Constitution,Jones,TUCKERS,3,,5
Rocky' Roque De La Fuente,President,,American Delta,Jones,TUCKERS,0,,5
Jim Hedges,President,,Prohibition,Jones,TUCKERS,0,,5
Gary Johnson,President,,Libertarian,Jones,TUCKERS,8,,5
Jill Stein,President,,Green,Jones,TUCKERS,1,,5
Mark Gladney,U.S.House,4,Democrat,Jones,TUCKERS,35,,5
Steven Palazzo,U.S.House,4,Republican,Jones,TUCKERS,614,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Jones,TUCKERS,46,,5
Shawn O'Hara,U.S.House,4,Reform,Jones,TUCKERS,8,,5
Hillary Clinton,President,,Democrat,Jones,UNION,29,,5
Donald J. Trump,President,,Republican,Jones,UNION,612,,5
Darrell Castle,President,,Constitution,Jones,UNION,2,,5
Rocky' Roque De La Fuente,President,,American Delta,Jones,UNION,0,,5
Jim Hedges,President,,Prohibition,Jones,UNION,1,,5
Gary Johnson,President,,Libertarian,Jones,UNION,6,,5
Jill Stein,President,,Green,Jones,UNION,0,,5
Mark Gladney,U.S.House,4,Democrat,Jones,UNION,44,,5
Steven Palazzo,U.S.House,4,Republican,Jones,UNION,553,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Jones,UNION,40,,5
Shawn O'Hara,U.S.House,4,Reform,Jones,UNION,6,,5
Hillary Clinton,President,,Democrat,Jones,,7791,,5
Donald J. Trump,President,,Republican,Jones,,20133,TRUE,5
Darrell Castle,President,,Constitution,Jones,,81,,5
Rocky' Roque De La Fuente,President,,American Delta,Jones,,16,,5
Jim Hedges,President,,Prohibition,Jones,,10,,5
Gary Johnson,President,,Libertarian,Jones,,268,,5
Jill Stein,President,,Green,Jones,,53,,5
Mark Gladney,U.S.House,4,Democrat,Jones,,7124,,5
Steven Palazzo,U.S.House,4,Republican,Jones,,19108,TRUE,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Jones,,1252,,5
Shawn O'Hara,U.S.House,4,Reform,Jones,,539,,5
