page,candidate,office,district,party,county,precinct,votes,winner,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,11
3,Rand Paul,President,,Republican,Itawamba,Kirkville,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Marco Rubio,President,,Republican,Itawamba,Kirkville,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Rick Santorum,President,,Republican,Itawamba,Kirkville,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Donald J. Trump,President,,Republican,Itawamba,Kirkville,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Hillary Clinton,President,,Democrat,Itawamba,Kirkville,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Kirkville,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Martin O'Mailey,President,,Democrat,Itawamba,Kirkville,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Bernie Sanders,President,,Democrat,Itawamba,Kirkville,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Willie Wilson,President,,Democrat,Itawamba,Kirkville,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Paul Clever,U.S. House,1,Republican,Itawamba,Kirkville,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Trent Kelly,U.S. House,1,Republican,Itawamba,Kirkville,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Jacob Owens,U.S. House,1,Democrat,Itawamba,Kirkville,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Jeb Bush,President,,Republican,Itawamba,Mantachie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Ben Carson,President,,Republican,Itawamba,Mantachie,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Chris Christie,President,,Republican,Itawamba,Mantachie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Ted Cruz,President,,Republican,Itawamba,Mantachie,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Carly Florina,President,,Republican,Itawamba,Mantachie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Lindsey Graham,President,,Republican,Itawamba,Mantachie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mike Huckabee,President,,Republican,Itawamba,Mantachie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,John R. Kasich,President,,Republican,Itawamba,Mantachie,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,George Pataki,President,,Republican,Itawamba,Mantachie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Rand Paul,President,,Republican,Itawamba,Mantachie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Marco Rubio,President,,Republican,Itawamba,Mantachie,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Rick Santorum,President,,Republican,Itawamba,Mantachie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Donald J. Trump,President,,Republican,Itawamba,Mantachie,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Hillary Clinton,President,,Democrat,Itawamba,Mantachie,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Mantachie,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Martin O'Mailey,President,,Democrat,Itawamba,Mantachie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Bernie Sanders,President,,Democrat,Itawamba,Mantachie,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Willie Wilson,President,,Democrat,Itawamba,Mantachie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Paul Clever,U.S. House,1,Republican,Itawamba,Mantachie,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Trent Kelly,U.S. House,1,Republican,Itawamba,Mantachie,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Jacob Owens,U.S. House,1,Democrat,Itawamba,Mantachie,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jeb Bush,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ben Carson,President,,Republican,Itawamba,Mantachie 3D,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Chris Christie,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ted Cruz,President,,Republican,Itawamba,Mantachie 3D,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Carly Florina,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lindsey Graham,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mike Huckabee,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,John R. Kasich,President,,Republican,Itawamba,Mantachie 3D,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,George Pataki,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rand Paul,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Marco Rubio,President,,Republican,Itawamba,Mantachie 3D,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rick Santorum,President,,Republican,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Donald J. Trump,President,,Republican,Itawamba,Mantachie 3D,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hillary Clinton,President,,Democrat,Itawamba,Mantachie 3D,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Martin O'Mailey,President,,Democrat,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bernie Sanders,President,,Democrat,Itawamba,Mantachie 3D,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Willie Wilson,President,,Democrat,Itawamba,Mantachie 3D,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paul Clever,U.S. House,1,Republican,Itawamba,Mantachie 3D,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Trent Kelly,U.S. House,1,Republican,Itawamba,Mantachie 3D,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jacob Owens,U.S. House,1,Democrat,Itawamba,Mantachie 3D,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jeb Bush,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ben Carson,President,,Republican,Itawamba,Ratliff,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Chris Christie,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ted Cruz,President,,Republican,Itawamba,Ratliff,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Carly Florina,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lindsey Graham,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mike Huckabee,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,John R. Kasich,President,,Republican,Itawamba,Ratliff,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,George Pataki,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rand Paul,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Marco Rubio,President,,Republican,Itawamba,Ratliff,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rick Santorum,President,,Republican,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Donald J. Trump,President,,Republican,Itawamba,Ratliff,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hillary Clinton,President,,Democrat,Itawamba,Ratliff,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Martin O'Mailey,President,,Democrat,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bernie Sanders,President,,Democrat,Itawamba,Ratliff,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Willie Wilson,President,,Democrat,Itawamba,Ratliff,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paul Clever,U.S. House,1,Republican,Itawamba,Ratliff,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Trent Kelly,U.S. House,1,Republican,Itawamba,Ratliff,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jacob Owens,U.S. House,1,Democrat,Itawamba,Ratliff,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jeb Bush,President,,Republican,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ben Carson,President,,Republican,Itawamba,Ryan,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Chris Christie,President,,Republican,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ted Cruz,President,,Republican,Itawamba,Ryan,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Carly Florina,President,,Republican,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lindsey Graham,President,,Republican,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mike Huckabee,President,,Republican,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,John R. Kasich,President,,Republican,Itawamba,Ryan,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,George Pataki,President,,Republican,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rand Paul,President,,Republican,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Marco Rubio,President,,Republican,Itawamba,Ryan,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rick Santorum,President,,Republican,Itawamba,Ryan,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Donald J. Trump,President,,Republican,Itawamba,Ryan,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hillary Clinton,President,,Democrat,Itawamba,Ryan,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Martin O'Mailey,President,,Democrat,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bernie Sanders,President,,Democrat,Itawamba,Ryan,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Willie Wilson,President,,Democrat,Itawamba,Ryan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paul Clever,U.S. House,1,Republican,Itawamba,Ryan,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Trent Kelly,U.S. House,1,Republican,Itawamba,Ryan,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jacob Owens,U.S. House,1,Democrat,Itawamba,Ryan,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jeb Bush,President,,Republican,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ben Carson,President,,Republican,Itawamba,Salem - Copeland,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Chris Christie,President,,Republican,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ted Cruz,President,,Republican,Itawamba,Salem - Copeland,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Carly Florina,President,,Republican,Itawamba,Salem - Copeland,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lindsey Graham,President,,Republican,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mike Huckabee,President,,Republican,Itawamba,Salem - Copeland,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,John R. Kasich,President,,Republican,Itawamba,Salem - Copeland,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,George Pataki,President,,Republican,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rand Paul,President,,Republican,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Marco Rubio,President,,Republican,Itawamba,Salem - Copeland,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rick Santorum,President,,Republican,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Donald J. Trump,President,,Republican,Itawamba,Salem - Copeland,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hillary Clinton,President,,Democrat,Itawamba,Salem - Copeland,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Martin O'Mailey,President,,Democrat,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bernie Sanders,President,,Democrat,Itawamba,Salem - Copeland,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Willie Wilson,President,,Democrat,Itawamba,Salem - Copeland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paul Clever,U.S. House,1,Republican,Itawamba,Salem - Copeland,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Trent Kelly,U.S. House,1,Republican,Itawamba,Salem - Copeland,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jacob Owens,U.S. House,1,Democrat,Itawamba,Salem - Copeland,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jeb Bush,President,,Republican,Itawamba,Tilden,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ben Carson,President,,Republican,Itawamba,Tilden,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Chris Christie,President,,Republican,Itawamba,Tilden,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ted Cruz,President,,Republican,Itawamba,Tilden,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Carly Florina,President,,Republican,Itawamba,Tilden,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lindsey Graham,President,,Republican,Itawamba,Tilden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mike Huckabee,President,,Republican,Itawamba,Tilden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,John R. Kasich,President,,Republican,Itawamba,Tilden,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,George Pataki,President,,Republican,Itawamba,Tilden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rand Paul,President,,Republican,Itawamba,Tilden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Marco Rubio,President,,Republican,Itawamba,Tilden,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rick Santorum,President,,Republican,Itawamba,Tilden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Donald J. Trump,President,,Republican,Itawamba,Tilden,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hillary Clinton,President,,Democrat,Itawamba,Tilden,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Tilden,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Martin O'Mailey,President,,Democrat,Itawamba,Tilden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bernie Sanders,President,,Democrat,Itawamba,Tilden,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Willie Wilson,President,,Democrat,Itawamba,Tilden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paul Clever,U.S. House,1,Republican,Itawamba,Tilden,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Trent Kelly,U.S. House,1,Republican,Itawamba,Tilden,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jacob Owens,U.S. House,1,Democrat,Itawamba,Tilden,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jeb Bush,President,,Republican,Itawamba,Tremont,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ben Carson,President,,Republican,Itawamba,Tremont,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Chris Christie,President,,Republican,Itawamba,Tremont,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ted Cruz,President,,Republican,Itawamba,Tremont,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Carly Florina,President,,Republican,Itawamba,Tremont,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lindsey Graham,President,,Republican,Itawamba,Tremont,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mike Huckabee,President,,Republican,Itawamba,Tremont,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,John R. Kasich,President,,Republican,Itawamba,Tremont,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,George Pataki,President,,Republican,Itawamba,Tremont,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rand Paul,President,,Republican,Itawamba,Tremont,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Marco Rubio,President,,Republican,Itawamba,Tremont,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rick Santorum,President,,Republican,Itawamba,Tremont,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Donald J. Trump,President,,Republican,Itawamba,Tremont,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hillary Clinton,President,,Democrat,Itawamba,Tremont,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,Tremont,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Martin O'Mailey,President,,Democrat,Itawamba,Tremont,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bernie Sanders,President,,Democrat,Itawamba,Tremont,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Willie Wilson,President,,Democrat,Itawamba,Tremont,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paul Clever,U.S. House,1,Republican,Itawamba,Tremont,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Trent Kelly,U.S. House,1,Republican,Itawamba,Tremont,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jacob Owens,U.S. House,1,Democrat,Itawamba,Tremont,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jeb Bush,President,,Republican,Itawamba,TOTAL,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ben Carson,President,,Republican,Itawamba,TOTAL,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Chris Christie,President,,Republican,Itawamba,TOTAL,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Ted Cruz,President,,Republican,Itawamba,TOTAL,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Carly Florina,President,,Republican,Itawamba,TOTAL,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Lindsey Graham,President,,Republican,Itawamba,TOTAL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mike Huckabee,President,,Republican,Itawamba,TOTAL,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,John R. Kasich,President,,Republican,Itawamba,TOTAL,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,George Pataki,President,,Republican,Itawamba,TOTAL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rand Paul,President,,Republican,Itawamba,TOTAL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Marco Rubio,President,,Republican,Itawamba,TOTAL,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Rick Santorum,President,,Republican,Itawamba,TOTAL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Donald J. Trump,President,,Republican,Itawamba,TOTAL,1949,WINNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Hillary Clinton,President,,Democrat,Itawamba,TOTAL,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Itawamba,TOTAL,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Martin O'Mailey,President,,Democrat,Itawamba,TOTAL,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Bernie Sanders,President,,Democrat,Itawamba,TOTAL,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Willie Wilson,President,,Democrat,Itawamba,TOTAL,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Paul Clever,U.S. House,1,Republican,Itawamba,TOTAL,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Trent Kelly,U.S. House,1,Republican,Itawamba,TOTAL,3854,WINNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Jacob Owens,U.S. House,1,Democrat,Itawamba,TOTAL,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
