county,precinct,office,district,party,candidate,votes,winner
Pontotoc,Judah,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,17,
Pontotoc,Judah,State Auditor,,Reform,Lajena Walley,2,
Pontotoc,Longview,State Auditor,,Republican,Stacey E. Pickering,109,
Pontotoc,Longview,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,62,
Pontotoc,Longview,State Auditor,,Reform,Lajena Walley,1,
Pontotoc,Oakhill,State Auditor,,Republican,Stacey E. Pickering,158,
Pontotoc,Oakhill,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,17,
Pontotoc,Oakhill,State Auditor,,Reform,Lajena Walley,0,
Pontotoc,Pontotoc 1,State Auditor,,Republican,Stacey E. Pickering,204,
Pontotoc,Pontotoc 1,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,33,
Pontotoc,Pontotoc 1,State Auditor,,Reform,Lajena Walley,0,
Pontotoc,Pontotoc 2,State Auditor,,Republican,Stacey E. Pickering,251,
Pontotoc,Pontotoc 2,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,39,
Pontotoc,Pontotoc 2,State Auditor,,Reform,Lajena Walley,4,
Pontotoc,Pontotoc 3,State Auditor,,Republican,Stacey E. Pickering,434,
Pontotoc,Pontotoc 3,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,102,
Pontotoc,Pontotoc 3,State Auditor,,Reform,Lajena Walley,4,
Pontotoc,Pontotoc 4,State Auditor,,Republican,Stacey E. Pickering,245,
Pontotoc,Pontotoc 4,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,72,
Pontotoc,Pontotoc 4,State Auditor,,Reform,Lajena Walley,3,
Pontotoc,Pontotoc 5,State Auditor,,Republican,Stacey E. Pickering,566,
Pontotoc,Pontotoc 5,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,104,
Pontotoc,Pontotoc 5,State Auditor,,Reform,Lajena Walley,6,
Pontotoc,Randolph,State Auditor,,Republican,Stacey E. Pickering,412,
Pontotoc,Randolph,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,46,
Pontotoc,Randolph,State Auditor,,Reform,Lajena Walley,3,
Pontotoc,Robbs,State Auditor,,Republican,Stacey E. Pickering,28,
Pontotoc,Robbs,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,9,
Pontotoc,Robbs,State Auditor,,Reform,Lajena Walley,1,
Pontotoc,Sherman,State Auditor,,Republican,Stacey E. Pickering,162,
Pontotoc,Sherman,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,19,
Pontotoc,Sherman,State Auditor,,Reform,Lajena Walley,1,
Pontotoc,Springville,State Auditor,,Republican,Stacey E. Pickering,370,
Pontotoc,Springville,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,73,
Pontotoc,Springville,State Auditor,,Reform,Lajena Walley,4,
Pontotoc,Thaxton,State Auditor,,Republican,Stacey E. Pickering,300,
Pontotoc,Thaxton,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,36,
Pontotoc,Thaxton,State Auditor,,Reform,Lajena Walley,7,
Pontotoc,Toccopola,State Auditor,,Republican,Stacey E. Pickering,112,
Pontotoc,Toccopola,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,28,
Pontotoc,Toccopola,State Auditor,,Reform,Lajena Walley,2,
Pontotoc,Troy,State Auditor,,Republican,Stacey E. Pickering,289,
Pontotoc,Troy,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,45,
Pontotoc,Troy,State Auditor,,Reform,Lajena Walley,3,
Pontotoc,Turnpike,State Auditor,,Republican,Stacey E. Pickering,216,
Pontotoc,Turnpike,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,22,
Pontotoc,Turnpike,State Auditor,,Reform,Lajena Walley,2,
Pontotoc,Woodland,State Auditor,,Republican,Stacey E. Pickering,86,
Pontotoc,Woodland,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,13,
Pontotoc,Woodland,State Auditor,,Reform,Lajena Walley,2,
Pontotoc,Zion,State Auditor,,Republican,Stacey E. Pickering,194,
Pontotoc,Zion,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,51,
Pontotoc,Zion,State Auditor,,Reform,Lajena Walley,0,
Pontotoc,,State Auditor,,Republican,Stacey E. Pickering,6825,1
Pontotoc,,State Auditor,,Democrat ,Jocelyn 'Joce' Pepper Pritchett,1331,
Pontotoc,,State Auditor,,Reform,Lajena Walley,69,
Pontotoc,Algoma,State Treasurer,,Republican,Lynn Fitch,336,
Pontotoc,Algoma,State Treasurer,,Reform,Viola V. McFarland,22,
Pontotoc,Bankhead,State Treasurer,,Republican,Lynn Fitch,233,
Pontotoc,Bankhead,State Treasurer,,Reform,Viola V. McFarland,72,
Pontotoc,Beckham,State Treasurer,,Republican,Lynn Fitch,285,
Pontotoc,Beckham,State Treasurer,,Reform,Viola V. McFarland,40,
Pontotoc,Bethel/Endville,State Treasurer,,Republican,Lynn Fitch,254,
Pontotoc,Bethel/Endville,State Treasurer,,Reform,Viola V. McFarland,28,
Pontotoc,Buchanan,State Treasurer,,Republican,Lynn Fitch,224,
Pontotoc,Buchanan,State Treasurer,,Reform,Viola V. McFarland,18,
Pontotoc,Cherry Creek,State Treasurer,,Republican,Lynn Fitch,278,
Pontotoc,Cherry Creek,State Treasurer,,Reform,Viola V. McFarland,20,
Pontotoc,Ecru,State Treasurer,,Republican,Lynn Fitch,351,
Pontotoc,Ecru,State Treasurer,,Reform,Viola V. McFarland,43,
Pontotoc,Friendship,State Treasurer,,Republican,Lynn Fitch,129,
Pontotoc,Friendship,State Treasurer,,Reform,Viola V. McFarland,9,
Pontotoc,Hoyle,State Treasurer,,Republican,Lynn Fitch,278,
Pontotoc,Hoyle,State Treasurer,,Reform,Viola V. McFarland,44,
Pontotoc,Hurricane,State Treasurer,,Republican,Lynn Fitch,231,
Pontotoc,Hurricane,State Treasurer,,Reform,Viola V. McFarland,21,
Pontotoc,Judah,State Treasurer,,Republican,Lynn Fitch,179,
Pontotoc,Judah,State Treasurer,,Reform,Viola V. McFarland,15,
Pontotoc,Longview,State Treasurer,,Republican,Lynn Fitch,124,
Pontotoc,Longview,State Treasurer,,Reform,Viola V. McFarland,23,
Pontotoc,Oakhill,State Treasurer,,Republican,Lynn Fitch,158,
Pontotoc,Oakhill,State Treasurer,,Reform,Viola V. McFarland,14,
Pontotoc,Pontotoc 1,State Treasurer,,Republican,Lynn Fitch,210,
Pontotoc,Pontotoc 1,State Treasurer,,Reform,Viola V. McFarland,22,
Pontotoc,Pontotoc 2,State Treasurer,,Republican,Lynn Fitch,255,
Pontotoc,Pontotoc 2,State Treasurer,,Reform,Viola V. McFarland,33,
Pontotoc,Pontotoc 3,State Treasurer,,Republican,Lynn Fitch,459,
Pontotoc,Pontotoc 3,State Treasurer,,Reform,Viola V. McFarland,61,
Pontotoc,Pontotoc 4,State Treasurer,,Republican,Lynn Fitch,257,
Pontotoc,Pontotoc 4,State Treasurer,,Reform,Viola V. McFarland,44,
Pontotoc,Pontotoc 5,State Treasurer,,Republican,Lynn Fitch,579,
Pontotoc,Pontotoc 5,State Treasurer,,Reform,Viola V. McFarland,67,
Pontotoc,Randolph,State Treasurer,,Republican,Lynn Fitch,414,
Pontotoc,Randolph,State Treasurer,,Reform,Viola V. McFarland,36,
Pontotoc,Robbs,State Treasurer,,Republican,Lynn Fitch,25,
Pontotoc,Robbs,State Treasurer,,Reform,Viola V. McFarland,10,
Pontotoc,Sherman,State Treasurer,,Republican,Lynn Fitch,161,
Pontotoc,Sherman,State Treasurer,,Reform,Viola V. McFarland,15,
Pontotoc,Springville,State Treasurer,,Republican,Lynn Fitch,372,
Pontotoc,Springville,State Treasurer,,Reform,Viola V. McFarland,48,
Pontotoc,Thaxton,State Treasurer,,Republican,Lynn Fitch,303,
Pontotoc,Thaxton,State Treasurer,,Reform,Viola V. McFarland,31,
Pontotoc,Toccopola,State Treasurer,,Republican,Lynn Fitch,121,
Pontotoc,Toccopola,State Treasurer,,Reform,Viola V. McFarland,16,
Pontotoc,Troy,State Treasurer,,Republican,Lynn Fitch,294,
Pontotoc,Troy,State Treasurer,,Reform,Viola V. McFarland,25,
Pontotoc,Turnpike,State Treasurer,,Republican,Lynn Fitch,210,
Pontotoc,Turnpike,State Treasurer,,Reform,Viola V. McFarland,24,
Pontotoc,Woodland,State Treasurer,,Republican,Lynn Fitch,90,
Pontotoc,Woodland,State Treasurer,,Reform,Viola V. McFarland,9,
Pontotoc,Zion,State Treasurer,,Republican,Lynn Fitch,194,
Pontotoc,Zion,State Treasurer,,Reform,Viola V. McFarland,38,
Pontotoc,,State Treasurer,,Republican,Lynn Fitch,7004,1
Pontotoc,,State Treasurer,,Reform,Viola V. McFarland,848,
Pontotoc,Algoma,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,70,
Pontotoc,Algoma,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,278,
Pontotoc,Algoma,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,13,
Pontotoc,Bankhead,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,165,
Pontotoc,Bankhead,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,180,
Pontotoc,Bankhead,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,4,
Pontotoc,Beckham,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,88,
Pontotoc,Beckham,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,233,
Pontotoc,Beckham,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
Pontotoc,Bethel/Endville,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,51,
Pontotoc,Bethel/Endville,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,229,
Pontotoc,Bethel/Endville,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
Pontotoc,Buchanan,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,47,
Pontotoc,Buchanan,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,186,
Pontotoc,Buchanan,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
Pontotoc,Cherry Creek,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,46,
Pontotoc,Cherry Creek,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,258,
Pontotoc,Cherry Creek,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,2,
Pontotoc,Ecru,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,95,
Pontotoc,Ecru,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,299,
Pontotoc,Ecru,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,12,
Pontotoc,Friendship,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,27,
Pontotoc,Friendship,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,110,
Pontotoc,Friendship,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,2,
Pontotoc,Hoyle,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,137,
Pontotoc,Hoyle,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,201,
Pontotoc,Hoyle,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
Pontotoc,Hurricane,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,37,
Pontotoc,Hurricane,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,200,
Pontotoc,Hurricane,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,3,
Pontotoc,Judah,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,40,
Pontotoc,Judah,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,147,
Pontotoc,Judah,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
Pontotoc,Longview,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,67,
Pontotoc,Longview,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,99,
Pontotoc,Longview,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,0,
Pontotoc,Oakhill,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,24,
Pontotoc,Oakhill,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,149,
Pontotoc,Oakhill,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,0,
Pontotoc,Pontotoc 1,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,52,
Pontotoc,Pontotoc 1,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,179,
Pontotoc,Pontotoc 1,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,5,
Pontotoc,Pontotoc 2,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,63,
Pontotoc,Pontotoc 2,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,220,
Pontotoc,Pontotoc 2,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
Pontotoc,Pontotoc 3,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,151,
Pontotoc,Pontotoc 3,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,364,
Pontotoc,Pontotoc 3,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,12,
Pontotoc,Pontotoc 4,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,97,
Pontotoc,Pontotoc 4,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,214,
Pontotoc,Pontotoc 4,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,3,
Pontotoc,Pontotoc 5,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,159,
Pontotoc,Pontotoc 5,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,485,
Pontotoc,Pontotoc 5,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,15,
Pontotoc,Randolph,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,107,
Pontotoc,Randolph,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,328,
Pontotoc,Randolph,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,16,
Pontotoc,Robbs,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,12,
Pontotoc,Robbs,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,20,
Pontotoc,Robbs,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,3,
Pontotoc,Sherman,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,29,
Pontotoc,Sherman,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,145,
Pontotoc,Sherman,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,4,
Pontotoc,Springville,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,113,
Pontotoc,Springville,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,291,
Pontotoc,Springville,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,24,
Pontotoc,Thaxton,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,65,
Pontotoc,Thaxton,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,254,
Pontotoc,Thaxton,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
Pontotoc,Toccopola,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,46,
Pontotoc,Toccopola,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,91,
Pontotoc,Toccopola,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,6,
Pontotoc,Troy,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,74,
Pontotoc,Troy,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,252,
Pontotoc,Troy,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,10,
Pontotoc,Turnpike,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,47,
Pontotoc,Turnpike,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,182,
Pontotoc,Turnpike,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,5,
Pontotoc,Woodland,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,18,
Pontotoc,Woodland,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,81,
Pontotoc,Woodland,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,2,
Pontotoc,Zion,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,69,
Pontotoc,Zion,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,160,
Pontotoc,Zion,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,11,
Pontotoc,,Commissioner of Agriculture & Commerce,,Democrat ,Addie Lee Green,1996,
Pontotoc,,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,5835,1
Pontotoc,,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,208,
Pontotoc,Algoma,Commissioner of Insurance,,Republican,Mike Chaney,347,
Pontotoc,Bankhead,Commissioner of Insurance,,Republican,Mike Chaney,271,
Pontotoc,Beckham,Commissioner of Insurance,,Republican,Mike Chaney,305,
Pontotoc,Bethel/Endville,Commissioner of Insurance,,Republican,Mike Chaney,280,
Pontotoc,Buchanan,Commissioner of Insurance,,Republican,Mike Chaney,235,
Pontotoc,Cherry Creek,Commissioner of Insurance,,Republican,Mike Chaney,289,
Pontotoc,Ecru,Commissioner of Insurance,,Republican,Mike Chaney,376,
Pontotoc,Friendship,Commissioner of Insurance,,Republican,Mike Chaney,135,
Pontotoc,Hoyle,Commissioner of Insurance,,Republican,Mike Chaney,294,
Pontotoc,Hurricane,Commissioner of Insurance,,Republican,Mike Chaney,239,
Pontotoc,Judah,Commissioner of Insurance,,Republican,Mike Chaney,179,
Pontotoc,Longview,Commissioner of Insurance,,Republican,Mike Chaney,130,
Pontotoc,Oakhill,Commissioner of Insurance,,Republican,Mike Chaney,164,
Pontotoc,Pontotoc 1,Commissioner of Insurance,,Republican,Mike Chaney,222,
Pontotoc,Pontotoc 2,Commissioner of Insurance,,Republican,Mike Chaney,279,
Pontotoc,Pontotoc 3,Commissioner of Insurance,,Republican,Mike Chaney,510,
Pontotoc,Pontotoc 4,Commissioner of Insurance,,Republican,Mike Chaney,282,
Pontotoc,Pontotoc 5,Commissioner of Insurance,,Republican,Mike Chaney,627,
Pontotoc,Randolph,Commissioner of Insurance,,Republican,Mike Chaney,433,
Pontotoc,Robbs,Commissioner of Insurance,,Republican,Mike Chaney,35,
Pontotoc,Sherman,Commissioner of Insurance,,Republican,Mike Chaney,168,
Pontotoc,Springville,Commissioner of Insurance,,Republican,Mike Chaney,394,
Pontotoc,Thaxton,Commissioner of Insurance,,Republican,Mike Chaney,325,
Pontotoc,Toccopola,Commissioner of Insurance,,Republican,Mike Chaney,128,
Pontotoc,Troy,Commissioner of Insurance,,Republican,Mike Chaney,313,
Pontotoc,Turnpike,Commissioner of Insurance,,Republican,Mike Chaney,225,
Pontotoc,Woodland,Commissioner of Insurance,,Republican,Mike Chaney,93,
Pontotoc,Zion,Commissioner of Insurance,,Republican,Mike Chaney,222,
Pontotoc,,Commissioner of Insurance,,Republican,Mike Chaney,7500,1
Pontotoc,Algoma,State Senate,3,Republican,Nickey Browning,21,
Pontotoc,Algoma,State Senate,3,Democrat ,Christopher Stark,3,
Pontotoc,Bankhead,State Senate,3,Republican,Nickey Browning,207,
Pontotoc,Bankhead,State Senate,3,Democrat ,Christopher Stark,145,
Pontotoc,Bethel/Endville,State Senate,3,Republican,Nickey Browning,256,
Pontotoc,Bethel/Endville,State Senate,3,Democrat ,Christopher Stark,48,
Pontotoc,Buchanan,State Senate,3,Republican,Nickey Browning,215,
Pontotoc,Buchanan,State Senate,3,Democrat ,Christopher Stark,36,
Pontotoc,Cherry Creek,State Senate,3,Republican,Nickey Browning,270,
Pontotoc,Cherry Creek,State Senate,3,Democrat ,Christopher Stark,39,
Pontotoc,Ecru,State Senate,3,Republican,Nickey Browning,328,
Pontotoc,Ecru,State Senate,3,Democrat ,Christopher Stark,85,
Pontotoc,Friendship,State Senate,3,Republican,Nickey Browning,118,
Pontotoc,Friendship,State Senate,3,Democrat ,Christopher Stark,22,
Pontotoc,Hoyle,State Senate,3,Republican,Nickey Browning,218,
Pontotoc,Hoyle,State Senate,3,Democrat ,Christopher Stark,131,
Pontotoc,Hurricane,State Senate,3,Republican,Nickey Browning,239,
Pontotoc,Hurricane,State Senate,3,Democrat ,Christopher Stark,26,
Pontotoc,Longview,State Senate,3,Republican,Nickey Browning,110,
Pontotoc,Longview,State Senate,3,Democrat ,Christopher Stark,66,
Pontotoc,Oakhill,State Senate,3,Republican,Nickey Browning,153,
Pontotoc,Oakhill,State Senate,3,Democrat ,Christopher Stark,25,
Pontotoc,Pontotoc 1,State Senate,3,Republican,Nickey Browning,208,
Pontotoc,Pontotoc 1,State Senate,3,Democrat ,Christopher Stark,34,
Pontotoc,Pontotoc 2,State Senate,3,Republican,Nickey Browning,246,
Pontotoc,Pontotoc 2,State Senate,3,Democrat ,Christopher Stark,54,
Pontotoc,Pontotoc 3,State Senate,3,Republican,Nickey Browning,443,
Pontotoc,Pontotoc 3,State Senate,3,Democrat ,Christopher Stark,104,
Pontotoc,Pontotoc 4,State Senate,3,Republican,Nickey Browning,243,
Pontotoc,Pontotoc 4,State Senate,3,Democrat ,Christopher Stark,73,
Pontotoc,Pontotoc 5,State Senate,3,Republican,Nickey Browning,563,
Pontotoc,Pontotoc 5,State Senate,3,Democrat ,Christopher Stark,117,
Pontotoc,Sherman,State Senate,3,Republican,Nickey Browning,154,
Pontotoc,Sherman,State Senate,3,Democrat ,Christopher Stark,30,
Pontotoc,Turnpike,State Senate,3,Republican,Nickey Browning,207,
Pontotoc,Turnpike,State Senate,3,Democrat ,Christopher Stark,39,
Pontotoc,Woodland,State Senate,3,Republican,Nickey Browning,89,
Pontotoc,Woodland,State Senate,3,Democrat ,Christopher Stark,14,
Pontotoc,Zion,State Senate,3,Republican,Nickey Browning,190,
Pontotoc,Zion,State Senate,3,Democrat ,Christopher Stark,53,
Pontotoc,,State Senate,3,Republican,Nickey Browning,4478,1
Pontotoc,,State Senate,3,Democrat ,Christopher Stark,1144,
Pontotoc,Algoma,State Senate,8,Democrat ,Russell Jolly,295,
Pontotoc,Beckham,State Senate,8,Democrat ,Russell Jolly,290,
Pontotoc,Judah,State Senate,8,Democrat ,Russell Jolly,149,
Pontotoc,Pontotoc 4,State Senate,8,Democrat ,Russell Jolly,8,
Pontotoc,Randolph,State Senate,8,Democrat ,Russell Jolly,389,
Pontotoc,Robbs,State Senate,8,Democrat ,Russell Jolly,34,
Pontotoc,Springville,State Senate,8,Democrat ,Russell Jolly,374,
Pontotoc,Thaxton,State Senate,8,Democrat ,Russell Jolly,274,
Pontotoc,Toccopola,State Senate,8,Democrat ,Russell Jolly,115,
Pontotoc,Troy,State Senate,8,Democrat ,Russell Jolly,283,
Pontotoc,,State Senate,8,Democrat ,Russell Jolly,2211,1
Pontotoc,Algoma,State House,15,Republican,E. Mac Huddleston,352,
Pontotoc,Bethel/Endville,State House,15,Republican,E. Mac Huddleston,279,
Pontotoc,Buchanan,State House,15,Republican,E. Mac Huddleston,243,
Pontotoc,Cherry Creek,State House,15,Republican,E. Mac Huddleston,293,
Pontotoc,Ecru,State House,15,Republican,E. Mac Huddleston,376,
Pontotoc,Friendship,State House,15,Republican,E. Mac Huddleston,135,
Pontotoc,Hurricane,State House,15,Republican,E. Mac Huddleston,247,
Pontotoc,Judah,State House,15,Republican,E. Mac Huddleston,177,
Pontotoc,Oakhill,State House,15,Republican,E. Mac Huddleston,167,
Pontotoc,Pontotoc 1,State House,15,Republican,E. Mac Huddleston,220,
Pontotoc,Pontotoc 2,State House,15,Republican,E. Mac Huddleston,276,
Pontotoc,Pontotoc 3,State House,15,Republican,E. Mac Huddleston,512,
Pontotoc,Pontotoc 4,State House,15,Republican,E. Mac Huddleston,295,
Pontotoc,Pontotoc 5,State House,15,Republican,E. Mac Huddleston,642,
Pontotoc,Randolph,State House,15,Republican,E. Mac Huddleston,436,
Pontotoc,Robbs,State House,15,Republican,E. Mac Huddleston,32,
Pontotoc,Sherman,State House,15,Republican,E. Mac Huddleston,173,
Pontotoc,Springville,State House,15,Republican,E. Mac Huddleston,394,
Pontotoc,Thaxton,State House,15,Republican,E. Mac Huddleston,321,
Pontotoc,Toccopola,State House,15,Republican,E. Mac Huddleston,129,
Pontotoc,Turnpike,State House,15,Republican,E. Mac Huddleston,228,
Pontotoc,,State House,15,Republican,E. Mac Huddleston,5927,1
Pontotoc,Bankhead,State House,22,Democrat ,Preston E. Sullivan,290,
Pontotoc,Beckham,State House,22,Democrat ,Preston E. Sullivan,292,
Pontotoc,Hoyle,State House,22,Democrat ,Preston E. Sullivan,287,
Pontotoc,Longview,State House,22,Democrat ,Preston E. Sullivan,145,
Pontotoc,Troy,State House,22,Democrat ,Preston E. Sullivan,278,
Pontotoc,Woodland,State House,22,Democrat ,Preston E. Sullivan,77,
Pontotoc,Zion,State House,22,Democrat ,Preston E. Sullivan,203,
Pontotoc,,State House,22,Democrat ,Preston E. Sullivan,1572,1
