county,precinct,office,district,party,candidate,votes,
DeSoto,201 Mineral Wells H07,State Auditor,,Reform,Lajena Walley,0,
DeSoto,201 Mineral Wells H07,State Treasurer,,Republican,Lynn Fitch,127,
DeSoto,201 Mineral Wells H07,State Treasurer,,Reform,Viola V. McFarland,7,
DeSoto,201 Mineral Wells H07,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,22,
DeSoto,201 Mineral Wells H07,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,108,
DeSoto,201 Mineral Wells H07,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,3,
DeSoto,201 Mineral Wells H07,Commissioner of Insurance,,Republican,Mike Chaney,124,
DeSoto,201 Mineral Wells H07,Commissioner of Insurance,,,Write-in,1,
DeSoto,201 Mineral Wells H24,,,,Ballots,36,
DeSoto,201 Mineral Wells H24,Governor,,Republican,Phil Bryant,30,
DeSoto,201 Mineral Wells H24,Governor,,Democrat,Robert Gray,5,
DeSoto,201 Mineral Wells H24,Governor,,Reform,Shawn O'Hara,1,
DeSoto,201 Mineral Wells H24,Governor,,,Write-in,0,
DeSoto,201 Mineral Wells H24,Lieutenant Governor,,Democrat,Tim Johnson,4,
DeSoto,201 Mineral Wells H24,Lieutenant Governor,,Republican,Tate Reeves,30,
DeSoto,201 Mineral Wells H24,Lieutenant Governor,,Libertarian,Ron Williams,1,
DeSoto,201 Mineral Wells H24,Lieutenant Governor,,Reform,Rosa B. Williams,1,
DeSoto,201 Mineral Wells H24,Secretary of State,,Democrat,Charles E. Graham,4,
DeSoto,201 Mineral Wells H24,Secretary of State,,Republican,Delbert Hosemann,31,
DeSoto,201 Mineral Wells H24,Secretary of State,,Reform,Randy Walker,1,
DeSoto,201 Mineral Wells H24,Attorney General,,Democrat,Jim Hood,9,
DeSoto,201 Mineral Wells H24,Attorney General,,Republican,Mike Hurst,27,
DeSoto,201 Mineral Wells H24,State Auditor,,Republican,Stacey E. Pickering,33,
DeSoto,201 Mineral Wells H24,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",2,
DeSoto,201 Mineral Wells H24,State Auditor,,Reform,Lajena Walley,1,
DeSoto,201 Mineral Wells H24,State Treasurer,,Republican,Lynn Fitch,33,
DeSoto,201 Mineral Wells H24,State Treasurer,,Reform,Viola V. McFarland,3,
DeSoto,201 Mineral Wells H24,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,4,
DeSoto,201 Mineral Wells H24,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,30,
DeSoto,201 Mineral Wells H24,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,2,
DeSoto,201 Mineral Wells H24,Commissioner of Insurance,,Republican,Mike Chaney,32,
DeSoto,201 Mineral Wells H24,Commissioner of Insurance,,,Write-in,2,
DeSoto,202 Greenbrook North,,,,Registeration,3241,
DeSoto,202 Greenbrook North,,,,Ballots,608,
DeSoto,202 Greenbrook North,Governor,,Republican,Phil Bryant,408,
DeSoto,202 Greenbrook North,Governor,,Democrat,Robert Gray,189,
DeSoto,202 Greenbrook North,Governor,,Reform,Shawn O'Hara,2,
DeSoto,202 Greenbrook North,Lieutenant Governor,,Democrat,Tim Johnson,203,
DeSoto,202 Greenbrook North,Lieutenant Governor,,Republican,Tate Reeves,374,
DeSoto,202 Greenbrook North,Lieutenant Governor,,Libertarian,Ron Williams,11,
DeSoto,202 Greenbrook North,Lieutenant Governor,,Reform,Rosa B. Williams,6,
DeSoto,202 Greenbrook North,Secretary of State,,Democrat,Charles E. Graham,207,
DeSoto,202 Greenbrook North,Secretary of State,,Republican,Delbert Hosemann,374,
DeSoto,202 Greenbrook North,Secretary of State,,Reform,Randy Walker,7,
DeSoto,202 Greenbrook North,Attorney General,,Democrat,Jim Hood,261,
DeSoto,202 Greenbrook North,Attorney General,,Republican,Mike Hurst,335,
DeSoto,202 Greenbrook North,State Auditor,,Republican,Stacey E. Pickering,389,
DeSoto,202 Greenbrook North,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",192,
DeSoto,202 Greenbrook North,State Auditor,,Reform,Lajena Walley,8,
DeSoto,202 Greenbrook North,State Treasurer,,Republican,Lynn Fitch,448,
DeSoto,202 Greenbrook North,State Treasurer,,Reform,Viola V. McFarland,72,
DeSoto,202 Greenbrook North,State Treasurer,,,Write-in,10,
DeSoto,202 Greenbrook North,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,206,
DeSoto,202 Greenbrook North,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,365,
DeSoto,202 Greenbrook North,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,8,
DeSoto,202 Greenbrook North,Commissioner of Agriculture & Commerce,,,Write-in,1,
DeSoto,202 Greenbrook North,Commissioner of Insurance,,Republican,Mike Chaney,458,
DeSoto,202 Greenbrook North,Commissioner of Insurance,,,Write-in,16,
DeSoto,202 Greenbrook North,State Senate,2,Republican,David L. Parker,459,
DeSoto,202 Greenbrook North,State Senate,2,,Write-in,17,
DeSoto,202 Greenbrook North,State House,7,Republican,Steve Hopkins,454,
DeSoto,202 Greenbrook North,State House,24,,Write-in,15,
DeSoto,203 Desoto Central,,,,Registeration,3070,
DeSoto,203 Desoto Central,,,,Ballots,714,
DeSoto,203 Desoto Central,Governor,,Republican,Phil Bryant,556,
DeSoto,203 Desoto Central,Governor,,Democrat,Robert Gray,112,
DeSoto,203 Desoto Central,Governor,,Reform,Shawn O'Hara,8,
DeSoto,203 Desoto Central,Lieutenant Governor,,Democrat,Tim Johnson,118,
DeSoto,203 Desoto Central,Lieutenant Governor,,Republican,Tate Reeves,519,
DeSoto,203 Desoto Central,Lieutenant Governor,,Libertarian,Ron Williams,20,
DeSoto,203 Desoto Central,Lieutenant Governor,,Reform,Rosa B. Williams,9,
DeSoto,203 Desoto Central,Lieutenant Governor,,,Write-in,2,
DeSoto,203 Desoto Central,Secretary of State,,Democrat,Charles E. Graham,106,
DeSoto,203 Desoto Central,Secretary of State,,Republican,Delbert Hosemann,543,
DeSoto,203 Desoto Central,Secretary of State,,Reform,Randy Walker,18,
DeSoto,203 Desoto Central,Attorney General,,Democrat,Jim Hood,176,
DeSoto,203 Desoto Central,Attorney General,,Republican,Mike Hurst,499,
DeSoto,203 Desoto Central,Attorney General,,,Write-in,1,
DeSoto,203 Desoto Central,State Auditor,,Republican,Stacey E. Pickering,542,
DeSoto,203 Desoto Central,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",112,
DeSoto,203 Desoto Central,State Auditor,,Reform,Lajena Walley,9,
DeSoto,203 Desoto Central,State Treasurer,,Republican,Lynn Fitch,584,
DeSoto,203 Desoto Central,State Treasurer,,Reform,Viola V. McFarland,47,
DeSoto,203 Desoto Central,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,118,
DeSoto,203 Desoto Central,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,532,
DeSoto,203 Desoto Central,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,15,
DeSoto,203 Desoto Central,Commissioner of Insurance,,Republican,Mike Chaney,579,
DeSoto,203 Desoto Central,Commissioner of Insurance,,,Write-in,7,
DeSoto,203 Desoto Central,State Senate,1,Republican,Chris Massey,577,
DeSoto,203 Desoto Central,State Senate,1,,Write-in,10,
DeSoto,203 Desoto Central,State House,24,Republican,Jeff Hale,581,
DeSoto,203 Desoto Central,State House,24,,Write-in,9,
DeSoto,204 Greenbrook South,,,,Registeration,4345,
DeSoto,204 Greenbrook South,,,,Ballots,912,
DeSoto,204 Greenbrook South,Governor,,Republican,Phil Bryant,702,
DeSoto,204 Greenbrook South,Governor,,Democrat,Robert Gray,158,
DeSoto,204 Greenbrook South,Governor,,Reform,Shawn O'Hara,17,
DeSoto,204 Greenbrook South,Governor,,,Write-in,2,
DeSoto,204 Greenbrook South,Lieutenant Governor,,Democrat,Tim Johnson,178,
DeSoto,204 Greenbrook South,Lieutenant Governor,,Republican,Tate Reeves,658,
DeSoto,204 Greenbrook South,Lieutenant Governor,,Libertarian,Ron Williams,30,
DeSoto,204 Greenbrook South,Lieutenant Governor,,Reform,Rosa B. Williams,5,
DeSoto,204 Greenbrook South,Secretary of State,,Democrat,Charles E. Graham,181,
DeSoto,204 Greenbrook South,Secretary of State,,Republican,Delbert Hosemann,668,
DeSoto,204 Greenbrook South,Secretary of State,,Reform,Randy Walker,15,
DeSoto,204 Greenbrook South,Attorney General,,Democrat,Jim Hood,253,
DeSoto,204 Greenbrook South,Attorney General,,Republican,Mike Hurst,615,
DeSoto,204 Greenbrook South,Attorney General,,,Write-in,1,
DeSoto,204 Greenbrook South,State Auditor,,Republican,Stacey E. Pickering,688,
DeSoto,204 Greenbrook South,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",164,
DeSoto,204 Greenbrook South,State Auditor,,Reform,Lajena Walley,10,
DeSoto,204 Greenbrook South,State Treasurer,,Republican,Lynn Fitch,746,
DeSoto,204 Greenbrook South,State Treasurer,,Reform,Viola V. McFarland,57,
DeSoto,204 Greenbrook South,State Treasurer,,,Write-in,7,
DeSoto,204 Greenbrook South,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,178,
DeSoto,204 Greenbrook South,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,653,
DeSoto,204 Greenbrook South,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,19,
DeSoto,204 Greenbrook South,Commissioner of Agriculture & Commerce,,,Write-in,1,
DeSoto,204 Greenbrook South,Commissioner of Insurance,,Republican,Mike Chaney,735,
DeSoto,204 Greenbrook South,Commissioner of Insurance,,,Write-in,9,
DeSoto,204 Greenbrook South,State Senate,2,Republican,David L. Parker,744,
DeSoto,204 Greenbrook South,State Senate,2,,Write-in,14,
DeSoto,204 Greenbrook South,State House,7,Republican,Steve Hopkins,730,
DeSoto,204 Greenbrook South,State House,7,,Write-in,24,
DeSoto,205 Summershill,,,,Registration,2797,
DeSoto,205 Summershill,,,,Ballots,749,
DeSoto,205 Summershill,Governor,,Republican,Phil Bryant,632,
DeSoto,205 Summershill,Governor,,Democrat,Robert Gray,98,
DeSoto,205 Summershill,Governor,,Reform,Shawn O'Hara,12,
DeSoto,205 Summershill,Lieutenant Governor,,Democrat,Tim Johnson,111,
DeSoto,205 Summershill,Lieutenant Governor,,Republican,Tate Reeves,583,
DeSoto,205 Summershill,Lieutenant Governor,,Libertarian,Ron Williams,17,
DeSoto,205 Summershill,Lieutenant Governor,,Reform,Rosa B. Williams,7,
DeSoto,205 Summershill,Lieutenant Governor,,,Write-in,2,
DeSoto,205 Summershill,Secretary of State,,Democrat,Charles E. Graham,107,
DeSoto,205 Summershill,Secretary of State,,Republican,Delbert Hosemann,590,
DeSoto,205 Summershill,Secretary of State,,Reform,Randy Walker,22,
DeSoto,205 Summershill,Attorney General,,Democrat,Jim Hood,170,
DeSoto,205 Summershill,Attorney General,,Republican,Mike Hurst,551,
DeSoto,205 Summershill,Attorney General,,,Write-in,1,
DeSoto,205 Summershill,State Auditor,,Republican,Stacey E. Pickering,600,
DeSoto,205 Summershill,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",96,
DeSoto,205 Summershill,State Auditor,,Reform,Lajena Walley,14,
DeSoto,205 Summershill,State Auditor,,,Write-in,1,
DeSoto,205 Summershill,State Treasurer,,Republican,Lynn Fitch,637,
DeSoto,205 Summershill,State Treasurer,,Reform,Viola V. McFarland,42,
DeSoto,205 Summershill,State Treasurer,,,Write-in,2,
DeSoto,205 Summershill,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,110,
DeSoto,205 Summershill,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,582,
DeSoto,205 Summershill,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,13,
DeSoto,205 Summershill,Commissioner of Insurance,,Republican,Mike Chaney,625,
DeSoto,205 Summershill,Commissioner of Insurance,,,Write-in,5,
DeSoto,205 Summershill,State Senate,2,Republican,David L. Parker,629,
DeSoto,205 Summershill,State Senate,2,,Write-in,8,
DeSoto,205 Summershill,State House,7,Republican,Steve Hopkins,621,
DeSoto,205 Summershill,State House,7,,Write-in,9,
DeSoto,206 Pleasant Hill North,,,,Registration,2898,
DeSoto,206 Pleasant Hill North,,,,Ballots,695,
DeSoto,206 Pleasant Hill North,Governor,,Republican,Phil Bryant,587,
DeSoto,206 Pleasant Hill North,Governor,,Democrat,Robert Gray,70,
DeSoto,206 Pleasant Hill North,Governor,,Reform,Shawn O'Hara,10,
DeSoto,206 Pleasant Hill North,Governor,,,Write-in,2,
DeSoto,206 Pleasant Hill North,Lieutenant Governor,,Democrat,Tim Johnson,84,
DeSoto,206 Pleasant Hill North,Lieutenant Governor,,Republican,Tate Reeves,551,
DeSoto,206 Pleasant Hill North,Lieutenant Governor,,Libertarian,Ron Williams,31,
DeSoto,206 Pleasant Hill North,Lieutenant Governor,,Reform,Rosa B. Williams,0,
DeSoto,206 Pleasant Hill North,Secretary of State,,Democrat,Charles E. Graham,73,
DeSoto,206 Pleasant Hill North,Secretary of State,,Republican,Delbert Hosemann,577,
DeSoto,206 Pleasant Hill North,Secretary of State,,Reform,Randy Walker,13,
DeSoto,206 Pleasant Hill North,Secretary of State,,,Write-in,1,
DeSoto,206 Pleasant Hill North,Attorney General,,Democrat,Jim Hood,137,
DeSoto,206 Pleasant Hill North,Attorney General,,Republican,Mike Hurst,534,
DeSoto,206 Pleasant Hill North,State Auditor,,Republican,Stacey E. Pickering,581,
DeSoto,206 Pleasant Hill North,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",77,
DeSoto,206 Pleasant Hill North,State Auditor,,Reform,Lajena Walley,7,
DeSoto,206 Pleasant Hill North,State Treasurer,,Republican,Lynn Fitch,609,
DeSoto,206 Pleasant Hill North,State Treasurer,,Reform,Viola V. McFarland,32,
DeSoto,206 Pleasant Hill North,State Treasurer,,,Write-in,1,
DeSoto,206 Pleasant Hill North,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,83,
DeSoto,206 Pleasant Hill North,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,562,
DeSoto,206 Pleasant Hill North,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,13,
DeSoto,206 Pleasant Hill North,Commissioner of Insurance,,Republican,Mike Chaney,596,
DeSoto,206 Pleasant Hill North,Commissioner of Insurance,,,Write-in,5,
DeSoto,206 Pleasant Hill North,State Senate,19,Republican,Kevin Blackwell,599,
DeSoto,206 Pleasant Hill North,State House,19,,Write-in,1,
DeSoto,206 Pleasant Hill North,State House,24,Republican,Jeff Hale,594,
DeSoto,206 Pleasant Hill North,State House,24,,Write-in,6,
DeSoto,207 Elmore,,,,Registeration,2360,
DeSoto,207 Elmore,State Senate,1,Republican,Chris Massey,218,
DeSoto,207 Elmore,State Senate,1,,Write-in,5,
DeSoto,207 Elmore,State Senate,2,Republican,David L. Parker,231,
DeSoto,207 Elmore,State Senate,2,,Write-in,3,
DeSoto,207 Elmore,State House,7,Republican,Steve Hopkins,228,
DeSoto,207 Elmore,State House,7,,w,3,
DeSoto,207 Elmore,State House,24,Republican,Jeff Hale,218,
DeSoto,207 Elmore,State House,24,,Write-in,5,
DeSoto,207 Elmore H07,,,,Ballots,292,
DeSoto,207 Elmore H07,Governor,,Republican,Phil Bryant,230,
DeSoto,207 Elmore H07,Governor,,Democrat,Robert Gray,40,
DeSoto,207 Elmore H07,Governor,,Reform,Shawn O'Hara,3,
DeSoto,207 Elmore H07,Governor,,,Write-in,2,
DeSoto,207 Elmore H07,Lieutenant Governor,,Democrat,Tim Johnson,44,
DeSoto,207 Elmore H07,Lieutenant Governor,,Republican,Tate Reeves,216,
DeSoto,207 Elmore H07,Lieutenant Governor,,Libertarian,Ron Williams,7,
DeSoto,207 Elmore H07,Lieutenant Governor,,Reform,Rosa B. Williams,4,
DeSoto,207 Elmore H07,Lieutenant Governor,,,Write-in,1,
DeSoto,207 Elmore H07,Secretary of State,,Democrat,Charles E. Graham,42,
DeSoto,207 Elmore H07,Secretary of State,,Republican,Delbert Hosemann,226,
DeSoto,207 Elmore H07,Secretary of State,,Reform,Randy Walker,3,
DeSoto,207 Elmore H07,Secretary of State,,,Write-in,1,
DeSoto,207 Elmore H07,Attorney General,,Democrat,Jim Hood,71,
DeSoto,207 Elmore H07,Attorney General,,Republican,Mike Hurst,206,
DeSoto,207 Elmore H07,State Auditor,,Republican,Stacey E. Pickering,227,
DeSoto,207 Elmore H07,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",41,
DeSoto,207 Elmore H07,State Auditor,,Reform,Lajena Walley,3,
DeSoto,207 Elmore H07,State Auditor,,,Write-in,3,
DeSoto,207 Elmore H07,State Treasurer,,Republican,Lynn Fitch,238,
DeSoto,207 Elmore H07,State Treasurer,,Reform,Viola V. McFarland,21,
DeSoto,207 Elmore H07,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,41,
DeSoto,207 Elmore H07,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,223,
DeSoto,207 Elmore H07,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,5,
DeSoto,207 Elmore H07,Commissioner of Insurance,,Republican,Mike Chaney,229,
DeSoto,207 Elmore H24,,,,Ballots,284,
DeSoto,207 Elmore H24,Governor,,Republican,Phil Bryant,209,
DeSoto,207 Elmore H24,Governor,,Democrat,Robert Gray,60,
DeSoto,207 Elmore H24,Governor,,Reform,Shawn O'Hara,4,
DeSoto,207 Elmore H24,Governor,,,Write-in,1,
DeSoto,207 Elmore H24,Lieutenant Governor,,Democrat,Tim Johnson,67,
DeSoto,207 Elmore H24,Lieutenant Governor,,Republican,Tate Reeves,191,
DeSoto,207 Elmore H24,Lieutenant Governor,,Libertarian,Ron Williams,10,
DeSoto,207 Elmore H24,Lieutenant Governor,,Reform,Rosa B. Williams,1,
DeSoto,207 Elmore H24,Lieutenant Governor,,,Write-in,1,
DeSoto,207 Elmore H24,Secretary of State,,Democrat,Charles E. Graham,67,
DeSoto,207 Elmore H24,Secretary of State,,Republican,Delbert Hosemann,189,
DeSoto,207 Elmore H24,Secretary of State,,Reform,Randy Walker,11,
DeSoto,207 Elmore H24,Secretary of State,,,Write-in,1,
DeSoto,207 Elmore H24,Attorney General,,Democrat,Jim Hood,85,
DeSoto,207 Elmore H24,Attorney General,,Republican,Mike Hurst,185,
DeSoto,207 Elmore H24,Attorney General,,,Write-in,2,
DeSoto,207 Elmore H24,State Auditor,,Republican,Stacey E. Pickering,192,
DeSoto,207 Elmore H24,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",70,
DeSoto,207 Elmore H24,State Auditor,,Reform,Lajena Walley,4,
DeSoto,207 Elmore H24,State Auditor,,,Write-in,2,
DeSoto,207 Elmore H24,State Treasurer,,Republican,Lynn Fitch,212,
DeSoto,207 Elmore H24,State Treasurer,,Reform,Viola V. McFarland,23,
DeSoto,207 Elmore H24,State Treasurer,,,Write-in,2,
DeSoto,207 Elmore H24,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,72,
DeSoto,207 Elmore H24,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,186,
DeSoto,207 Elmore H24,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,7,
DeSoto,207 Elmore H24,Commissioner of Agriculture & Commerce,,,Write-in,1,
DeSoto,207 Elmore H24,Commissioner of Insurance,,Republican,Mike Chaney,211,
DeSoto,207 Elmore H24,Commissioner of Insurance,,,Write-in,4,
DeSoto,301 Colonial Hills,,,,Registeration,1340,
DeSoto,301 Colonial Hills,,,,Ballots,279,
DeSoto,301 Colonial Hills,Governor,,Republican,Phil Bryant,237,
DeSoto,301 Colonial Hills,Governor,,Democrat,Robert Gray,34,
DeSoto,301 Colonial Hills,Governor,,Reform,Shawn O'Hara,3,
DeSoto,301 Colonial Hills,Governor,,,Write-in,1,
DeSoto,301 Colonial Hills,Lieutenant Governor,,Democrat,Tim Johnson,41,
DeSoto,301 Colonial Hills,Lieutenant Governor,,Republican,Tate Reeves,224,
DeSoto,301 Colonial Hills,Lieutenant Governor,,Libertarian,Ron Williams,5,
DeSoto,301 Colonial Hills,Lieutenant Governor,,Reform,Rosa B. Williams,1,
DeSoto,301 Colonial Hills,Lieutenant Governor,,,Write-in,1,
DeSoto,301 Colonial Hills,Secretary of State,,Democrat,Charles E. Graham,40,
DeSoto,301 Colonial Hills,Secretary of State,,Republican,Delbert Hosemann,218,
DeSoto,301 Colonial Hills,Secretary of State,,Reform,Randy Walker,12,
DeSoto,301 Colonial Hills,Secretary of State,,,Write-in,1,
DeSoto,301 Colonial Hills,Attorney General,,Democrat,Jim Hood,93,
DeSoto,301 Colonial Hills,Attorney General,,Republican,Mike Hurst,178,
DeSoto,301 Colonial Hills,State Auditor,,Republican,Stacey E. Pickering,229,
DeSoto,301 Colonial Hills,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",36,
DeSoto,301 Colonial Hills,State Auditor,,Reform,Lajena Walley,3,
DeSoto,301 Colonial Hills,State Auditor,,,Write-in,1,
DeSoto,301 Colonial Hills,State Treasurer,,Republican,Lynn Fitch,246,
DeSoto,301 Colonial Hills,State Treasurer,,Reform,Viola V. McFarland,12,
DeSoto,301 Colonial Hills,State Treasurer,,,Write-in,2,
DeSoto,301 Colonial Hills,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,39,
DeSoto,301 Colonial Hills,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,221,
DeSoto,301 Colonial Hills,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,2,
DeSoto,301 Colonial Hills,Commissioner of Insurance,,Republican,Mike Chaney,240,
DeSoto,301 Colonial Hills,Commissioner of Insurance,,,Write-in,4,
DeSoto,301 Colonial Hills,State Senate,2,Republican,David L. Parker,244,
DeSoto,301 Colonial Hills,State Senate,2,,Write-in,4,
DeSoto,301 Colonial Hills,State House,40,Republican,Ashley Henley,229,
DeSoto,301 Colonial Hills,State House,40,Democrat,Hester Jackson-McCray,39,
DeSoto,302 Southhaven West,,,,Registration,2659,
DeSoto,302 Southhaven West,,,,Ballots,507,
DeSoto,302 Southhaven West,Governor,,Republican,Phil Bryant,363,
DeSoto,302 Southhaven West,Governor,,Democrat,Robert Gray,121,
DeSoto,302 Southhaven West,Governor,,Reform,Shawn O'Hara,6,
DeSoto,302 Southhaven West,Governor,,,Write-in,1,
DeSoto,302 Southhaven West,Lieutenant Governor,,Democrat,Tim Johnson,138,
DeSoto,302 Southhaven West,Lieutenant Governor,,Republican,Tate Reeves,323,
DeSoto,302 Southhaven West,Lieutenant Governor,,Libertarian,Ron Williams,14,
DeSoto,302 Southhaven West,Lieutenant Governor,,Reform,Rosa B. Williams,8,
DeSoto,302 Southhaven West,Lieutenant Governor,,,Write-in,1,
DeSoto,302 Southhaven West,Secretary of State,,Democrat,Charles E. Graham,143,
DeSoto,302 Southhaven West,Secretary of State,,Republican,Delbert Hosemann,322,
DeSoto,302 Southhaven West,Secretary of State,,Reform,Randy Walker,18,
DeSoto,302 Southhaven West,Attorney General,,Democrat,Jim Hood,210,
DeSoto,302 Southhaven West,Attorney General,,Republican,Mike Hurst,279,
DeSoto,302 Southhaven West,State Auditor,,Republican,Stacey E. Pickering,343,
DeSoto,302 Southhaven West,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",132,
DeSoto,302 Southhaven West,State Auditor,,Reform,Lajena Walley,10,
DeSoto,302 Southhaven West,State Treasurer,,Republican,Lynn Fitch,380,
DeSoto,302 Southhaven West,State Treasurer,,Reform,Viola V. McFarland,63,
DeSoto,302 Southhaven West,State Treasurer,,,Write-in,2,
DeSoto,302 Southhaven West,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,143,
DeSoto,302 Southhaven West,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,317,
DeSoto,302 Southhaven West,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,16,
DeSoto,302 Southhaven West,Commissioner of Insurance,,Republican,Mike Chaney,388,
DeSoto,302 Southhaven West,Commissioner of Insurance,,,Write-in,6,
DeSoto,302 Southhaven West,State Senate,2,Republican,David L. Parker,384,
DeSoto,302 Southhaven West,State Senate,2,,Write-in,10,
DeSoto,302 Southhaven West,State House,40,Republican,Ashley Henley,346,
DeSoto,302 Southhaven West,State House,40,Democrat,Hester Jackson-McCray,126,
DeSoto,303 Horn Lake North,,,,Registration,2521,
DeSoto,303 Horn Lake North,,,,Ballots,364,
DeSoto,303 Horn Lake North,Governor,,Republican,Phil Bryant,226,
DeSoto,303 Horn Lake North,Governor,,Democrat,Robert Gray,99,
DeSoto,303 Horn Lake North,Governor,,Reform,Shawn O'Hara,5,
DeSoto,303 Horn Lake North,Governor,,,Write-in,1,
DeSoto,303 Horn Lake North,Lieutenant Governor,,Democrat,Tim Johnson,114,
DeSoto,303 Horn Lake North,Lieutenant Governor,,Republican,Tate Reeves,203,
DeSoto,303 Horn Lake North,Lieutenant Governor,,Libertarian,Ron Williams,5,
DeSoto,303 Horn Lake North,Lieutenant Governor,,Reform,Rosa B. Williams,9,
DeSoto,303 Horn Lake North,Secretary of State,,Democrat,Charles E. Graham,123,
DeSoto,303 Horn Lake North,Secretary of State,,Republican,Delbert Hosemann,190,
DeSoto,303 Horn Lake North,Secretary of State,,Reform,Randy Walker,14,
DeSoto,303 Horn Lake North,Attorney General,,Democrat,Jim Hood,160,
DeSoto,303 Horn Lake North,Attorney General,,Republican,Mike Hurst,171,
DeSoto,303 Horn Lake North,State Auditor,,Republican,Stacey E. Pickering,202,
DeSoto,303 Horn Lake North,State Auditor,,Democrat,"Jocelyn ""Joce"" Pepper Pritchett",114,
DeSoto,303 Horn Lake North,State Auditor,,Reform,Lajena Walley,6,
DeSoto,303 Horn Lake North,State Treasurer,,Republican,Lynn Fitch,248,
DeSoto,303 Horn Lake North,State Treasurer,,Reform,Viola V. McFarland,43,
DeSoto,303 Horn Lake North,State Treasurer,,,Write-in,8,
DeSoto,303 Horn Lake North,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,124,
DeSoto,303 Horn Lake North,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,192,
DeSoto,303 Horn Lake North,Commissioner of Agriculture & Commerce,,Reform,Cathy L. Toole,9,
DeSoto,303 Horn Lake North,Commissioner of Insurance,,Republican,Mike Chaney,272,
DeSoto,303 Horn Lake North,Commissioner of Insurance,,,Write-in,11,
DeSoto,303 Horn Lake North,State Senate,2,Republican,David L. Parker,275,
DeSoto,303 Horn Lake North,State Senate,2,,Write-in,10,
DeSoto,303 Horn Lake North,State House,40,Republican,Ashley Henley,206,
DeSoto,303 Horn Lake North,State House,40,Democrat,Hester Jackson-McCray,121,
DeSoto,303 Horn Lake North,State House,40,,Write-in,1,
DeSoto,304 Southhaven North,,,,Registration,3208,
DeSoto,304 Southhaven North,,,,Ballots,627,
DeSoto,304 Southhaven North,Governor,,Republican,Phil Bryant,549,
DeSoto,304 Southhaven North,Governor,,Democrat,Robert Gray,60,
DeSoto,304 Southhaven North,Governor,,Reform,Shawn O'Hara,8,
DeSoto,304 Southhaven North,Governor,,,Write-in,1,
DeSoto,304 Southhaven North,Lieutenant Governor,,Democrat,Tim Johnson,83,
DeSoto,304 Southhaven North,Lieutenant Governor,,Republican,Tate Reeves,498,
DeSoto,304 Southhaven North,Lieutenant Governor,,Libertarian,Ron Williams,25,
DeSoto,304 Southhaven North,Lieutenant Governor,,Reform,Rosa B. Williams,6,
