county,precinct,office,district,party,candidate,total
Lafayette,Oxford 3,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,492
Lafayette,Oxford 3,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,14
Lafayette,Oxford 3,Commissioner of Insurance,,Republican,Mike Chaney,768
Lafayette,Oxford 3,State Senate,9,Democrat,Cristen Hammins,566
Lafayette,Oxford 3,State Senate,9,Republican,Gray Tollison,486
Lafayette,Oxford 3,State House,10,Republican,Nolan Mettetal,16
Lafayette,Oxford 3,State House,10,Independent,Ken Daugherty,7
Lafayette,Oxford 3,State House,13,Democrat,J P 'Jay' Hughes Jr,634
Lafayette,Oxford 3,State House,13,Republican,Brad Mayo,392
Lafayette,Oxford 4,State Treasurer,,Republican,Lynn Fitch,995
Lafayette,Oxford 4,State Treasurer,,Reform,Viola McFarland,273
Lafayette,Oxford 4,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,506
Lafayette,Oxford 4,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,830
Lafayette,Oxford 4,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,25
Lafayette,Oxford 4,Commissioner of Insurance,,Republican,Mike Chaney,1140
Lafayette,Oxford 4,State Senate,9,Democrat,Cristen Hammins,601
Lafayette,Oxford 4,State Senate,9,Republican,Gray Tollison,808
Lafayette,Oxford 4,State House,10,Republican,Nolan Mettetal,247
Lafayette,Oxford 4,State House,10,Independent,Ken Daugherty,145
Lafayette,Oxford 4,State House,12,Democrat,J P 'Jay' Hughes Jr,458
Lafayette,Oxford 4,State House,12,Republican,Brad Mayo,509
Lafayette,Oxford 4,State House,13,Democrat,Justin Cluck,5
Lafayette,Oxford 4,State House,13,Republican,Steve Massengill,11
Lafayette,Oxford 5,State Treasurer,,Republican,Lynn Fitch,426
Lafayette,Oxford 5,State Treasurer,,Reform,Viola McFarland,111
Lafayette,Oxford 5,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,209
Lafayette,Oxford 5,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,353
Lafayette,Oxford 5,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,7
Lafayette,Oxford 5,Commissioner of Insurance,,Republican,Mike Chaney,483
Lafayette,Oxford 5,State Senate,9,Democrat,Cristen Hammins,237
Lafayette,Oxford 5,State Senate,9,Republican,Gray Tollison,350
Lafayette,Oxford 5,State House,10,Republican,Nolan Mettetal,18
Lafayette,Oxford 5,State House,10,Independent,Ken Daugherty,11
Lafayette,Oxford 5,State House,12,Democrat,J P 'Jay' Hughes Jr,240
Lafayette,Oxford 5,State House,12,Republican,Brad Mayo,257
Lafayette,Oxford 5,State House,13,Democrat,Justin Cluck,34
Lafayette,Oxford 5,State House,13,Republican,Steve Massengill,30
Lafayette,Paris,State Treasurer,,Republican,Lynn Fitch,153
Lafayette,Paris,State Treasurer,,Reform,Viola McFarland,6
Lafayette,Paris,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,8
Lafayette,Paris,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,149
Lafayette,Paris,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,6
Lafayette,Paris,Commissioner of Insurance,,Republican,Mike Chaney,146
Lafayette,Paris,State Senate,9,Democrat,Cristen Hammins,20
Lafayette,Paris,State Senate,9,Republican,Gray Tollison,139
Lafayette,Paris,State House,23,Republican,Charles Jim Beckett,137
Lafayette,Philadelphia,State Treasurer,,Republican,Lynn Fitch,90
Lafayette,Philadelphia,State Treasurer,,Reform,Viola McFarland,22
Lafayette,Philadelphia,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,43
Lafayette,Philadelphia,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,72
Lafayette,Philadelphia,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,8
Lafayette,Philadelphia,Commissioner of Insurance,,Republican,Mike Chaney,97
Lafayette,Philadelphia,State Senate,9,Democrat,Cristen Hammins,51
Lafayette,Philadelphia,State Senate,9,Republican,Gray Tollison,72
Lafayette,Philadelphia,State House,13,Democrat,Justin Cluck,53
Lafayette,Philadelphia,State House,13,Republican,Steve Massengill,73
Lafayette,Taylor 3,State Treasurer,,Republican,Lynn Fitch,129
Lafayette,Taylor 3,State Treasurer,,Reform,Viola McFarland,115
Lafayette,Taylor 3,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,213
Lafayette,Taylor 3,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,84
Lafayette,Taylor 3,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,3
Lafayette,Taylor 3,Commissioner of Insurance,,Republican,Mike Chaney,195
Lafayette,Taylor 3,State Senate,9,Democrat,Cristen Hammins,218
Lafayette,Taylor 3,State Senate,9,Republican,Gray Tollison,85
Lafayette,Taylor 3,State House,10,Republican,Nolan Mettetal,104
Lafayette,Taylor 3,State House,10,Independent,Ken Daugherty,134
Lafayette,Tula,State Treasurer,,Republican,Lynn Fitch,159
Lafayette,Tula,State Treasurer,,Reform,Viola McFarland,14
Lafayette,Tula,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,28
Lafayette,Tula,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,145
Lafayette,Tula,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,2
Lafayette,Tula,Commissioner of Insurance,,Republican,Mike Chaney,162
Lafayette,Tula,State Senate,9,Democrat,Cristen Hammins,37
Lafayette,Tula,State Senate,9,Republican,Gray Tollison,143
Lafayette,Tula,State House,13,Democrat,Justin Cluck,64
Lafayette,Tula,State House,13,Republican,Steve Massengill,68
Lafayette,Tula,State House,23,Republican,Charles Jim Beckett,39
Lafayette,Union West 4,State Treasurer,,Republican,Lynn Fitch,103
Lafayette,Union West 4,State Treasurer,,Reform,Viola McFarland,22
Lafayette,Union West 4,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,49
Lafayette,Union West 4,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,90
Lafayette,Union West 4,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,2
Lafayette,Union West 4,Commissioner of Insurance,,Republican,Mike Chaney,121
Lafayette,Union West 4,State Senate,9,Democrat,Cristen Hammins,56
Lafayette,Union West 4,State Senate,9,Republican,Gray Tollison,83
Lafayette,Union West 4,State House,10,Republican,Nolan Mettetal,97
Lafayette,Union West 4,State House,10,Independent,Ken Daugherty,30
Lafayette,Yocona,State Treasurer,,Republican,Lynn Fitch,312
Lafayette,Yocona,State Treasurer,,Reform,Viola McFarland,35
Lafayette,Yocona,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,61
Lafayette,Yocona,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,285
Lafayette,Yocona,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,11
Lafayette,Yocona,Commissioner of Insurance,,Republican,Mike Chaney,336
Lafayette,Yocona,State Senate,9,Democrat,Cristen Hammins,81
Lafayette,Yocona,State Senate,9,Republican,Gray Tollison,282
Lafayette,Yocona,State House,13,Democrat,Justin Cluck,108
Lafayette,Yocona,State House,13,Republican,Steve Massengill,254
Lafayette,,State Treasurer,,Republican,Lynn Fitch,7856
Lafayette,,State Treasurer,,Reform,Viola McFarland,1982
Lafayette,,Commissioner of Agriculture & Commerce,,Democrat,Addie Lee Green,3973
Lafayette,,Commissioner of Agriculture & Commerce,,Republican,Cindy Hyde-Smith,6520
Lafayette,,Commissioner of Agriculture & Commerce,,Reform,Cathy L Toole,237
Lafayette,,Commissioner of Insurance,,Republican,Mike Chaney,8946
Lafayette,,State Senate,9,Democrat,Cristen Hammins,4590
Lafayette,,State Senate,9,Republican,Gray Tollison,6462
Lafayette,,State House,5,Democrat,John Faulkner,364
Lafayette,,State House,8,Republican,John T 'Trey' Lamar,129
Lafayette,,State House,10,Republican,Nolan Mettetal,1692
Lafayette,,State House,10,Independent,Ken Daugherty,743
Lafayette,,State House,12,Democrat,J P 'Jay' Hughes Jr,2442
Lafayette,,State House,12,Republican,Brad Mayo,1990
Lafayette,,State House,13,Democrat,Justin Cluck,1360
Lafayette,,State House,13,Republican,Steve Massengill,1836
Lafayette,,State House,23,Republican,Charles Jim Beckett,173
