candidate,office,district,party,county,precinct,votes,winner,page
Hillary Clinton,President,,Democrat,Harrison,Long Beach # 6,153,,5
Donald J. Trump,President,,Republican,Harrison,Long Beach # 6,749,,5
Darrell Castle,President,,Constitution,Harrison,Long Beach # 6,5,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Long Beach # 6,0,,5
Jim Hedges,President,,Prohibition,Harrison,Long Beach # 6,0,,5
Gary Johnson,President,,Libertarian,Harrison,Long Beach # 6,19,,5
Jill Stein,President,,Green,Harrison,Long Beach # 6,5,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,Long Beach # 6,198,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,Long Beach # 6,635,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Long Beach # 6,77,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,Long Beach # 6,13,,5
Hillary Clinton,President,,Democrat,Harrison,Magnolla Grove,512,,5
Donald J. Trump,President,,Republican,Harrison,Magnolla Grove,128,,5
Darrell Castle,President,,Constitution,Harrison,Magnolla Grove,1,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Magnolla Grove,1,,5
Jim Hedges,President,,Prohibition,Harrison,Magnolla Grove,0,,5
Gary Johnson,President,,Libertarian,Harrison,Magnolla Grove,6,,5
Jill Stein,President,,Green,Harrison,Magnolla Grove,4,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,Magnolla Grove,478,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,Magnolla Grove,133,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Magnolla Grove,14,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,Magnolla Grove,13,,5
Hillary Clinton,President,,Democrat,Harrison,Margaret Sherry,496,,5
Donald J. Trump,President,,Republican,Harrison,Margaret Sherry,1333,,5
Darrell Castle,President,,Constitution,Harrison,Margaret Sherry,5,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Margaret Sherry,0,,5
Jim Hedges,President,,Prohibition,Harrison,Margaret Sherry,0,,5
Gary Johnson,President,,Libertarian,Harrison,Margaret Sherry,48,,5
Jill Stein,President,,Green,Harrison,Margaret Sherry,7,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,Margaret Sherry,553,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,Margaret Sherry,1108,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Margaret Sherry,144,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,Margaret Sherry,41,,5
Hillary Clinton,President,,Democrat,Harrison,New Hope,397,,5
Donald J. Trump,President,,Republican,Harrison,New Hope,648,,5
Darrell Castle,President,,Constitution,Harrison,New Hope,4,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,New Hope,1,,5
Jim Hedges,President,,Prohibition,Harrison,New Hope,1,,5
Gary Johnson,President,,Libertarian,Harrison,New Hope,11,,5
Jill Stein,President,,Green,Harrison,New Hope,7,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,New Hope,407,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,New Hope,581,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,New Hope,47,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,New Hope,15,,5
Hillary Clinton,President,,Democrat,Harrison,New Popps Ferry,250,,5
Donald J. Trump,President,,Republican,Harrison,New Popps Ferry,507,,5
Darrell Castle,President,,Constitution,Harrison,New Popps Ferry,2,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,New Popps Ferry,1,,5
Jim Hedges,President,,Prohibition,Harrison,New Popps Ferry,1,,5
Gary Johnson,President,,Libertarian,Harrison,New Popps Ferry,13,,5
Jill Stein,President,,Green,Harrison,New Popps Ferry,7,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,New Popps Ferry,248,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,New Popps Ferry,473,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,New Popps Ferry,50,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,New Popps Ferry,14,,5
Hillary Clinton,President,,Democrat,Harrison,North Bay,866,,5
Donald J. Trump,President,,Republican,Harrison,North Bay,2048,,5
Darrell Castle,President,,Constitution,Harrison,North Bay,7,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,North Bay,1,,5
Jim Hedges,President,,Prohibition,Harrison,North Bay,0,,5
Gary Johnson,President,,Libertarian,Harrison,North Bay,58,,5
Jill Stein,President,,Green,Harrison,North Bay,18,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,North Bay,922,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,North Bay,1790,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,North Bay,187,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,North Bay,62,,5
Hillary Clinton,President,,Democrat,Harrison,North Bel-Aire,1270,,5
Donald J. Trump,President,,Republican,Harrison,North Bel-Aire,931,,5
Darrell Castle,President,,Constitution,Harrison,North Bel-Aire,5,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,North Bel-Aire,0,,5
Jim Hedges,President,,Prohibition,Harrison,North Bel-Aire,0,,5
Gary Johnson,President,,Libertarian,Harrison,North Bel-Aire,40,,5
Jill Stein,President,,Green,Harrison,North Bel-Aire,13,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,North Bel-Aire,1253,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,North Bel-Aire,835,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,North Bel-Aire,97,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,North Bel-Aire,37,,5
Hillary Clinton,President,,Democrat,Harrison,Outside Long Beach,53,,5
Donald J. Trump,President,,Republican,Harrison,Outside Long Beach,323,,5
Darrell Castle,President,,Constitution,Harrison,Outside Long Beach,0,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Outside Long Beach,0,,5
Jim Hedges,President,,Prohibition,Harrison,Outside Long Beach,0,,5
Gary Johnson,President,,Libertarian,Harrison,Outside Long Beach,15,,5
Jill Stein,President,,Green,Harrison,Outside Long Beach,2,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,Outside Long Beach,69,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,Outside Long Beach,281,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Outside Long Beach,26,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,Outside Long Beach,11,,5
Hillary Clinton,President,,Democrat,Harrison,Peace,142,,5
Donald J. Trump,President,,Republican,Harrison,Peace,1332,,5
Darrell Castle,President,,Constitution,Harrison,Peace,4,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Peace,0,,5
Jim Hedges,President,,Prohibition,Harrison,Peace,0,,5
Gary Johnson,President,,Libertarian,Harrison,Peace,33,,5
Jill Stein,President,,Green,Harrison,Peace,4,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,Peace,188,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,Peace,1162,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Peace,111,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,Peace,36,,5
Hillary Clinton,President,,Democrat,Harrison,Pineville,186,,5
Donald J. Trump,President,,Republican,Harrison,Pineville,1114,,5
Darrell Castle,President,,Constitution,Harrison,Pineville,1,,5
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Pineville,0,,5
Jim Hedges,President,,Prohibition,Harrison,Pineville,0,,5
Gary Johnson,President,,Libertarian,Harrison,Pineville,23,,5
Jill Stein,President,,Green,Harrison,Pineville,11,,5
Mark Gladney,U.S.House,4,Democrat,Harrison,Pineville,250,,5
Steven Palazzo,U.S.House,4,Republican,Harrison,Pineville,949,,5
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Pineville,93,,5
Shawn O'Hara,U.S.House,4,Reform,Harrison,Pineville,26,,5
Hillary Clinton,President,,Democrat,Harrison,Poplar Head,34,,6
Donald J. Trump,President,,Republican,Harrison,Poplar Head,241,,6
Darrell Castle,President,,Constitution,Harrison,Poplar Head,0,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Poplar Head,1,,6
Jim Hedges,President,,Prohibition,Harrison,Poplar Head,0,,6
Gary Johnson,President,,Libertarian,Harrison,Poplar Head,1,,6
Jill Stein,President,,Green,Harrison,Poplar Head,0,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,Poplar Head,37,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,Poplar Head,215,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Poplar Head,15,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,Poplar Head,4,,6
Hillary Clinton,President,,Democrat,Harrison,Riceville,9,,6
Donald J. Trump,President,,Republican,Harrison,Riceville,167,,6
Darrell Castle,President,,Constitution,Harrison,Riceville,1,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Riceville,0,,6
Jim Hedges,President,,Prohibition,Harrison,Riceville,0,,6
Gary Johnson,President,,Libertarian,Harrison,Riceville,4,,6
Jill Stein,President,,Green,Harrison,Riceville,1,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,Riceville,27,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,Riceville,132,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Riceville,7,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,Riceville,7,,6
Hillary Clinton,President,,Democrat,Harrison,Saucer,152,,6
Donald J. Trump,President,,Republican,Harrison,Saucer,948,,6
Darrell Castle,President,,Constitution,Harrison,Saucer,3,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Saucer,2,,6
Jim Hedges,President,,Prohibition,Harrison,Saucer,0,,6
Gary Johnson,President,,Libertarian,Harrison,Saucer,19,,6
Jill Stein,President,,Green,Harrison,Saucer,2,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,Saucer,175,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,Saucer,852,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Saucer,61,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,Saucer,20,,6
Hillary Clinton,President,,Democrat,Harrison,South Bel-Alre,750,,6
Donald J. Trump,President,,Republican,Harrison,South Bel-Alre,584,,6
Darrell Castle,President,,Constitution,Harrison,South Bel-Alre,5,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,South Bel-Alre,2,,6
Jim Hedges,President,,Prohibition,Harrison,South Bel-Alre,0,,6
Gary Johnson,President,,Libertarian,Harrison,South Bel-Alre,36,,6
Jill Stein,President,,Green,Harrison,South Bel-Alre,6,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,South Bel-Alre,716,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,South Bel-Alre,517,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,South Bel-Alre,75,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,South Bel-Alre,33,,6
Hillary Clinton,President,,Democrat,Harrison,Stonewall,316,,6
Donald J. Trump,President,,Republican,Harrison,Stonewall,869,,6
Darrell Castle,President,,Constitution,Harrison,Stonewall,4,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Stonewall,1,,6
Jim Hedges,President,,Prohibition,Harrison,Stonewall,0,,6
Gary Johnson,President,,Libertarian,Harrison,Stonewall,16,,6
Jill Stein,President,,Green,Harrison,Stonewall,6,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,Stonewall,338,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,Stonewall,775,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Stonewall,61,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,Stonewall,33,,6
Hillary Clinton,President,,Democrat,Harrison,Vldalla,35,,6
Donald J. Trump,President,,Republican,Harrison,Vldalla,404,,6
Darrell Castle,President,,Constitution,Harrison,Vldalla,1,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Vldalla,0,,6
Jim Hedges,President,,Prohibition,Harrison,Vldalla,0,,6
Gary Johnson,President,,Libertarian,Harrison,Vldalla,9,,6
Jill Stein,President,,Green,Harrison,Vldalla,1,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,Vldalla,50,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,Vldalla,347,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Vldalla,20,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,Vldalla,10,,6
Hillary Clinton,President,,Democrat,Harrison,W Pass Christian,298,,6
Donald J. Trump,President,,Republican,Harrison,W Pass Christian,656,,6
Darrell Castle,President,,Constitution,Harrison,W Pass Christian,1,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,W Pass Christian,1,,6
Jim Hedges,President,,Prohibition,Harrison,W Pass Christian,0,,6
Gary Johnson,President,,Libertarian,Harrison,W Pass Christian,12,,6
Jill Stein,President,,Green,Harrison,W Pass Christian,3,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,W Pass Christian,315,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,W Pass Christian,587,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,W Pass Christian,46,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,W Pass Christian,8,,6
Hillary Clinton,President,,Democrat,Harrison,West Handsboro,288,,6
Donald J. Trump,President,,Republican,Harrison,West Handsboro,1164,,6
Darrell Castle,President,,Constitution,Harrison,West Handsboro,2,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,West Handsboro,0,,6
Jim Hedges,President,,Prohibition,Harrison,West Handsboro,0,,6
Gary Johnson,President,,Libertarian,Harrison,West Handsboro,39,,6
Jill Stein,President,,Green,Harrison,West Handsboro,7,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,West Handsboro,321,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,West Handsboro,1064,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,West Handsboro,85,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,West Handsboro,16,,6
Hillary Clinton,President,,Democrat,Harrison,West Lizana,59,,6
Donald J. Trump,President,,Republican,Harrison,West Lizana,507,,6
Darrell Castle,President,,Constitution,Harrison,West Lizana,1,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,West Lizana,0,,6
Jim Hedges,President,,Prohibition,Harrison,West Lizana,0,,6
Gary Johnson,President,,Libertarian,Harrison,West Lizana,6,,6
Jill Stein,President,,Green,Harrison,West Lizana,1,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,West Lizana,83,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,West Lizana,438,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,West Lizana,33,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,West Lizana,10,,6
Hillary Clinton,President,,Democrat,Harrison,West Lyman,434,,6
Donald J. Trump,President,,Republican,Harrison,West Lyman,1734,,6
Darrell Castle,President,,Constitution,Harrison,West Lyman,4,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,West Lyman,0,,6
Jim Hedges,President,,Prohibition,Harrison,West Lyman,0,,6
Gary Johnson,President,,Libertarian,Harrison,West Lyman,33,,6
Jill Stein,President,,Green,Harrison,West Lyman,6,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,West Lyman,493,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,West Lyman,1514,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,West Lyman,120,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,West Lyman,35,,6
Hillary Clinton,President,,Democrat,Harrison,West Miss City,89,,6
Donald J. Trump,President,,Republican,Harrison,West Miss City,227,,6
Darrell Castle,President,,Constitution,Harrison,West Miss City,1,,6
Rocky' Roque De La Fuente,President,,American Delta,Harrison,West Miss City,0,,6
Jim Hedges,President,,Prohibition,Harrison,West Miss City,0,,6
Gary Johnson,President,,Libertarian,Harrison,West Miss City,10,,6
Jill Stein,President,,Green,Harrison,West Miss City,2,,6
Mark Gladney,U.S.House,4,Democrat,Harrison,West Miss City,95,,6
Steven Palazzo,U.S.House,4,Republican,Harrison,West Miss City,203,,6
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,West Miss City,18,,6
Shawn O'Hara,U.S.House,4,Reform,Harrison,West Miss City,9,,6
Hillary Clinton,President,,Democrat,Harrison,West North Gpt,1011,,7
Donald J. Trump,President,,Republican,Harrison,West North Gpt,26,,7
Darrell Castle,President,,Constitution,Harrison,West North Gpt,0,,7
Rocky' Roque De La Fuente,President,,American Delta,Harrison,West North Gpt,0,,7
Jim Hedges,President,,Prohibition,Harrison,West North Gpt,0,,7
Gary Johnson,President,,Libertarian,Harrison,West North Gpt,1,,7
Jill Stein,President,,Green,Harrison,West North Gpt,3,,7
Mark Gladney,U.S.House,4,Democrat,Harrison,West North Gpt,932,,7
Steven Palazzo,U.S.House,4,Republican,Harrison,West North Gpt,62,,7
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,West North Gpt,15,,7
Shawn O'Hara,U.S.House,4,Reform,Harrison,West North Gpt,7,,7
Hillary Clinton,President,,Democrat,Harrison,West Orange Grove,682,,7
Donald J. Trump,President,,Republican,Harrison,West Orange Grove,1530,,7
Darrell Castle,President,,Constitution,Harrison,West Orange Grove,14,,7
Rocky' Roque De La Fuente,President,,American Delta,Harrison,West Orange Grove,1,,7
Jim Hedges,President,,Prohibition,Harrison,West Orange Grove,0,,7
Gary Johnson,President,,Libertarian,Harrison,West Orange Grove,40,,7
Jill Stein,President,,Green,Harrison,West Orange Grove,10,,7
Mark Gladney,U.S.House,4,Democrat,Harrison,West Orange Grove,711,,7
Steven Palazzo,U.S.House,4,Republican,Harrison,West Orange Grove,1357,,7
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,West Orange Grove,133,,7
Shawn O'Hara,U.S.House,4,Reform,Harrison,West Orange Grove,34,,7
Hillary Clinton,President,,Democrat,Harrison,Westside,206,,7
Donald J. Trump,President,,Republican,Harrison,Westside,340,,7
Darrell Castle,President,,Constitution,Harrison,Westside,1,,7
Rocky' Roque De La Fuente,President,,American Delta,Harrison,Westside,0,,7
Jim Hedges,President,,Prohibition,Harrison,Westside,0,,7
Gary Johnson,President,,Libertarian,Harrison,Westside,17,,7
Jill Stein,President,,Green,Harrison,Westside,5,,7
Mark Gladney,U.S.House,4,Democrat,Harrison,Westside,213,,7
Steven Palazzo,U.S.House,4,Republican,Harrison,Westside,287,,7
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,Westside,44,,7
Shawn O'Hara,U.S.House,4,Reform,Harrison,Westside,13,,7
Hillary Clinton,President,,Democrat,Harrison,White Plains,76,,7
Donald J. Trump,President,,Republican,Harrison,White Plains,573,,7
Darrell Castle,President,,Constitution,Harrison,White Plains,1,,7
Rocky' Roque De La Fuente,President,,American Delta,Harrison,White Plains,1,,7
Jim Hedges,President,,Prohibition,Harrison,White Plains,1,,7
Gary Johnson,President,,Libertarian,Harrison,White Plains,5,,7
Jill Stein,President,,Green,Harrison,White Plains,1,,7
Mark Gladney,U.S.House,4,Democrat,Harrison,White Plains,103,,7
Steven Palazzo,U.S.House,4,Republican,Harrison,White Plains,494,,7
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,White Plains,47,,7
Shawn O'Hara,U.S.House,4,Reform,Harrison,White Plains,8,,7
Hillary Clinton,President,,Democrat,Harrison,,21169,,7
Donald J. Trump,President,,Republican,Harrison,,40354,TRUE,7
Darrell Castle,President,,Constitution,Harrison,,184,,7
Rocky' Roque De La Fuente,President,,American Delta,Harrison,,28,,7
Jim Hedges,President,,Prohibition,Harrison,,18,,7
Gary Johnson,President,,Libertarian,Harrison,,1230,,7
Jill Stein,President,,Green,Harrison,,330,,7
Mark Gladney,U.S.House,4,Democrat,Harrison,,21796,,7
Steven Palazzo,U.S.House,4,Republican,Harrison,,35463,TRUE,7
Richard Blake McCluskey,U.S.House,4,Libertarian,Harrison,,3680,,7
Shawn O'Hara,U.S.House,4,Reform,Harrison,,1146,,7
