candidate,office,district,party,county,votes
Louis Fondren,Commissioner of Insurance,,D,Stone,1437
Bill Stone,Senate,2,D,Stone,
"Henry Boyd, Jr.",Senate,2,D,Stone,
Nickey Browining,Senate,3,D,Stone,
Eric Powell,Senate,4,D,Stone,
J P Wilemon,Senate,5,D,Stone,
Stacey Dale Scott,Senate,6,D,Stone,
Hob Bryan,Senate,7,D,Stone,
Marshall Coleman,Senate,8,D,Stone,
Russell Jolly,Senate,8,D,Stone,
Sherman Carouthers,Senate,8,D,Stone,
Gray Tollison,Senate,9,D,Stone,
Steve Hale,Senate,10,D,Stone,
Michael Cathey,Senate,10,D,Stone,
Robert Jackson,Senate,11,D,Stone,
Derek T. Simmons,Senate,12,D,Stone,
Willie L. Simmons,Senate,13,D,Stone,
Carlos Moore,Senate,14,D,Stone,
Bennie L. Turner,Senate,16,D,Stone,
Steven Kilgore,Senate,18,D,Stone,
Kenneth Wayne Jones,Senate,21,D,Stone,
Franklin Mallett Jr.,Senate,21,D,Stone,
Mala Brooks,Senate,22,D,Stone,
"George ""Boo"" Hollowell",Senate,22,D,Stone,
David Jordan,Senate,24,D,Stone,
Earl G. Blackmon,Senate,24,D,Stone,
Cecilia Sampayo,Senate,25,D,Stone,
John A. Horn,Senate,26,D,Stone,
Hillman Terome Frazer,Senate,27,D,Stone,
Alice Varnado Harden,Senate,28,D,Stone,
David Blount,Senate,29,D,Stone,
Melvin Hendricks,Senate,31,D,Stone,
Clark Adams,Senate,32,D,Stone,
Sampson Jackson,Senate,32,D,Stone,
Haskins Montgomery,Senate,34,D,Stone,
Albert Butler,Senate,36,D,Stone,
Bob Dearing,Senate,37,D,Stone,
Kelvin E. Butler,Senate,38,D,Stone,
W L Rayburn,Senate,39,D,Stone,
Michael Smith,Senate,39,D,Stone,
Dennis Cochran,Senate,43,D,Stone,236
James Walley,Senate,43,D,Stone,79
Joe Bye,Senate,46,D,Stone,
Deborah Dawkins,Senate,48,D,Stone,
Thomas McCarley,House,1,D,Stone,
Rex Weathers,House,1,D,Stone,
Nick Bain,House,2,D,Stone,
Bobby Wren,House,3,D,Stone,
Jimmy Wayne Russell,House,3,D,Stone,
Tommy Cadle,House,3,D,Stone,
Steve Fisher,House,4,D,Stone,
James Nunnally,House,4,D,Stone,
Jody Steverson,House,4,D,Stone,
Kevin O. Buck,House,5,D,Stone,
Clara Henderson Burnett,House,9,D,Stone,
Jordan Bankhead,House,10,D,Stone,
Greg Hodges,House,10,D,Stone,
Joe C. Gardner,House,11,D,Stone,
"Hollman ""Holly"" Raney",House,12,D,Stone,
Ron Shapiro,House,12,D,Stone,
Billy B. Gray,House,13,D,Stone,
Jeff King,House,13,D,Stone,
Don Randolph,House,13,D,Stone,
Steve Shaw,House,13,D,Stone,
Bobby Watson,House,13,D,Stone,
Rick Spencer,House,15,D,Stone,
Steve Holland,House,16,D,Stone,
Mark DuVall,House,19,D,Stone,
Brad Underwood,House,19,D,Stone,
Jamie Franks,House,19,D,Stone,
Donnie Bell,House,21,D,Stone,
Preston E. Sullivan,House,22,D,Stone,
Steve Whitten,House,23,D,Stone,
Kevin Horan,House,24,D,Stone,
John Mayo,House,25,D,Stone,
Chuck Espy,House,26,D,Stone,
Ferr Smith,House,27,D,Stone,
David Dallas,House,28,D,Stone,
Linda F. Coleman,House,29,D,Stone,
Zachary Harris,House,30,D,Stone,
Robert E. Huddleston,House,30,D,Stone,
Jeffery Kilpatrick,House,30,D,Stone,
Otis Anthony II,House,31,D,Stone,
Rev. Torrey Bell Sr,House,31,D,Stone,
Sara Thomas,House,31,D,Stone,
Lester Williams,House,31,D,Stone,
Michael T. Pembleton,House,31,D,Stone,
Willie J. Perkins Sr,House,32,D,Stone,
Tommy Reynolds,House,33,D,Stone,
Linda Whittington,House,34,D,Stone,
Jimmy Davidson,House,36,D,Stone,
David Gibbs,House,36,D,Stone,
Tyrone Ellis,House,38,D,Stone,
David Callahan,House,42,D,Stone,
Reecy Dickson,House,42,D,Stone,
Michael T. Evans,House,43,D,Stone,
Bennett Malone,House,45,D,Stone,
Nathaniel Christian,House,48,D,Stone,
Jason M. White,House,48,D,Stone,
Thomas Lee Eskridge,House,48,D,Stone,
Bryant Wandrick Clark,House,47,D,Stone,
Willie L. Baddy,House,49,D,Stone,
John W. Hines,House,50,D,Stone,
Whitfield Harrington,House,51,D,Stone,
Rufus Straughter,House,51,D,Stone,
Gary Farmer,House,51,D,Stone,
Bobby Moak,House,53,D,Stone,
George Flaggs Jr.,House,55,D,Stone,
Jim Culberson,House,56,D,Stone,
Edward Blackmon Jr.,House,57,D,Stone,
Walter Robinson Jr,House,63,D,Stone,
Deborah Butler Dixon,House,63,D,Stone,
Dorsey Carson,House,64,D,Stone,
Mary H. Coleman,House,65,D,Stone,
Cecil Brown,House,66,D,Stone,
Earle S. Banks,House,67,D,Stone,
Credell Calhoun,House,68,D,Stone,
Alyce Griffin Clarke,House,69,D,Stone,
"James ""Jim"" Evans",House,70,D,Stone,
Adrienne Wooten,House,71,D,Stone,
Kimberly Buck,House,72,D,Stone,
Gay Polk,House,73,D,Stone,
Brad Oberhousen,House,73,D,Stone,
Tom Miles,House,75,D,Stone,
Greg Holloway Sr,House,76,D,Stone,
Frankie Chisholm,House,79,D,Stone,
Bo Eaton II,House,79,D,Stone,
Omeria Scott,House,80,D,Stone,
Wilbert Jones,House,82,D,Stone,
Charles Young Jr,House,82,D,Stone,
Gary D. Houston,House,83,D,Stone,
William G. Lee,House,84,D,Stone,
Chuck Middleton,House,85,D,Stone,
Jeffery Harness,House,85,D,Stone,
Mack Carney,House,86,D,Stone,
Sherra Lane,House,86,D,Stone,
Johnny W. Stringer,House,87,D,Stone,
Jonathan L. Hodge,House,88,D,Stone,
Jerdon L. Wellborn,House,89,D,Stone,
"Joe ""J.L."" Warren",House,90,D,Stone,
Bob Evans,House,91,D,Stone,
Ken Dale Sullivan,House,92,D,Stone,
Dirk Dedaux,House,93,D,Stone,757
James Rickey Gray,House,94,D,Stone,
Robert Johnson,House,94,D,Stone,
Angela Cockerham,House,96,D,Stone,
David Myers,House,98,D,Stone,
Tasha Dillon,House,98,D,Stone,
Harry C. Griffith,House,100,D,Stone,
David Cook,House,102,D,Stone,
Percy W. Watson,House,103,D,Stone,
Dale Mitchell Kimble,House,105,D,Stone,
Rev. Royce R. Lott Jr.,House,107,D,Stone,302
Douglas L. Lee,House,107,D,Stone,484
Billy Broomfield,House,110,D,Stone,
Brandon Jones,House,111,D,Stone,
Randall H. Patterson,House,115,D,Stone,
Quentin Lyles,House,116,D,Stone,
Richard Kim Marsh,House,119,D,Stone,
Jacqueline Johnson,House,119,D,Stone,
John Johnson,House,119,D,Stone,
Robert Williams,House,119,D,Stone,
Sonya Williams-Barnes,House,119,D,Stone,
Charles Boggs,House,120,D,Stone,
Diane Peranich,House,121,D,Stone,
Latanya Toomer,House,121,D,Stone,
David Baria,House,122,D,Stone,
"William Bond Compton, Jr.",Governor,,D,Sunflower,527
Johnny L. Dupree,Governor,,D,Sunflower,1977
Bill Luckett,Governor,,D,Sunflower,2522
Gay Dale Shaw,Governor,,D,Sunflower,305
Jim Hood,Attorney General,,D,Sunflower,5019
Connie Moran,State Treasurer,,D,Sunflower,4661
Joe Gill,Commissioner of Agriculture and Commerce,,D,Sunflower,4676
Louis Fondren,Commissioner of Insurance,,D,Sunflower,4669
Bill Stone,Senate,2,D,Sunflower,
"Henry Boyd, Jr.",Senate,2,D,Sunflower,
Nickey Browining,Senate,3,D,Sunflower,
Eric Powell,Senate,4,D,Sunflower,
J P Wilemon,Senate,5,D,Sunflower,
Stacey Dale Scott,Senate,6,D,Sunflower,
Hob Bryan,Senate,7,D,Sunflower,
Marshall Coleman,Senate,8,D,Sunflower,
Russell Jolly,Senate,8,D,Sunflower,
Sherman Carouthers,Senate,8,D,Sunflower,
Gray Tollison,Senate,9,D,Sunflower,
Steve Hale,Senate,10,D,Sunflower,
Michael Cathey,Senate,10,D,Sunflower,
Robert Jackson,Senate,11,D,Sunflower,
Derek T. Simmons,Senate,12,D,Sunflower,
Willie L. Simmons,Senate,13,D,Sunflower,4963
Carlos Moore,Senate,14,D,Sunflower,
Bennie L. Turner,Senate,16,D,Sunflower,
Steven Kilgore,Senate,18,D,Sunflower,
Kenneth Wayne Jones,Senate,21,D,Sunflower,
Franklin Mallett Jr.,Senate,21,D,Sunflower,
Mala Brooks,Senate,22,D,Sunflower,
"George ""Boo"" Hollowell",Senate,22,D,Sunflower,
David Jordan,Senate,24,D,Sunflower,
Earl G. Blackmon,Senate,24,D,Sunflower,
Cecilia Sampayo,Senate,25,D,Sunflower,
John A. Horn,Senate,26,D,Sunflower,
Hillman Terome Frazer,Senate,27,D,Sunflower,
Alice Varnado Harden,Senate,28,D,Sunflower,
David Blount,Senate,29,D,Sunflower,
Melvin Hendricks,Senate,31,D,Sunflower,
Clark Adams,Senate,32,D,Sunflower,
Sampson Jackson,Senate,32,D,Sunflower,
Haskins Montgomery,Senate,34,D,Sunflower,
Albert Butler,Senate,36,D,Sunflower,
Bob Dearing,Senate,37,D,Sunflower,
Kelvin E. Butler,Senate,38,D,Sunflower,
W L Rayburn,Senate,39,D,Sunflower,
Michael Smith,Senate,39,D,Sunflower,
Dennis Cochran,Senate,43,D,Sunflower,
James Walley,Senate,43,D,Sunflower,
Joe Bye,Senate,46,D,Sunflower,
Deborah Dawkins,Senate,48,D,Sunflower,
Thomas McCarley,House,1,D,Sunflower,
Rex Weathers,House,1,D,Sunflower,
Nick Bain,House,2,D,Sunflower,
Bobby Wren,House,3,D,Sunflower,
Jimmy Wayne Russell,House,3,D,Sunflower,
Tommy Cadle,House,3,D,Sunflower,
Steve Fisher,House,4,D,Sunflower,
James Nunnally,House,4,D,Sunflower,
Jody Steverson,House,4,D,Sunflower,
Kevin O. Buck,House,5,D,Sunflower,
Clara Henderson Burnett,House,9,D,Sunflower,
Jordan Bankhead,House,10,D,Sunflower,
Greg Hodges,House,10,D,Sunflower,
Joe C. Gardner,House,11,D,Sunflower,
"Hollman ""Holly"" Raney",House,12,D,Sunflower,
Ron Shapiro,House,12,D,Sunflower,
Billy B. Gray,House,13,D,Sunflower,
Jeff King,House,13,D,Sunflower,
Don Randolph,House,13,D,Sunflower,
Steve Shaw,House,13,D,Sunflower,
Bobby Watson,House,13,D,Sunflower,
Rick Spencer,House,15,D,Sunflower,
Steve Holland,House,16,D,Sunflower,
Mark DuVall,House,19,D,Sunflower,
Brad Underwood,House,19,D,Sunflower,
Jamie Franks,House,19,D,Sunflower,
Donnie Bell,House,21,D,Sunflower,
Preston E. Sullivan,House,22,D,Sunflower,
Steve Whitten,House,23,D,Sunflower,
Kevin Horan,House,24,D,Sunflower,
John Mayo,House,25,D,Sunflower,
Chuck Espy,House,26,D,Sunflower,
Ferr Smith,House,27,D,Sunflower,
David Dallas,House,28,D,Sunflower,489
Linda F. Coleman,House,29,D,Sunflower,
Zachary Harris,House,30,D,Sunflower,208
Robert E. Huddleston,House,30,D,Sunflower,300
Jeffery Kilpatrick,House,30,D,Sunflower,257
Otis Anthony II,House,31,D,Sunflower,661
Rev. Torrey Bell Sr,House,31,D,Sunflower,321
Sara Thomas,House,31,D,Sunflower,2083
Lester Williams,House,31,D,Sunflower,657
Michael T. Pembleton,House,31,D,Sunflower,428
Willie J. Perkins Sr,House,32,D,Sunflower,
Tommy Reynolds,House,33,D,Sunflower,
Linda Whittington,House,34,D,Sunflower,
Jimmy Davidson,House,36,D,Sunflower,
David Gibbs,House,36,D,Sunflower,
Tyrone Ellis,House,38,D,Sunflower,
David Callahan,House,42,D,Sunflower,
Reecy Dickson,House,42,D,Sunflower,
Michael T. Evans,House,43,D,Sunflower,
Bennett Malone,House,45,D,Sunflower,
Nathaniel Christian,House,48,D,Sunflower,
Jason M. White,House,48,D,Sunflower,
Thomas Lee Eskridge,House,48,D,Sunflower,
Bryant Wandrick Clark,House,47,D,Sunflower,
Willie L. Baddy,House,49,D,Sunflower,
John W. Hines,House,50,D,Sunflower,
Whitfield Harrington,House,51,D,Sunflower,
Rufus Straughter,House,51,D,Sunflower,
Gary Farmer,House,51,D,Sunflower,
Bobby Moak,House,53,D,Sunflower,
George Flaggs Jr.,House,55,D,Sunflower,
Jim Culberson,House,56,D,Sunflower,
Edward Blackmon Jr.,House,57,D,Sunflower,
Walter Robinson Jr,House,63,D,Sunflower,
Deborah Butler Dixon,House,63,D,Sunflower,
Dorsey Carson,House,64,D,Sunflower,
Mary H. Coleman,House,65,D,Sunflower,
Cecil Brown,House,66,D,Sunflower,
Earle S. Banks,House,67,D,Sunflower,
Credell Calhoun,House,68,D,Sunflower,
Alyce Griffin Clarke,House,69,D,Sunflower,
"James ""Jim"" Evans",House,70,D,Sunflower,
Adrienne Wooten,House,71,D,Sunflower,
Kimberly Buck,House,72,D,Sunflower,
Gay Polk,House,73,D,Sunflower,
Brad Oberhousen,House,73,D,Sunflower,
Tom Miles,House,75,D,Sunflower,
Greg Holloway Sr,House,76,D,Sunflower,
Frankie Chisholm,House,79,D,Sunflower,
Bo Eaton II,House,79,D,Sunflower,
Omeria Scott,House,80,D,Sunflower,
Wilbert Jones,House,82,D,Sunflower,
Charles Young Jr,House,82,D,Sunflower,
Gary D. Houston,House,83,D,Sunflower,
William G. Lee,House,84,D,Sunflower,
Chuck Middleton,House,85,D,Sunflower,
Jeffery Harness,House,85,D,Sunflower,
Mack Carney,House,86,D,Sunflower,
Sherra Lane,House,86,D,Sunflower,
Johnny W. Stringer,House,87,D,Sunflower,
Jonathan L. Hodge,House,88,D,Sunflower,
Jerdon L. Wellborn,House,89,D,Sunflower,
"Joe ""J.L."" Warren",House,90,D,Sunflower,
Bob Evans,House,91,D,Sunflower,
Ken Dale Sullivan,House,92,D,Sunflower,
Dirk Dedaux,House,93,D,Sunflower,
James Rickey Gray,House,94,D,Sunflower,
Robert Johnson,House,94,D,Sunflower,
Angela Cockerham,House,96,D,Sunflower,
David Myers,House,98,D,Sunflower,
Tasha Dillon,House,98,D,Sunflower,
Harry C. Griffith,House,100,D,Sunflower,
David Cook,House,102,D,Sunflower,
Percy W. Watson,House,103,D,Sunflower,
Dale Mitchell Kimble,House,105,D,Sunflower,
Rev. Royce R. Lott Jr.,House,107,D,Sunflower,
Douglas L. Lee,House,107,D,Sunflower,
Billy Broomfield,House,110,D,Sunflower,
Brandon Jones,House,111,D,Sunflower,
Randall H. Patterson,House,115,D,Sunflower,
Quentin Lyles,House,116,D,Sunflower,
Richard Kim Marsh,House,119,D,Sunflower,
Jacqueline Johnson,House,119,D,Sunflower,
John Johnson,House,119,D,Sunflower,
Robert Williams,House,119,D,Sunflower,
Sonya Williams-Barnes,House,119,D,Sunflower,
Charles Boggs,House,120,D,Sunflower,
Diane Peranich,House,121,D,Sunflower,
Latanya Toomer,House,121,D,Sunflower,
David Baria,House,122,D,Sunflower,
"William Bond Compton, Jr.",Governor,,D,Tallahatchie,571
Johnny L. Dupree,Governor,,D,Tallahatchie,1388
Bill Luckett,Governor,,D,Tallahatchie,2317
Gay Dale Shaw,Governor,,D,Tallahatchie,653
Jim Hood,Attorney General,,D,Tallahatchie,4332
Connie Moran,State Treasurer,,D,Tallahatchie,4033
Joe Gill,Commissioner of Agriculture and Commerce,,D,Tallahatchie,4050
Louis Fondren,Commissioner of Insurance,,D,Tallahatchie,4051
Bill Stone,Senate,2,D,Tallahatchie,
"Henry Boyd, Jr.",Senate,2,D,Tallahatchie,
Nickey Browining,Senate,3,D,Tallahatchie,
Eric Powell,Senate,4,D,Tallahatchie,
J P Wilemon,Senate,5,D,Tallahatchie,
Stacey Dale Scott,Senate,6,D,Tallahatchie,
Hob Bryan,Senate,7,D,Tallahatchie,
Marshall Coleman,Senate,8,D,Tallahatchie,
Russell Jolly,Senate,8,D,Tallahatchie,
Sherman Carouthers,Senate,8,D,Tallahatchie,
Gray Tollison,Senate,9,D,Tallahatchie,1686
Steve Hale,Senate,10,D,Tallahatchie,
Michael Cathey,Senate,10,D,Tallahatchie,
Robert Jackson,Senate,11,D,Tallahatchie,
Derek T. Simmons,Senate,12,D,Tallahatchie,
Willie L. Simmons,Senate,13,D,Tallahatchie,
Carlos Moore,Senate,14,D,Tallahatchie,221
Bennie L. Turner,Senate,16,D,Tallahatchie,
Steven Kilgore,Senate,18,D,Tallahatchie,
Kenneth Wayne Jones,Senate,21,D,Tallahatchie,
Franklin Mallett Jr.,Senate,21,D,Tallahatchie,
Mala Brooks,Senate,22,D,Tallahatchie,
"George ""Boo"" Hollowell",Senate,22,D,Tallahatchie,
David Jordan,Senate,24,D,Tallahatchie,1697
Earl G. Blackmon,Senate,24,D,Tallahatchie,953
Cecilia Sampayo,Senate,25,D,Tallahatchie,
John A. Horn,Senate,26,D,Tallahatchie,
Hillman Terome Frazer,Senate,27,D,Tallahatchie,
Alice Varnado Harden,Senate,28,D,Tallahatchie,
David Blount,Senate,29,D,Tallahatchie,
Melvin Hendricks,Senate,31,D,Tallahatchie,
Clark Adams,Senate,32,D,Tallahatchie,
Sampson Jackson,Senate,32,D,Tallahatchie,
Haskins Montgomery,Senate,34,D,Tallahatchie,
Albert Butler,Senate,36,D,Tallahatchie,
Bob Dearing,Senate,37,D,Tallahatchie,
Kelvin E. Butler,Senate,38,D,Tallahatchie,
W L Rayburn,Senate,39,D,Tallahatchie,
Michael Smith,Senate,39,D,Tallahatchie,
Dennis Cochran,Senate,43,D,Tallahatchie,
James Walley,Senate,43,D,Tallahatchie,
Joe Bye,Senate,46,D,Tallahatchie,
Deborah Dawkins,Senate,48,D,Tallahatchie,
Thomas McCarley,House,1,D,Tallahatchie,
Rex Weathers,House,1,D,Tallahatchie,
Nick Bain,House,2,D,Tallahatchie,
Bobby Wren,House,3,D,Tallahatchie,
Jimmy Wayne Russell,House,3,D,Tallahatchie,
Tommy Cadle,House,3,D,Tallahatchie,
Steve Fisher,House,4,D,Tallahatchie,
James Nunnally,House,4,D,Tallahatchie,
Jody Steverson,House,4,D,Tallahatchie,
Kevin O. Buck,House,5,D,Tallahatchie,
Clara Henderson Burnett,House,9,D,Tallahatchie,
Jordan Bankhead,House,10,D,Tallahatchie,90
Greg Hodges,House,10,D,Tallahatchie,223
Joe C. Gardner,House,11,D,Tallahatchie,
"Hollman ""Holly"" Raney",House,12,D,Tallahatchie,
Ron Shapiro,House,12,D,Tallahatchie,
Billy B. Gray,House,13,D,Tallahatchie,
Jeff King,House,13,D,Tallahatchie,
Don Randolph,House,13,D,Tallahatchie,
Steve Shaw,House,13,D,Tallahatchie,
Bobby Watson,House,13,D,Tallahatchie,
Rick Spencer,House,15,D,Tallahatchie,
Steve Holland,House,16,D,Tallahatchie,
Mark DuVall,House,19,D,Tallahatchie,
Brad Underwood,House,19,D,Tallahatchie,
Jamie Franks,House,19,D,Tallahatchie,
Donnie Bell,House,21,D,Tallahatchie,
Preston E. Sullivan,House,22,D,Tallahatchie,
Steve Whitten,House,23,D,Tallahatchie,
Kevin Horan,House,24,D,Tallahatchie,
John Mayo,House,25,D,Tallahatchie,
Chuck Espy,House,26,D,Tallahatchie,
Ferr Smith,House,27,D,Tallahatchie,
David Dallas,House,28,D,Tallahatchie,
Linda F. Coleman,House,29,D,Tallahatchie,
Zachary Harris,House,30,D,Tallahatchie,549
Robert E. Huddleston,House,30,D,Tallahatchie,986
Jeffery Kilpatrick,House,30,D,Tallahatchie,114
Otis Anthony II,House,31,D,Tallahatchie,
Rev. Torrey Bell Sr,House,31,D,Tallahatchie,
Sara Thomas,House,31,D,Tallahatchie,
Lester Williams,House,31,D,Tallahatchie,
Michael T. Pembleton,House,31,D,Tallahatchie,
Willie J. Perkins Sr,House,32,D,Tallahatchie,
Tommy Reynolds,House,33,D,Tallahatchie,2901
Linda Whittington,House,34,D,Tallahatchie,
Jimmy Davidson,House,36,D,Tallahatchie,
David Gibbs,House,36,D,Tallahatchie,
Tyrone Ellis,House,38,D,Tallahatchie,
David Callahan,House,42,D,Tallahatchie,
Reecy Dickson,House,42,D,Tallahatchie,
Michael T. Evans,House,43,D,Tallahatchie,
Bennett Malone,House,45,D,Tallahatchie,
Nathaniel Christian,House,48,D,Tallahatchie,
Jason M. White,House,48,D,Tallahatchie,
Thomas Lee Eskridge,House,48,D,Tallahatchie,
Bryant Wandrick Clark,House,47,D,Tallahatchie,
Willie L. Baddy,House,49,D,Tallahatchie,
John W. Hines,House,50,D,Tallahatchie,
Whitfield Harrington,House,51,D,Tallahatchie,
Rufus Straughter,House,51,D,Tallahatchie,
Gary Farmer,House,51,D,Tallahatchie,
Bobby Moak,House,53,D,Tallahatchie,
George Flaggs Jr.,House,55,D,Tallahatchie,
Jim Culberson,House,56,D,Tallahatchie,
Edward Blackmon Jr.,House,57,D,Tallahatchie,
Walter Robinson Jr,House,63,D,Tallahatchie,
Deborah Butler Dixon,House,63,D,Tallahatchie,
Dorsey Carson,House,64,D,Tallahatchie,
Mary H. Coleman,House,65,D,Tallahatchie,
Cecil Brown,House,66,D,Tallahatchie,
Earle S. Banks,House,67,D,Tallahatchie,
Credell Calhoun,House,68,D,Tallahatchie,
Alyce Griffin Clarke,House,69,D,Tallahatchie,
"James ""Jim"" Evans",House,70,D,Tallahatchie,
Adrienne Wooten,House,71,D,Tallahatchie,
Kimberly Buck,House,72,D,Tallahatchie,
Gay Polk,House,73,D,Tallahatchie,
Brad Oberhousen,House,73,D,Tallahatchie,
Tom Miles,House,75,D,Tallahatchie,
Greg Holloway Sr,House,76,D,Tallahatchie,
Frankie Chisholm,House,79,D,Tallahatchie,
Bo Eaton II,House,79,D,Tallahatchie,
Omeria Scott,House,80,D,Tallahatchie,
Wilbert Jones,House,82,D,Tallahatchie,
Charles Young Jr,House,82,D,Tallahatchie,
Gary D. Houston,House,83,D,Tallahatchie,
William G. Lee,House,84,D,Tallahatchie,
Chuck Middleton,House,85,D,Tallahatchie,
Jeffery Harness,House,85,D,Tallahatchie,
Mack Carney,House,86,D,Tallahatchie,
Sherra Lane,House,86,D,Tallahatchie,
Johnny W. Stringer,House,87,D,Tallahatchie,
Jonathan L. Hodge,House,88,D,Tallahatchie,
Jerdon L. Wellborn,House,89,D,Tallahatchie,
"Joe ""J.L."" Warren",House,90,D,Tallahatchie,
Bob Evans,House,91,D,Tallahatchie,
Ken Dale Sullivan,House,92,D,Tallahatchie,
Dirk Dedaux,House,93,D,Tallahatchie,
James Rickey Gray,House,94,D,Tallahatchie,
Robert Johnson,House,94,D,Tallahatchie,
Angela Cockerham,House,96,D,Tallahatchie,
David Myers,House,98,D,Tallahatchie,
Tasha Dillon,House,98,D,Tallahatchie,
Harry C. Griffith,House,100,D,Tallahatchie,
David Cook,House,102,D,Tallahatchie,
Percy W. Watson,House,103,D,Tallahatchie,
Dale Mitchell Kimble,House,105,D,Tallahatchie,
Rev. Royce R. Lott Jr.,House,107,D,Tallahatchie,
Douglas L. Lee,House,107,D,Tallahatchie,
Billy Broomfield,House,110,D,Tallahatchie,
Brandon Jones,House,111,D,Tallahatchie,
Randall H. Patterson,House,115,D,Tallahatchie,
Quentin Lyles,House,116,D,Tallahatchie,
Richard Kim Marsh,House,119,D,Tallahatchie,
Jacqueline Johnson,House,119,D,Tallahatchie,
John Johnson,House,119,D,Tallahatchie,
Robert Williams,House,119,D,Tallahatchie,
Sonya Williams-Barnes,House,119,D,Tallahatchie,
Charles Boggs,House,120,D,Tallahatchie,
Diane Peranich,House,121,D,Tallahatchie,
Latanya Toomer,House,121,D,Tallahatchie,
David Baria,House,122,D,Tallahatchie,
"William Bond Compton, Jr.",Governor,,D,Tate,393
Johnny L. Dupree,Governor,,D,Tate,927
Bill Luckett,Governor,,D,Tate,2249
Gay Dale Shaw,Governor,,D,Tate,256
Jim Hood,Attorney General,,D,Tate,3328
Connie Moran,State Treasurer,,D,Tate,3167
Joe Gill,Commissioner of Agriculture and Commerce,,D,Tate,3200
Louis Fondren,Commissioner of Insurance,,D,Tate,3140
Bill Stone,Senate,2,D,Tate,
"Henry Boyd, Jr.",Senate,2,D,Tate,
Nickey Browining,Senate,3,D,Tate,
Eric Powell,Senate,4,D,Tate,
J P Wilemon,Senate,5,D,Tate,
Stacey Dale Scott,Senate,6,D,Tate,
Hob Bryan,Senate,7,D,Tate,
Marshall Coleman,Senate,8,D,Tate,
Russell Jolly,Senate,8,D,Tate,
Sherman Carouthers,Senate,8,D,Tate,
Gray Tollison,Senate,9,D,Tate,
Steve Hale,Senate,10,D,Tate,2266
Michael Cathey,Senate,10,D,Tate,1648
Robert Jackson,Senate,11,D,Tate,257
Derek T. Simmons,Senate,12,D,Tate,
Willie L. Simmons,Senate,13,D,Tate,
Carlos Moore,Senate,14,D,Tate,
Bennie L. Turner,Senate,16,D,Tate,
Steven Kilgore,Senate,18,D,Tate,
Kenneth Wayne Jones,Senate,21,D,Tate,
Franklin Mallett Jr.,Senate,21,D,Tate,
Mala Brooks,Senate,22,D,Tate,
"George ""Boo"" Hollowell",Senate,22,D,Tate,
David Jordan,Senate,24,D,Tate,
Earl G. Blackmon,Senate,24,D,Tate,
Cecilia Sampayo,Senate,25,D,Tate,
John A. Horn,Senate,26,D,Tate,
Hillman Terome Frazer,Senate,27,D,Tate,
Alice Varnado Harden,Senate,28,D,Tate,
David Blount,Senate,29,D,Tate,
Melvin Hendricks,Senate,31,D,Tate,
Clark Adams,Senate,32,D,Tate,
Sampson Jackson,Senate,32,D,Tate,
Haskins Montgomery,Senate,34,D,Tate,
Albert Butler,Senate,36,D,Tate,
Bob Dearing,Senate,37,D,Tate,
Kelvin E. Butler,Senate,38,D,Tate,
W L Rayburn,Senate,39,D,Tate,
Michael Smith,Senate,39,D,Tate,
Dennis Cochran,Senate,43,D,Tate,
James Walley,Senate,43,D,Tate,
Joe Bye,Senate,46,D,Tate,
Deborah Dawkins,Senate,48,D,Tate,
Thomas McCarley,House,1,D,Tate,
Rex Weathers,House,1,D,Tate,
Nick Bain,House,2,D,Tate,
Bobby Wren,House,3,D,Tate,
Jimmy Wayne Russell,House,3,D,Tate,
Tommy Cadle,House,3,D,Tate,
Steve Fisher,House,4,D,Tate,
James Nunnally,House,4,D,Tate,
Jody Steverson,House,4,D,Tate,
Kevin O. Buck,House,5,D,Tate,
Clara Henderson Burnett,House,9,D,Tate,553
Jordan Bankhead,House,10,D,Tate,
Greg Hodges,House,10,D,Tate,
Joe C. Gardner,House,11,D,Tate,767
"Hollman ""Holly"" Raney",House,12,D,Tate,
Ron Shapiro,House,12,D,Tate,
Billy B. Gray,House,13,D,Tate,
Jeff King,House,13,D,Tate,
Don Randolph,House,13,D,Tate,
Steve Shaw,House,13,D,Tate,
Bobby Watson,House,13,D,Tate,
Rick Spencer,House,15,D,Tate,
Steve Holland,House,16,D,Tate,
Mark DuVall,House,19,D,Tate,
Brad Underwood,House,19,D,Tate,
Jamie Franks,House,19,D,Tate,
Donnie Bell,House,21,D,Tate,
Preston E. Sullivan,House,22,D,Tate,
Steve Whitten,House,23,D,Tate,
Kevin Horan,House,24,D,Tate,
John Mayo,House,25,D,Tate,
Chuck Espy,House,26,D,Tate,
Ferr Smith,House,27,D,Tate,
David Dallas,House,28,D,Tate,
Linda F. Coleman,House,29,D,Tate,
Zachary Harris,House,30,D,Tate,
Robert E. Huddleston,House,30,D,Tate,
Jeffery Kilpatrick,House,30,D,Tate,
Otis Anthony II,House,31,D,Tate,
Rev. Torrey Bell Sr,House,31,D,Tate,
Sara Thomas,House,31,D,Tate,
Lester Williams,House,31,D,Tate,
Michael T. Pembleton,House,31,D,Tate,
Willie J. Perkins Sr,House,32,D,Tate,
Tommy Reynolds,House,33,D,Tate,
Linda Whittington,House,34,D,Tate,
Jimmy Davidson,House,36,D,Tate,
David Gibbs,House,36,D,Tate,
Tyrone Ellis,House,38,D,Tate,
