page,candidate,office,district,party,county,precinct,votes,winner,
5,Mike Chaney,Commissioner of Insurance,,R ,Copiah,Hazlehurst West,282,,
5,Louis Fondren,Commissioner of Insurance,,D,Copiah,Hazlehurst West,591,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Copiah,Hazlehurst West,31,,
5,Mike Chaney,Commissioner of Insurance,,R ,Copiah,Martinsville,115,,
5,Louis Fondren,Commissioner of Insurance,,D,Copiah,Martinsville,138,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Copiah,Martinsville,6,,
5,Mike Chaney,Commissioner of Insurance,,R ,Copiah,Shady Grove,246,,
5,Louis Fondren,Commissioner of Insurance,,D,Copiah,Shady Grove,53,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Copiah,Shady Grove,3,,
5,Mike Chaney,Commissioner of Insurance,,R ,Copiah,Stronghope Union,251,,
5,Louis Fondren,Commissioner of Insurance,,D,Copiah,Stronghope Union,21,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Copiah,Stronghope Union,11,,
5,Mike Chaney,Commissioner of Insurance,,R ,Copiah,Wesson,379,,
5,Louis Fondren,Commissioner of Insurance,,D,Copiah,Wesson,55,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Copiah,Wesson,23,,
5,Mike Chaney,Commissioner of Insurance,,R ,Copiah,Gallman,688,,
5,Louis Fondren,Commissioner of Insurance,,D,Copiah,Gallman,390,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Copiah,Gallman,23,,
5,Mike Chaney,Commissioner of Insurance,,R ,Copiah,TOTAL ,5236,,
5,Louis Fondren,Commissioner of Insurance,,D,Copiah,TOTAL ,3864,,
5,Barbara Dale Washer,Commissioner of Insurance,,Reform ,Copiah,TOTAL ,272,,
4,Perry E. Lee,State Senate,35,R,Copiah,Beauregard,X,,
4,Perry E. Lee,State Senate,35,R,Copiah,Centerpoint,X,,
4,Perry E. Lee,State Senate,35,R,Copiah,Carpenter,X,,
4,Perry E. Lee,State Senate,35,R,Copiah,Crystal Springs East,1095,,
4,Perry E. Lee,State Senate,35,R,Copiah,Crystal Springs North,9,,
4,Perry E. Lee,State Senate,35,R,Copiah,Crystal Springs South,7,,
4,Perry E. Lee,State Senate,35,R,Copiah,Crystal Springs West,X,,
4,Perry E. Lee,State Senate,35,R,Copiah,Dentville,X,,
4,Perry E. Lee,State Senate,35,R,Copiah,Georgetown North,X,,
4,Perry E. Lee,State Senate,35,R,Copiah,Georgetown South,X,,
4,Perry E. Lee,State Senate,35,R,Copiah,Hazlehurst East,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Hazlehurst North,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Hazlehurst South,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Hazlehurst West,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Martinsville,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Shady Grove,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Stronghope Union,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Wesson,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,Gallman,X,,
5,Perry E. Lee,State Senate,35,R,Copiah,TOTAL ,1111,,
4,Albert Butler,State Senate,36,D,Copiah,Beauregard,391,,
4,Albert Butler,State Senate,36,D,Copiah,Centerpoint,521,,
4,Albert Butler,State Senate,36,D,Copiah,Carpenter,134,,
4,Albert Butler,State Senate,36,D,Copiah,Crystal Springs East,X,,
4,Albert Butler,State Senate,36,D,Copiah,Crystal Springs North,235,,
4,Albert Butler,State Senate,36,D,Copiah,Crystal Springs South,846,,
4,Albert Butler,State Senate,36,D,Copiah,Crystal Springs West,532,,
4,Albert Butler,State Senate,36,D,Copiah,Dentville,120,,
4,Albert Butler,State Senate,36,D,Copiah,Georgetown North,162,,
4,Albert Butler,State Senate,36,D,Copiah,Georgetown South,223,,
4,Albert Butler,State Senate,36,D,Copiah,Hazlehurst East,624,,
5,Albert Butler,State Senate,36,D,Copiah,Hazlehurst North,158,,
5,Albert Butler,State Senate,36,D,Copiah,Hazlehurst South,306,,
5,Albert Butler,State Senate,36,D,Copiah,Hazlehurst West,860,,
5,Albert Butler,State Senate,36,D,Copiah,Martinsville,232,,
5,Albert Butler,State Senate,36,D,Copiah,Shady Grove,269,,
5,Albert Butler,State Senate,36,D,Copiah,Stronghope Union,237,,
5,Albert Butler,State Senate,36,D,Copiah,Wesson,367,,
5,Albert Butler,State Senate,36,D,Copiah,Gallman,945,,
5,Albert Butler,State Senate,36,D,Copiah,TOTAL ,7162,,
4,Tom Weathersby,State House,62,R,Copiah,Beauregard,414,,
4,Tom Weathersby,State House,62,R,Copiah,Centerpoint,X,,
4,Tom Weathersby,State House,62,R,Copiah,Carpenter,X,,
4,Tom Weathersby,State House,62,R,Copiah,Crystal Springs East,916,,
4,Tom Weathersby,State House,62,R,Copiah,Crystal Springs North,6,,
4,Tom Weathersby,State House,62,R,Copiah,Crystal Springs South,7,,
4,Tom Weathersby,State House,62,R,Copiah,Crystal Springs West,253,,
4,Tom Weathersby,State House,62,R,Copiah,Dentville,X,,
4,Tom Weathersby,State House,62,R,Copiah,Georgetown North,69,,
4,Tom Weathersby,State House,62,R,Copiah,Georgetown South,42,,
4,Tom Weathersby,State House,62,R,Copiah,Hazlehurst East,3,,
5,Tom Weathersby,State House,62,R,Copiah,Hazlehurst North,X,,
5,Tom Weathersby,State House,62,R,Copiah,Hazlehurst South,X,,
5,Tom Weathersby,State House,62,R,Copiah,Hazlehurst West,X,,
5,Tom Weathersby,State House,62,R,Copiah,Martinsville,54,,
5,Tom Weathersby,State House,62,R,Copiah,Shady Grove,273,,
5,Tom Weathersby,State House,62,R,Copiah,Stronghope Union,267,,
5,Tom Weathersby,State House,62,R,Copiah,Wesson,224,,
5,Tom Weathersby,State House,62,R,Copiah,Gallman,117,,
5,Tom Weathersby,State House,62,R,Copiah,TOTAL ,2645,,
6,Greg Holloway,State House,76,R,Copiah,Beauregard,7,,
6,Greg Holloway,State House,76,R,Copiah,Centerpoint,533,,
6,Greg Holloway,State House,76,R,Copiah,Carpenter,139,,
6,Greg Holloway,State House,76,R,Copiah,Crystal Springs East,240,,
6,Greg Holloway,State House,76,R,Copiah,Crystal Springs North,252,,
6,Greg Holloway,State House,76,R,Copiah,Crystal Springs South,859,,
6,Greg Holloway,State House,76,R,Copiah,Crystal Springs West,297,,
6,Greg Holloway,State House,76,R,Copiah,Dentville,129,,
6,Greg Holloway,State House,76,R,Copiah,Georgetown North,60,,
6,Greg Holloway,State House,76,R,Copiah,Georgetown South,X,,
6,Greg Holloway,State House,76,R,Copiah,Hazlehurst East,639,,
7,Greg Holloway,State House,76,R,Copiah,Hazlehurst North,163,,
7,Greg Holloway,State House,76,R,Copiah,Hazlehurst South,317,,
7,Greg Holloway,State House,76,R,Copiah,Hazlehurst West,906,,
7,Greg Holloway,State House,76,R,Copiah,Martinsville,194,,
7,Greg Holloway,State House,76,R,Copiah,Shady Grove,X,,
7,Greg Holloway,State House,76,R,Copiah,Stronghope Union,X,,
7,Greg Holloway,State House,76,R,Copiah,Wesson,X,,
7,Greg Holloway,State House,76,R,Copiah,Gallman,868,,
7,Greg Holloway,State House,76,R,Copiah,TOTAL ,5603,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Beauregard,X,,
6,Bob Evans,State House,91,D,Copiah,Beauregard,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Centerpoint,X,,
6,Bob Evans,State House,91,D,Copiah,Centerpoint,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Carpenter,X,,
6,Bob Evans,State House,91,D,Copiah,Carpenter,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Crystal Springs East,X,,
6,Bob Evans,State House,91,D,Copiah,Crystal Springs East,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Crystal Springs North,X,,
6,Bob Evans,State House,91,D,Copiah,Crystal Springs North,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Crystal Springs South,X,,
6,Bob Evans,State House,91,D,Copiah,Crystal Springs South,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Crystal Springs West,X,,
6,Bob Evans,State House,91,D,Copiah,Crystal Springs West,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Dentville,X,,
6,Bob Evans,State House,91,D,Copiah,Dentville,X,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Georgetown North,11,,
6,Bob Evans,State House,91,D,Copiah,Georgetown North,21,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Georgetown South,135,,
6,Bob Evans,State House,91,D,Copiah,Georgetown South,85,,
6,Cindy Shivers Bryan,State House,91,R,Copiah,Hazlehurst East,X,,
6,Bob Evans,State House,91,D,Copiah,Hazlehurst East,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Hazlehurst North,X,,
7,Bob Evans,State House,91,D,Copiah,Hazlehurst North,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Hazlehurst South,X,,
7,Bob Evans,State House,91,D,Copiah,Hazlehurst South,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Hazlehurst West,X,,
7,Bob Evans,State House,91,D,Copiah,Hazlehurst West,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Martinsville,X,,
7,Bob Evans,State House,91,D,Copiah,Martinsville,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Shady Grove,X,,
7,Bob Evans,State House,91,D,Copiah,Shady Grove,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Stronghope Union,7,,
7,Bob Evans,State House,91,D,Copiah,Stronghope Union,0,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Wesson,X,,
7,Bob Evans,State House,91,D,Copiah,Wesson,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,Gallman,X,,
7,Bob Evans,State House,91,D,Copiah,Gallman,X,,
7,Cindy Shivers Bryan,State House,91,R,Copiah,TOTAL ,153,,
7,Bob Evans,State House,91,D,Copiah,TOTAL ,106,,
6,Becky Currie,State House,92,R,Copiah,Beauregard,2,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Beauregard,0,,
6,Becky Currie,State House,92,R,Copiah,Centerpoint,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Centerpoint,X,,
6,Becky Currie,State House,92,R,Copiah,Carpenter,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Carpenter,X,,
6,Becky Currie,State House,92,R,Copiah,Crystal Springs East,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Crystal Springs East,X,,
6,Becky Currie,State House,92,R,Copiah,Crystal Springs North,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Crystal Springs North,X,,
6,Becky Currie,State House,92,R,Copiah,Crystal Springs South,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Crystal Springs South,X,,
6,Becky Currie,State House,92,R,Copiah,Crystal Springs West,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Crystal Springs West,X,,
6,Becky Currie,State House,92,R,Copiah,Dentville,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Dentville,X,,
6,Becky Currie,State House,92,R,Copiah,Georgetown North,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Georgetown North,X,,
6,Becky Currie,State House,92,R,Copiah,Georgetown South,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Georgetown South,X,,
6,Becky Currie,State House,92,R,Copiah,Hazlehurst East,X,,
6,Ken Dale Sullivan,State House,92,D,Copiah,Hazlehurst East,X,,
7,Becky Currie,State House,92,R,Copiah,Hazlehurst North,X,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Hazlehurst North,X,,
7,Becky Currie,State House,92,R,Copiah,Hazlehurst South,X,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Hazlehurst South,X,,
7,Becky Currie,State House,92,R,Copiah,Hazlehurst West,X,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Hazlehurst West,X,,
7,Becky Currie,State House,92,R,Copiah,Martinsville,X,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Martinsville,X,,
7,Becky Currie,State House,92,R,Copiah,Shady Grove,X,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Shady Grove,X,,
7,Becky Currie,State House,92,R,Copiah,Stronghope Union,X,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Stronghope Union,X,,
7,Becky Currie,State House,92,R,Copiah,Wesson,114,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Wesson,103,,
7,Becky Currie,State House,92,R,Copiah,Gallman,X,,
7,Ken Dale Sullivan,State House,92,D,Copiah,Gallman,X,,
7,Becky Currie,State House,92,R,Copiah,TOTAL ,116,,
7,Ken Dale Sullivan,State House,92,D,Copiah,TOTAL ,103,,
