page,candidate,office,district,party,county,precinct,votes,winner,
3,Mitt Romney,President,,R,Coahoma,Clarksdale # 4 North,0,,
3,Tom Tancredo,President,,R,Coahoma,Clarksdale # 4 North,0,,
3,Fred Thompson,President,,R,Coahoma,Clarksdale # 4 North,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Clarksdale # 4 North,7,,
3,Richard Cook,U.S. House,2,R,Coahoma,Clarksdale # 4 North,5,,
3,Rudy Giuliani,President,,R,Coahoma,Rena Lara,0,,
3,Mike Huckabee,President,,R,Coahoma,Rena Lara,1,,
3,Duncan Hunter,President,,R,Coahoma,Rena Lara,0,,
3,Alan Keyes,President,,R,Coahoma,Rena Lara,0,,
3,John McCain,President,,R,Coahoma,Rena Lara,5,,
3,Ron Paul,President,,R,Coahoma,Rena Lara,0,,
3,Mitt Romney,President,,R,Coahoma,Rena Lara,0,,
3,Tom Tancredo,President,,R,Coahoma,Rena Lara,0,,
3,Fred Thompson,President,,R,Coahoma,Rena Lara,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Rena Lara,6,,
3,Richard Cook,U.S. House,2,R,Coahoma,Rena Lara,5,,
3,Rudy Giuliani,President,,R,Coahoma,Bobo,0,,
3,Mike Huckabee,President,,R,Coahoma,Bobo,0,,
3,Duncan Hunter,President,,R,Coahoma,Bobo,0,,
3,Alan Keyes,President,,R,Coahoma,Bobo,0,,
3,John McCain,President,,R,Coahoma,Bobo,2,,
3,Ron Paul,President,,R,Coahoma,Bobo,0,,
3,Mitt Romney,President,,R,Coahoma,Bobo,0,,
3,Tom Tancredo,President,,R,Coahoma,Bobo,0,,
3,Fred Thompson,President,,R,Coahoma,Bobo,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Bobo,2,,
3,Richard Cook,U.S. House,2,R,Coahoma,Bobo,2,,
3,Rudy Giuliani,President,,R,Coahoma,Roundaway,0,,
3,Mike Huckabee,President,,R,Coahoma,Roundaway,0,,
3,Duncan Hunter,President,,R,Coahoma,Roundaway,0,,
3,Alan Keyes,President,,R,Coahoma,Roundaway,0,,
3,John McCain,President,,R,Coahoma,Roundaway,0,,
3,Ron Paul,President,,R,Coahoma,Roundaway,2,,
3,Mitt Romney,President,,R,Coahoma,Roundaway,0,,
3,Tom Tancredo,President,,R,Coahoma,Roundaway,0,,
3,Fred Thompson,President,,R,Coahoma,Roundaway,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Roundaway,2,,
3,Richard Cook,U.S. House,2,R,Coahoma,Roundaway,0,,
3,Rudy Giuliani,President,,R,Coahoma,Clarksdale # 5,0,,
3,Mike Huckabee,President,,R,Coahoma,Clarksdale # 5,5,,
3,Duncan Hunter,President,,R,Coahoma,Clarksdale # 5,0,,
3,Alan Keyes,President,,R,Coahoma,Clarksdale # 5,0,,
3,John McCain,President,,R,Coahoma,Clarksdale # 5,10,,
3,Ron Paul,President,,R,Coahoma,Clarksdale # 5,0,,
3,Mitt Romney,President,,R,Coahoma,Clarksdale # 5,0,,
3,Tom Tancredo,President,,R,Coahoma,Clarksdale # 5,0,,
3,Fred Thompson,President,,R,Coahoma,Clarksdale # 5,0,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,Clarksdale # 5,13,,
3,Richard Cook,U.S. House,2,R,Coahoma,Clarksdale # 5,11,,
3,Rudy Giuliani,President,,R,Coahoma,TOTAL,1,,
3,Mike Huckabee,President,,R,Coahoma,TOTAL,25,,
3,Duncan Hunter,President,,R,Coahoma,TOTAL,0,,
3,Alan Keyes,President,,R,Coahoma,TOTAL,0,,
3,John McCain,President,,R,Coahoma,TOTAL,111,,
3,Ron Paul,President,,R,Coahoma,TOTAL,4,,
3,Mitt Romney,President,,R,Coahoma,TOTAL,1,,
3,Tom Tancredo,President,,R,Coahoma,TOTAL,0,,
3,Fred Thompson,President,,R,Coahoma,TOTAL,2,,
3,Thad Cochran,U.S. Senate,,R,Coahoma,TOTAL,132,,
3,Richard Cook,U.S. House,2,R,Coahoma,TOTAL,111,,
