candidate,office,district,party,county,precinct,votes,winner
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Ariel,117,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Ariel,60,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Ariel,1,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Ariel,1,
Gregg Harper,U.S. House,3,Republican,Amite,Ariel,88,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Ariel,51,
Barack Obama,President,,Democrat,Amite,Berwick,280,
Mitt Romney,President,,Republican,Amite,Berwick,50,
Virgil Goode,President,,Constitution,Amite,Berwick,2,
Gary Johnson,President,,Libertarian,Amite,Berwick,0,
Jill Stein,President,,Green,Amite,Berwick,0,
Barbara Dale Washer,President,,Reform,Amite,Berwick,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Berwick,268,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Berwick,48,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Berwick,4,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Berwick,6,
Gregg Harper,U.S. House,3,Republican,Amite,Berwick,103,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Berwick,165,
Barack Obama,President,,Democrat,Amite,East Centreville,153,
Mitt Romney,President,,Republican,Amite,East Centreville,222,
Virgil Goode,President,,Constitution,Amite,East Centreville,0,
Gary Johnson,President,,Libertarian,Amite,East Centreville,0,
Jill Stein,President,,Green,Amite,East Centreville,0,
Barbara Dale Washer,President,,Reform,Amite,East Centreville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,East Centreville,142,
Roger F. Wicker,U.S. Senate,,Republican,Amite,East Centreville,207,
Thomas Cramer,U.S. Senate,,Constitution,Amite,East Centreville,3,
Shawn O'Hara,U.S. Senate,,Reform,Amite,East Centreville,9,
Gregg Harper,U.S. House,3,Republican,Amite,East Centreville,248,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,East Centreville,75,
Barack Obama,President,,Democrat,Amite,Street,87,
Mitt Romney,President,,Republican,Amite,Street,176,
Virgil Goode,President,,Constitution,Amite,Street,1,
Gary Johnson,President,,Libertarian,Amite,Street,0,
Jill Stein,President,,Green,Amite,Street,0,
Barbara Dale Washer,President,,Reform,Amite,Street,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Street,84,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Street,166,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Street,3,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Street,4,
Gregg Harper,U.S. House,3,Republican,Amite,Street,181,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Street,39,
Barack Obama,President,,Democrat,Amite,Crosby,130,
Mitt Romney,President,,Republican,Amite,Crosby,88,
Virgil Goode,President,,Constitution,Amite,Crosby,1,
Gary Johnson,President,,Libertarian,Amite,Crosby,1,
Jill Stein,President,,Green,Amite,Crosby,1,
Barbara Dale Washer,President,,Reform,Amite,Crosby,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Crosby,123,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Crosby,92,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Crosby,2,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Crosby,2,
Gregg Harper,U.S. House,3,Republican,Amite,Crosby,110,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Crosby,58,
Barack Obama,President,,Democrat,Amite,Gloster,720,
Mitt Romney,President,,Republican,Amite,Gloster,195,
Virgil Goode,President,,Constitution,Amite,Gloster,1,
Gary Johnson,President,,Libertarian,Amite,Gloster,4,
Jill Stein,President,,Green,Amite,Gloster,1,
Barbara Dale Washer,President,,Reform,Amite,Gloster,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Gloster,637,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Gloster,198,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Gloster,14,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Gloster,15,
Gregg Harper,U.S. House,3,Republican,Amite,Gloster,338,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Gloster,277,
Barack Obama,President,,Democrat,Amite,Homochitto,7,
Mitt Romney,President,,Republican,Amite,Homochitto,72,
Virgil Goode,President,,Constitution,Amite,Homochitto,0,
Gary Johnson,President,,Libertarian,Amite,Homochitto,0,
Jill Stein,President,,Green,Amite,Homochitto,0,
Barbara Dale Washer,President,,Reform,Amite,Homochitto,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Homochitto,10,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Homochitto,68,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Homochitto,1,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Homochitto,1,
Gregg Harper,U.S. House,3,Republican,Amite,Homochitto,73,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Homochitto,5,
Barack Obama,President,,Democrat,Amite,Oneil,9,
Mitt Romney,President,,Republican,Amite,Oneil,211,
Virgil Goode,President,,Constitution,Amite,Oneil,0,
Gary Johnson,President,,Libertarian,Amite,Oneil,0,
Jill Stein,President,,Green,Amite,Oneil,0,
Barbara Dale Washer,President,,Reform,Amite,Oneil,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Oneil,17,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Oneil,197,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Oneil,0,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Oneil,4,
Gregg Harper,U.S. House,3,Republican,Amite,Oneil,204,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Oneil,8,
Barack Obama,President,,Democrat,Amite,East Fork,144,
Mitt Romney,President,,Republican,Amite,East Fork,376,
Virgil Goode,President,,Constitution,Amite,East Fork,1,
Gary Johnson,President,,Libertarian,Amite,East Fork,2,
Jill Stein,President,,Green,Amite,East Fork,0,
Barbara Dale Washer,President,,Reform,Amite,East Fork,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,East Fork,17,
Roger F. Wicker,U.S. Senate,,Republican,Amite,East Fork,197,
Thomas Cramer,U.S. Senate,,Constitution,Amite,East Fork,0,
Shawn O'Hara,U.S. Senate,,Reform,Amite,East Fork,4,
Gregg Harper,U.S. House,3,Republican,Amite,East Fork,402,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,East Fork,74,
Barack Obama,President,,Democrat,Amite,East Liberty,105,
Mitt Romney,President,,Republican,Amite,East Liberty,175,
Virgil Goode,President,,Constitution,Amite,East Liberty,2,
Gary Johnson,President,,Libertarian,Amite,East Liberty,0,
Jill Stein,President,,Green,Amite,East Liberty,0,
Barbara Dale Washer,President,,Reform,Amite,East Liberty,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,East Liberty,97,
Roger F. Wicker,U.S. Senate,,Republican,Amite,East Liberty,172,
Thomas Cramer,U.S. Senate,,Constitution,Amite,East Liberty,4,
Shawn O'Hara,U.S. Senate,,Reform,Amite,East Liberty,1,
Gregg Harper,U.S. House,3,Republican,Amite,East Liberty,200,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,East Liberty,43,
Barack Obama,President,,Democrat,Amite,Smithdale,158,
Mitt Romney,President,,Republican,Amite,Smithdale,282,
Virgil Goode,President,,Constitution,Amite,Smithdale,1,
Gary Johnson,President,,Libertarian,Amite,Smithdale,0,
Jill Stein,President,,Green,Amite,Smithdale,0,
Barbara Dale Washer,President,,Reform,Amite,Smithdale,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Smithdale,129,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Smithdale,279,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Smithdale,5,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Smithdale,5,
Gregg Harper,U.S. House,3,Republican,Amite,Smithdale,301,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Smithdale,67,
Barack Obama,President,,Democrat,Amite,Tangipahoa,68,
Mitt Romney,President,,Republican,Amite,Tangipahoa,378,
Virgil Goode,President,,Constitution,Amite,Tangipahoa,1,
Gary Johnson,President,,Libertarian,Amite,Tangipahoa,0,
Jill Stein,President,,Green,Amite,Tangipahoa,0,
Barbara Dale Washer,President,,Reform,Amite,Tangipahoa,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Tangipahoa,55,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Tangipahoa,375,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Tangipahoa,7,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Tangipahoa,4,
Gregg Harper,U.S. House,3,Republican,Amite,Tangipahoa,394,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Tangipahoa,37,
Barack Obama,President,,Democrat,Amite,Riceville,173,
Mitt Romney,President,,Republican,Amite,Riceville,171,
Virgil Goode,President,,Constitution,Amite,Riceville,1,
Gary Johnson,President,,Libertarian,Amite,Riceville,1,
Jill Stein,President,,Green,Amite,Riceville,0,
Barbara Dale Washer,President,,Reform,Amite,Riceville,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Riceville,143,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Riceville,187,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Riceville,6,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Riceville,2,
Gregg Harper,U.S. House,3,Republican,Amite,Riceville,206,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Riceville,79,
Barack Obama,President,,Democrat,Amite,South Liberty,140,
Mitt Romney,President,,Republican,Amite,South Liberty,296,
Virgil Goode,President,,Constitution,Amite,South Liberty,1,
Gary Johnson,President,,Libertarian,Amite,South Liberty,2,
Jill Stein,President,,Green,Amite,South Liberty,0,
Barbara Dale Washer,President,,Reform,Amite,South Liberty,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,South Liberty,130,
Roger F. Wicker,U.S. Senate,,Republican,Amite,South Liberty,283,
Thomas Cramer,U.S. Senate,,Constitution,Amite,South Liberty,5,
Shawn O'Hara,U.S. Senate,,Reform,Amite,South Liberty,7,
Gregg Harper,U.S. House,3,Republican,Amite,South Liberty,316,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,South Liberty,73,
Barack Obama,President,,Democrat,Amite,Tickfaw,96,
Mitt Romney,President,,Republican,Amite,Tickfaw,76,
Virgil Goode,President,,Constitution,Amite,Tickfaw,0,
Gary Johnson,President,,Libertarian,Amite,Tickfaw,0,
Jill Stein,President,,Green,Amite,Tickfaw,0,
Barbara Dale Washer,President,,Reform,Amite,Tickfaw,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Tickfaw,86,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Tickfaw,75,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Tickfaw,0,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Tickfaw,2,
Gregg Harper,U.S. House,3,Republican,Amite,Tickfaw,89,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Tickfaw,31,
Barack Obama,President,,Democrat,Amite,Walls,223,
Mitt Romney,President,,Republican,Amite,Walls,348,
Virgil Goode,President,,Constitution,Amite,Walls,0,
Gary Johnson,President,,Libertarian,Amite,Walls,0,
Jill Stein,President,,Green,Amite,Walls,0,
Barbara Dale Washer,President,,Reform,Amite,Walls,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,Walls,197,
Roger F. Wicker,U.S. Senate,,Republican,Amite,Walls,340,
Thomas Cramer,U.S. Senate,,Constitution,Amite,Walls,3,
Shawn O'Hara,U.S. Senate,,Reform,Amite,Walls,5,
Gregg Harper,U.S. House,3,Republican,Amite,Walls,371,
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,Walls,78,
Barack Obama,President,,Democrat,Amite,,3242,
Mitt Romney,President,,Republican,Amite,,4414,TRUE
Virgil Goode,President,,Constitution,Amite,,16,
Gary Johnson,President,,Libertarian,Amite,,21,
Jill Stein,President,,Green,Amite,,6,
Barbara Dale Washer,President,,Reform,Amite,,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Amite,,2959,
Roger F. Wicker,U.S. Senate,,Republican,Amite,,4315,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Amite,,82,
Shawn O'Hara,U.S. Senate,,Reform,Amite,,105,
Gregg Harper,U.S. House,3,Republican,Amite,,4968,TRUE
"John ""Luke"" Pannell",U.S. House,3,Reform,Amite,,1472,
