county,precinct,office,district,candidate,party,votes,winner
Bolivar,North Cleveland,Measure No. 27 - Voter ID,,No,,181,
Bolivar,North West Cleveland,Measure No. 27 - Voter ID,,No,,87,
Bolivar,Pace,Measure No. 27 - Voter ID,,No,,122,
Bolivar,Renova,Measure No. 27 - Voter ID,,No,,154,
Bolivar,Shelby Precinct,Measure No. 27 - Voter ID,,No,,458,
Bolivar,South Cleveland,Measure No. 27 - Voter ID,,No,,371,
Bolivar,Scott,Measure No. 27 - Voter ID,,No,,34,
Bolivar,Skene,Measure No. 27 - Voter ID,,No,,17,
Bolivar,Stringtown,Measure No. 27 - Voter ID,,No,,2,
Bolivar,Shaw,Measure No. 27 - Voter ID,,No,,466,
Bolivar,West Central Cleveland,Measure No. 27 - Voter ID,,No,,122,
Bolivar,West Rosedale,Measure No. 27 - Voter ID,,No,,162,
Bolivar,West Cleveland,Measure No. 27 - Voter ID,,No,,196,
Bolivar,Winstonville,Measure No. 27 - Voter ID,,No,,108,
Bolivar,Beulah,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Benolt Precinct,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Boyle,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Cleveland Courthouse,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Choctaw,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Duncan-Alligator,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,East Central Cleveland,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Eastgate,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,East Rosedale,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,East Cleveland,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Gunnison,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Longshot,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Mound Bayou,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Merigold,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,North Cleveland,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,North West Cleveland,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Pace,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Renova,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Shelby Precinct,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,South Cleveland,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Scott,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Skene,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Stringtown,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Shaw,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,West Central Cleveland,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,West Rosedale,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,West Cleveland,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Winstonville,Measure No. 27 - Voter ID,,Over Votes,,0,
Bolivar,Beulah,Measure No. 27 - Voter ID,,Under Votes,,17,
Bolivar,Benolt Precinct,Measure No. 27 - Voter ID,,Under Votes,,58,
Bolivar,Boyle,Measure No. 27 - Voter ID,,Under Votes,,32,
Bolivar,Cleveland Courthouse,Measure No. 27 - Voter ID,,Under Votes,,1,
Bolivar,Choctaw,Measure No. 27 - Voter ID,,Under Votes,,9,
Bolivar,Duncan-Alligator,Measure No. 27 - Voter ID,,Under Votes,,2,
Bolivar,East Central Cleveland,Measure No. 27 - Voter ID,,Under Votes,,29,
Bolivar,Eastgate,Measure No. 27 - Voter ID,,Under Votes,,45,
Bolivar,East Rosedale,Measure No. 27 - Voter ID,,Under Votes,,45,
Bolivar,East Cleveland,Measure No. 27 - Voter ID,,Under Votes,,84,
Bolivar,Gunnison,Measure No. 27 - Voter ID,,Under Votes,,42,
Bolivar,Longshot,Measure No. 27 - Voter ID,,Under Votes,,0,
Bolivar,Mound Bayou,Measure No. 27 - Voter ID,,Under Votes,,58,
Bolivar,Merigold,Measure No. 27 - Voter ID,,Under Votes,,17,
Bolivar,North Cleveland,Measure No. 27 - Voter ID,,Under Votes,,23,
Bolivar,North West Cleveland,Measure No. 27 - Voter ID,,Under Votes,,21,
Bolivar,Pace,Measure No. 27 - Voter ID,,Under Votes,,0,
Bolivar,Renova,Measure No. 27 - Voter ID,,Under Votes,,10,
Bolivar,Shelby Precinct,Measure No. 27 - Voter ID,,Under Votes,,79,
Bolivar,South Cleveland,Measure No. 27 - Voter ID,,Under Votes,,9,
Bolivar,Scott,Measure No. 27 - Voter ID,,Under Votes,,5,
Bolivar,Skene,Measure No. 27 - Voter ID,,Under Votes,,2,
Bolivar,Stringtown,Measure No. 27 - Voter ID,,Under Votes,,3,
Bolivar,Shaw,Measure No. 27 - Voter ID,,Under Votes,,54,
Bolivar,West Central Cleveland,Measure No. 27 - Voter ID,,Under Votes,,19,
Bolivar,West Rosedale,Measure No. 27 - Voter ID,,Under Votes,,36,
Bolivar,West Cleveland,Measure No. 27 - Voter ID,,Under Votes,,15,
Bolivar,Winstonville,Measure No. 27 - Voter ID,,Under Votes,,38,
Bolivar,Beulah,Measure No. 31 - Eminent Domain,,Yes,,43,
Bolivar,Benolt Precinct,Measure No. 31 - Eminent Domain,,Yes,,116,
Bolivar,Boyle,Measure No. 31 - Eminent Domain,,Yes,,363,
Bolivar,Cleveland Courthouse,Measure No. 31 - Eminent Domain,,Yes,,154,
Bolivar,Choctaw,Measure No. 31 - Eminent Domain,,Yes,,67,
Bolivar,Duncan-Alligator,Measure No. 31 - Eminent Domain,,Yes,,90,
Bolivar,East Central Cleveland,Measure No. 31 - Eminent Domain,,Yes,,104,
Bolivar,Eastgate,Measure No. 31 - Eminent Domain,,Yes,,174,
Bolivar,East Rosedale,Measure No. 31 - Eminent Domain,,Yes,,126,
Bolivar,East Cleveland,Measure No. 31 - Eminent Domain,,Yes,,406,
Bolivar,Gunnison,Measure No. 31 - Eminent Domain,,Yes,,106,
Bolivar,Longshot,Measure No. 31 - Eminent Domain,,Yes,,50,
Bolivar,Mound Bayou,Measure No. 31 - Eminent Domain,,Yes,,442,
Bolivar,Merigold,Measure No. 31 - Eminent Domain,,Yes,,139,
Bolivar,North Cleveland,Measure No. 31 - Eminent Domain,,Yes,,192,
Bolivar,North West Cleveland,Measure No. 31 - Eminent Domain,,Yes,,488,
Bolivar,Pace,Measure No. 31 - Eminent Domain,,Yes,,126,
Bolivar,Renova,Measure No. 31 - Eminent Domain,,Yes,,91,
Bolivar,Shelby Precinct,Measure No. 31 - Eminent Domain,,Yes,,347,
Bolivar,South Cleveland,Measure No. 31 - Eminent Domain,,Yes,,238,
Bolivar,Scott,Measure No. 31 - Eminent Domain,,Yes,,55,
Bolivar,Skene,Measure No. 31 - Eminent Domain,,Yes,,140,
Bolivar,Stringtown,Measure No. 31 - Eminent Domain,,Yes,,29,
Bolivar,Shaw,Measure No. 31 - Eminent Domain,,Yes,,403,
Bolivar,West Central Cleveland,Measure No. 31 - Eminent Domain,,Yes,,514,
Bolivar,West Rosedale,Measure No. 31 - Eminent Domain,,Yes,,165,
Bolivar,West Cleveland,Measure No. 31 - Eminent Domain,,Yes,,903,
Bolivar,Winstonville,Measure No. 31 - Eminent Domain,,Yes,,65,
Bolivar,Beulah,Measure No. 31 - Eminent Domain,,No,,80,
Bolivar,Benolt Precinct,Measure No. 31 - Eminent Domain,,No,,70,
Bolivar,Boyle,Measure No. 31 - Eminent Domain,,No,,132,
Bolivar,Cleveland Courthouse,Measure No. 31 - Eminent Domain,,No,,62,
Bolivar,Choctaw,Measure No. 31 - Eminent Domain,,No,,56,
Bolivar,Duncan-Alligator,Measure No. 31 - Eminent Domain,,No,,72,
Bolivar,East Central Cleveland,Measure No. 31 - Eminent Domain,,No,,180,
Bolivar,Eastgate,Measure No. 31 - Eminent Domain,,No,,186,
Bolivar,East Rosedale,Measure No. 31 - Eminent Domain,,No,,162,
Bolivar,East Cleveland,Measure No. 31 - Eminent Domain,,No,,402,
Bolivar,Gunnison,Measure No. 31 - Eminent Domain,,No,,94,
Bolivar,Longshot,Measure No. 31 - Eminent Domain,,No,,14,
Bolivar,Mound Bayou,Measure No. 31 - Eminent Domain,,No,,314,
Bolivar,Merigold,Measure No. 31 - Eminent Domain,,No,,68,
Bolivar,North Cleveland,Measure No. 31 - Eminent Domain,,No,,121,
Bolivar,North West Cleveland,Measure No. 31 - Eminent Domain,,No,,130,
Bolivar,Pace,Measure No. 31 - Eminent Domain,,No,,82,
Bolivar,Renova,Measure No. 31 - Eminent Domain,,No,,104,
Bolivar,Shelby Precinct,Measure No. 31 - Eminent Domain,,No,,334,
Bolivar,South Cleveland,Measure No. 31 - Eminent Domain,,No,,283,
Bolivar,Scott,Measure No. 31 - Eminent Domain,,No,,28,
Bolivar,Skene,Measure No. 31 - Eminent Domain,,No,,24,
Bolivar,Stringtown,Measure No. 31 - Eminent Domain,,No,,5,
Bolivar,Shaw,Measure No. 31 - Eminent Domain,,No,,329,
Bolivar,West Central Cleveland,Measure No. 31 - Eminent Domain,,No,,151,
Bolivar,West Rosedale,Measure No. 31 - Eminent Domain,,No,,130,
Bolivar,West Cleveland,Measure No. 31 - Eminent Domain,,No,,213,
Bolivar,Winstonville,Measure No. 31 - Eminent Domain,,No,,73,
Bolivar,Beulah,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Benolt Precinct,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Boyle,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Cleveland Courthouse,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Choctaw,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Duncan-Alligator,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,East Central Cleveland,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Eastgate,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,East Rosedale,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,East Cleveland,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Gunnison,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Longshot,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Mound Bayou,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Merigold,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,North Cleveland,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,North West Cleveland,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Pace,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Renova,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Shelby Precinct,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,South Cleveland,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Scott,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Skene,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Stringtown,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Shaw,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,West Central Cleveland,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,West Rosedale,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,West Cleveland,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Winstonville,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Bolivar,Beulah,Measure No. 31 - Eminent Domain,,Under Votes,,8,
Bolivar,Benolt Precinct,Measure No. 31 - Eminent Domain,,Under Votes,,41,
Bolivar,Boyle,Measure No. 31 - Eminent Domain,,Under Votes,,28,
Bolivar,Cleveland Courthouse,Measure No. 31 - Eminent Domain,,Under Votes,,2,
Bolivar,Choctaw,Measure No. 31 - Eminent Domain,,Under Votes,,10,
Bolivar,Duncan-Alligator,Measure No. 31 - Eminent Domain,,Under Votes,,4,
Bolivar,East Central Cleveland,Measure No. 31 - Eminent Domain,,Under Votes,,21,
Bolivar,Eastgate,Measure No. 31 - Eminent Domain,,Under Votes,,39,
Bolivar,East Rosedale,Measure No. 31 - Eminent Domain,,Under Votes,,32,
Bolivar,East Cleveland,Measure No. 31 - Eminent Domain,,Under Votes,,64,
Bolivar,Gunnison,Measure No. 31 - Eminent Domain,,Under Votes,,25,
Bolivar,Longshot,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Bolivar,Mound Bayou,Measure No. 31 - Eminent Domain,,Under Votes,,51,
Bolivar,Merigold,Measure No. 31 - Eminent Domain,,Under Votes,,19,
Bolivar,North Cleveland,Measure No. 31 - Eminent Domain,,Under Votes,,18,
Bolivar,North West Cleveland,Measure No. 31 - Eminent Domain,,Under Votes,,11,
Bolivar,Pace,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Bolivar,Renova,Measure No. 31 - Eminent Domain,,Under Votes,,10,
Bolivar,Shelby Precinct,Measure No. 31 - Eminent Domain,,Under Votes,,77,
Bolivar,South Cleveland,Measure No. 31 - Eminent Domain,,Under Votes,,9,
Bolivar,Scott,Measure No. 31 - Eminent Domain,,Under Votes,,4,
Bolivar,Skene,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Bolivar,Stringtown,Measure No. 31 - Eminent Domain,,Under Votes,,3,
Bolivar,Shaw,Measure No. 31 - Eminent Domain,,Under Votes,,56,
Bolivar,West Central Cleveland,Measure No. 31 - Eminent Domain,,Under Votes,,18,
Bolivar,West Rosedale,Measure No. 31 - Eminent Domain,,Under Votes,,23,
Bolivar,West Cleveland,Measure No. 31 - Eminent Domain,,Under Votes,,16,
Bolivar,Winstonville,Measure No. 31 - Eminent Domain,,Under Votes,,34,
`,,,,,,,
