county,precinct,office,district,candidate,party,votes,winner
DeSoto,Southaven West,State Treasurer,,Shawn O'Hara,Reform,26,
DeSoto,Horn Lake North,State Treasurer,,Lynn Fitch,R,334,
DeSoto,Horn Lake North,State Treasurer,,Connie Moran,D,259,
DeSoto,Horn Lake North,State Treasurer,,Shawn O'Hara,Reform,28,
DeSoto,Horn Lake West,State Treasurer,,Lynn Fitch,R,366,
DeSoto,Horn Lake West,State Treasurer,,Connie Moran,D,247,
DeSoto,Horn Lake West,State Treasurer,,Shawn O'Hara,Reform,34,
DeSoto,Walls,State Treasurer,,Lynn Fitch,R,654,
DeSoto,Walls,State Treasurer,,Connie Moran,D,344,
DeSoto,Walls,State Treasurer,,Shawn O'Hara,Reform,39,
DeSoto,Lake Cormorant,State Treasurer,,Lynn Fitch,R,162,
DeSoto,Lake Cormorant,State Treasurer,,Connie Moran,D,79,
DeSoto,Lake Cormorant,State Treasurer,,Shawn O'Hara,Reform,11,
DeSoto,Southaven South,State Treasurer,,Lynn Fitch,R,130,
DeSoto,Southaven South,State Treasurer,,Connie Moran,D,167,
DeSoto,Southaven South,State Treasurer,,Shawn O'Hara,Reform,5,
DeSoto,Horn Lake East,State Treasurer,,Lynn Fitch,R,256,
DeSoto,Horn Lake East,State Treasurer,,Connie Moran,D,272,
DeSoto,Horn Lake East,State Treasurer,,Shawn O'Hara,Reform,25,
DeSoto,Nesbit West,State Treasurer,,Lynn Fitch,R,568,
DeSoto,Nesbit West,State Treasurer,,Connie Moran,D,220,
DeSoto,Nesbit West,State Treasurer,,Shawn O'Hara,Reform,38,
DeSoto,Eudora,State Treasurer,,Lynn Fitch,R,669,
DeSoto,Eudora,State Treasurer,,Connie Moran,D,194,
DeSoto,Eudora,State Treasurer,,Shawn O'Hara,Reform,52,
DeSoto,Desoto Central,State Treasurer,,Lynn Fitch,R,1155,
DeSoto,Desoto Central,State Treasurer,,Connie Moran,D,318,
DeSoto,Desoto Central,State Treasurer,,Shawn O'Hara,Reform,35,
DeSoto,Nesbit East,State Treasurer,,Lynn Fitch,R,510,
DeSoto,Nesbit East,State Treasurer,,Connie Moran,D,211,
DeSoto,Nesbit East,State Treasurer,,Shawn O'Hara,Reform,26,
DeSoto,Bridgetown,State Treasurer,,Lynn Fitch,R,872,
DeSoto,Bridgetown,State Treasurer,,Connie Moran,D,171,
DeSoto,Bridgetown,State Treasurer,,Shawn O'Hara,Reform,42,
DeSoto,Lewisburg,State Treasurer,,Lynn Fitch,R,985,
DeSoto,Lewisburg,State Treasurer,,Connie Moran,D,208,
DeSoto,Lewisburg,State Treasurer,,Shawn O'Hara,Reform,33,
DeSoto,Hernando East,State Treasurer,,Lynn Fitch,R,2069,
DeSoto,Hernando East,State Treasurer,,Connie Moran,D,331,
DeSoto,Hernando East,State Treasurer,,Shawn O'Hara,Reform,63,
DeSoto,Hernando West,State Treasurer,,Lynn Fitch,R,1138,
DeSoto,Hernando West,State Treasurer,,Connie Moran,D,409,
DeSoto,Hernando West,State Treasurer,,Shawn O'Hara,Reform,55,
DeSoto,Love,State Treasurer,,Lynn Fitch,R,613,
DeSoto,Love,State Treasurer,,Connie Moran,D,127,
DeSoto,Love,State Treasurer,,Shawn O'Hara,Reform,25,
DeSoto,Alphaba-Cockrum,State Treasurer,,Lynn Fitch,R,397,
DeSoto,Alphaba-Cockrum,State Treasurer,,Connie Moran,D,48,
DeSoto,Alphaba-Cockrum,State Treasurer,,Shawn O'Hara,Reform,19,
DeSoto,Hernando Central,State Treasurer,,Lynn Fitch,R,1042,
DeSoto,Hernando Central,State Treasurer,,Connie Moran,D,211,
DeSoto,Hernando Central,State Treasurer,,Shawn O'Hara,Reform,51,
DeSoto,Horn Lake Central,State Treasurer,,Lynn Fitch,R,386,
DeSoto,Horn Lake Central,State Treasurer,,Connie Moran,D,195,
DeSoto,Horn Lake Central,State Treasurer,,Shawn O'Hara,Reform,46,
DeSoto,Hacks Cross Road,State Treasurer,,Lynn Fitch,R,561,
DeSoto,Hacks Cross Road,State Treasurer,,Connie Moran,D,280,
DeSoto,Hacks Cross Road,State Treasurer,,Shawn O'Hara,Reform,31,
DeSoto,Olive Branch West,State Treasurer,,Lynn Fitch,R,254,
DeSoto,Olive Branch West,State Treasurer,,Connie Moran,D,105,
DeSoto,Olive Branch West,State Treasurer,,Shawn O'Hara,Reform,8,
DeSoto,Horn Lake Intermediate,State Treasurer,,Lynn Fitch,R,395,
DeSoto,Horn Lake Intermediate,State Treasurer,,Connie Moran,D,255,
DeSoto,Horn Lake Intermediate,State Treasurer,,Shawn O'Hara,Reform,41,
DeSoto,Cumberland,State Treasurer,,Lynn Fitch,R,414,
DeSoto,Cumberland,State Treasurer,,Connie Moran,D,241,
DeSoto,Cumberland,State Treasurer,,Shawn O'Hara,Reform,16,
DeSoto,Civic Center,State Treasurer,,Lynn Fitch,R,1385,
DeSoto,Civic Center,State Treasurer,,Connie Moran,D,505,
DeSoto,Civic Center,State Treasurer,,Shawn O'Hara,Reform,68,
DeSoto,Ingrams Mill,Commissioner of Agriculture & Commerce,,Joel Gill,D,160,
DeSoto,Ingrams Mill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,330,
DeSoto,Ingrams Mill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
DeSoto,Lewisburg East,Commissioner of Agriculture & Commerce,,Joel Gill,D,33,
DeSoto,Lewisburg East,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,193,
DeSoto,Lewisburg East,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
DeSoto,Miller,Commissioner of Agriculture & Commerce,,Joel Gill,D,387,
DeSoto,Miller,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,894,
DeSoto,Miller,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,39,
DeSoto,Fairhaven,Commissioner of Agriculture & Commerce,,Joel Gill,D,284,
DeSoto,Fairhaven,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,484,
DeSoto,Fairhaven,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,18,
DeSoto,Olive Branch South,Commissioner of Agriculture & Commerce,,Joel Gill,D,260,
DeSoto,Olive Branch South,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1075,
DeSoto,Olive Branch South,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,56,
DeSoto,Olive Branch North,Commissioner of Agriculture & Commerce,,Joel Gill,D,240,
DeSoto,Olive Branch North,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,676,
DeSoto,Olive Branch North,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,30,
DeSoto,Mineral Wells,Commissioner of Agriculture & Commerce,,Joel Gill,D,283,
DeSoto,Mineral Wells,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,918,
DeSoto,Mineral Wells,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,42,
DeSoto,Greenbrook North,Commissioner of Agriculture & Commerce,,Joel Gill,D,389,
DeSoto,Greenbrook North,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,644,
DeSoto,Greenbrook North,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,36,
DeSoto,Southaven North,Commissioner of Agriculture & Commerce,,Joel Gill,D,255,
DeSoto,Southaven North,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,743,
DeSoto,Southaven North,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,42,
DeSoto,Greenbrook South,Commissioner of Agriculture & Commerce,,Joel Gill,D,363,
DeSoto,Greenbrook South,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1234,
DeSoto,Greenbrook South,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,72,
DeSoto,Summershill,Commissioner of Agriculture & Commerce,,Joel Gill,D,224,
DeSoto,Summershill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,869,
DeSoto,Summershill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,26,
DeSoto,Pleasant Hill North,Commissioner of Agriculture & Commerce,,Joel Gill,D,173,
DeSoto,Pleasant Hill North,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,890,
DeSoto,Pleasant Hill North,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,35,
DeSoto,Elmore,Commissioner of Agriculture & Commerce,,Joel Gill,D,90,
DeSoto,Elmore,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,367,
DeSoto,Elmore,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,29,
DeSoto,Cherry Valley,Commissioner of Agriculture & Commerce,,Joel Gill,D,105,
DeSoto,Cherry Valley,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,357,
DeSoto,Cherry Valley,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,24,
DeSoto,Southaven West,Commissioner of Agriculture & Commerce,,Joel Gill,D,287,
DeSoto,Southaven West,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,514,
DeSoto,Southaven West,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,37,
DeSoto,Horn Lake North,Commissioner of Agriculture & Commerce,,Joel Gill,D,270,
DeSoto,Horn Lake North,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,320,
DeSoto,Horn Lake North,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,32,
DeSoto,Horn Lake West,Commissioner of Agriculture & Commerce,,Joel Gill,D,270,
DeSoto,Horn Lake West,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,337,
DeSoto,Horn Lake West,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,32,
DeSoto,Walls,Commissioner of Agriculture & Commerce,,Joel Gill,D,356,
DeSoto,Walls,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,626,
DeSoto,Walls,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,50,
DeSoto,Lake Cormorant,Commissioner of Agriculture & Commerce,,Joel Gill,D,84,
DeSoto,Lake Cormorant,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,153,
DeSoto,Lake Cormorant,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
DeSoto,Southaven South,Commissioner of Agriculture & Commerce,,Joel Gill,D,167,
DeSoto,Southaven South,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,122,
DeSoto,Southaven South,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,12,
DeSoto,Horn Lake East,Commissioner of Agriculture & Commerce,,Joel Gill,D,287,
DeSoto,Horn Lake East,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,239,
DeSoto,Horn Lake East,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,21,
DeSoto,Nesbit West,Commissioner of Agriculture & Commerce,,Joel Gill,D,253,
DeSoto,Nesbit West,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,536,
DeSoto,Nesbit West,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,30,
DeSoto,Eudora,Commissioner of Agriculture & Commerce,,Joel Gill,D,244,
DeSoto,Eudora,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,610,
DeSoto,Eudora,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,52,
DeSoto,Desoto Central,Commissioner of Agriculture & Commerce,,Joel Gill,D,348,
DeSoto,Desoto Central,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1114,
DeSoto,Desoto Central,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,38,
DeSoto,Nesbit East,Commissioner of Agriculture & Commerce,,Joel Gill,D,233,
DeSoto,Nesbit East,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,469,
DeSoto,Nesbit East,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,25,
DeSoto,Bridgetown,Commissioner of Agriculture & Commerce,,Joel Gill,D,202,
DeSoto,Bridgetown,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,837,
DeSoto,Bridgetown,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,38,
DeSoto,Lewisburg,Commissioner of Agriculture & Commerce,,Joel Gill,D,223,
DeSoto,Lewisburg,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,955,
DeSoto,Lewisburg,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,29,
DeSoto,Hernando East,Commissioner of Agriculture & Commerce,,Joel Gill,D,375,
DeSoto,Hernando East,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1951,
DeSoto,Hernando East,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,91,
DeSoto,Hernando West,Commissioner of Agriculture & Commerce,,Joel Gill,D,463,
DeSoto,Hernando West,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1078,
DeSoto,Hernando West,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,46,
DeSoto,Love,Commissioner of Agriculture & Commerce,,Joel Gill,D,164,
DeSoto,Love,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,563,
DeSoto,Love,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,27,
DeSoto,Alphaba-Cockrum,Commissioner of Agriculture & Commerce,,Joel Gill,D,67,
DeSoto,Alphaba-Cockrum,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,376,
DeSoto,Alphaba-Cockrum,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,21,
DeSoto,Hernando Central,Commissioner of Agriculture & Commerce,,Joel Gill,D,245,
DeSoto,Hernando Central,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1002,
DeSoto,Hernando Central,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,47,
DeSoto,Horn Lake Central,Commissioner of Agriculture & Commerce,,Joel Gill,D,215,
DeSoto,Horn Lake Central,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,375,
DeSoto,Horn Lake Central,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,31,
DeSoto,Hacks Cross Road,Commissioner of Agriculture & Commerce,,Joel Gill,D,290,
DeSoto,Hacks Cross Road,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,528,
DeSoto,Hacks Cross Road,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,41,
DeSoto,Olive Branch West,Commissioner of Agriculture & Commerce,,Joel Gill,D,119,
DeSoto,Olive Branch West,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,235,
DeSoto,Olive Branch West,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
DeSoto,Horn Lake Intermediate,Commissioner of Agriculture & Commerce,,Joel Gill,D,261,
DeSoto,Horn Lake Intermediate,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,379,
DeSoto,Horn Lake Intermediate,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,43,
DeSoto,Cumberland,Commissioner of Agriculture & Commerce,,Joel Gill,D,252,
DeSoto,Cumberland,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,397,
DeSoto,Cumberland,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,21,
DeSoto,Civic Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,569,
DeSoto,Civic Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1299,
DeSoto,Civic Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,67,
DeSoto,Ingrams Mill,Commissioner of Insurance,,Mike Chaney,R,346,
DeSoto,Ingrams Mill,Commissioner of Insurance,,Louis Fondren,D,137,
DeSoto,Ingrams Mill,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
DeSoto,Lewisburg East,Commissioner of Insurance,,Mike Chaney,R,210,
DeSoto,Lewisburg East,Commissioner of Insurance,,Louis Fondren,D,18,
DeSoto,Lewisburg East,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
DeSoto,Miller,Commissioner of Insurance,,Mike Chaney,R,935,
DeSoto,Miller,Commissioner of Insurance,,Louis Fondren,D,343,
DeSoto,Miller,Commissioner of Insurance,,Barbara Dale Washer,Reform,45,
DeSoto,Fairhaven,Commissioner of Insurance,,Mike Chaney,R,516,
DeSoto,Fairhaven,Commissioner of Insurance,,Louis Fondren,D,252,
DeSoto,Fairhaven,Commissioner of Insurance,,Barbara Dale Washer,Reform,21,
DeSoto,Olive Branch South,Commissioner of Insurance,,Mike Chaney,R,1126,
DeSoto,Olive Branch South,Commissioner of Insurance,,Louis Fondren,D,204,
DeSoto,Olive Branch South,Commissioner of Insurance,,Barbara Dale Washer,Reform,62,
DeSoto,Olive Branch North,Commissioner of Insurance,,Mike Chaney,R,698,
DeSoto,Olive Branch North,Commissioner of Insurance,,Louis Fondren,D,214,
DeSoto,Olive Branch North,Commissioner of Insurance,,Barbara Dale Washer,Reform,38,
DeSoto,Mineral Wells,Commissioner of Insurance,,Mike Chaney,R,956,
DeSoto,Mineral Wells,Commissioner of Insurance,,Louis Fondren,D,249,
DeSoto,Mineral Wells,Commissioner of Insurance,,Barbara Dale Washer,Reform,37,
DeSoto,Greenbrook North,Commissioner of Insurance,,Mike Chaney,R,675,
DeSoto,Greenbrook North,Commissioner of Insurance,,Louis Fondren,D,358,
DeSoto,Greenbrook North,Commissioner of Insurance,,Barbara Dale Washer,Reform,44,
DeSoto,Southaven North,Commissioner of Insurance,,Mike Chaney,R,785,
DeSoto,Southaven North,Commissioner of Insurance,,Louis Fondren,D,200,
DeSoto,Southaven North,Commissioner of Insurance,,Barbara Dale Washer,Reform,57,
DeSoto,Greenbrook South,Commissioner of Insurance,,Mike Chaney,R,1308,
DeSoto,Greenbrook South,Commissioner of Insurance,,Louis Fondren,D,300,
DeSoto,Greenbrook South,Commissioner of Insurance,,Barbara Dale Washer,Reform,71,
DeSoto,Summershill,Commissioner of Insurance,,Mike Chaney,R,894,
DeSoto,Summershill,Commissioner of Insurance,,Louis Fondren,D,194,
DeSoto,Summershill,Commissioner of Insurance,,Barbara Dale Washer,Reform,35,
DeSoto,Pleasant Hill North,Commissioner of Insurance,,Mike Chaney,R,924,
DeSoto,Pleasant Hill North,Commissioner of Insurance,,Louis Fondren,D,144,
DeSoto,Pleasant Hill North,Commissioner of Insurance,,Barbara Dale Washer,Reform,38,
DeSoto,Elmore,Commissioner of Insurance,,Mike Chaney,R,394,
DeSoto,Elmore,Commissioner of Insurance,,Louis Fondren,D,67,
DeSoto,Elmore,Commissioner of Insurance,,Barbara Dale Washer,Reform,24,
DeSoto,Cherry Valley,Commissioner of Insurance,,Mike Chaney,R,384,
DeSoto,Cherry Valley,Commissioner of Insurance,,Louis Fondren,D,74,
DeSoto,Cherry Valley,Commissioner of Insurance,,Barbara Dale Washer,Reform,30,
DeSoto,Southaven West,Commissioner of Insurance,,Mike Chaney,R,557,
DeSoto,Southaven West,Commissioner of Insurance,,Louis Fondren,D,247,
DeSoto,Southaven West,Commissioner of Insurance,,Barbara Dale Washer,Reform,36,
DeSoto,Horn Lake North,Commissioner of Insurance,,Mike Chaney,R,334,
DeSoto,Horn Lake North,Commissioner of Insurance,,Louis Fondren,D,251,
DeSoto,Horn Lake North,Commissioner of Insurance,,Barbara Dale Washer,Reform,36,
DeSoto,Horn Lake West,Commissioner of Insurance,,Mike Chaney,R,363,
DeSoto,Horn Lake West,Commissioner of Insurance,,Louis Fondren,D,239,
DeSoto,Horn Lake West,Commissioner of Insurance,,Barbara Dale Washer,Reform,45,
DeSoto,Walls,Commissioner of Insurance,,Mike Chaney,R,652,
DeSoto,Walls,Commissioner of Insurance,,Louis Fondren,D,324,
DeSoto,Walls,Commissioner of Insurance,,Barbara Dale Washer,Reform,48,
DeSoto,Lake Cormorant,Commissioner of Insurance,,Mike Chaney,R,156,
DeSoto,Lake Cormorant,Commissioner of Insurance,,Louis Fondren,D,78,
DeSoto,Lake Cormorant,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
DeSoto,Southaven South,Commissioner of Insurance,,Mike Chaney,R,132,
DeSoto,Southaven South,Commissioner of Insurance,,Louis Fondren,D,158,
DeSoto,Southaven South,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
DeSoto,Horn Lake East,Commissioner of Insurance,,Mike Chaney,R,262,
DeSoto,Horn Lake East,Commissioner of Insurance,,Louis Fondren,D,256,
DeSoto,Horn Lake East,Commissioner of Insurance,,Barbara Dale Washer,Reform,28,
DeSoto,Nesbit West,Commissioner of Insurance,,Mike Chaney,R,571,
DeSoto,Nesbit West,Commissioner of Insurance,,Louis Fondren,D,219,
DeSoto,Nesbit West,Commissioner of Insurance,,Barbara Dale Washer,Reform,32,
DeSoto,Eudora,Commissioner of Insurance,,Mike Chaney,R,664,
DeSoto,Eudora,Commissioner of Insurance,,Louis Fondren,D,178,
DeSoto,Eudora,Commissioner of Insurance,,Barbara Dale Washer,Reform,64,
DeSoto,Desoto Central,Commissioner of Insurance,,Mike Chaney,R,1146,
DeSoto,Desoto Central,Commissioner of Insurance,,Louis Fondren,D,313,
DeSoto,Desoto Central,Commissioner of Insurance,,Barbara Dale Washer,Reform,43,
DeSoto,Nesbit East,Commissioner of Insurance,,Mike Chaney,R,504,
DeSoto,Nesbit East,Commissioner of Insurance,,Louis Fondren,D,207,
DeSoto,Nesbit East,Commissioner of Insurance,,Barbara Dale Washer,Reform,22,
DeSoto,Bridgetown,Commissioner of Insurance,,Mike Chaney,R,879,
DeSoto,Bridgetown,Commissioner of Insurance,,Louis Fondren,D,164,
DeSoto,Bridgetown,Commissioner of Insurance,,Barbara Dale Washer,Reform,40,
DeSoto,Lewisburg,Commissioner of Insurance,,Mike Chaney,R,977,
DeSoto,Lewisburg,Commissioner of Insurance,,Louis Fondren,D,188,
DeSoto,Lewisburg,Commissioner of Insurance,,Barbara Dale Washer,Reform,45,
DeSoto,Hernando East,Commissioner of Insurance,,Mike Chaney,R,2053,
DeSoto,Hernando East,Commissioner of Insurance,,Louis Fondren,D,289,
DeSoto,Hernando East,Commissioner of Insurance,,Barbara Dale Washer,Reform,91,
DeSoto,Hernando West,Commissioner of Insurance,,Mike Chaney,R,1139,
DeSoto,Hernando West,Commissioner of Insurance,,Louis Fondren,D,385,
DeSoto,Hernando West,Commissioner of Insurance,,Barbara Dale Washer,Reform,67,
DeSoto,Love,Commissioner of Insurance,,Mike Chaney,R,627,
DeSoto,Love,Commissioner of Insurance,,Louis Fondren,D,120,
DeSoto,Love,Commissioner of Insurance,,Barbara Dale Washer,Reform,19,
DeSoto,Alphaba-Cockrum,Commissioner of Insurance,,Mike Chaney,R,400,
DeSoto,Alphaba-Cockrum,Commissioner of Insurance,,Louis Fondren,D,39,
DeSoto,Alphaba-Cockrum,Commissioner of Insurance,,Barbara Dale Washer,Reform,22,
DeSoto,Hernando Central,Commissioner of Insurance,,Mike Chaney,R,1056,
DeSoto,Hernando Central,Commissioner of Insurance,,Louis Fondren,D,191,
DeSoto,Hernando Central,Commissioner of Insurance,,Barbara Dale Washer,Reform,45,
DeSoto,Horn Lake Central,Commissioner of Insurance,,Mike Chaney,R,395,
DeSoto,Horn Lake Central,Commissioner of Insurance,,Louis Fondren,D,179,
DeSoto,Horn Lake Central,Commissioner of Insurance,,Barbara Dale Washer,Reform,34,
DeSoto,Hacks Cross Road,Commissioner of Insurance,,Mike Chaney,R,558,
DeSoto,Hacks Cross Road,Commissioner of Insurance,,Louis Fondren,D,267,
DeSoto,Hacks Cross Road,Commissioner of Insurance,,Barbara Dale Washer,Reform,38,
DeSoto,Olive Branch West,Commissioner of Insurance,,Mike Chaney,R,249,
DeSoto,Olive Branch West,Commissioner of Insurance,,Louis Fondren,D,103,
DeSoto,Olive Branch West,Commissioner of Insurance,,Barbara Dale Washer,Reform,10,
DeSoto,Horn Lake Intermediate,Commissioner of Insurance,,Mike Chaney,R,406,
DeSoto,Horn Lake Intermediate,Commissioner of Insurance,,Louis Fondren,D,232,
DeSoto,Horn Lake Intermediate,Commissioner of Insurance,,Barbara Dale Washer,Reform,44,
DeSoto,Cumberland,Commissioner of Insurance,,Mike Chaney,R,414,
DeSoto,Cumberland,Commissioner of Insurance,,Louis Fondren,D,237,
DeSoto,Cumberland,Commissioner of Insurance,,Barbara Dale Washer,Reform,21,
DeSoto,Civic Center,Commissioner of Insurance,,Mike Chaney,R,1366,
DeSoto,Civic Center,Commissioner of Insurance,,Louis Fondren,D,494,
DeSoto,Civic Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,84,
DeSoto,Ingrams Mill,State Senate,1,Chris Massey,R,416,
DeSoto,Miller,State Senate,1,Chris Massey,R,56,
DeSoto,Horn Lake North,State Senate,1,Chris Massey,R,337,
DeSoto,Horn Lake West,State Senate,1,Chris Massey,R,516,
DeSoto,Walls,State Senate,1,Chris Massey,R,837,
DeSoto,Lake Cormorant,State Senate,1,Chris Massey,R,212,
DeSoto,Horn Lake East,State Senate,1,Chris Massey,R,412,
DeSoto,Nesbit West,State Senate,1,Chris Massey,R,662,
DeSoto,Eudora,State Senate,1,Chris Massey,R,777,
DeSoto,Desoto Central,State Senate,1,Chris Massey,R,855,
DeSoto,Nesbit East,State Senate,1,Chris Massey,R,598,
DeSoto,Bridgetown,State Senate,1,Chris Massey,R,947,
DeSoto,Hernando East,State Senate,1,Chris Massey,R,2178,
DeSoto,Hernando West,State Senate,1,Chris Massey,R,1308,
DeSoto,Love,State Senate,1,Chris Massey,R,655,
DeSoto,Alphaba-Cockrum,State Senate,1,Chris Massey,R,410,
DeSoto,Hernando Central,State Senate,1,Chris Massey,R,1142,
DeSoto,Horn Lake Central,State Senate,1,Chris Massey,R,498,
DeSoto,Horn Lake Intermediate,State Senate,1,Chris Massey,R,537,
DeSoto,Civic Center,State Senate,1,Chris Massey,R,1628,
DeSoto,Lewisburg East,State Senate,19,Merie Flowers,R,224,
DeSoto,Miller,State Senate,19,Merie Flowers,R,1026,
DeSoto,Fairhaven,State Senate,19,Merie Flowers,R,633,
DeSoto,Olive Branch South,State Senate,19,Merie Flowers,R,1253,
DeSoto,Olive Branch North,State Senate,19,Merie Flowers,R,781,
DeSoto,Mineral Wells,State Senate,19,Merie Flowers,R,1068,
DeSoto,Greenbrook North,State Senate,19,Merie Flowers,R,846,
DeSoto,Southaven North,State Senate,19,Merie Flowers,R,910,
DeSoto,Greenbrook South,State Senate,19,Merie Flowers,R,1437,
DeSoto,Summershill,State Senate,19,Merie Flowers,R,950,
DeSoto,Pleasant Hill North,State Senate,19,Merie Flowers,R,968,
DeSoto,Elmore,State Senate,19,Merie Flowers,R,414,
DeSoto,Cherry Valley,State Senate,19,Merie Flowers,R,423,
DeSoto,Southaven West,State Senate,19,Merie Flowers,R,664,
DeSoto,Horn Lake North,State Senate,19,Merie Flowers,R,133,
DeSoto,Southaven South,State Senate,19,Merie Flowers,R,213,
DeSoto,Horn Lake East,State Senate,19,Merie Flowers,R,8,
DeSoto,Desoto Central,State Senate,19,Merie Flowers,R,407,
DeSoto,Lewisburg,State Senate,19,Merie Flowers,R,1058,
DeSoto,Hacks Cross Road,State Senate,19,Merie Flowers,R,704,
DeSoto,Olive Branch West,State Senate,19,Merie Flowers,R,295,
DeSoto,Cumberland,State Senate,19,Merie Flowers,R,516,
DeSoto,Lewisburg East,State House,6,Eugene Forrest Hamilton,R,220,
DeSoto,Lewisburg East,State House,6,Harold M. Taylor,L,17,
DeSoto,Olive Branch North,State House,6,Eugene Forrest Hamilton,R,2,
DeSoto,Olive Branch North,State House,6,Harold M. Taylor,L,0,
