county,precinct,office,district,candidate,party,votes,winner
Harrison,Riceville,Attorney General,,Jim Hood,D,49,
Harrison,Riceville,Attorney General,,Steve Simpson,R,62,
Harrison,Stonewall,Attorney General,,Jim Hood,D,427,
Harrison,Stonewall,Attorney General,,Steve Simpson,R,447,
Harrison,West Handsboro,Attorney General,,Jim Hood,D,298,
Harrison,West Handsboro,Attorney General,,Steve Simpson,R,669,
Harrison,West Miss City,Attorney General,,Jim Hood,D,123,
Harrison,West Miss City,Attorney General,,Steve Simpson,R,127,
Harrison,Delisle,Attorney General,,Jim Hood,D,408,
Harrison,Delisle,Attorney General,,Steve Simpson,R,303,
Harrison,E Pass Christian,Attorney General,,Jim Hood,D,515,
Harrison,E Pass Christian,Attorney General,,Steve Simpson,R,376,
Harrison,Westside,Attorney General,,Jim Hood,D,184,
Harrison,Westside,Attorney General,,Steve Simpson,R,165,
Harrison,W Pass Christian,Attorney General,,Jim Hood,D,301,
Harrison,W Pass Christian,Attorney General,,Steve Simpson,R,316,
Harrison,Ladner,Attorney General,,Jim Hood,D,255,
Harrison,Ladner,Attorney General,,Steve Simpson,R,295,
Harrison,West Lizana,Attorney General,,Jim Hood,D,143,
Harrison,West Lizana,Attorney General,,Steve Simpson,R,183,
Harrison,Long Beach # 1,Attorney General,,Jim Hood,D,204,
Harrison,Long Beach # 1,Attorney General,,Steve Simpson,R,206,
Harrison,Long Beach # 2,Attorney General,,Jim Hood,D,248,
Harrison,Long Beach # 2,Attorney General,,Steve Simpson,R,312,
Harrison,Long Beach # 3,Attorney General,,Jim Hood,D,240,
Harrison,Long Beach # 3,Attorney General,,Steve Simpson,R,297,
Harrison,Long Beach # 4,Attorney General,,Jim Hood,D,343,
Harrison,Long Beach # 4,Attorney General,,Steve Simpson,R,398,
Harrison,Long Beach # 5,Attorney General,,Jim Hood,D,437,
Harrison,Long Beach # 5,Attorney General,,Steve Simpson,R,747,
Harrison,Long Beach # 6,Attorney General,,Jim Hood,D,273,
Harrison,Long Beach # 6,Attorney General,,Steve Simpson,R,365,
Harrison,Outside Long Beach,Attorney General,,Jim Hood,D,86,
Harrison,Outside Long Beach,Attorney General,,Steve Simpson,R,157,
Harrison,Pineville,Attorney General,,Jim Hood,D,356,
Harrison,Pineville,Attorney General,,Steve Simpson,R,508,
Harrison,Vidalia,Attorney General,,Jim Hood,D,111,
Harrison,Vidalia,Attorney General,,Steve Simpson,R,141,
Harrison,Gulfport # 3,Attorney General,,Jim Hood,D,245,
Harrison,Gulfport # 3,Attorney General,,Steve Simpson,R,46,
Harrison,Gulfport # 8,Attorney General,,Jim Hood,D,290,
Harrison,Gulfport # 8,Attorney General,,Steve Simpson,R,98,
Harrison,Gulfport # 9,Attorney General,,Jim Hood,D,60,
Harrison,Gulfport # 9,Attorney General,,Steve Simpson,R,17,
Harrison,Gulfport # 13,Attorney General,,Jim Hood,D,367,
Harrison,Gulfport # 13,Attorney General,,Steve Simpson,R,58,
Harrison,Gulfport # 14,Attorney General,,Jim Hood,D,632,
Harrison,Gulfport # 14,Attorney General,,Steve Simpson,R,42,
Harrison,Gulfport # 16,Attorney General,,Jim Hood,D,427,
Harrison,Gulfport # 16,Attorney General,,Steve Simpson,R,42,
Harrison,East North Gulfport,Attorney General,,Jim Hood,D,429,
Harrison,East North Gulfport,Attorney General,,Steve Simpson,R,14,
Harrison,Gulfport # 15,Attorney General,,Jim Hood,D,134,
Harrison,Gulfport # 15,Attorney General,,Steve Simpson,R,37,
Harrison,North Bel-Aire,Attorney General,,Jim Hood,D,905,
Harrison,North Bel-Aire,Attorney General,,Steve Simpson,R,478,
Harrison,South Bel-Aire,Attorney General,,Jim Hood,D,500,
Harrison,South Bel-Aire,Attorney General,,Steve Simpson,R,245,
Harrison,West North Gpt,Attorney General,,Jim Hood,D,671,
Harrison,West North Gpt,Attorney General,,Steve Simpson,R,14,
Harrison,Magnolia Grove,Attorney General,,Jim Hood,D,197,
Harrison,Magnolia Grove,Attorney General,,Steve Simpson,R,27,
Harrison,New Hope,Attorney General,,Jim Hood,D,157,
Harrison,New Hope,Attorney General,,Steve Simpson,R,148,
Harrison,Biloxi # 10,Attorney General,,Jim Hood,D,472,
Harrison,Biloxi # 10,Attorney General,,Steve Simpson,R,439,
Harrison,Biloxi # 11,Attorney General,,Jim Hood,D,735,
Harrison,Biloxi # 11,Attorney General,,Steve Simpson,R,751,
Harrison,East Handsboro,Attorney General,,Jim Hood,D,331,
Harrison,East Handsboro,Attorney General,,Steve Simpson,R,386,
Harrison,East Miss City,Attorney General,,Jim Hood,D,512,
Harrison,East Miss City,Attorney General,,Steve Simpson,R,627,
Harrison,Howard Creek,Attorney General,,Jim Hood,D,498,
Harrison,Howard Creek,Attorney General,,Steve Simpson,R,588,
Harrison,Saucier,Attorney General,,Jim Hood,D,302,
Harrison,Saucier,Attorney General,,Steve Simpson,R,333,
Harrison,Peace,Attorney General,,Jim Hood,D,343,
Harrison,Peace,Attorney General,,Steve Simpson,R,538,
Harrison,New Popps Ferry,Attorney General,,Jim Hood,D,492,
Harrison,New Popps Ferry,Attorney General,,Steve Simpson,R,482,
Harrison,Margaret Sherry,Attorney General,,Jim Hood,D,666,
Harrison,Margaret Sherry,Attorney General,,Steve Simpson,R,686,
Harrison,Invalid Addresses 9999,Attorney General,,Jim Hood,D,0,
Harrison,Invalid Addresses 9999,Attorney General,,Steve Simpson,R,0,
Harrison,Biloxi # 1,State Auditor,,Stacey E. Pickering,R,50,
Harrison,Biloxi # 1,State Auditor,,Ashley Norwood,Reform,11,
Harrison,Biloxi # 2,State Auditor,,Stacey E. Pickering,R,79,
Harrison,Biloxi # 2,State Auditor,,Ashley Norwood,Reform,36,
Harrison,Biloxi # 3,State Auditor,,Stacey E. Pickering,R,76,
Harrison,Biloxi # 3,State Auditor,,Ashley Norwood,Reform,59,
Harrison,Biloxi # 4,State Auditor,,Stacey E. Pickering,R,69,
Harrison,Biloxi # 4,State Auditor,,Ashley Norwood,Reform,153,
Harrison,Biloxi # 5,State Auditor,,Stacey E. Pickering,R,105,
Harrison,Biloxi # 5,State Auditor,,Ashley Norwood,Reform,29,
Harrison,Biloxi # 6,State Auditor,,Stacey E. Pickering,R,45,
Harrison,Biloxi # 6,State Auditor,,Ashley Norwood,Reform,49,
Harrison,Biloxi # 7,State Auditor,,Stacey E. Pickering,R,170,
Harrison,Biloxi # 7,State Auditor,,Ashley Norwood,Reform,40,
Harrison,Biloxi # 8,State Auditor,,Stacey E. Pickering,R,301,
Harrison,Biloxi # 8,State Auditor,,Ashley Norwood,Reform,73,
Harrison,Biloxi Central,State Auditor,,Stacey E. Pickering,R,170,
Harrison,Biloxi Central,State Auditor,,Ashley Norwood,Reform,36,
Harrison,Biloxi Bay,State Auditor,,Stacey E. Pickering,R,343,
Harrison,Biloxi Bay,State Auditor,,Ashley Norwood,Reform,118,
Harrison,North Bay,State Auditor,,Stacey E. Pickering,R,1268,
Harrison,North Bay,State Auditor,,Ashley Norwood,Reform,368,
Harrison,White Plains,State Auditor,,Stacey E. Pickering,R,328,
Harrison,White Plains,State Auditor,,Ashley Norwood,Reform,51,
Harrison,Poplar Head,State Auditor,,Stacey E. Pickering,R,152,
Harrison,Poplar Head,State Auditor,,Ashley Norwood,Reform,16,
Harrison,D'Iberville,State Auditor,,Stacey E. Pickering,R,175,
Harrison,D'Iberville,State Auditor,,Ashley Norwood,Reform,33,
Harrison,Advance,State Auditor,,Stacey E. Pickering,R,438,
Harrison,Advance,State Auditor,,Ashley Norwood,Reform,84,
Harrison,East Lizana,State Auditor,,Stacey E. Pickering,R,501,
Harrison,East Lizana,State Auditor,,Ashley Norwood,Reform,68,
Harrison,East Lyman,State Auditor,,Stacey E. Pickering,R,474,
Harrison,East Lyman,State Auditor,,Ashley Norwood,Reform,121,
Harrison,E Orange Grove,State Auditor,,Stacey E. Pickering,R,854,
Harrison,E Orange Grove,State Auditor,,Ashley Norwood,Reform,291,
Harrison,Gulfport # 4,State Auditor,,Stacey E. Pickering,R,167,
Harrison,Gulfport # 4,State Auditor,,Ashley Norwood,Reform,29,
Harrison,Gulfport # 5,State Auditor,,Stacey E. Pickering,R,334,
Harrison,Gulfport # 5,State Auditor,,Ashley Norwood,Reform,104,
Harrison,Gulfport # 7,State Auditor,,Stacey E. Pickering,R,232,
Harrison,Gulfport # 7,State Auditor,,Ashley Norwood,Reform,57,
Harrison,Gulfport # 11,State Auditor,,Stacey E. Pickering,R,323,
Harrison,Gulfport # 11,State Auditor,,Ashley Norwood,Reform,45,
Harrison,Gulfport # 12,State Auditor,,Stacey E. Pickering,R,756,
Harrison,Gulfport # 12,State Auditor,,Ashley Norwood,Reform,82,
Harrison,West Lyman,State Auditor,,Stacey E. Pickering,R,902,
Harrison,West Lyman,State Auditor,,Ashley Norwood,Reform,243,
Harrison,West Orange Grove,State Auditor,,Stacey E. Pickering,R,1359,
Harrison,West Orange Grove,State Auditor,,Ashley Norwood,Reform,317,
Harrison,Riceville,State Auditor,,Stacey E. Pickering,R,96,
Harrison,Riceville,State Auditor,,Ashley Norwood,Reform,12,
Harrison,Stonewall,State Auditor,,Stacey E. Pickering,R,687,
Harrison,Stonewall,State Auditor,,Ashley Norwood,Reform,139,
Harrison,West Handsboro,State Auditor,,Stacey E. Pickering,R,840,
Harrison,West Handsboro,State Auditor,,Ashley Norwood,Reform,113,
Harrison,West Miss City,State Auditor,,Stacey E. Pickering,R,210,
Harrison,West Miss City,State Auditor,,Ashley Norwood,Reform,30,
Harrison,Delisle,State Auditor,,Stacey E. Pickering,R,463,
Harrison,Delisle,State Auditor,,Ashley Norwood,Reform,163,
Harrison,E Pass Christian,State Auditor,,Stacey E. Pickering,R,520,
Harrison,E Pass Christian,State Auditor,,Ashley Norwood,Reform,263,
Harrison,Westside,State Auditor,,Stacey E. Pickering,R,223,
Harrison,Westside,State Auditor,,Ashley Norwood,Reform,96,
Harrison,W Pass Christian,State Auditor,,Stacey E. Pickering,R,436,
Harrison,W Pass Christian,State Auditor,,Ashley Norwood,Reform,126,
Harrison,Ladner,State Auditor,,Stacey E. Pickering,R,442,
Harrison,Ladner,State Auditor,,Ashley Norwood,Reform,84,
Harrison,West Lizana,State Auditor,,Stacey E. Pickering,R,277,
Harrison,West Lizana,State Auditor,,Ashley Norwood,Reform,35,
Harrison,Long Beach # 1,State Auditor,,Stacey E. Pickering,R,306,
Harrison,Long Beach # 1,State Auditor,,Ashley Norwood,Reform,80,
Harrison,Long Beach # 2,State Auditor,,Stacey E. Pickering,R,435,
Harrison,Long Beach # 2,State Auditor,,Ashley Norwood,Reform,104,
Harrison,Long Beach # 3,State Auditor,,Stacey E. Pickering,R,427,
Harrison,Long Beach # 3,State Auditor,,Ashley Norwood,Reform,87,
Harrison,Long Beach # 4,State Auditor,,Stacey E. Pickering,R,572,
Harrison,Long Beach # 4,State Auditor,,Ashley Norwood,Reform,146,
Harrison,Long Beach # 5,State Auditor,,Stacey E. Pickering,R,978,
Harrison,Long Beach # 5,State Auditor,,Ashley Norwood,Reform,173,
Harrison,Long Beach # 6,State Auditor,,Stacey E. Pickering,R,512,
Harrison,Long Beach # 6,State Auditor,,Ashley Norwood,Reform,98,
Harrison,Outside Long Beach,State Auditor,,Stacey E. Pickering,R,201,
Harrison,Outside Long Beach,State Auditor,,Ashley Norwood,Reform,30,
Harrison,Pineville,State Auditor,,Stacey E. Pickering,R,713,
Harrison,Pineville,State Auditor,,Ashley Norwood,Reform,118,
Harrison,Vidalia,State Auditor,,Stacey E. Pickering,R,205,
Harrison,Vidalia,State Auditor,,Ashley Norwood,Reform,40,
Harrison,Gulfport # 3,State Auditor,,Stacey E. Pickering,R,92,
Harrison,Gulfport # 3,State Auditor,,Ashley Norwood,Reform,129,
Harrison,Gulfport # 8,State Auditor,,Stacey E. Pickering,R,163,
Harrison,Gulfport # 8,State Auditor,,Ashley Norwood,Reform,157,
Harrison,Gulfport # 9,State Auditor,,Stacey E. Pickering,R,35,
Harrison,Gulfport # 9,State Auditor,,Ashley Norwood,Reform,27,
Harrison,Gulfport # 13,State Auditor,,Stacey E. Pickering,R,121,
Harrison,Gulfport # 13,State Auditor,,Ashley Norwood,Reform,211,
Harrison,Gulfport # 14,State Auditor,,Stacey E. Pickering,R,121,
Harrison,Gulfport # 14,State Auditor,,Ashley Norwood,Reform,358,
Harrison,Gulfport # 16,State Auditor,,Stacey E. Pickering,R,102,
Harrison,Gulfport # 16,State Auditor,,Ashley Norwood,Reform,222,
Harrison,East North Gulfport,State Auditor,,Stacey E. Pickering,R,69,
Harrison,East North Gulfport,State Auditor,,Ashley Norwood,Reform,259,
Harrison,Gulfport # 15,State Auditor,,Stacey E. Pickering,R,72,
Harrison,Gulfport # 15,State Auditor,,Ashley Norwood,Reform,68,
Harrison,North Bel-Aire,State Auditor,,Stacey E. Pickering,R,735,
Harrison,North Bel-Aire,State Auditor,,Ashley Norwood,Reform,430,
Harrison,South Bel-Aire,State Auditor,,Stacey E. Pickering,R,392,
Harrison,South Bel-Aire,State Auditor,,Ashley Norwood,Reform,249,
Harrison,West North Gpt,State Auditor,,Stacey E. Pickering,R,90,
Harrison,West North Gpt,State Auditor,,Ashley Norwood,Reform,377,
Harrison,Magnolia Grove,State Auditor,,Stacey E. Pickering,R,63,
Harrison,Magnolia Grove,State Auditor,,Ashley Norwood,Reform,99,
Harrison,New Hope,State Auditor,,Stacey E. Pickering,R,216,
Harrison,New Hope,State Auditor,,Ashley Norwood,Reform,64,
Harrison,Biloxi # 10,State Auditor,,Stacey E. Pickering,R,669,
Harrison,Biloxi # 10,State Auditor,,Ashley Norwood,Reform,188,
Harrison,Biloxi # 11,State Auditor,,Stacey E. Pickering,R,1137,
Harrison,Biloxi # 11,State Auditor,,Ashley Norwood,Reform,264,
Harrison,East Handsboro,State Auditor,,Stacey E. Pickering,R,557,
Harrison,East Handsboro,State Auditor,,Ashley Norwood,Reform,131,
Harrison,East Miss City,State Auditor,,Stacey E. Pickering,R,870,
Harrison,East Miss City,State Auditor,,Ashley Norwood,Reform,194,
Harrison,Howard Creek,State Auditor,,Stacey E. Pickering,R,916,
Harrison,Howard Creek,State Auditor,,Ashley Norwood,Reform,146,
Harrison,Saucier,State Auditor,,Stacey E. Pickering,R,503,
Harrison,Saucier,State Auditor,,Ashley Norwood,Reform,101,
Harrison,Peace,State Auditor,,Stacey E. Pickering,R,757,
Harrison,Peace,State Auditor,,Ashley Norwood,Reform,89,
Harrison,New Popps Ferry,State Auditor,,Stacey E. Pickering,R,748,
Harrison,New Popps Ferry,State Auditor,,Ashley Norwood,Reform,159,
Harrison,Margaret Sherry,State Auditor,,Stacey E. Pickering,R,1035,
Harrison,Margaret Sherry,State Auditor,,Ashley Norwood,Reform,231,
Harrison,Invalid Addresses 9999,State Auditor,,Stacey E. Pickering,R,0,
Harrison,Invalid Addresses 9999,State Auditor,,Ashley Norwood,Reform,0,
Harrison,Biloxi # 1,State Treasurer,,Lynn Fitch,R,32,
Harrison,Biloxi # 1,State Treasurer,,Connie Moran,D,32,
Harrison,Biloxi # 1,State Treasurer,,Shawn O'Hara,Reform,1,
Harrison,Biloxi # 2,State Treasurer,,Lynn Fitch,R,54,
Harrison,Biloxi # 2,State Treasurer,,Connie Moran,D,84,
Harrison,Biloxi # 2,State Treasurer,,Shawn O'Hara,Reform,3,
Harrison,Biloxi # 3,State Treasurer,,Lynn Fitch,R,44,
Harrison,Biloxi # 3,State Treasurer,,Connie Moran,D,166,
Harrison,Biloxi # 3,State Treasurer,,Shawn O'Hara,Reform,1,
Harrison,Biloxi # 4,State Treasurer,,Lynn Fitch,R,27,
Harrison,Biloxi # 4,State Treasurer,,Connie Moran,D,329,
Harrison,Biloxi # 4,State Treasurer,,Shawn O'Hara,Reform,3,
Harrison,Biloxi # 5,State Treasurer,,Lynn Fitch,R,65,
Harrison,Biloxi # 5,State Treasurer,,Connie Moran,D,86,
Harrison,Biloxi # 5,State Treasurer,,Shawn O'Hara,Reform,5,
Harrison,Biloxi # 6,State Treasurer,,Lynn Fitch,R,20,
Harrison,Biloxi # 6,State Treasurer,,Connie Moran,D,91,
Harrison,Biloxi # 6,State Treasurer,,Shawn O'Hara,Reform,7,
Harrison,Biloxi # 7,State Treasurer,,Lynn Fitch,R,113,
Harrison,Biloxi # 7,State Treasurer,,Connie Moran,D,116,
Harrison,Biloxi # 7,State Treasurer,,Shawn O'Hara,Reform,6,
Harrison,Biloxi # 8,State Treasurer,,Lynn Fitch,R,217,
Harrison,Biloxi # 8,State Treasurer,,Connie Moran,D,169,
Harrison,Biloxi # 8,State Treasurer,,Shawn O'Hara,Reform,14,
Harrison,Biloxi Central,State Treasurer,,Lynn Fitch,R,103,
Harrison,Biloxi Central,State Treasurer,,Connie Moran,D,114,
Harrison,Biloxi Central,State Treasurer,,Shawn O'Hara,Reform,9,
Harrison,Biloxi Bay,State Treasurer,,Lynn Fitch,R,276,
Harrison,Biloxi Bay,State Treasurer,,Connie Moran,D,209,
Harrison,Biloxi Bay,State Treasurer,,Shawn O'Hara,Reform,12,
Harrison,North Bay,State Treasurer,,Lynn Fitch,R,1005,
Harrison,North Bay,State Treasurer,,Connie Moran,D,693,
Harrison,North Bay,State Treasurer,,Shawn O'Hara,Reform,46,
Harrison,White Plains,State Treasurer,,Lynn Fitch,R,259,
Harrison,White Plains,State Treasurer,,Connie Moran,D,120,
Harrison,White Plains,State Treasurer,,Shawn O'Hara,Reform,14,
Harrison,Poplar Head,State Treasurer,,Lynn Fitch,R,113,
Harrison,Poplar Head,State Treasurer,,Connie Moran,D,59,
Harrison,Poplar Head,State Treasurer,,Shawn O'Hara,Reform,3,
Harrison,D'Iberville,State Treasurer,,Lynn Fitch,R,123,
Harrison,D'Iberville,State Treasurer,,Connie Moran,D,92,
Harrison,D'Iberville,State Treasurer,,Shawn O'Hara,Reform,7,
Harrison,Advance,State Treasurer,,Lynn Fitch,R,363,
Harrison,Advance,State Treasurer,,Connie Moran,D,153,
Harrison,Advance,State Treasurer,,Shawn O'Hara,Reform,23,
Harrison,East Lizana,State Treasurer,,Lynn Fitch,R,409,
Harrison,East Lizana,State Treasurer,,Connie Moran,D,175,
Harrison,East Lizana,State Treasurer,,Shawn O'Hara,Reform,12,
Harrison,East Lyman,State Treasurer,,Lynn Fitch,R,365,
Harrison,East Lyman,State Treasurer,,Connie Moran,D,268,
Harrison,East Lyman,State Treasurer,,Shawn O'Hara,Reform,8,
Harrison,E Orange Grove,State Treasurer,,Lynn Fitch,R,668,
Harrison,E Orange Grove,State Treasurer,,Connie Moran,D,558,
Harrison,E Orange Grove,State Treasurer,,Shawn O'Hara,Reform,31,
Harrison,Gulfport # 4,State Treasurer,,Lynn Fitch,R,126,
Harrison,Gulfport # 4,State Treasurer,,Connie Moran,D,76,
Harrison,Gulfport # 4,State Treasurer,,Shawn O'Hara,Reform,3,
Harrison,Gulfport # 5,State Treasurer,,Lynn Fitch,R,257,
Harrison,Gulfport # 5,State Treasurer,,Connie Moran,D,206,
Harrison,Gulfport # 5,State Treasurer,,Shawn O'Hara,Reform,13,
Harrison,Gulfport # 7,State Treasurer,,Lynn Fitch,R,185,
Harrison,Gulfport # 7,State Treasurer,,Connie Moran,D,106,
Harrison,Gulfport # 7,State Treasurer,,Shawn O'Hara,Reform,13,
Harrison,Gulfport # 11,State Treasurer,,Lynn Fitch,R,250,
Harrison,Gulfport # 11,State Treasurer,,Connie Moran,D,120,
Harrison,Gulfport # 11,State Treasurer,,Shawn O'Hara,Reform,7,
Harrison,Gulfport # 12,State Treasurer,,Lynn Fitch,R,607,
Harrison,Gulfport # 12,State Treasurer,,Connie Moran,D,227,
Harrison,Gulfport # 12,State Treasurer,,Shawn O'Hara,Reform,20,
Harrison,West Lyman,State Treasurer,,Lynn Fitch,R,775,
Harrison,West Lyman,State Treasurer,,Connie Moran,D,386,
Harrison,West Lyman,State Treasurer,,Shawn O'Hara,Reform,36,
Harrison,West Orange Grove,State Treasurer,,Lynn Fitch,R,1094,
Harrison,West Orange Grove,State Treasurer,,Connie Moran,D,634,
Harrison,West Orange Grove,State Treasurer,,Shawn O'Hara,Reform,55,
Harrison,Riceville,State Treasurer,,Lynn Fitch,R,81,
Harrison,Riceville,State Treasurer,,Connie Moran,D,26,
Harrison,Riceville,State Treasurer,,Shawn O'Hara,Reform,1,
Harrison,Stonewall,State Treasurer,,Lynn Fitch,R,563,
Harrison,Stonewall,State Treasurer,,Connie Moran,D,296,
Harrison,Stonewall,State Treasurer,,Shawn O'Hara,Reform,20,
Harrison,West Handsboro,State Treasurer,,Lynn Fitch,R,673,
Harrison,West Handsboro,State Treasurer,,Connie Moran,D,295,
Harrison,West Handsboro,State Treasurer,,Shawn O'Hara,Reform,13,
Harrison,West Miss City,State Treasurer,,Lynn Fitch,R,143,
Harrison,West Miss City,State Treasurer,,Connie Moran,D,108,
Harrison,West Miss City,State Treasurer,,Shawn O'Hara,Reform,3,
Harrison,Delisle,State Treasurer,,Lynn Fitch,R,334,
Harrison,Delisle,State Treasurer,,Connie Moran,D,371,
Harrison,Delisle,State Treasurer,,Shawn O'Hara,Reform,9,
Harrison,E Pass Christian,State Treasurer,,Lynn Fitch,R,370,
Harrison,E Pass Christian,State Treasurer,,Connie Moran,D,499,
Harrison,E Pass Christian,State Treasurer,,Shawn O'Hara,Reform,21,
Harrison,Westside,State Treasurer,,Lynn Fitch,R,177,
Harrison,Westside,State Treasurer,,Connie Moran,D,151,
Harrison,Westside,State Treasurer,,Shawn O'Hara,Reform,18,
Harrison,W Pass Christian,State Treasurer,,Lynn Fitch,R,334,
Harrison,W Pass Christian,State Treasurer,,Connie Moran,D,274,
Harrison,W Pass Christian,State Treasurer,,Shawn O'Hara,Reform,11,
Harrison,Ladner,State Treasurer,,Lynn Fitch,R,337,
Harrison,Ladner,State Treasurer,,Connie Moran,D,199,
Harrison,Ladner,State Treasurer,,Shawn O'Hara,Reform,15,
Harrison,West Lizana,State Treasurer,,Lynn Fitch,R,217,
Harrison,West Lizana,State Treasurer,,Connie Moran,D,104,
Harrison,West Lizana,State Treasurer,,Shawn O'Hara,Reform,5,
Harrison,Long Beach # 1,State Treasurer,,Lynn Fitch,R,241,
Harrison,Long Beach # 1,State Treasurer,,Connie Moran,D,163,
Harrison,Long Beach # 1,State Treasurer,,Shawn O'Hara,Reform,9,
Harrison,Long Beach # 2,State Treasurer,,Lynn Fitch,R,351,
Harrison,Long Beach # 2,State Treasurer,,Connie Moran,D,190,
Harrison,Long Beach # 2,State Treasurer,,Shawn O'Hara,Reform,23,
Harrison,Long Beach # 3,State Treasurer,,Lynn Fitch,R,333,
Harrison,Long Beach # 3,State Treasurer,,Connie Moran,D,190,
Harrison,Long Beach # 3,State Treasurer,,Shawn O'Hara,Reform,12,
Harrison,Long Beach # 4,State Treasurer,,Lynn Fitch,R,456,
Harrison,Long Beach # 4,State Treasurer,,Connie Moran,D,273,
Harrison,Long Beach # 4,State Treasurer,,Shawn O'Hara,Reform,23,
Harrison,Long Beach # 5,State Treasurer,,Lynn Fitch,R,813,
Harrison,Long Beach # 5,State Treasurer,,Connie Moran,D,347,
Harrison,Long Beach # 5,State Treasurer,,Shawn O'Hara,Reform,33,
Harrison,Long Beach # 6,State Treasurer,,Lynn Fitch,R,425,
Harrison,Long Beach # 6,State Treasurer,,Connie Moran,D,196,
Harrison,Long Beach # 6,State Treasurer,,Shawn O'Hara,Reform,18,
Harrison,Outside Long Beach,State Treasurer,,Lynn Fitch,R,175,
Harrison,Outside Long Beach,State Treasurer,,Connie Moran,D,60,
Harrison,Outside Long Beach,State Treasurer,,Shawn O'Hara,Reform,6,
Harrison,Pineville,State Treasurer,,Lynn Fitch,R,564,
Harrison,Pineville,State Treasurer,,Connie Moran,D,283,
Harrison,Pineville,State Treasurer,,Shawn O'Hara,Reform,29,
Harrison,Vidalia,State Treasurer,,Lynn Fitch,R,146,
Harrison,Vidalia,State Treasurer,,Connie Moran,D,94,
Harrison,Vidalia,State Treasurer,,Shawn O'Hara,Reform,14,
Harrison,Gulfport # 3,State Treasurer,,Lynn Fitch,R,45,
Harrison,Gulfport # 3,State Treasurer,,Connie Moran,D,239,
Harrison,Gulfport # 3,State Treasurer,,Shawn O'Hara,Reform,6,
Harrison,Gulfport # 8,State Treasurer,,Lynn Fitch,R,94,
Harrison,Gulfport # 8,State Treasurer,,Connie Moran,D,284,
Harrison,Gulfport # 8,State Treasurer,,Shawn O'Hara,Reform,11,
Harrison,Gulfport # 9,State Treasurer,,Lynn Fitch,R,21,
Harrison,Gulfport # 9,State Treasurer,,Connie Moran,D,54,
Harrison,Gulfport # 9,State Treasurer,,Shawn O'Hara,Reform,1,
Harrison,Gulfport # 13,State Treasurer,,Lynn Fitch,R,62,
Harrison,Gulfport # 13,State Treasurer,,Connie Moran,D,349,
Harrison,Gulfport # 13,State Treasurer,,Shawn O'Hara,Reform,10,
Harrison,Gulfport # 14,State Treasurer,,Lynn Fitch,R,42,
Harrison,Gulfport # 14,State Treasurer,,Connie Moran,D,612,
Harrison,Gulfport # 14,State Treasurer,,Shawn O'Hara,Reform,16,
Harrison,Gulfport # 16,State Treasurer,,Lynn Fitch,R,47,
Harrison,Gulfport # 16,State Treasurer,,Connie Moran,D,416,
Harrison,Gulfport # 16,State Treasurer,,Shawn O'Hara,Reform,10,
Harrison,East North Gulfport,State Treasurer,,Lynn Fitch,R,22,
Harrison,East North Gulfport,State Treasurer,,Connie Moran,D,415,
Harrison,East North Gulfport,State Treasurer,,Shawn O'Hara,Reform,4,
Harrison,Gulfport # 15,State Treasurer,,Lynn Fitch,R,50,
Harrison,Gulfport # 15,State Treasurer,,Connie Moran,D,117,
Harrison,Gulfport # 15,State Treasurer,,Shawn O'Hara,Reform,3,
Harrison,North Bel-Aire,State Treasurer,,Lynn Fitch,R,560,
Harrison,North Bel-Aire,State Treasurer,,Connie Moran,D,772,
Harrison,North Bel-Aire,State Treasurer,,Shawn O'Hara,Reform,52,
Harrison,South Bel-Aire,State Treasurer,,Lynn Fitch,R,291,
Harrison,South Bel-Aire,State Treasurer,,Connie Moran,D,443,
Harrison,South Bel-Aire,State Treasurer,,Shawn O'Hara,Reform,19,
Harrison,West North Gpt,State Treasurer,,Lynn Fitch,R,14,
Harrison,West North Gpt,State Treasurer,,Connie Moran,D,652,
Harrison,West North Gpt,State Treasurer,,Shawn O'Hara,Reform,13,
Harrison,Magnolia Grove,State Treasurer,,Lynn Fitch,R,38,
Harrison,Magnolia Grove,State Treasurer,,Connie Moran,D,181,
Harrison,Magnolia Grove,State Treasurer,,Shawn O'Hara,Reform,4,
Harrison,New Hope,State Treasurer,,Lynn Fitch,R,178,
Harrison,New Hope,State Treasurer,,Connie Moran,D,119,
Harrison,New Hope,State Treasurer,,Shawn O'Hara,Reform,7,
Harrison,Biloxi # 10,State Treasurer,,Lynn Fitch,R,482,
Harrison,Biloxi # 10,State Treasurer,,Connie Moran,D,416,
Harrison,Biloxi # 10,State Treasurer,,Shawn O'Hara,Reform,19,
Harrison,Biloxi # 11,State Treasurer,,Lynn Fitch,R,844,
Harrison,Biloxi # 11,State Treasurer,,Connie Moran,D,611,
Harrison,Biloxi # 11,State Treasurer,,Shawn O'Hara,Reform,41,
Harrison,East Handsboro,State Treasurer,,Lynn Fitch,R,434,
Harrison,East Handsboro,State Treasurer,,Connie Moran,D,284,
Harrison,East Handsboro,State Treasurer,,Shawn O'Hara,Reform,14,
Harrison,East Miss City,State Treasurer,,Lynn Fitch,R,664,
Harrison,East Miss City,State Treasurer,,Connie Moran,D,452,
Harrison,East Miss City,State Treasurer,,Shawn O'Hara,Reform,29,
Harrison,Howard Creek,State Treasurer,,Lynn Fitch,R,731,
Harrison,Howard Creek,State Treasurer,,Connie Moran,D,343,
