county,precinct,office,district,candidate,party,votes,winner
Carroll,McCarley,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,North Carrollton,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Jefferson,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,430 School,Measure No. 27 - Voter ID,,Under Votes,,29,
Carroll,Black Hawk,Measure No. 27 - Voter ID,,Under Votes,,11,
Carroll,Calvary,Measure No. 27 - Voter ID,,Under Votes,,2,
Carroll,Carrollton,Measure No. 27 - Voter ID,,Under Votes,,7,
Carroll,East Valden,Measure No. 27 - Voter ID,,Under Votes,,24,
Carroll,Fire Tower,Measure No. 27 - Voter ID,,Under Votes,,35,
Carroll,Gravel Hill,Measure No. 27 - Voter ID,,Under Votes,,12,
Carroll,Rays Shop,Measure No. 27 - Voter ID,,Under Votes,,30,
Carroll,Salem,Measure No. 27 - Voter ID,,Under Votes,,6,
Carroll,West Carroll,Measure No. 27 - Voter ID,,Under Votes,,4,
Carroll,West Valden,Measure No. 27 - Voter ID,,Under Votes,,22,
Carroll,McCarley,Measure No. 27 - Voter ID,,Under Votes,,7,
Carroll,North Carrollton,Measure No. 27 - Voter ID,,Under Votes,,0,
Carroll,Jefferson,Measure No. 27 - Voter ID,,Under Votes,,7,
Carroll,430 School,Measure No. 31 - Eminent Domain,,Yes,,147,
Carroll,Black Hawk,Measure No. 31 - Eminent Domain,,Yes,,155,
Carroll,Calvary,Measure No. 31 - Eminent Domain,,Yes,,66,
Carroll,Carrollton,Measure No. 31 - Eminent Domain,,Yes,,186,
Carroll,East Valden,Measure No. 31 - Eminent Domain,,Yes,,324,
Carroll,Fire Tower,Measure No. 31 - Eminent Domain,,Yes,,271,
Carroll,Gravel Hill,Measure No. 31 - Eminent Domain,,Yes,,362,
Carroll,Rays Shop,Measure No. 31 - Eminent Domain,,Yes,,608,
Carroll,Salem,Measure No. 31 - Eminent Domain,,Yes,,101,
Carroll,West Carroll,Measure No. 31 - Eminent Domain,,Yes,,357,
Carroll,West Valden,Measure No. 31 - Eminent Domain,,Yes,,194,
Carroll,McCarley,Measure No. 31 - Eminent Domain,,Yes,,213,
Carroll,North Carrollton,Measure No. 31 - Eminent Domain,,Yes,,360,
Carroll,Jefferson,Measure No. 31 - Eminent Domain,,Yes,,101,
Carroll,430 School,Measure No. 31 - Eminent Domain,,No,,105,
Carroll,Black Hawk,Measure No. 31 - Eminent Domain,,No,,59,
Carroll,Calvary,Measure No. 31 - Eminent Domain,,No,,9,
Carroll,Carrollton,Measure No. 31 - Eminent Domain,,No,,42,
Carroll,East Valden,Measure No. 31 - Eminent Domain,,No,,111,
Carroll,Fire Tower,Measure No. 31 - Eminent Domain,,No,,146,
Carroll,Gravel Hill,Measure No. 31 - Eminent Domain,,No,,73,
Carroll,Rays Shop,Measure No. 31 - Eminent Domain,,No,,127,
Carroll,Salem,Measure No. 31 - Eminent Domain,,No,,55,
Carroll,West Carroll,Measure No. 31 - Eminent Domain,,No,,70,
Carroll,West Valden,Measure No. 31 - Eminent Domain,,No,,85,
Carroll,McCarley,Measure No. 31 - Eminent Domain,,No,,75,
Carroll,North Carrollton,Measure No. 31 - Eminent Domain,,No,,140,
Carroll,Jefferson,Measure No. 31 - Eminent Domain,,No,,30,
Carroll,430 School,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Black Hawk,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Calvary,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Carrollton,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,East Valden,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Fire Tower,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Gravel Hill,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Rays Shop,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Salem,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,West Carroll,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,West Valden,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,McCarley,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,North Carrollton,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,Jefferson,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Carroll,430 School,Measure No. 31 - Eminent Domain,,Under Votes,,26,
Carroll,Black Hawk,Measure No. 31 - Eminent Domain,,Under Votes,,10,
Carroll,Calvary,Measure No. 31 - Eminent Domain,,Under Votes,,3,
Carroll,Carrollton,Measure No. 31 - Eminent Domain,,Under Votes,,8,
Carroll,East Valden,Measure No. 31 - Eminent Domain,,Under Votes,,23,
Carroll,Fire Tower,Measure No. 31 - Eminent Domain,,Under Votes,,30,
Carroll,Gravel Hill,Measure No. 31 - Eminent Domain,,Under Votes,,10,
Carroll,Rays Shop,Measure No. 31 - Eminent Domain,,Under Votes,,20,
Carroll,Salem,Measure No. 31 - Eminent Domain,,Under Votes,,5,
Carroll,West Carroll,Measure No. 31 - Eminent Domain,,Under Votes,,4,
Carroll,West Valden,Measure No. 31 - Eminent Domain,,Under Votes,,19,
Carroll,McCarley,Measure No. 31 - Eminent Domain,,Under Votes,,7,
Carroll,North Carrollton,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Carroll,Jefferson,Measure No. 31 - Eminent Domain,,Under Votes,,4,
