county,precinct,office,district,candidate,party,votes,winner
Jones,Pleasant Ridge,State Treasurer,,Connie Moran,D,30,
Jones,Pleasant Ridge,State Treasurer,,Shawn O'Hara,Reform,15,
Jones,Cameron Center,State Treasurer,,Lynn Fitch,R,156,
Jones,Cameron Center,State Treasurer,,Connie Moran,D,65,
Jones,Cameron Center,State Treasurer,,Shawn O'Hara,Reform,6,
Jones,Soso,State Treasurer,,Lynn Fitch,R,376,
Jones,Soso,State Treasurer,,Connie Moran,D,292,
Jones,Soso,State Treasurer,,Shawn O'Hara,Reform,22,
Jones,Maulding Community Center,State Treasurer,,Lynn Fitch,R,659,
Jones,Maulding Community Center,State Treasurer,,Connie Moran,D,163,
Jones,Maulding Community Center,State Treasurer,,Shawn O'Hara,Reform,17,
Jones,Kingston Church,State Treasurer,,Lynn Fitch,R,36,
Jones,Kingston Church,State Treasurer,,Connie Moran,D,116,
Jones,Kingston Church,State Treasurer,,Shawn O'Hara,Reform,6,
Jones,Erata,State Treasurer,,Lynn Fitch,R,125,
Jones,Erata,State Treasurer,,Connie Moran,D,135,
Jones,Erata,State Treasurer,,Shawn O'Hara,Reform,12,
Jones,Glade,State Treasurer,,Lynn Fitch,R,638,
Jones,Glade,State Treasurer,,Connie Moran,D,56,
Jones,Glade,State Treasurer,,Shawn O'Hara,Reform,33,
Jones,Myrick,State Treasurer,,Lynn Fitch,R,741,
Jones,Myrick,State Treasurer,,Connie Moran,D,51,
Jones,Myrick,State Treasurer,,Shawn O'Hara,Reform,27,
Jones,Powers Community Center,State Treasurer,,Lynn Fitch,R,587,
Jones,Powers Community Center,State Treasurer,,Connie Moran,D,140,
Jones,Powers Community Center,State Treasurer,,Shawn O'Hara,Reform,16,
Jones,Ovett,State Treasurer,,Lynn Fitch,R,408,
Jones,Ovett,State Treasurer,,Connie Moran,D,56,
Jones,Ovett,State Treasurer,,Shawn O'Hara,Reform,18,
Jones,Rustin,State Treasurer,,Lynn Fitch,R,376,
Jones,Rustin,State Treasurer,,Connie Moran,D,19,
Jones,Rustin,State Treasurer,,Shawn O'Hara,Reform,18,
Jones,Sandersville Civic Center,State Treasurer,,Lynn Fitch,R,418,
Jones,Sandersville Civic Center,State Treasurer,,Connie Moran,D,82,
Jones,Sandersville Civic Center,State Treasurer,,Shawn O'Hara,Reform,21,
Jones,Tuckers,State Treasurer,,Lynn Fitch,R,509,
Jones,Tuckers,State Treasurer,,Connie Moran,D,33,
Jones,Tuckers,State Treasurer,,Shawn O'Hara,Reform,21,
Jones,Antioch,State Treasurer,,Lynn Fitch,R,287,
Jones,Antioch,State Treasurer,,Connie Moran,D,27,
Jones,Antioch,State Treasurer,,Shawn O'Hara,Reform,10,
Jones,Blackwell,State Treasurer,,Lynn Fitch,R,46,
Jones,Blackwell,State Treasurer,,Connie Moran,D,5,
Jones,Blackwell,State Treasurer,,Shawn O'Hara,Reform,0,
Jones,County Barn,State Treasurer,,Lynn Fitch,R,407,
Jones,County Barn,State Treasurer,,Connie Moran,D,101,
Jones,County Barn,State Treasurer,,Shawn O'Hara,Reform,32,
Jones,Johnson,State Treasurer,,Lynn Fitch,R,358,
Jones,Johnson,State Treasurer,,Connie Moran,D,19,
Jones,Johnson,State Treasurer,,Shawn O'Hara,Reform,15,
Jones,Ellisville Courthouse,State Treasurer,,Lynn Fitch,R,410,
Jones,Ellisville Courthouse,State Treasurer,,Connie Moran,D,128,
Jones,Ellisville Courthouse,State Treasurer,,Shawn O'Hara,Reform,19,
Jones,Landrum,State Treasurer,,Lynn Fitch,R,235,
Jones,Landrum,State Treasurer,,Connie Moran,D,24,
Jones,Landrum,State Treasurer,,Shawn O'Hara,Reform,8,
Jones,Moselle,State Treasurer,,Lynn Fitch,R,469,
Jones,Moselle,State Treasurer,,Connie Moran,D,130,
Jones,Moselle,State Treasurer,,Shawn O'Hara,Reform,30,
Jones,Pine Grove,State Treasurer,,Lynn Fitch,R,461,
Jones,Pine Grove,State Treasurer,,Connie Moran,D,42,
Jones,Pine Grove,State Treasurer,,Shawn O'Hara,Reform,17,
Jones,Rainey,State Treasurer,,Lynn Fitch,R,634,
Jones,Rainey,State Treasurer,,Connie Moran,D,42,
Jones,Rainey,State Treasurer,,Shawn O'Hara,Reform,21,
Jones,Sand Hill,State Treasurer,,Lynn Fitch,R,630,
Jones,Sand Hill,State Treasurer,,Connie Moran,D,47,
Jones,Sand Hill,State Treasurer,,Shawn O'Hara,Reform,26,
Jones,Shelton,State Treasurer,,Lynn Fitch,R,274,
Jones,Shelton,State Treasurer,,Connie Moran,D,105,
Jones,Shelton,State Treasurer,,Shawn O'Hara,Reform,12,
Jones,Union,State Treasurer,,Lynn Fitch,R,449,
Jones,Union,State Treasurer,,Connie Moran,D,33,
Jones,Union,State Treasurer,,Shawn O'Hara,Reform,23,
Jones,Old South Jones Elem. Gym,State Treasurer,,Lynn Fitch,R,171,
Jones,Old South Jones Elem. Gym,State Treasurer,,Connie Moran,D,23,
Jones,Old South Jones Elem. Gym,State Treasurer,,Shawn O'Hara,Reform,6,
Jones,Cooks Ave. Comm. Center,State Treasurer,,Lynn Fitch,R,24,
Jones,Cooks Ave. Comm. Center,State Treasurer,,Connie Moran,D,337,
Jones,Cooks Ave. Comm. Center,State Treasurer,,Shawn O'Hara,Reform,7,
Jones,Magnolia Center,State Treasurer,,Lynn Fitch,R,334,
Jones,Magnolia Center,State Treasurer,,Connie Moran,D,774,
Jones,Magnolia Center,State Treasurer,,Shawn O'Hara,Reform,39,
Jones,L T Ellis Center,State Treasurer,,Lynn Fitch,R,68,
Jones,L T Ellis Center,State Treasurer,,Connie Moran,D,472,
Jones,L T Ellis Center,State Treasurer,,Shawn O'Hara,Reform,22,
Jones,Roosevelt,State Treasurer,,Lynn Fitch,R,16,
Jones,Roosevelt,State Treasurer,,Connie Moran,D,181,
Jones,Roosevelt,State Treasurer,,Shawn O'Hara,Reform,13,
Jones,Oak Park School,State Treasurer,,Lynn Fitch,R,57,
Jones,Oak Park School,State Treasurer,,Connie Moran,D,485,
Jones,Oak Park School,State Treasurer,,Shawn O'Hara,Reform,28,
Jones,Pendorff,State Treasurer,,Lynn Fitch,R,131,
Jones,Pendorff,State Treasurer,,Connie Moran,D,22,
Jones,Pendorff,State Treasurer,,Shawn O'Hara,Reform,9,
Jones,Currie,State Treasurer,,Lynn Fitch,R,10,
Jones,Currie,State Treasurer,,Connie Moran,D,137,
Jones,Currie,State Treasurer,,Shawn O'Hara,Reform,2,
Jones,North Laurel,Commissioner of Agriculture & Commerce,,Joel Gill,D,441,
Jones,North Laurel,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1213,
Jones,North Laurel,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,22,
Jones,Shady Grove,Commissioner of Agriculture & Commerce,,Joel Gill,D,413,
Jones,Shady Grove,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1133,
Jones,Shady Grove,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,30,
Jones,Sharon,Commissioner of Agriculture & Commerce,,Joel Gill,D,176,
Jones,Sharon,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,697,
Jones,Sharon,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Jones,Bruce,Commissioner of Agriculture & Commerce,,Joel Gill,D,57,
Jones,Bruce,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,280,
Jones,Bruce,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Jones,Calhoun,Commissioner of Agriculture & Commerce,,Joel Gill,D,161,
Jones,Calhoun,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,1036,
Jones,Calhoun,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,21,
Jones,Centerville,Commissioner of Agriculture & Commerce,,Joel Gill,D,25,
Jones,Centerville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,98,
Jones,Centerville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Jones,Laurel Courthouse,Commissioner of Agriculture & Commerce,,Joel Gill,D,151,
Jones,Laurel Courthouse,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,243,
Jones,Laurel Courthouse,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Jones,Gitano,Commissioner of Agriculture & Commerce,,Joel Gill,D,70,
Jones,Gitano,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,128,
Jones,Gitano,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Jones,Hebron,Commissioner of Agriculture & Commerce,,Joel Gill,D,320,
Jones,Hebron,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,185,
Jones,Hebron,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Jones,Matthews,Commissioner of Agriculture & Commerce,,Joel Gill,D,66,
Jones,Matthews,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,359,
Jones,Matthews,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Jones,Pleasant Ridge,Commissioner of Agriculture & Commerce,,Joel Gill,D,79,
Jones,Pleasant Ridge,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,356,
Jones,Pleasant Ridge,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Cameron Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,68,
Jones,Cameron Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,152,
Jones,Cameron Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Jones,Soso,Commissioner of Agriculture & Commerce,,Joel Gill,D,332,
Jones,Soso,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,347,
Jones,Soso,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Maulding Community Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,188,
Jones,Maulding Community Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,632,
Jones,Maulding Community Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Jones,Kingston Church,Commissioner of Agriculture & Commerce,,Joel Gill,D,132,
Jones,Kingston Church,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,28,
Jones,Kingston Church,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Jones,Erata,Commissioner of Agriculture & Commerce,,Joel Gill,D,145,
Jones,Erata,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,122,
Jones,Erata,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Jones,Glade,Commissioner of Agriculture & Commerce,,Joel Gill,D,106,
Jones,Glade,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,601,
Jones,Glade,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,18,
Jones,Myrick,Commissioner of Agriculture & Commerce,,Joel Gill,D,136,
Jones,Myrick,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,668,
Jones,Myrick,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,15,
Jones,Powers Community Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,174,
Jones,Powers Community Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,552,
Jones,Powers Community Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Ovett,Commissioner of Agriculture & Commerce,,Joel Gill,D,117,
Jones,Ovett,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,352,
Jones,Ovett,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Rustin,Commissioner of Agriculture & Commerce,,Joel Gill,D,60,
Jones,Rustin,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,341,
Jones,Rustin,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Sandersville Civic Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,111,
Jones,Sandersville Civic Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,395,
Jones,Sandersville Civic Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Jones,Tuckers,Commissioner of Agriculture & Commerce,,Joel Gill,D,77,
Jones,Tuckers,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,467,
Jones,Tuckers,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Jones,Antioch,Commissioner of Agriculture & Commerce,,Joel Gill,D,50,
Jones,Antioch,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,258,
Jones,Antioch,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Blackwell,Commissioner of Agriculture & Commerce,,Joel Gill,D,10,
Jones,Blackwell,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,40,
Jones,Blackwell,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Jones,County Barn,Commissioner of Agriculture & Commerce,,Joel Gill,D,136,
Jones,County Barn,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,389,
Jones,County Barn,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Jones,Johnson,Commissioner of Agriculture & Commerce,,Joel Gill,D,44,
Jones,Johnson,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,339,
Jones,Johnson,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Jones,Ellisville Courthouse,Commissioner of Agriculture & Commerce,,Joel Gill,D,168,
Jones,Ellisville Courthouse,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,370,
Jones,Ellisville Courthouse,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,17,
Jones,Landrum,Commissioner of Agriculture & Commerce,,Joel Gill,D,44,
Jones,Landrum,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,217,
Jones,Landrum,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Jones,Moselle,Commissioner of Agriculture & Commerce,,Joel Gill,D,163,
Jones,Moselle,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,444,
Jones,Moselle,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,15,
Jones,Pine Grove,Commissioner of Agriculture & Commerce,,Joel Gill,D,78,
Jones,Pine Grove,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,429,
Jones,Pine Grove,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Jones,Rainey,Commissioner of Agriculture & Commerce,,Joel Gill,D,106,
Jones,Rainey,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,581,
Jones,Rainey,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Jones,Sand Hill,Commissioner of Agriculture & Commerce,,Joel Gill,D,101,
Jones,Sand Hill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,589,
Jones,Sand Hill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Shelton,Commissioner of Agriculture & Commerce,,Joel Gill,D,125,
Jones,Shelton,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,255,
Jones,Shelton,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Union,Commissioner of Agriculture & Commerce,,Joel Gill,D,89,
Jones,Union,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,407,
Jones,Union,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Jones,Old South Jones Elem. Gym,Commissioner of Agriculture & Commerce,,Joel Gill,D,29,
Jones,Old South Jones Elem. Gym,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,160,
Jones,Old South Jones Elem. Gym,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Jones,Cooks Ave. Comm. Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,333,
Jones,Cooks Ave. Comm. Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,24,
Jones,Cooks Ave. Comm. Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Jones,Magnolia Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,815,
Jones,Magnolia Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,300,
Jones,Magnolia Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,29,
Jones,L T Ellis Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,487,
Jones,L T Ellis Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,51,
Jones,L T Ellis Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Jones,Roosevelt,Commissioner of Agriculture & Commerce,,Joel Gill,D,192,
Jones,Roosevelt,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,12,
Jones,Roosevelt,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Jones,Oak Park School,Commissioner of Agriculture & Commerce,,Joel Gill,D,488,
Jones,Oak Park School,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,50,
Jones,Oak Park School,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,26,
Jones,Pendorff,Commissioner of Agriculture & Commerce,,Joel Gill,D,44,
Jones,Pendorff,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,111,
Jones,Pendorff,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Jones,Currie,Commissioner of Agriculture & Commerce,,Joel Gill,D,135,
Jones,Currie,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,12,
Jones,Currie,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Jones,North Laurel,Commissioner of Insurance,,Mike Chaney,R,1250,
Jones,North Laurel,Commissioner of Insurance,,Louis Fondren,D,379,
Jones,North Laurel,Commissioner of Insurance,,Barbara Dale Washer,Reform,45,
Jones,Shady Grove,Commissioner of Insurance,,Mike Chaney,R,1214,
Jones,Shady Grove,Commissioner of Insurance,,Louis Fondren,D,341,
Jones,Shady Grove,Commissioner of Insurance,,Barbara Dale Washer,Reform,34,
Jones,Sharon,Commissioner of Insurance,,Mike Chaney,R,762,
Jones,Sharon,Commissioner of Insurance,,Louis Fondren,D,107,
Jones,Sharon,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Jones,Bruce,Commissioner of Insurance,,Mike Chaney,R,310,
Jones,Bruce,Commissioner of Insurance,,Louis Fondren,D,24,
Jones,Bruce,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Jones,Calhoun,Commissioner of Insurance,,Mike Chaney,R,1131,
Jones,Calhoun,Commissioner of Insurance,,Louis Fondren,D,58,
Jones,Calhoun,Commissioner of Insurance,,Barbara Dale Washer,Reform,30,
Jones,Centerville,Commissioner of Insurance,,Mike Chaney,R,112,
Jones,Centerville,Commissioner of Insurance,,Louis Fondren,D,11,
Jones,Centerville,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jones,Laurel Courthouse,Commissioner of Insurance,,Mike Chaney,R,252,
Jones,Laurel Courthouse,Commissioner of Insurance,,Louis Fondren,D,146,
Jones,Laurel Courthouse,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jones,Gitano,Commissioner of Insurance,,Mike Chaney,R,143,
Jones,Gitano,Commissioner of Insurance,,Louis Fondren,D,53,
Jones,Gitano,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jones,Hebron,Commissioner of Insurance,,Mike Chaney,R,210,
Jones,Hebron,Commissioner of Insurance,,Louis Fondren,D,297,
Jones,Hebron,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Jones,Matthews,Commissioner of Insurance,,Mike Chaney,R,387,
Jones,Matthews,Commissioner of Insurance,,Louis Fondren,D,35,
Jones,Matthews,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jones,Pleasant Ridge,Commissioner of Insurance,,Mike Chaney,R,405,
Jones,Pleasant Ridge,Commissioner of Insurance,,Louis Fondren,D,25,
Jones,Pleasant Ridge,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Jones,Cameron Center,Commissioner of Insurance,,Mike Chaney,R,162,
Jones,Cameron Center,Commissioner of Insurance,,Louis Fondren,D,54,
Jones,Cameron Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Jones,Soso,Commissioner of Insurance,,Mike Chaney,R,395,
Jones,Soso,Commissioner of Insurance,,Louis Fondren,D,268,
Jones,Soso,Commissioner of Insurance,,Barbara Dale Washer,Reform,27,
Jones,Maulding Community Center,Commissioner of Insurance,,Mike Chaney,R,670,
Jones,Maulding Community Center,Commissioner of Insurance,,Louis Fondren,D,142,
Jones,Maulding Community Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,23,
Jones,Kingston Church,Commissioner of Insurance,,Mike Chaney,R,38,
Jones,Kingston Church,Commissioner of Insurance,,Louis Fondren,D,121,
Jones,Kingston Church,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Jones,Erata,Commissioner of Insurance,,Mike Chaney,R,131,
Jones,Erata,Commissioner of Insurance,,Louis Fondren,D,137,
Jones,Erata,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jones,Glade,Commissioner of Insurance,,Mike Chaney,R,662,
Jones,Glade,Commissioner of Insurance,,Louis Fondren,D,43,
Jones,Glade,Commissioner of Insurance,,Barbara Dale Washer,Reform,24,
Jones,Myrick,Commissioner of Insurance,,Mike Chaney,R,758,
Jones,Myrick,Commissioner of Insurance,,Louis Fondren,D,34,
Jones,Myrick,Commissioner of Insurance,,Barbara Dale Washer,Reform,27,
Jones,Powers Community Center,Commissioner of Insurance,,Mike Chaney,R,588,
Jones,Powers Community Center,Commissioner of Insurance,,Louis Fondren,D,132,
Jones,Powers Community Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,21,
Jones,Ovett,Commissioner of Insurance,,Mike Chaney,R,428,
Jones,Ovett,Commissioner of Insurance,,Louis Fondren,D,31,
Jones,Ovett,Commissioner of Insurance,,Barbara Dale Washer,Reform,20,
Jones,Rustin,Commissioner of Insurance,,Mike Chaney,R,386,
Jones,Rustin,Commissioner of Insurance,,Louis Fondren,D,19,
Jones,Rustin,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Jones,Sandersville Civic Center,Commissioner of Insurance,,Mike Chaney,R,426,
Jones,Sandersville Civic Center,Commissioner of Insurance,,Louis Fondren,D,80,
Jones,Sandersville Civic Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Jones,Tuckers,Commissioner of Insurance,,Mike Chaney,R,507,
Jones,Tuckers,Commissioner of Insurance,,Louis Fondren,D,29,
Jones,Tuckers,Commissioner of Insurance,,Barbara Dale Washer,Reform,22,
Jones,Antioch,Commissioner of Insurance,,Mike Chaney,R,295,
Jones,Antioch,Commissioner of Insurance,,Louis Fondren,D,19,
Jones,Antioch,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Jones,Blackwell,Commissioner of Insurance,,Mike Chaney,R,41,
Jones,Blackwell,Commissioner of Insurance,,Louis Fondren,D,5,
Jones,Blackwell,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Jones,County Barn,Commissioner of Insurance,,Mike Chaney,R,431,
Jones,County Barn,Commissioner of Insurance,,Louis Fondren,D,92,
Jones,County Barn,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
Jones,Johnson,Commissioner of Insurance,,Mike Chaney,R,365,
Jones,Johnson,Commissioner of Insurance,,Louis Fondren,D,13,
Jones,Johnson,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Jones,Ellisville Courthouse,Commissioner of Insurance,,Mike Chaney,R,410,
Jones,Ellisville Courthouse,Commissioner of Insurance,,Louis Fondren,D,113,
Jones,Ellisville Courthouse,Commissioner of Insurance,,Barbara Dale Washer,Reform,30,
Jones,Landrum,Commissioner of Insurance,,Mike Chaney,R,239,
Jones,Landrum,Commissioner of Insurance,,Louis Fondren,D,15,
Jones,Landrum,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Jones,Moselle,Commissioner of Insurance,,Mike Chaney,R,477,
Jones,Moselle,Commissioner of Insurance,,Louis Fondren,D,118,
Jones,Moselle,Commissioner of Insurance,,Barbara Dale Washer,Reform,26,
Jones,Pine Grove,Commissioner of Insurance,,Mike Chaney,R,486,
Jones,Pine Grove,Commissioner of Insurance,,Louis Fondren,D,23,
Jones,Pine Grove,Commissioner of Insurance,,Barbara Dale Washer,Reform,10,
Jones,Rainey,Commissioner of Insurance,,Mike Chaney,R,651,
Jones,Rainey,Commissioner of Insurance,,Louis Fondren,D,28,
Jones,Rainey,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
Jones,Sand Hill,Commissioner of Insurance,,Mike Chaney,R,646,
Jones,Sand Hill,Commissioner of Insurance,,Louis Fondren,D,39,
Jones,Sand Hill,Commissioner of Insurance,,Barbara Dale Washer,Reform,17,
Jones,Shelton,Commissioner of Insurance,,Mike Chaney,R,273,
Jones,Shelton,Commissioner of Insurance,,Louis Fondren,D,100,
Jones,Shelton,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Jones,Union,Commissioner of Insurance,,Mike Chaney,R,472,
Jones,Union,Commissioner of Insurance,,Louis Fondren,D,20,
Jones,Union,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Jones,Old South Jones Elem. Gym,Commissioner of Insurance,,Mike Chaney,R,174,
Jones,Old South Jones Elem. Gym,Commissioner of Insurance,,Louis Fondren,D,18,
Jones,Old South Jones Elem. Gym,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jones,Cooks Ave. Comm. Center,Commissioner of Insurance,,Mike Chaney,R,18,
Jones,Cooks Ave. Comm. Center,Commissioner of Insurance,,Louis Fondren,D,329,
Jones,Cooks Ave. Comm. Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Jones,Magnolia Center,Commissioner of Insurance,,Mike Chaney,R,337,
Jones,Magnolia Center,Commissioner of Insurance,,Louis Fondren,D,762,
Jones,Magnolia Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,45,
Jones,L T Ellis Center,Commissioner of Insurance,,Mike Chaney,R,57,
Jones,L T Ellis Center,Commissioner of Insurance,,Louis Fondren,D,472,
Jones,L T Ellis Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,26,
Jones,Roosevelt,Commissioner of Insurance,,Mike Chaney,R,20,
Jones,Roosevelt,Commissioner of Insurance,,Louis Fondren,D,179,
Jones,Roosevelt,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Jones,Oak Park School,Commissioner of Insurance,,Mike Chaney,R,58,
Jones,Oak Park School,Commissioner of Insurance,,Louis Fondren,D,475,
Jones,Oak Park School,Commissioner of Insurance,,Barbara Dale Washer,Reform,34,
Jones,Pendorff,Commissioner of Insurance,,Mike Chaney,R,129,
Jones,Pendorff,Commissioner of Insurance,,Louis Fondren,D,24,
Jones,Pendorff,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Jones,Currie,Commissioner of Insurance,,Mike Chaney,R,9,
Jones,Currie,Commissioner of Insurance,,Louis Fondren,D,135,
Jones,Currie,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Jones,Erata,State Senate,34,Gary Blakeney,R,113,
Jones,Erata,State Senate,34,Haskins Montgomery,D,155,
Jones,Powers Community Center,State Senate,34,Gary Blakeney,R,509,
Jones,Powers Community Center,State Senate,34,Haskins Montgomery,D,204,
Jones,Rustin,State Senate,34,Gary Blakeney,R,0,
Jones,Rustin,State Senate,34,Haskins Montgomery,D,0,
