county,precinct,office,district,candidate,party,votes,winner
Jefferson,Fayette Manor 5020,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Highway 33 2040,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Chambliss's Restaurant 5030,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Union Church 1010,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Harriston 1020,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Red Lick 1030,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Stampley 2010,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Superintendent Office 2020,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Mcnair 2030,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Chancery Clerk 3010,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,City Hall 3020,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Cannonsburg 4010,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Church Hill 4020,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Old Hollywood Church 4030,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Lorman 5010,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Fayette Manor 5020,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Highway 33 2040,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Chambliss's Restaurant 5030,Measure No. 26 - Definition of a person,,Under Votes,,0,
Jefferson,Union Church 1010,Measure No. 27 - Voter ID,,Yes,,127,
Jefferson,Harriston 1020,Measure No. 27 - Voter ID,,Yes,,52,
Jefferson,Red Lick 1030,Measure No. 27 - Voter ID,,Yes,,74,
Jefferson,Stampley 2010,Measure No. 27 - Voter ID,,Yes,,42,
Jefferson,Superintendent Office 2020,Measure No. 27 - Voter ID,,Yes,,54,
Jefferson,Mcnair 2030,Measure No. 27 - Voter ID,,Yes,,61,
Jefferson,Chancery Clerk 3010,Measure No. 27 - Voter ID,,Yes,,51,
Jefferson,City Hall 3020,Measure No. 27 - Voter ID,,Yes,,91,
Jefferson,Cannonsburg 4010,Measure No. 27 - Voter ID,,Yes,,34,
Jefferson,Church Hill 4020,Measure No. 27 - Voter ID,,Yes,,75,
Jefferson,Old Hollywood Church 4030,Measure No. 27 - Voter ID,,Yes,,132,
Jefferson,Lorman 5010,Measure No. 27 - Voter ID,,Yes,,69,
Jefferson,Fayette Manor 5020,Measure No. 27 - Voter ID,,Yes,,47,
Jefferson,Highway 33 2040,Measure No. 27 - Voter ID,,Yes,,33,
Jefferson,Chambliss's Restaurant 5030,Measure No. 27 - Voter ID,,Yes,,45,
Jefferson,Union Church 1010,Measure No. 27 - Voter ID,,No,,111,
Jefferson,Harriston 1020,Measure No. 27 - Voter ID,,No,,99,
Jefferson,Red Lick 1030,Measure No. 27 - Voter ID,,No,,160,
Jefferson,Stampley 2010,Measure No. 27 - Voter ID,,No,,149,
Jefferson,Superintendent Office 2020,Measure No. 27 - Voter ID,,No,,185,
Jefferson,Mcnair 2030,Measure No. 27 - Voter ID,,No,,95,
Jefferson,Chancery Clerk 3010,Measure No. 27 - Voter ID,,No,,152,
Jefferson,City Hall 3020,Measure No. 27 - Voter ID,,No,,178,
Jefferson,Cannonsburg 4010,Measure No. 27 - Voter ID,,No,,115,
Jefferson,Church Hill 4020,Measure No. 27 - Voter ID,,No,,49,
Jefferson,Old Hollywood Church 4030,Measure No. 27 - Voter ID,,No,,232,
Jefferson,Lorman 5010,Measure No. 27 - Voter ID,,No,,131,
Jefferson,Fayette Manor 5020,Measure No. 27 - Voter ID,,No,,200,
Jefferson,Highway 33 2040,Measure No. 27 - Voter ID,,No,,63,
Jefferson,Chambliss's Restaurant 5030,Measure No. 27 - Voter ID,,No,,167,
Jefferson,Union Church 1010,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Harriston 1020,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Red Lick 1030,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Stampley 2010,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Superintendent Office 2020,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Mcnair 2030,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Chancery Clerk 3010,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,City Hall 3020,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Cannonsburg 4010,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Church Hill 4020,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Old Hollywood Church 4030,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Lorman 5010,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Fayette Manor 5020,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Highway 33 2040,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Chambliss's Restaurant 5030,Measure No. 27 - Voter ID,,Over Votes,,0,
Jefferson,Union Church 1010,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Harriston 1020,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Red Lick 1030,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Stampley 2010,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Superintendent Office 2020,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Mcnair 2030,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Chancery Clerk 3010,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,City Hall 3020,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Cannonsburg 4010,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Church Hill 4020,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Old Hollywood Church 4030,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Lorman 5010,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Fayette Manor 5020,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Highway 33 2040,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Chambliss's Restaurant 5030,Measure No. 27 - Voter ID,,Under Votes,,0,
Jefferson,Union Church 1010,Measure No. 31 - Eminent Domain,,Yes,,148,
Jefferson,Harriston 1020,Measure No. 31 - Eminent Domain,,Yes,,76,
Jefferson,Red Lick 1030,Measure No. 31 - Eminent Domain,,Yes,,128,
Jefferson,Stampley 2010,Measure No. 31 - Eminent Domain,,Yes,,81,
Jefferson,Superintendent Office 2020,Measure No. 31 - Eminent Domain,,Yes,,104,
Jefferson,Mcnair 2030,Measure No. 31 - Eminent Domain,,Yes,,76,
Jefferson,Chancery Clerk 3010,Measure No. 31 - Eminent Domain,,Yes,,86,
Jefferson,City Hall 3020,Measure No. 31 - Eminent Domain,,Yes,,126,
Jefferson,Cannonsburg 4010,Measure No. 31 - Eminent Domain,,Yes,,73,
Jefferson,Church Hill 4020,Measure No. 31 - Eminent Domain,,Yes,,89,
Jefferson,Old Hollywood Church 4030,Measure No. 31 - Eminent Domain,,Yes,,178,
Jefferson,Lorman 5010,Measure No. 31 - Eminent Domain,,Yes,,119,
Jefferson,Fayette Manor 5020,Measure No. 31 - Eminent Domain,,Yes,,96,
Jefferson,Highway 33 2040,Measure No. 31 - Eminent Domain,,Yes,,45,
Jefferson,Chambliss's Restaurant 5030,Measure No. 31 - Eminent Domain,,Yes,,107,
Jefferson,Union Church 1010,Measure No. 31 - Eminent Domain,,No,,90,
Jefferson,Harriston 1020,Measure No. 31 - Eminent Domain,,No,,72,
Jefferson,Red Lick 1030,Measure No. 31 - Eminent Domain,,No,,108,
Jefferson,Stampley 2010,Measure No. 31 - Eminent Domain,,No,,110,
Jefferson,Superintendent Office 2020,Measure No. 31 - Eminent Domain,,No,,137,
Jefferson,Mcnair 2030,Measure No. 31 - Eminent Domain,,No,,82,
Jefferson,Chancery Clerk 3010,Measure No. 31 - Eminent Domain,,No,,118,
Jefferson,City Hall 3020,Measure No. 31 - Eminent Domain,,No,,144,
Jefferson,Cannonsburg 4010,Measure No. 31 - Eminent Domain,,No,,80,
Jefferson,Church Hill 4020,Measure No. 31 - Eminent Domain,,No,,36,
Jefferson,Old Hollywood Church 4030,Measure No. 31 - Eminent Domain,,No,,184,
Jefferson,Lorman 5010,Measure No. 31 - Eminent Domain,,No,,83,
Jefferson,Fayette Manor 5020,Measure No. 31 - Eminent Domain,,No,,151,
Jefferson,Highway 33 2040,Measure No. 31 - Eminent Domain,,No,,52,
Jefferson,Chambliss's Restaurant 5030,Measure No. 31 - Eminent Domain,,No,,104,
Jefferson,Union Church 1010,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Harriston 1020,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Red Lick 1030,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Stampley 2010,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Superintendent Office 2020,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Mcnair 2030,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Chancery Clerk 3010,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,City Hall 3020,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Cannonsburg 4010,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Church Hill 4020,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Old Hollywood Church 4030,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Lorman 5010,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Fayette Manor 5020,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Highway 33 2040,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Chambliss's Restaurant 5030,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Jefferson,Union Church 1010,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Harriston 1020,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Red Lick 1030,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Stampley 2010,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Superintendent Office 2020,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Mcnair 2030,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Chancery Clerk 3010,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,City Hall 3020,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Cannonsburg 4010,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Church Hill 4020,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Old Hollywood Church 4030,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Lorman 5010,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Fayette Manor 5020,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Highway 33 2040,Measure No. 31 - Eminent Domain,,Under Votes,,0,
Jefferson,Chambliss's Restaurant 5030,Measure No. 31 - Eminent Domain,,Under Votes,,0,
