candidate,office,district,party,county,precinct,votes,winner
Cobby Mondale Williams,U.S. House,2,Independent,Yalobusha,Four Oakland,16,
Lajena Williams,U.S. House,2,Reform,Yalobusha,Four Oakland,1,
Barack Obama,President,,Democrat,Yalobusha,Five Coffeyville,226,
Mitt Romney,President,,Republican,Yalobusha,Five Coffeyville,384,
Virgil Goode,President,,Constitution,Yalobusha,Five Coffeyville,1,
Gary Johnson,President,,Libertarian,Yalobusha,Five Coffeyville,2,
Jill Stein,President,,Green,Yalobusha,Five Coffeyville,0,
Barbara Dale Washer,President,,Reform,Yalobusha,Five Coffeyville,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Yalobusha,Five Coffeyville,220,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Coffeyville,383,
Thomas Cramer,U.S. Senate,,Constitution,Yalobusha,Five Coffeyville,8,
Shawn O'Hara,U.S. Senate,,Reform,Yalobusha,Five Coffeyville,2,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Coffeyville,325,
Bennie G. Thompson,U.S. House,2,Democrat,Yalobusha,Five Coffeyville,271,
Cobby Mondale Williams,U.S. House,2,Independent,Yalobusha,Five Coffeyville,9,
Lajena Williams,U.S. House,2,Reform,Yalobusha,Five Coffeyville,3,
Barack Obama,President,,Democrat,Yalobusha,Five Scobey,77,
Mitt Romney,President,,Republican,Yalobusha,Five Scobey,127,
Virgil Goode,President,,Constitution,Yalobusha,Five Scobey,0,
Gary Johnson,President,,Libertarian,Yalobusha,Five Scobey,1,
Jill Stein,President,,Green,Yalobusha,Five Scobey,0,
Barbara Dale Washer,President,,Reform,Yalobusha,Five Scobey,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Yalobusha,Five Scobey,68,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Scobey,129,
Thomas Cramer,U.S. Senate,,Constitution,Yalobusha,Five Scobey,5,
Shawn O'Hara,U.S. Senate,,Reform,Yalobusha,Five Scobey,4,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Scobey,106,
Bennie G. Thompson,U.S. House,2,Democrat,Yalobusha,Five Scobey,89,
Cobby Mondale Williams,U.S. House,2,Independent,Yalobusha,Five Scobey,8,
Lajena Williams,U.S. House,2,Reform,Yalobusha,Five Scobey,1,
Barack Obama,President,,Democrat,Yalobusha,Five Scuna - Vann's Mill,51,
Mitt Romney,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,92,
Virgil Goode,President,,Constitution,Yalobusha,Five Scuna - Vann's Mill,0,
Gary Johnson,President,,Libertarian,Yalobusha,Five Scuna - Vann's Mill,1,
Jill Stein,President,,Green,Yalobusha,Five Scuna - Vann's Mill,0,
Barbara Dale Washer,President,,Reform,Yalobusha,Five Scuna - Vann's Mill,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Yalobusha,Five Scuna - Vann's Mill,41,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Scuna - Vann's Mill,101,
Thomas Cramer,U.S. Senate,,Constitution,Yalobusha,Five Scuna - Vann's Mill,4,
Shawn O'Hara,U.S. Senate,,Reform,Yalobusha,Five Scuna - Vann's Mill,1,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Scuna - Vann's Mill,80,
Bennie G. Thompson,U.S. House,2,Democrat,Yalobusha,Five Scuna - Vann's Mill,61,
Cobby Mondale Williams,U.S. House,2,Independent,Yalobusha,Five Scuna - Vann's Mill,2,
Lajena Williams,U.S. House,2,Reform,Yalobusha,Five Scuna - Vann's Mill,2,
Barack Obama,President,,Democrat,Yalobusha,Five Tillatoba,53,
Mitt Romney,President,,Republican,Yalobusha,Five Tillatoba,149,
Virgil Goode,President,,Constitution,Yalobusha,Five Tillatoba,0,
Gary Johnson,President,,Libertarian,Yalobusha,Five Tillatoba,0,
Jill Stein,President,,Green,Yalobusha,Five Tillatoba,0,
Barbara Dale Washer,President,,Reform,Yalobusha,Five Tillatoba,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Yalobusha,Five Tillatoba,55,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Tillatoba,140,
Thomas Cramer,U.S. Senate,,Constitution,Yalobusha,Five Tillatoba,4,
Shawn O'Hara,U.S. Senate,,Reform,Yalobusha,Five Tillatoba,0,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Tillatoba,108,
Bennie G. Thompson,U.S. House,2,Democrat,Yalobusha,Five Tillatoba,79,
Cobby Mondale Williams,U.S. House,2,Independent,Yalobusha,Five Tillatoba,2,
Lajena Williams,U.S. House,2,Reform,Yalobusha,Five Tillatoba,2,
Barack Obama,President,,Democrat,Yalobusha,,3030,
Mitt Romney,President,,Republican,Yalobusha,,3276,TRUE
Virgil Goode,President,,Constitution,Yalobusha,,6,
Gary Johnson,President,,Libertarian,Yalobusha,,24,
Jill Stein,President,,Green,Yalobusha,,6,
Barbara Dale Washer,President,,Reform,Yalobusha,,12,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Yalobusha,,2751,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,,3392,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Yalobusha,,76,
Shawn O'Hara,U.S. Senate,,Reform,Yalobusha,,55,
Bill Marcy,U.S. House,2,Republican,Yalobusha,,2904,
Bennie G. Thompson,U.S. House,2,Democrat,Yalobusha,,3160,TRUE
Cobby Mondale Williams,U.S. House,2,Independent,Yalobusha,,96,
Lajena Williams,U.S. House,2,Reform,Yalobusha,,49,
