candidate,office,district,party,county,precinct,votes,winner
E. Allen Hathcock,U.S. Senate,,Republican,Washington,Leland Rotary Club,1,
Robert Maloney,U.S. Senate,,Republican,Washington,Leland Rotary Club,7,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Leland Rotary Club,129,
Bill Marcy,U.S. House,2,Republican,Washington,Leland Rotary Club,110,
Michele Bachmann,President,,Republican,Washington,Metcalfe Municipal Building,0,
Newt Gingrich,President,,Republican,Washington,Metcalfe Municipal Building,0,
Jon Huntsman,President,,Republican,Washington,Metcalfe Municipal Building,0,
Gary Johnson,President,,Republican,Washington,Metcalfe Municipal Building,0,
Ron Paul,President,,Republican,Washington,Metcalfe Municipal Building,0,
Rick Perry,President,,Republican,Washington,Metcalfe Municipal Building,0,
Mitt Romney,President,,Republican,Washington,Metcalfe Municipal Building,1,
Rick Santorum,President,,Republican,Washington,Metcalfe Municipal Building,0,
E. Allen Hathcock,U.S. Senate,,Republican,Washington,Metcalfe Municipal Building,0,
Robert Maloney,U.S. Senate,,Republican,Washington,Metcalfe Municipal Building,0,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Metcalfe Municipal Building,1,
Bill Marcy,U.S. House,2,Republican,Washington,Metcalfe Municipal Building,1,
Michele Bachmann,President,,Republican,Washington,St. James Episcopal Church,2,
Newt Gingrich,President,,Republican,Washington,St. James Episcopal Church,81,
Jon Huntsman,President,,Republican,Washington,St. James Episcopal Church,0,
Gary Johnson,President,,Republican,Washington,St. James Episcopal Church,0,
Ron Paul,President,,Republican,Washington,St. James Episcopal Church,10,
Rick Perry,President,,Republican,Washington,St. James Episcopal Church,1,
Mitt Romney,President,,Republican,Washington,St. James Episcopal Church,102,
Rick Santorum,President,,Republican,Washington,St. James Episcopal Church,54,
E. Allen Hathcock,U.S. Senate,,Republican,Washington,St. James Episcopal Church,7,
Robert Maloney,U.S. Senate,,Republican,Washington,St. James Episcopal Church,13,
Roger F. Wicker,U.S. Senate,,Republican,Washington,St. James Episcopal Church,224,
Bill Marcy,U.S. House,2,Republican,Washington,St. James Episcopal Church,208,
Michele Bachmann,President,,Republican,Washington,Swiftwater Baptist Church,1,
Newt Gingrich,President,,Republican,Washington,Swiftwater Baptist Church,35,
Jon Huntsman,President,,Republican,Washington,Swiftwater Baptist Church,0,
Gary Johnson,President,,Republican,Washington,Swiftwater Baptist Church,1,
Ron Paul,President,,Republican,Washington,Swiftwater Baptist Church,4,
Rick Perry,President,,Republican,Washington,Swiftwater Baptist Church,0,
Mitt Romney,President,,Republican,Washington,Swiftwater Baptist Church,38,
Rick Santorum,President,,Republican,Washington,Swiftwater Baptist Church,32,
E. Allen Hathcock,U.S. Senate,,Republican,Washington,Swiftwater Baptist Church,7,
Robert Maloney,U.S. Senate,,Republican,Washington,Swiftwater Baptist Church,5,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Swiftwater Baptist Church,88,
Bill Marcy,U.S. House,2,Republican,Washington,Swiftwater Baptist Church,83,
Michele Bachmann,President,,Republican,Washington,Tampa Drive,0,
Newt Gingrich,President,,Republican,Washington,Tampa Drive,21,
Jon Huntsman,President,,Republican,Washington,Tampa Drive,0,
Gary Johnson,President,,Republican,Washington,Tampa Drive,0,
Ron Paul,President,,Republican,Washington,Tampa Drive,2,
Rick Perry,President,,Republican,Washington,Tampa Drive,2,
Mitt Romney,President,,Republican,Washington,Tampa Drive,26,
Rick Santorum,President,,Republican,Washington,Tampa Drive,9,
E. Allen Hathcock,U.S. Senate,,Republican,Washington,Tampa Drive,3,
Robert Maloney,U.S. Senate,,Republican,Washington,Tampa Drive,2,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Tampa Drive,54,
Bill Marcy,U.S. House,2,Republican,Washington,Tampa Drive,49,
Michele Bachmann,President,,Republican,Washington,Ward's Recreation Center,2,
Newt Gingrich,President,,Republican,Washington,Ward's Recreation Center,124,
Jon Huntsman,President,,Republican,Washington,Ward's Recreation Center,0,
Gary Johnson,President,,Republican,Washington,Ward's Recreation Center,1,
Ron Paul,President,,Republican,Washington,Ward's Recreation Center,2,
Rick Perry,President,,Republican,Washington,Ward's Recreation Center,2,
Mitt Romney,President,,Republican,Washington,Ward's Recreation Center,124,
Rick Santorum,President,,Republican,Washington,Ward's Recreation Center,70,
E. Allen Hathcock,U.S. Senate,,Republican,Washington,Ward's Recreation Center,9,
Robert Maloney,U.S. Senate,,Republican,Washington,Ward's Recreation Center,14,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Ward's Recreation Center,287,
Bill Marcy,U.S. House,2,Republican,Washington,Ward's Recreation Center,263,
Michele Bachmann,President,,Republican,Washington,Old American Legion,0,
Newt Gingrich,President,,Republican,Washington,Old American Legion,32,
Jon Huntsman,President,,Republican,Washington,Old American Legion,0,
Gary Johnson,President,,Republican,Washington,Old American Legion,0,
Ron Paul,President,,Republican,Washington,Old American Legion,2,
Rick Perry,President,,Republican,Washington,Old American Legion,0,
Mitt Romney,President,,Republican,Washington,Old American Legion,25,
Rick Santorum,President,,Republican,Washington,Old American Legion,25,
E. Allen Hathcock,U.S. Senate,,Republican,Washington,Old American Legion,4,
Robert Maloney,U.S. Senate,,Republican,Washington,Old American Legion,4,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Old American Legion,68,
Bill Marcy,U.S. House,2,Republican,Washington,Old American Legion,57,
Michele Bachmann,President,,Republican,Washington,,8,
Newt Gingrich,President,,Republican,Washington,,732,
Jon Huntsman,President,,Republican,Washington,,0,
Gary Johnson,President,,Republican,Washington,,2,
Ron Paul,President,,Republican,Washington,,46,
Rick Perry,President,,Republican,Washington,,9,
Mitt Romney,President,,Republican,Washington,,826,TRUE
Rick Santorum,President,,Republican,Washington,,445,
E. Allen Hathcock,U.S. Senate,,Republican,Washington,,61,
Robert Maloney,U.S. Senate,,Republican,Washington,,77,
Roger F. Wicker,U.S. Senate,,Republican,Washington,,1830,TRUE
Bill Marcy,U.S. House,2,Republican,Washington,,1611,TRUE
