candidate,office,district,party,county,precinct,votes,winner
Mitt Romney,President,,Republican,Webster,Tomnolen,294,
Virgil Goode,President,,Constitution,Webster,Tomnolen,1,
Gary Johnson,President,,Libertarian,Webster,Tomnolen,3,
Jill Stein,President,,Green,Webster,Tomnolen,1,
Barbara Dale Washer,President,,Reform,Webster,Tomnolen,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Tomnolen,40,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Tomnolen,291,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Tomnolen,3,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Tomnolen,2,
Brad Morris,U.S. House,1,Democrat,Webster,Tomnolen,45,
Alan Nunnelee,U.S. House,1,Republican,Webster,Tomnolen,279,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Tomnolen,3,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Tomnolen,3,
Chris Potts,U.S. House,1,Reform,Webster,Tomnolen,2,
Barack Obama,President,,Democrat,Webster,Fay,13,
Mitt Romney,President,,Republican,Webster,Fay,99,
Virgil Goode,President,,Constitution,Webster,Fay,0,
Gary Johnson,President,,Libertarian,Webster,Fay,2,
Jill Stein,President,,Green,Webster,Fay,1,
Barbara Dale Washer,President,,Reform,Webster,Fay,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Fay,13,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Fay,98,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Fay,1,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Fay,0,
Brad Morris,U.S. House,1,Democrat,Webster,Fay,13,
Alan Nunnelee,U.S. House,1,Republican,Webster,Fay,97,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Fay,1,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Fay,1,
Chris Potts,U.S. House,1,Reform,Webster,Fay,0,
Barack Obama,President,,Democrat,Webster,Mathiston,70,
Mitt Romney,President,,Republican,Webster,Mathiston,407,
Virgil Goode,President,,Constitution,Webster,Mathiston,1,
Gary Johnson,President,,Libertarian,Webster,Mathiston,1,
Jill Stein,President,,Green,Webster,Mathiston,0,
Barbara Dale Washer,President,,Reform,Webster,Mathiston,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Mathiston,74,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Mathiston,390,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Mathiston,5,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Mathiston,3,
Brad Morris,U.S. House,1,Democrat,Webster,Mathiston,72,
Alan Nunnelee,U.S. House,1,Republican,Webster,Mathiston,379,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Mathiston,6,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Mathiston,5,
Chris Potts,U.S. House,1,Reform,Webster,Mathiston,5,
Barack Obama,President,,Democrat,Webster,Maben,133,
Mitt Romney,President,,Republican,Webster,Maben,301,
Virgil Goode,President,,Constitution,Webster,Maben,0,
Gary Johnson,President,,Libertarian,Webster,Maben,1,
Jill Stein,President,,Green,Webster,Maben,1,
Barbara Dale Washer,President,,Reform,Webster,Maben,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Maben,124,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Maben,296,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Maben,3,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Maben,1,
Brad Morris,U.S. House,1,Democrat,Webster,Maben,132,
Alan Nunnelee,U.S. House,1,Republican,Webster,Maben,278,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Maben,3,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Maben,5,
Chris Potts,U.S. House,1,Reform,Webster,Maben,1,
Barack Obama,President,,Democrat,Webster,Big Black,20,
Mitt Romney,President,,Republican,Webster,Big Black,229,
Virgil Goode,President,,Constitution,Webster,Big Black,0,
Gary Johnson,President,,Libertarian,Webster,Big Black,0,
Jill Stein,President,,Green,Webster,Big Black,0,
Barbara Dale Washer,President,,Reform,Webster,Big Black,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Big Black,29,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Big Black,214,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Big Black,2,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Big Black,1,
Brad Morris,U.S. House,1,Democrat,Webster,Big Black,29,
Alan Nunnelee,U.S. House,1,Republican,Webster,Big Black,209,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Big Black,1,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Big Black,2,
Chris Potts,U.S. House,1,Reform,Webster,Big Black,2,
Barack Obama,President,,Democrat,Webster,Fame,26,
Mitt Romney,President,,Republican,Webster,Fame,219,
Virgil Goode,President,,Constitution,Webster,Fame,1,
Gary Johnson,President,,Libertarian,Webster,Fame,0,
Jill Stein,President,,Green,Webster,Fame,1,
Barbara Dale Washer,President,,Reform,Webster,Fame,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Fame,31,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Fame,211,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Fame,1,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Fame,3,
Brad Morris,U.S. House,1,Democrat,Webster,Fame,35,
Alan Nunnelee,U.S. House,1,Republican,Webster,Fame,202,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Fame,2,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Fame,0,
Chris Potts,U.S. House,1,Reform,Webster,Fame,2,
Barack Obama,President,,Democrat,Webster,Clarkson,13,
Mitt Romney,President,,Republican,Webster,Clarkson,266,
Virgil Goode,President,,Constitution,Webster,Clarkson,0,
Gary Johnson,President,,Libertarian,Webster,Clarkson,2,
Jill Stein,President,,Green,Webster,Clarkson,0,
Barbara Dale Washer,President,,Reform,Webster,Clarkson,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Clarkson,16,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Clarkson,258,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Clarkson,4,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Clarkson,1,
Brad Morris,U.S. House,1,Democrat,Webster,Clarkson,14,
Alan Nunnelee,U.S. House,1,Republican,Webster,Clarkson,255,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Clarkson,2,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Clarkson,1,
Chris Potts,U.S. House,1,Reform,Webster,Clarkson,1,
Barack Obama,President,,Democrat,Webster,Cumberland,50,
Mitt Romney,President,,Republican,Webster,Cumberland,211,
Virgil Goode,President,,Constitution,Webster,Cumberland,0,
Gary Johnson,President,,Libertarian,Webster,Cumberland,2,
Jill Stein,President,,Green,Webster,Cumberland,3,
Barbara Dale Washer,President,,Reform,Webster,Cumberland,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Cumberland,49,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Cumberland,206,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Cumberland,3,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Cumberland,3,
Brad Morris,U.S. House,1,Democrat,Webster,Cumberland,47,
Alan Nunnelee,U.S. House,1,Republican,Webster,Cumberland,203,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Cumberland,1,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Cumberland,2,
Chris Potts,U.S. House,1,Reform,Webster,Cumberland,0,
Barack Obama,President,,Democrat,Webster,Mantee,28,
Mitt Romney,President,,Republican,Webster,Mantee,300,
Virgil Goode,President,,Constitution,Webster,Mantee,1,
Gary Johnson,President,,Libertarian,Webster,Mantee,0,
Jill Stein,President,,Green,Webster,Mantee,1,
Barbara Dale Washer,President,,Reform,Webster,Mantee,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,Mantee,32,
Roger F. Wicker,U.S. Senate,,Republican,Webster,Mantee,292,
Thomas Cramer,U.S. Senate,,Constitution,Webster,Mantee,2,
Shawn O'Hara,U.S. Senate,,Reform,Webster,Mantee,3,
Brad Morris,U.S. House,1,Democrat,Webster,Mantee,36,
Alan Nunnelee,U.S. House,1,Republican,Webster,Mantee,284,
Danny Bedwell,U.S. House,1,Libertarian,Webster,Mantee,0,
Jim R. Bourland,U.S. House,1,Constitution,Webster,Mantee,2,
Chris Potts,U.S. House,1,Reform,Webster,Mantee,2,
Barack Obama,President,,Democrat,Webster,,1190,
Mitt Romney,President,,Republican,Webster,,3992,
Virgil Goode,President,,Constitution,Webster,,5,
Gary Johnson,President,,Libertarian,Webster,,29,
Jill Stein,President,,Green,Webster,,11,
Barbara Dale Washer,President,,Reform,Webster,,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Webster,,1133,
Roger F. Wicker,U.S. Senate,,Republican,Webster,,3937,
Thomas Cramer,U.S. Senate,,Constitution,Webster,,47,
Shawn O'Hara,U.S. Senate,,Reform,Webster,,27,
Brad Morris,U.S. House,1,Democrat,Webster,,1135,
Alan Nunnelee,U.S. House,1,Republican,Webster,,3788,
Danny Bedwell,U.S. House,1,Libertarian,Webster,,55,
Jim R. Bourland,U.S. House,1,Constitution,Webster,,37,
Chris Potts,U.S. House,1,Reform,Webster,,33,
