candidate,office,district,party,county,precinct,votes,winner
Roger F. Wicker,U.S. Senate,,Republican,Claiborne,County Precinct 4-B,62,
Thomas Cramer,U.S. Senate,,Constitution,Claiborne,County Precinct 4-B,8,
Shawn O'Hara,U.S. Senate,,Reform,Claiborne,County Precinct 4-B,8,
Bill Marcy,U.S. House,2,Republican,Claiborne,County Precinct 4-B,37,
Bennie G. Thompson,U.S. House,2,Democrat,Claiborne,County Precinct 4-B,480,
Cobby Mondale Williams,U.S. House,2,Independent,Claiborne,County Precinct 4-B,2,
Lajena Williams,U.S. House,2,Reform,Claiborne,County Precinct 4-B,3,
Barack Obama,President,,Democrat,Claiborne,County Precinct 4-C,94,
Mitt Romney,President,,Republican,Claiborne,County Precinct 4-C,0,
Virgil Goode,President,,Constitution,Claiborne,County Precinct 4-C,0,
Gary Johnson,President,,Libertarian,Claiborne,County Precinct 4-C,0,
Jill Stein,President,,Green,Claiborne,County Precinct 4-C,0,
Barbara Dale Washer,President,,Reform,Claiborne,County Precinct 4-C,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Claiborne,County Precinct 4-C,83,
Roger F. Wicker,U.S. Senate,,Republican,Claiborne,County Precinct 4-C,3,
Thomas Cramer,U.S. Senate,,Constitution,Claiborne,County Precinct 4-C,3,
Shawn O'Hara,U.S. Senate,,Reform,Claiborne,County Precinct 4-C,1,
Bill Marcy,U.S. House,2,Republican,Claiborne,County Precinct 4-C,2,
Bennie G. Thompson,U.S. House,2,Democrat,Claiborne,County Precinct 4-C,91,
Cobby Mondale Williams,U.S. House,2,Independent,Claiborne,County Precinct 4-C,0,
Lajena Williams,U.S. House,2,Reform,Claiborne,County Precinct 4-C,1,
Barack Obama,President,,Democrat,Claiborne,County Precinct 5-A,574,
Mitt Romney,President,,Republican,Claiborne,County Precinct 5-A,29,
Virgil Goode,President,,Constitution,Claiborne,County Precinct 5-A,4,
Gary Johnson,President,,Libertarian,Claiborne,County Precinct 5-A,2,
Jill Stein,President,,Green,Claiborne,County Precinct 5-A,1,
Barbara Dale Washer,President,,Reform,Claiborne,County Precinct 5-A,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Claiborne,County Precinct 5-A,479,
Roger F. Wicker,U.S. Senate,,Republican,Claiborne,County Precinct 5-A,55,
Thomas Cramer,U.S. Senate,,Constitution,Claiborne,County Precinct 5-A,13,
Shawn O'Hara,U.S. Senate,,Reform,Claiborne,County Precinct 5-A,20,
Bill Marcy,U.S. House,2,Republican,Claiborne,County Precinct 5-A,29,
Bennie G. Thompson,U.S. House,2,Democrat,Claiborne,County Precinct 5-A,558,
Cobby Mondale Williams,U.S. House,2,Independent,Claiborne,County Precinct 5-A,6,
Lajena Williams,U.S. House,2,Reform,Claiborne,County Precinct 5-A,4,
Barack Obama,President,,Democrat,Claiborne,County Precinct 5-B,414,
Mitt Romney,President,,Republican,Claiborne,County Precinct 5-B,47,
Virgil Goode,President,,Constitution,Claiborne,County Precinct 5-B,1,
Gary Johnson,President,,Libertarian,Claiborne,County Precinct 5-B,0,
Jill Stein,President,,Green,Claiborne,County Precinct 5-B,0,
Barbara Dale Washer,President,,Reform,Claiborne,County Precinct 5-B,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Claiborne,County Precinct 5-B,335,
Roger F. Wicker,U.S. Senate,,Republican,Claiborne,County Precinct 5-B,73,
Thomas Cramer,U.S. Senate,,Constitution,Claiborne,County Precinct 5-B,6,
Shawn O'Hara,U.S. Senate,,Reform,Claiborne,County Precinct 5-B,8,
Bill Marcy,U.S. House,2,Republican,Claiborne,County Precinct 5-B,45,
Bennie G. Thompson,U.S. House,2,Democrat,Claiborne,County Precinct 5-B,401,
Cobby Mondale Williams,U.S. House,2,Independent,Claiborne,County Precinct 5-B,8,
Lajena Williams,U.S. House,2,Reform,Claiborne,County Precinct 5-B,1,
Barack Obama,President,,Democrat,Claiborne,,4838,TRUE
Mitt Romney,President,,Republican,Claiborne,,625,
Virgil Goode,President,,Constitution,Claiborne,,10,
Gary Johnson,President,,Libertarian,Claiborne,,7,
Jill Stein,President,,Green,Claiborne,,2,
Barbara Dale Washer,President,,Reform,Claiborne,,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Claiborne,,4129,TRUE
Roger F. Wicker,U.S. Senate,,Republican,Claiborne,,843,
Thomas Cramer,U.S. Senate,,Constitution,Claiborne,,56,
Shawn O'Hara,U.S. Senate,,Reform,Claiborne,,87,
Bill Marcy,U.S. House,2,Republican,Claiborne,,616,
Bennie G. Thompson,U.S. House,2,Democrat,Claiborne,,4680,TRUE
Cobby Mondale Williams,U.S. House,2,Independent,Claiborne,,56,
Lajena Williams,U.S. House,2,Reform,Claiborne,,29,
