page,candidate,office,district,party,county,precinct,votes
6,Gary A Chism,State House,37,R,Clay,Pheba,188
6,Vicky Rose,State House,37,L,Clay,Pheba,96
6,Chelkh Taylor,State House,38,D,Clay,Pheba,X
2,Jim Hood,Governor,,D,Clay,Pine Bluff,214
2,Tate Reeves,Governor,,R,Clay,Pine Bluff,38
2,Bob Hickingbottom,Governor,,C,Clay,Pine Bluff,1
2,David R Singletary,Governor,,IND,Clay,Pine Bluff,1
2,Delbert Hosemann,Lieutenant Governor,,R,Clay,Pine Bluff,65
2,Jay Hughes,Lieutenant Governor,,D,Clay,Pine Bluff,172
2,Johnny DuPree,Secretary of State,,D,Clay,Pine Bluff,191
2,Michael Watson,Secretary of State,,R,Clay,Pine Bluff,49
2,Jennifer Riley Collins,Attorney General,,D,Clay,Pine Bluff,205
2,Lynn Fitch,Attorney General,,R,Clay,Pine Bluff,47
2,Shad White,State Auditor,,R,Clay,Pine Bluff,127
4,Addie Lee Green,State Treasurer,,D,Clay,Pine Bluff,189
4,David McRae,State Treasurer,,R,Clay,Pine Bluff,56
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,Pine Bluff,187
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,Pine Bluff,57
6,Angela Turner Ford,State Senate,16,D,Clay,Pine Bluff,223
6,Karl Gibbs,State House,36,D,Clay,Pine Bluff,212
6,Jessica Lofton Lewis,State House,36,IND,Clay,Pine Bluff,24
6,Gary A Chism,State House,37,R,Clay,Pine Bluff,X
6,Vicky Rose,State House,37,L,Clay,Pine Bluff,X
6,Chelkh Taylor,State House,38,D,Clay,Pine Bluff,X
2,Jim Hood,Governor,,D,Clay,Siloam,243
2,Tate Reeves,Governor,,R,Clay,Siloam,359
2,Bob Hickingbottom,Governor,,C,Clay,Siloam,1
2,David R Singletary,Governor,,IND,Clay,Siloam,1
2,Delbert Hosemann,Lieutenant Governor,,R,Clay,Siloam,381
2,Jay Hughes,Lieutenant Governor,,D,Clay,Siloam,209
2,Johnny DuPree,Secretary of State,,D,Clay,Siloam,223
2,Michael Watson,Secretary of State,,R,Clay,Siloam,365
2,Jennifer Riley Collins,Attorney General,,D,Clay,Siloam,229
2,Lynn Fitch,Attorney General,,R,Clay,Siloam,367
2,Shad White,State Auditor,,R,Clay,Siloam,469
4,Addie Lee Green,State Treasurer,,D,Clay,Siloam,207
4,David McRae,State Treasurer,,R,Clay,Siloam,380
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,Siloam,233
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,Siloam,352
6,Angela Turner Ford,State Senate,16,D,Clay,Siloam,490
6,Karl Gibbs,State House,36,D,Clay,Siloam,232
6,Jessica Lofton Lewis,State House,36,IND,Clay,Siloam,173
6,Gary A Chism,State House,37,R,Clay,Siloam,136
6,Vicky Rose,State House,37,L,Clay,Siloam,21
6,Chelkh Taylor,State House,38,D,Clay,Siloam,X
2,Jim Hood,Governor,,D,Clay,South-West Point,537
2,Tate Reeves,Governor,,R,Clay,South-West Point,187
2,Bob Hickingbottom,Governor,,C,Clay,South-West Point,6
2,David R Singletary,Governor,,IND,Clay,South-West Point,7
2,Delbert Hosemann,Lieutenant Governor,,R,Clay,South-West Point,228
2,Jay Hughes,Lieutenant Governor,,D,Clay,South-West Point,496
2,Johnny DuPree,Secretary of State,,D,Clay,South-West Point,513
2,Michael Watson,Secretary of State,,R,Clay,South-West Point,204
2,Jennifer Riley Collins,Attorney General,,D,Clay,South-West Point,525
2,Lynn Fitch,Attorney General,,R,Clay,South-West Point,208
2,Shad White,State Auditor,,R,Clay,South-West Point,420
4,Addie Lee Green,State Treasurer,,D,Clay,South-West Point,511
4,David McRae,State Treasurer,,R,Clay,South-West Point,220
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,South-West Point,525
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,South-West Point,202
6,Angela Turner Ford,State Senate,16,D,Clay,South-West Point,666
6,Karl Gibbs,State House,36,D,Clay,South-West Point,X
6,Jessica Lofton Lewis,State House,36,IND,Clay,South-West Point,X
6,Gary A Chism,State House,37,R,Clay,South-West Point,64
6,Vicky Rose,State House,37,L,Clay,South-West Point,77
6,Chelkh Taylor,State House,38,D,Clay,South-West Point,505
2,Jim Hood,Governor,,D,Clay,Tibbee,155
2,Tate Reeves,Governor,,R,Clay,Tibbee,67
2,Bob Hickingbottom,Governor,,C,Clay,Tibbee,0
2,David R Singletary,Governor,,IND,Clay,Tibbee,1
2,Delbert Hosemann,Lieutenant Governor,,R,Clay,Tibbee,91
2,Jay Hughes,Lieutenant Governor,,D,Clay,Tibbee,128
2,Johnny DuPree,Secretary of State,,D,Clay,Tibbee,136
2,Michael Watson,Secretary of State,,R,Clay,Tibbee,85
2,Jennifer Riley Collins,Attorney General,,D,Clay,Tibbee,143
2,Lynn Fitch,Attorney General,,R,Clay,Tibbee,80
2,Shad White,State Auditor,,R,Clay,Tibbee,135
4,Addie Lee Green,State Treasurer,,D,Clay,Tibbee,136
4,David McRae,State Treasurer,,R,Clay,Tibbee,85
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,Tibbee,138
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,Tibbee,82
6,Angela Turner Ford,State Senate,16,D,Clay,Tibbee,190
6,Karl Gibbs,State House,36,D,Clay,Tibbee,118
6,Jessica Lofton Lewis,State House,36,IND,Clay,Tibbee,15
6,Gary A Chism,State House,37,R,Clay,Tibbee,57
6,Vicky Rose,State House,37,L,Clay,Tibbee,27
6,Chelkh Taylor,State House,38,D,Clay,Tibbee,
3,Jim Hood,Governor,,D,Clay,Union Star,244
3,Tate Reeves,Governor,,R,Clay,Union Star,173
3,Bob Hickingbottom,Governor,,C,Clay,Union Star,0
3,David R Singletary,Governor,,IND,Clay,Union Star,1
3,Delbert Hosemann,Lieutenant Governor,,R,Clay,Union Star,199
3,Jay Hughes,Lieutenant Governor,,D,Clay,Union Star,207
3,Johnny DuPree,Secretary of State,,D,Clay,Union Star,225
3,Michael Watson,Secretary of State,,R,Clay,Union Star,181
3,Jennifer Riley Collins,Attorney General,,D,Clay,Union Star,233
3,Lynn Fitch,Attorney General,,R,Clay,Union Star,178
3,Shad White,State Auditor,,R,Clay,Union Star,265
5,Addie Lee Green,State Treasurer,,D,Clay,Union Star,211
5,David McRae,State Treasurer,,R,Clay,Union Star,196
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,Union Star,216
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,Union Star,188
7,Angela Turner Ford,State Senate,16,D,Clay,Union Star,328
7,Karl Gibbs,State House,36,D,Clay,Union Star,262
7,Jessica Lofton Lewis,State House,36,IND,Clay,Union Star,114
7,Gary A Chism,State House,37,R,Clay,Union Star,X
7,Vicky Rose,State House,37,L,Clay,Union Star,X
7,Chelkh Taylor,State House,38,D,Clay,Union Star,X
3,Jim Hood,Governor,,D,Clay,Vinton,215
3,Tate Reeves,Governor,,R,Clay,Vinton,142
3,Bob Hickingbottom,Governor,,C,Clay,Vinton,1
3,David R Singletary,Governor,,IND,Clay,Vinton,3
3,Delbert Hosemann,Lieutenant Governor,,R,Clay,Vinton,163
3,Jay Hughes,Lieutenant Governor,,D,Clay,Vinton,193
3,Johnny DuPree,Secretary of State,,D,Clay,Vinton,200
3,Michael Watson,Secretary of State,,R,Clay,Vinton,152
3,Jennifer Riley Collins,Attorney General,,D,Clay,Vinton,210
3,Lynn Fitch,Attorney General,,R,Clay,Vinton,149
3,Shad White,State Auditor,,R,Clay,Vinton,233
5,Addie Lee Green,State Treasurer,,D,Clay,Vinton,195
5,David McRae,State Treasurer,,R,Clay,Vinton,161
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,Vinton,209
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,Vinton,146
7,Angela Turner Ford,State Senate,16,D,Clay,Vinton,280
7,Karl Gibbs,State House,36,D,Clay,Vinton,241
7,Jessica Lofton Lewis,State House,36,IND,Clay,Vinton,100
7,Gary A Chism,State House,37,R,Clay,Vinton,X
7,Vicky Rose,State House,37,L,Clay,Vinton,X
7,Chelkh Taylor,State House,38,D,Clay,Vinton,X
3,Jim Hood,Governor,,D,Clay,West-West Point,660
3,Tate Reeves,Governor,,R,Clay,West-West Point,172
3,Bob Hickingbottom,Governor,,C,Clay,West-West Point,2
3,David R Singletary,Governor,,IND,Clay,West-West Point,3
3,Delbert Hosemann,Lieutenant Governor,,R,Clay,West-West Point,209
3,Jay Hughes,Lieutenant Governor,,D,Clay,West-West Point,611
3,Johnny DuPree,Secretary of State,,D,Clay,West-West Point,639
3,Michael Watson,Secretary of State,,R,Clay,West-West Point,175
3,Jennifer Riley Collins,Attorney General,,D,Clay,West-West Point,650
3,Lynn Fitch,Attorney General,,R,Clay,West-West Point,181
3,Shad White,State Auditor,,R,Clay,West-West Point,417
5,Addie Lee Green,State Treasurer,,D,Clay,West-West Point,639
5,David McRae,State Treasurer,,R,Clay,West-West Point,186
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,West-West Point,653
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,West-West Point,172
7,Angela Turner Ford,State Senate,16,D,Clay,West-West Point,764
7,Karl Gibbs,State House,36,D,Clay,West-West Point,672
7,Jessica Lofton Lewis,State House,36,IND,Clay,West-West Point,126
7,Gary A Chism,State House,37,R,Clay,West-West Point,7
7,Vicky Rose,State House,37,L,Clay,West-West Point,5
7,Chelkh Taylor,State House,38,D,Clay,West-West Point,X
3,Jim Hood,Governor,,D,Clay,TOTAL ,4452
3,Tate Reeves,Governor,,R,Clay,TOTAL ,2801
3,Bob Hickingbottom,Governor,,C,Clay,TOTAL ,16
3,David R Singletary,Governor,,IND,Clay,TOTAL ,29
3,Delbert Hosemann,Lieutenant Governor,,R,Clay,TOTAL ,3246
3,Jay Hughes,Lieutenant Governor,,D,Clay,TOTAL ,3912
3,Johnny DuPree,Secretary of State,,D,Clay,TOTAL ,4070
3,Michael Watson,Secretary of State,,R,Clay,TOTAL ,3069
3,Jennifer Riley Collins,Attorney General,,D,Clay,TOTAL ,4197
3,Lynn Fitch,Attorney General,,R,Clay,TOTAL ,3040
3,Shad White,State Auditor,,R,Clay,TOTAL ,4711
5,Addie Lee Green,State Treasurer,,D,Clay,TOTAL ,3967
5,David McRae,State Treasurer,,R,Clay,TOTAL ,3223
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clay,TOTAL ,4152
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clay,TOTAL ,3008
7,Angela Turner Ford,State Senate,16,D,Clay,TOTAL ,6175
7,Karl Gibbs,State House,36,D,Clay,TOTAL ,3116
7,Jessica Lofton Lewis,State House,36,IND,Clay,TOTAL ,997
7,Gary A Chism,State House,37,R,Clay,TOTAL ,1473
7,Vicky Rose,State House,37,L,Clay,TOTAL ,586
7,Chelkh Taylor,State House,38,D,Clay,TOTAL ,538
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
