county,office,district,candidate,party,votes
Winston,Commissioner of Insurance,,Mike Chaney,Republican,3812
Yalobusha,Commissioner of Insurance,,Mike Chaney,Republican,2893
Yazoo,Commissioner of Insurance,,Mike Chaney,Republican,4015
Bolivar,Public Service Commissioner-Central District,,Brent Bailey,Republican,3800
Claiborne,Public Service Commissioner-Central District,,Brent Bailey,Republican,688
Copiah,Public Service Commissioner-Central District,,Brent Bailey,Republican,4568
Hinds,Public Service Commissioner-Central District,,Brent Bailey,Republican,20132
Holmes,Public Service Commissioner-Central District,,Brent Bailey,Republican,1347
Humphreys,Public Service Commissioner-Central District,,Brent Bailey,Republican,893
Issaquena,Public Service Commissioner-Central District,,Brent Bailey,Republican,242
Jefferson,Public Service Commissioner-Central District,,Brent Bailey,Republican,551
Kemper,Public Service Commissioner-Central District,,Brent Bailey,Republican,1672
Lauderdale,Public Service Commissioner-Central District,,Brent Bailey,Republican,13446
Leake,Public Service Commissioner-Central District,,Brent Bailey,Republican,4194
Madison,Public Service Commissioner-Central District,,Brent Bailey,Republican,23638
Neshoba,Public Service Commissioner-Central District,,Brent Bailey,Republican,6026
Newton,Public Service Commissioner-Central District,,Brent Bailey,Republican,5277
Noxubee,Public Service Commissioner-Central District,,Brent Bailey,Republican,969
Rankin,Public Service Commissioner-Central District,,Brent Bailey,Republican,35791
Scott,Public Service Commissioner-Central District,,Brent Bailey,Republican,4791
Sharkey,Public Service Commissioner-Central District,,Brent Bailey,Republican,587
Sunflower,Public Service Commissioner-Central District,,Brent Bailey,Republican,2209
Warren,Public Service Commissioner-Central District,,Brent Bailey,Republican,7809
Washington,Public Service Commissioner-Central District,,Brent Bailey,Republican,4047
Yazoo,Public Service Commissioner-Central District,,Brent Bailey,Republican,3919
Bolivar,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,5762
Claiborne,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2872
Copiah,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,4922
Hinds,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,51281
Holmes,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,4813
Humphreys,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,1916
Issaquena,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,212
Jefferson,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2676
Kemper,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2300
Lauderdale,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,7350
Leake,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2630
Madison,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,14937
Neshoba,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2029
Newton,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2014
Noxubee,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2436
Rankin,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,10688
Scott,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,2933
Sharkey,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,960
Sunflower,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,4024
Warren,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,6219
Washington,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,7674
Yazoo,Public Service Commissioner-Central District,,De'Keither A. Stamps,Democrat,3926
Alcorn,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,7569
Attala,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,4531
Benton,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,1793
Calhoun,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,4272
Carroll,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,3013
Chickasaw,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,5609
Choctaw,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,2483
Clay,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,6378
Coahoma,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,3840
DeSoto,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,20843
Grenada,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,5810
Itawamba,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,5789
Lafayette,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,12210
Lee,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,19502
Leflore,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,6383
Lowndes,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,14182
Marshall,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,6236
Monroe,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,10554
Montgomery,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,3140
Oktibbeha,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,10437
Panola,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,9352
Pontotoc,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,7753
Prentiss,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,6208
Quitman,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,2190
Tallahatchie,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,3738
Tate,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,5518
Tippah,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,5197
Tishomingo,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,5306
Tunica,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,1876
Union,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,7331
Webster,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,3312
Winston,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,5617
Yalobusha,Public Service Commissioner-Northern District,,Brandon Presley,Democrat,4195
Adams,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,4328
Amite,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,3085
Clarke,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,4142
Covington,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,4256
Forrest,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,11241
Franklin,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,2280
George,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,4574
Greene,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,3048
Hancock,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,8093
Harrison,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,26081
Jackson,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,19680
Jasper,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,2789
Jeff Davis,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,1780
Jones,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,14614
Lamar,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,12449
Lawrence,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,3125
Lincoln,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,7754
Marion,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,5756
Pearl River,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,10240
Perry,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,3013
Pike,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,6452
Simpson,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,5957
Smith,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,4625
Stone,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,3665
Walthall,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,2717
Wayne,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,4194
Wilkinson,Public Service Commissioner-Southern District,,Dane Maxwell,Republican,1145
Adams,Public Service Commissioner-Southern District,,Connie Moran,Democrat,5925
Amite,Public Service Commissioner-Southern District,,Connie Moran,Democrat,2021
Clarke,Public Service Commissioner-Southern District,,Connie Moran,Democrat,2116
Covington,Public Service Commissioner-Southern District,,Connie Moran,Democrat,2812
Forrest,Public Service Commissioner-Southern District,,Connie Moran,Democrat,9133
Franklin,Public Service Commissioner-Southern District,,Connie Moran,Democrat,1237
George,Public Service Commissioner-Southern District,,Connie Moran,Democrat,830
Greene,Public Service Commissioner-Southern District,,Connie Moran,Democrat,937
Hancock,Public Service Commissioner-Southern District,,Connie Moran,Democrat,3507
Harrison,Public Service Commissioner-Southern District,,Connie Moran,Democrat,17973
Jackson,Public Service Commissioner-Southern District,,Connie Moran,Democrat,12642
Jasper,Public Service Commissioner-Southern District,,Connie Moran,Democrat,3054
Jeff Davis,Public Service Commissioner-Southern District,,Connie Moran,Democrat,2729
Jones,Public Service Commissioner-Southern District,,Connie Moran,Democrat,6327
Lamar,Public Service Commissioner-Southern District,,Connie Moran,Democrat,4763
Lawrence,Public Service Commissioner-Southern District,,Connie Moran,Democrat,1870
Lincoln,Public Service Commissioner-Southern District,,Connie Moran,Democrat,3471
Marion,Public Service Commissioner-Southern District,,Connie Moran,Democrat,3007
Pearl River,Public Service Commissioner-Southern District,,Connie Moran,Democrat,2744
Perry,Public Service Commissioner-Southern District,,Connie Moran,Democrat,1253
Pike,Public Service Commissioner-Southern District,,Connie Moran,Democrat,6095
Simpson,Public Service Commissioner-Southern District,,Connie Moran,Democrat,3221
Smith,Public Service Commissioner-Southern District,,Connie Moran,Democrat,1732
Stone,Public Service Commissioner-Southern District,,Connie Moran,Democrat,1490
Walthall,Public Service Commissioner-Southern District,,Connie Moran,Democrat,1947
Wayne,Public Service Commissioner-Southern District,,Connie Moran,Democrat,3006
Wilkinson,Public Service Commissioner-Southern District,,Connie Moran,Democrat,2232
Bolivar,Transportation Commissioner-Central District,,Butch Lee,Republican,3030
Claiborne,Transportation Commissioner-Central District,,Butch Lee,Republican,584
Copiah,Transportation Commissioner-Central District,,Butch Lee,Republican,4666
Hinds,Transportation Commissioner-Central District,,Butch Lee,Republican,20138
Holmes,Transportation Commissioner-Central District,,Butch Lee,Republican,1148
Humphreys,Transportation Commissioner-Central District,,Butch Lee,Republican,803
Issaquena,Transportation Commissioner-Central District,,Butch Lee,Republican,234
Jefferson,Transportation Commissioner-Central District,,Butch Lee,Republican,503
Kemper,Transportation Commissioner-Central District,,Butch Lee,Republican,1581
Lauderdale,Transportation Commissioner-Central District,,Butch Lee,Republican,13231
Leake,Transportation Commissioner-Central District,,Butch Lee,Republican,4091
Madison,Transportation Commissioner-Central District,,Butch Lee,Republican,23354
Neshoba,Transportation Commissioner-Central District,,Butch Lee,Republican,5918
Newton,Transportation Commissioner-Central District,,Butch Lee,Republican,5239
Noxubee,Transportation Commissioner-Central District,,Butch Lee,Republican,909
Rankin,Transportation Commissioner-Central District,,Butch Lee,Republican,35368
Scott,Transportation Commissioner-Central District,,Butch Lee,Republican,4829
Sharkey,Transportation Commissioner-Central District,,Butch Lee,Republican,549
Sunflower,Transportation Commissioner-Central District,,Butch Lee,Republican,1808
Warren,Transportation Commissioner-Central District,,Butch Lee,Republican,7661
Washington,Transportation Commissioner-Central District,,Butch Lee,Republican,3524
Yazoo,Transportation Commissioner-Central District,,Butch Lee,Republican,3835
Bolivar,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,6919
Claiborne,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2997
Copiah,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,4862
Hinds,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,51363
Holmes,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,5100
Humphreys,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2039
Issaquena,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,232
Jefferson,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2712
Kemper,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2443
Lauderdale,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,7714
Leake,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2743
Madison,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,15313
Neshoba,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2168
Newton,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2088
Noxubee,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2536
Rankin,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,11046
Scott,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,2938
Sharkey,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,1029
Sunflower,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,4527
Warren,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,6398
Washington,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,8354
Yazoo,Transportation Commissioner-Central District,,Willie L. Simmons,Democrat,4052
Alcorn,Transportation Commissioner-Northern District,,John Caldwell,Republican,9339
Attala,Transportation Commissioner-Northern District,,John Caldwell,Republican,3517
Benton,Transportation Commissioner-Northern District,,John Caldwell,Republican,1512
Calhoun,Transportation Commissioner-Northern District,,John Caldwell,Republican,2753
Carroll,Transportation Commissioner-Northern District,,John Caldwell,Republican,2891
Chickasaw,Transportation Commissioner-Northern District,,John Caldwell,Republican,3192
Choctaw,Transportation Commissioner-Northern District,,John Caldwell,Republican,2128
Clay,Transportation Commissioner-Northern District,,John Caldwell,Republican,3171
Coahoma,Transportation Commissioner-Northern District,,John Caldwell,Republican,1873
DeSoto,Transportation Commissioner-Northern District,,John Caldwell,Republican,25425
Grenada,Transportation Commissioner-Northern District,,John Caldwell,Republican,4170
Itawamba,Transportation Commissioner-Northern District,,John Caldwell,Republican,6340
Lafayette,Transportation Commissioner-Northern District,,John Caldwell,Republican,8310
Lee,Transportation Commissioner-Northern District,,John Caldwell,Republican,15897
Leflore,Transportation Commissioner-Northern District,,John Caldwell,Republican,2688
Lowndes,Transportation Commissioner-Northern District,,John Caldwell,Republican,9920
Marshall,Transportation Commissioner-Northern District,,John Caldwell,Republican,4462
Monroe,Transportation Commissioner-Northern District,,John Caldwell,Republican,7770
Montgomery,Transportation Commissioner-Northern District,,John Caldwell,Republican,2298
Oktibbeha,Transportation Commissioner-Northern District,,John Caldwell,Republican,6340
Panola,Transportation Commissioner-Northern District,,John Caldwell,Republican,6445
Pontotoc,Transportation Commissioner-Northern District,,John Caldwell,Republican,7292
Prentiss,Transportation Commissioner-Northern District,,John Caldwell,Republican,5715
Quitman,Transportation Commissioner-Northern District,,John Caldwell,Republican,1010
Tallahatchie,Transportation Commissioner-Northern District,,John Caldwell,Republican,2257
Tate,Transportation Commissioner-Northern District,,John Caldwell,Republican,5594
Tippah,Transportation Commissioner-Northern District,,John Caldwell,Republican,5653
Tishomingo,Transportation Commissioner-Northern District,,John Caldwell,Republican,5548
Tunica,Transportation Commissioner-Northern District,,John Caldwell,Republican,754
Union,Transportation Commissioner-Northern District,,John Caldwell,Republican,7198
Webster,Transportation Commissioner-Northern District,,John Caldwell,Republican,3155
Winston,Transportation Commissioner-Northern District,,John Caldwell,Republican,3689
Yalobusha,Transportation Commissioner-Northern District,,John Caldwell,Republican,2862
Alcorn,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1797
Attala,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2180
Benton,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,991
Calhoun,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2294
Carroll,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1133
Chickasaw,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,3083
Choctaw,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,846
Clay,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,3961
Coahoma,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,3029
DeSoto,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,11146
Grenada,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2976
Itawamba,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1050
Lafayette,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,6788
Lee,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,8711
Leflore,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,4727
Lowndes,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,7609
Marshall,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,4326
Monroe,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,4260
Montgomery,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1446
Oktibbeha,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,6013
Panola,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,5254
Pontotoc,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2174
Prentiss,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1872
Quitman,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1552
Tallahatchie,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2304
Tate,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2490
Tippah,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1439
Tishomingo,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1120
Tunica,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1445
Union,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,1666
Webster,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,876
Winston,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2805
Yalobusha,Transportation Commissioner-Northern District,,Joe T. 'Joey' Grist,Democrat,2199
Adams,Transportation Commissioner-Southern District,,Tom King,Republican,5940
Amite,Transportation Commissioner-Southern District,,Tom King,Republican,3842
Clarke,Transportation Commissioner-Southern District,,Tom King,Republican,5164
Covington,Transportation Commissioner-Southern District,,Tom King,Republican,5716
Forrest,Transportation Commissioner-Southern District,,Tom King,Republican,16606
Franklin,Transportation Commissioner-Southern District,,Tom King,Republican,2793
George,Transportation Commissioner-Southern District,,Tom King,Republican,5021
Greene,Transportation Commissioner-Southern District,,Tom King,Republican,3557
Hancock,Transportation Commissioner-Southern District,,Tom King,Republican,10032
Harrison,Transportation Commissioner-Southern District,,Tom King,Republican,34962
Jackson,Transportation Commissioner-Southern District,,Tom King,Republican,26459
Jasper,Transportation Commissioner-Southern District,,Tom King,Republican,4304
Jeff Davis,Transportation Commissioner-Southern District,,Tom King,Republican,2934
Jones,Transportation Commissioner-Southern District,,Tom King,Republican,18295
Lamar,Transportation Commissioner-Southern District,,Tom King,Republican,15429
Lawrence,Transportation Commissioner-Southern District,,Tom King,Republican,4032
Lincoln,Transportation Commissioner-Southern District,,Tom King,Republican,9319
Marion,Transportation Commissioner-Southern District,,Tom King,Republican,7206
Pearl River,Transportation Commissioner-Southern District,,Tom King,Republican,11495
Perry,Transportation Commissioner-Southern District,,Tom King,Republican,3723
Pike,Transportation Commissioner-Southern District,,Tom King,Republican,9021
Simpson,Transportation Commissioner-Southern District,,Tom King,Republican,7392
Smith,Transportation Commissioner-Southern District,,Tom King,Republican,5624
Stone,Transportation Commissioner-Southern District,,Tom King,Republican,4445
Walthall,Transportation Commissioner-Southern District,,Tom King,Republican,3476
Wayne,Transportation Commissioner-Southern District,,Tom King,Republican,6073
Wilkinson,Transportation Commissioner-Southern District,,Tom King,Republican,2045
Alcorn,District Attorney 01,01,John Weddle,Republican,9731
Itawamba,District Attorney 01,01,John Weddle,Republican,6881
Lee,District Attorney 01,01,John Weddle,Republican,19169
Monroe,District Attorney 01,01,John Weddle,Republican,9425
Pontotoc,District Attorney 01,01,John Weddle,Republican,8309
Prentiss,District Attorney 01,01,John Weddle,Republican,6521
Tishomingo,District Attorney 01,01,John Weddle,Republican,6061
Hancock,District Attorney 02,02,Joel Smith,Republican,10023
Harrison,District Attorney 02,02,Joel Smith,Republican,34333
Stone,District Attorney 02,02,Joel Smith,Republican,4399
Benton,District Attorney 03,03,Ben Creekmore,Republican,1931
Calhoun,District Attorney 03,03,Ben Creekmore,Republican,4114
Chickasaw,District Attorney 03,03,Ben Creekmore,Republican,4472
Lafayette,District Attorney 03,03,Ben Creekmore,Republican,11728
Marshall,District Attorney 03,03,Ben Creekmore,Republican,5603
Tippah,District Attorney 03,03,Ben Creekmore,Republican,6429
Union,District Attorney 03,03,Ben Creekmore,Republican,8311
Leflore,District Attorney 04,04,Dewayne Richardson,Democrat,6285
Sunflower,District Attorney 04,04,Dewayne Richardson,Democrat,5484
Washington,District Attorney 04,04,Dewayne Richardson,Democrat,10049
Attala,District Attorney 05,05,Doug Evans,Democrat,4613
Carroll,District Attorney 05,05,Doug Evans,Democrat,2930
Choctaw,District Attorney 05,05,Doug Evans,Democrat,2398
Grenada,District Attorney 05,05,Doug Evans,Democrat,5848
Montgomery,District Attorney 05,05,Doug Evans,Democrat,2682
Webster,District Attorney 05,05,Doug Evans,Democrat,3125
Winston,District Attorney 05,05,Doug Evans,Democrat,5475
Adams,District Attorney 06,06,Shameca S. Collins,Democrat,7666
Amite,District Attorney 06,06,Shameca S. Collins,Democrat,3626
Franklin,District Attorney 06,06,Shameca S. Collins,Democrat,2354
Wilkinson,District Attorney 06,06,Shameca S. Collins,Democrat,2838
Hinds,District Attorney 07,07,Jody Owens,Democrat,60932
Leake,District Attorney 08,08,Steven S. Kilgore,Republican,5176
Neshoba,District Attorney 08,08,Steven S. Kilgore,Republican,7056
Newton,District Attorney 08,08,Steven S. Kilgore,Republican,6014
Scott,District Attorney 08,08,Steven S. Kilgore,Republican,6081
Issaquena,District Attorney 09,09,Richard 'Ricky' Smith Jr.,Democrat,371
Sharkey,District Attorney 09,09,Richard 'Ricky' Smith Jr.,Democrat,1315
Warren,District Attorney 09,09,Richard 'Ricky' Smith Jr.,Democrat,12154
Clarke,District Attorney 10,10,Kassie Coleman,Republican,3466
Kemper,District Attorney 10,10,Kassie Coleman,Republican,1643
Lauderdale,District Attorney 10,10,Kassie Coleman,Republican,10325
Wayne,District Attorney 10,10,Kassie Coleman,Republican,4025
Clarke,District Attorney 10,10,Michael Grace,Democrat,2838
Kemper,District Attorney 10,10,Michael Grace,Democrat,2409
Lauderdale,District Attorney 10,10,Michael Grace,Democrat,10439
Wayne,District Attorney 10,10,Michael Grace,Democrat,3221
Bolivar,District Attorney 11,11,Brenda F. Mitchell,Democrat,7856
Coahoma,District Attorney 11,11,Brenda F. Mitchell,Democrat,3884
Quitman,District Attorney 11,11,Brenda F. Mitchell,Democrat,2171
Tunica,District Attorney 11,11,Brenda F. Mitchell,Democrat,1892
Forrest,District Attorney 12,12,Lin Carter,Republican,12958
Perry,District Attorney 12,12,Lin Carter,Republican,3376
Forrest,District Attorney 12,12,DeCarlo Hood,Independent,6726
Perry,District Attorney 12,12,DeCarlo Hood,Independent,736
Covington,District Attorney 13,13,Matt Sullivan,Democrat,5789
Jasper,District Attorney 13,13,Matt Sullivan,Democrat,5082
Simpson,District Attorney 13,13,Matt Sullivan,Democrat,7356
Smith,District Attorney 13,13,Matt Sullivan,Democrat,5578
Lincoln,District Attorney 14,14,Dee Bates,Democrat,4262
Pike,District Attorney 14,14,Dee Bates,Democrat,8030
Walthall,District Attorney 14,14,Dee Bates,Democrat,3146
Lincoln,District Attorney 14,14,Joey Norton,Republican,7058
Pike,District Attorney 14,14,Joey Norton,Republican,4676
Walthall,District Attorney 14,14,Joey Norton,Republican,1591
Jeff Davis,District Attorney 15,15,Hal Kittrell,Republican,2918
Lamar,District Attorney 15,15,Hal Kittrell,Republican,15287
Lawrence,District Attorney 15,15,Hal Kittrell,Republican,4006
Marion,District Attorney 15,15,Hal Kittrell,Republican,7180
Pearl River,District Attorney 15,15,Hal Kittrell,Republican,11538
Clay,District Attorney 16,16,Scott W. Colom,Democrat,6187
Lowndes,District Attorney 16,16,Scott W. Colom,Democrat,13681
Noxubee,District Attorney 16,16,Scott W. Colom,Democrat,2765
Oktibbeha,District Attorney 16,16,Scott W. Colom,Democrat,10108
DeSoto,District Attorney 17,17,John William Champion,Democrat,21326
Panola,District Attorney 17,17,John William Champion,Democrat,9039
Tallahatchie,District Attorney 17,17,John William Champion,Democrat,3700
Tate,District Attorney 17,17,John William Champion,Democrat,5752
Yalobusha,District Attorney 17,17,John William Champion,Democrat,3969
Jones,District Attorney 18,18,Anthony J. Buckley,Republican,18341
George,District Attorney 19,19,Angel Myers McIlrath,Republican,5001
Greene,District Attorney 19,19,Angel Myers McIlrath,Republican,3527
Jackson,District Attorney 19,19,Angel Myers McIlrath,Republican,26357
Madison,District Attorney 20,20,John K. 'Bubba' Bramlett,Republican,28056
Rankin,District Attorney 20,20,John K. 'Bubba' Bramlett,Republican,39829
Holmes,District Attorney 21,21,Akillie Malone Oliver,Democrat,5506
Humphreys,District Attorney 21,21,Akillie Malone Oliver,Democrat,2383
Yazoo,District Attorney 21,21,Akillie Malone Oliver,Democrat,5973
Claiborne,District Attorney 22,22,Daniella M. Shorter,Democrat,3403
Copiah,District Attorney 22,22,Daniella M. Shorter,Democrat,7735
Jefferson,District Attorney 22,22,Daniella M. Shorter,Democrat,2933
DeSoto,State Senate,01,Michael W. McLendon,Republican,12842
DeSoto,State Senate,02,Lee A. Jackson,Democrat,4032
DeSoto,State Senate,02,David Parker,Republican,6137
Benton,State Senate,03,Kathy L. Chism,Republican,1657
Pontotoc,State Senate,03,Kathy L. Chism,Republican,4720
Union,State Senate,03,Kathy L. Chism,Republican,7319
Benton,State Senate,03,Tim Tucker,Democrat,863
Pontotoc,State Senate,03,Tim Tucker,Democrat,1973
Union,State Senate,03,Tim Tucker,Democrat,1655
Alcorn,State Senate,04,Rita Potts Parks,Republican,9874
Tippah,State Senate,04,Rita Potts Parks,Republican,6326
Itawamba,State Senate,05,Steve Eaton,Democrat,688
Prentiss,State Senate,05,Steve Eaton,Democrat,3504
Tishomingo,State Senate,05,Steve Eaton,Democrat,1258
Itawamba,State Senate,05,Daniel H. Sparks,Republican,4349
Prentiss,State Senate,05,Daniel H. Sparks,Republican,4241
Tishomingo,State Senate,05,Daniel H. Sparks,Republican,5519
Itawamba,State Senate,06,Chad McMahan,Republican,679
Lee,State Senate,06,Chad McMahan,Republican,15124
Itawamba,State Senate,07,Hob Bryan,Democrat,1134
Lee,State Senate,07,Hob Bryan,Democrat,3542
Monroe,State Senate,07,Hob Bryan,Democrat,7917
Calhoun,State Senate,08,Kegan Coleman,Democrat,1816
Chickasaw,State Senate,08,Kegan Coleman,Democrat,3209
Lee,State Senate,08,Kegan Coleman,Democrat,1065
Pontotoc,State Senate,08,Kegan Coleman,Democrat,505
Yalobusha,State Senate,08,Kegan Coleman,Democrat,1639
Calhoun,State Senate,08,Benjamin A. Suber,Republican,3235
Chickasaw,State Senate,08,Benjamin A. Suber,Republican,3164
Lee,State Senate,08,Benjamin A. Suber,Republican,842
Pontotoc,State Senate,08,Benjamin A. Suber,Republican,2237
Yalobusha,State Senate,08,Benjamin A. Suber,Republican,1525
Lafayette,State Senate,09,Nicole Akins Boyd,Republican,8557
Panola,State Senate,09,Nicole Akins Boyd,Republican,2697
Lafayette,State Senate,09,Kevin W. Frye,Democrat,6855
