page,candidate,office,district,party,county,precinct,votes
2,Shad White,State Auditor,,R,Pearl River,Crossroads 2,350
5,Addie Lee Green,State Treasurer,,D,Pearl River,Crossroads 2,25
5,David McRae,State Treasurer,,R,Pearl River,Crossroads 2,349
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Crossroads 2,25
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Crossroads 2,345
8,Angela Burks Hill,State Senate,40,R,Pearl River,Crossroads 2,275
8,Thomas Lehr,State Senate,40,D,Pearl River,Crossroads 2,22
8,John A Polk,State Senate,44,R,Pearl River,Crossroads 2,0
8,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Crossroads 2,65
8,Timmy Ladner,State House,93,R,Pearl River,Crossroads 2,X
8,Jansen Owen,State House,106,R,Pearl River,Crossroads 2,346
8,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Crossroads 2,0
2,Jim Hood,Governor,,D,Pearl River,Derby 1,66
2,Tate Reeves,Governor,,R,Pearl River,Derby 1,223
2,Bob Hickingbottom,Governor,,C,Pearl River,Derby 1,1
2,David R Singletary,Governor,,IND,Pearl River,Derby 1,3
2,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Derby 1,218
2,Jay Hughes,Lieutenant Governor,,D,Pearl River,Derby 1,74
2,Johnny DuPree,Secretary of State,,D,Pearl River,Derby 1,63
2,Michael Watson,Secretary of State,,R,Pearl River,Derby 1,228
2,Jennifer Riley Collins,Attorney General,,D,Pearl River,Derby 1,60
2,Lynn Fitch,Attorney General,,R,Pearl River,Derby 1,228
2,Shad White,State Auditor,,R,Pearl River,Derby 1,252
5,Addie Lee Green,State Treasurer,,D,Pearl River,Derby 1,59
5,David McRae,State Treasurer,,R,Pearl River,Derby 1,231
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Derby 1,60
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Derby 1,230
8,Angela Burks Hill,State Senate,40,R,Pearl River,Derby 1,X
8,Thomas Lehr,State Senate,40,D,Pearl River,Derby 1,X
8,John A Polk,State Senate,44,R,Pearl River,Derby 1,X
8,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Derby 1,256
8,Timmy Ladner,State House,93,R,Pearl River,Derby 1,X
8,Jansen Owen,State House,106,R,Pearl River,Derby 1,259
8,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Derby 1,X
2,Jim Hood,Governor,,D,Pearl River,F Z Goss 4,111
2,Tate Reeves,Governor,,R,Pearl River,F Z Goss 4,834
2,Bob Hickingbottom,Governor,,C,Pearl River,F Z Goss 4,3
2,David R Singletary,Governor,,IND,Pearl River,F Z Goss 4,5
2,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,F Z Goss 4,840
2,Jay Hughes,Lieutenant Governor,,D,Pearl River,F Z Goss 4,114
2,Johnny DuPree,Secretary of State,,D,Pearl River,F Z Goss 4,98
2,Michael Watson,Secretary of State,,R,Pearl River,F Z Goss 4,856
2,Jennifer Riley Collins,Attorney General,,D,Pearl River,F Z Goss 4,103
2,Lynn Fitch,Attorney General,,R,Pearl River,F Z Goss 4,845
2,Shad White,State Auditor,,R,Pearl River,F Z Goss 4,896
5,Addie Lee Green,State Treasurer,,D,Pearl River,F Z Goss 4,91
5,David McRae,State Treasurer,,R,Pearl River,F Z Goss 4,862
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,F Z Goss 4,91
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,F Z Goss 4,860
8,Angela Burks Hill,State Senate,40,R,Pearl River,F Z Goss 4,X
8,Thomas Lehr,State Senate,40,D,Pearl River,F Z Goss 4,X
8,John A Polk,State Senate,44,R,Pearl River,F Z Goss 4,X
8,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,F Z Goss 4,5
8,Timmy Ladner,State House,93,R,Pearl River,F Z Goss 4,729
8,Jansen Owen,State House,106,R,Pearl River,F Z Goss 4,X
8,Stacey Hobgood Wilkes,State House,108,R,Pearl River,F Z Goss 4,185
2,Jim Hood,Governor,,D,Pearl River,Gumpond/Hickory Grove 3,79
2,Tate Reeves,Governor,,R,Pearl River,Gumpond/Hickory Grove 3,463
2,Bob Hickingbottom,Governor,,C,Pearl River,Gumpond/Hickory Grove 3,1
2,David R Singletary,Governor,,IND,Pearl River,Gumpond/Hickory Grove 3,8
2,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Gumpond/Hickory Grove 3,480
2,Jay Hughes,Lieutenant Governor,,D,Pearl River,Gumpond/Hickory Grove 3,67
2,Johnny DuPree,Secretary of State,,D,Pearl River,Gumpond/Hickory Grove 3,66
2,Michael Watson,Secretary of State,,R,Pearl River,Gumpond/Hickory Grove 3,480
2,Jennifer Riley Collins,Attorney General,,D,Pearl River,Gumpond/Hickory Grove 3,57
2,Lynn Fitch,Attorney General,,R,Pearl River,Gumpond/Hickory Grove 3,488
2,Shad White,State Auditor,,R,Pearl River,Gumpond/Hickory Grove 3,511
5,Addie Lee Green,State Treasurer,,D,Pearl River,Gumpond/Hickory Grove 3,51
5,David McRae,State Treasurer,,R,Pearl River,Gumpond/Hickory Grove 3,489
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Gumpond/Hickory Grove 3,53
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Gumpond/Hickory Grove 3,488
8,Angela Burks Hill,State Senate,40,R,Pearl River,Gumpond/Hickory Grove 3,X
8,Thomas Lehr,State Senate,40,D,Pearl River,Gumpond/Hickory Grove 3,X
8,John A Polk,State Senate,44,R,Pearl River,Gumpond/Hickory Grove 3,497
8,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Gumpond/Hickory Grove 3,X
8,Timmy Ladner,State House,93,R,Pearl River,Gumpond/Hickory Grove 3,X
8,Jansen Owen,State House,106,R,Pearl River,Gumpond/Hickory Grove 3,506
8,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Gumpond/Hickory Grove 3,X
2,Jim Hood,Governor,,D,Pearl River,Henleyfield 2,55
2,Tate Reeves,Governor,,R,Pearl River,Henleyfield 2,429
2,Bob Hickingbottom,Governor,,C,Pearl River,Henleyfield 2,0
2,David R Singletary,Governor,,IND,Pearl River,Henleyfield 2,6
2,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Henleyfield 2,443
2,Jay Hughes,Lieutenant Governor,,D,Pearl River,Henleyfield 2,42
2,Johnny DuPree,Secretary of State,,D,Pearl River,Henleyfield 2,47
2,Michael Watson,Secretary of State,,R,Pearl River,Henleyfield 2,437
2,Jennifer Riley Collins,Attorney General,,D,Pearl River,Henleyfield 2,36
2,Lynn Fitch,Attorney General,,R,Pearl River,Henleyfield 2,445
2,Shad White,State Auditor,,R,Pearl River,Henleyfield 2,450
5,Addie Lee Green,State Treasurer,,D,Pearl River,Henleyfield 2,37
5,David McRae,State Treasurer,,R,Pearl River,Henleyfield 2,445
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Henleyfield 2,37
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Henleyfield 2,444
8,Angela Burks Hill,State Senate,40,R,Pearl River,Henleyfield 2,453
8,Thomas Lehr,State Senate,40,D,Pearl River,Henleyfield 2,33
8,John A Polk,State Senate,44,R,Pearl River,Henleyfield 2,X
8,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Henleyfield 2,X
8,Timmy Ladner,State House,93,R,Pearl River,Henleyfield 2,X
8,Jansen Owen,State House,106,R,Pearl River,Henleyfield 2,X
8,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Henleyfield 2,461
2,Jim Hood,Governor,,D,Pearl River,McNeill 3,58
2,Tate Reeves,Governor,,R,Pearl River,McNeill 3,337
2,Bob Hickingbottom,Governor,,C,Pearl River,McNeill 3,3
2,David R Singletary,Governor,,IND,Pearl River,McNeill 3,3
2,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,McNeill 3,352
2,Jay Hughes,Lieutenant Governor,,D,Pearl River,McNeill 3,48
2,Johnny DuPree,Secretary of State,,D,Pearl River,McNeill 3,40
2,Michael Watson,Secretary of State,,R,Pearl River,McNeill 3,359
2,Jennifer Riley Collins,Attorney General,,D,Pearl River,McNeill 3,42
2,Lynn Fitch,Attorney General,,R,Pearl River,McNeill 3,356
2,Shad White,State Auditor,,R,Pearl River,McNeill 3,375
5,Addie Lee Green,State Treasurer,,D,Pearl River,McNeill 3,31
5,David McRae,State Treasurer,,R,Pearl River,McNeill 3,366
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,McNeill 3,34
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,McNeill 3,364
8,Angela Burks Hill,State Senate,40,R,Pearl River,McNeill 3,354
8,Thomas Lehr,State Senate,40,D,Pearl River,McNeill 3,40
8,John A Polk,State Senate,44,R,Pearl River,McNeill 3,X
8,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,McNeill 3,0
8,Timmy Ladner,State House,93,R,Pearl River,McNeill 3,X
8,Jansen Owen,State House,106,R,Pearl River,McNeill 3,381
8,Stacey Hobgood Wilkes,State House,108,R,Pearl River,McNeill 3,X
2,Jim Hood,Governor,,D,Pearl River,Mill Creek 2,47
2,Tate Reeves,Governor,,R,Pearl River,Mill Creek 2,288
2,Bob Hickingbottom,Governor,,C,Pearl River,Mill Creek 2,2
2,David R Singletary,Governor,,IND,Pearl River,Mill Creek 2,5
2,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Mill Creek 2,305
2,Jay Hughes,Lieutenant Governor,,D,Pearl River,Mill Creek 2,36
2,Johnny DuPree,Secretary of State,,D,Pearl River,Mill Creek 2,28
2,Michael Watson,Secretary of State,,R,Pearl River,Mill Creek 2,310
2,Jennifer Riley Collins,Attorney General,,D,Pearl River,Mill Creek 2,34
2,Lynn Fitch,Attorney General,,R,Pearl River,Mill Creek 2,307
2,Shad White,State Auditor,,R,Pearl River,Mill Creek 2,313
5,Addie Lee Green,State Treasurer,,D,Pearl River,Mill Creek 2,29
5,David McRae,State Treasurer,,R,Pearl River,Mill Creek 2,310
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Mill Creek 2,28
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Mill Creek 2,311
8,Angela Burks Hill,State Senate,40,R,Pearl River,Mill Creek 2,307
8,Thomas Lehr,State Senate,40,D,Pearl River,Mill Creek 2,27
8,John A Polk,State Senate,44,R,Pearl River,Mill Creek 2,X
8,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Mill Creek 2,X
8,Timmy Ladner,State House,93,R,Pearl River,Mill Creek 2,X
8,Jansen Owen,State House,106,R,Pearl River,Mill Creek 2,318
8,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Mill Creek 2,X
3,Jim Hood,Governor,,D,Pearl River,Nicholson 4,38
3,Tate Reeves,Governor,,R,Pearl River,Nicholson 4,274
3,Bob Hickingbottom,Governor,,C,Pearl River,Nicholson 4,1
3,David R Singletary,Governor,,IND,Pearl River,Nicholson 4,2
3,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Nicholson 4,276
3,Jay Hughes,Lieutenant Governor,,D,Pearl River,Nicholson 4,39
3,Johnny DuPree,Secretary of State,,D,Pearl River,Nicholson 4,31
3,Michael Watson,Secretary of State,,R,Pearl River,Nicholson 4,282
3,Jennifer Riley Collins,Attorney General,,D,Pearl River,Nicholson 4,40
3,Lynn Fitch,Attorney General,,R,Pearl River,Nicholson 4,271
3,Shad White,State Auditor,,R,Pearl River,Nicholson 4,289
6,Addie Lee Green,State Treasurer,,D,Pearl River,Nicholson 4,35
6,David McRae,State Treasurer,,R,Pearl River,Nicholson 4,276
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Nicholson 4,33
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Nicholson 4,278
9,Angela Burks Hill,State Senate,40,R,Pearl River,Nicholson 4,272
9,Thomas Lehr,State Senate,40,D,Pearl River,Nicholson 4,34
9,John A Polk,State Senate,44,R,Pearl River,Nicholson 4,X
9,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Nicholson 4,X
9,Timmy Ladner,State House,93,R,Pearl River,Nicholson 4,X
9,Jansen Owen,State House,106,R,Pearl River,Nicholson 4,X
9,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Nicholson 4,293
3,Jim Hood,Governor,,D,Pearl River,PIC/HAWL/NH 5,249
3,Tate Reeves,Governor,,R,Pearl River,PIC/HAWL/NH 5,1262
3,Bob Hickingbottom,Governor,,C,Pearl River,PIC/HAWL/NH 5,9
3,David R Singletary,Governor,,IND,Pearl River,PIC/HAWL/NH 5,13
3,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,PIC/HAWL/NH 5,1310
3,Jay Hughes,Lieutenant Governor,,D,Pearl River,PIC/HAWL/NH 5,219
3,Johnny DuPree,Secretary of State,,D,Pearl River,PIC/HAWL/NH 5,187
3,Michael Watson,Secretary of State,,R,Pearl River,PIC/HAWL/NH 5,1330
3,Jennifer Riley Collins,Attorney General,,D,Pearl River,PIC/HAWL/NH 5,197
3,Lynn Fitch,Attorney General,,R,Pearl River,PIC/HAWL/NH 5,1318
3,Shad White,State Auditor,,R,Pearl River,PIC/HAWL/NH 5,1413
6,Addie Lee Green,State Treasurer,,D,Pearl River,PIC/HAWL/NH 5,175
6,David McRae,State Treasurer,,R,Pearl River,PIC/HAWL/NH 5,1344
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,PIC/HAWL/NH 5,184
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,PIC/HAWL/NH 5,1332
9,Angela Burks Hill,State Senate,40,R,Pearl River,PIC/HAWL/NH 5,1341
9,Thomas Lehr,State Senate,40,D,Pearl River,PIC/HAWL/NH 5,175
9,John A Polk,State Senate,44,R,Pearl River,PIC/HAWL/NH 5,X
9,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,PIC/HAWL/NH 5,X
9,Timmy Ladner,State House,93,R,Pearl River,PIC/HAWL/NH 5,X
9,Jansen Owen,State House,106,R,Pearl River,PIC/HAWL/NH 5,9
9,Stacey Hobgood Wilkes,State House,108,R,Pearl River,PIC/HAWL/NH 5,1399
3,Jim Hood,Governor,,D,Pearl River,Picayune 1 Eastside ,305
3,Tate Reeves,Governor,,R,Pearl River,Picayune 1 Eastside ,267
3,Bob Hickingbottom,Governor,,C,Pearl River,Picayune 1 Eastside ,2
3,David R Singletary,Governor,,IND,Pearl River,Picayune 1 Eastside ,6
3,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Picayune 1 Eastside ,281
3,Jay Hughes,Lieutenant Governor,,D,Pearl River,Picayune 1 Eastside ,297
3,Johnny DuPree,Secretary of State,,D,Pearl River,Picayune 1 Eastside ,292
3,Michael Watson,Secretary of State,,R,Pearl River,Picayune 1 Eastside ,289
3,Jennifer Riley Collins,Attorney General,,D,Pearl River,Picayune 1 Eastside ,290
3,Lynn Fitch,Attorney General,,R,Pearl River,Picayune 1 Eastside ,289
3,Shad White,State Auditor,,R,Pearl River,Picayune 1 Eastside ,372
6,Addie Lee Green,State Treasurer,,D,Pearl River,Picayune 1 Eastside ,286
6,David McRae,State Treasurer,,R,Pearl River,Picayune 1 Eastside ,289
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Picayune 1 Eastside ,289
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Picayune 1 Eastside ,289
9,Angela Burks Hill,State Senate,40,R,Pearl River,Picayune 1 Eastside ,197
9,Thomas Lehr,State Senate,40,D,Pearl River,Picayune 1 Eastside ,232
9,John A Polk,State Senate,44,R,Pearl River,Picayune 1 Eastside ,X
9,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Picayune 1 Eastside ,96
9,Timmy Ladner,State House,93,R,Pearl River,Picayune 1 Eastside ,94
9,Jansen Owen,State House,106,R,Pearl River,Picayune 1 Eastside ,79
9,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Picayune 1 Eastside ,191
3,Jim Hood,Governor,,D,Pearl River,Picayune 1 Southside,553
3,Tate Reeves,Governor,,R,Pearl River,Picayune 1 Southside,104
3,Bob Hickingbottom,Governor,,C,Pearl River,Picayune 1 Southside,2
3,David R Singletary,Governor,,IND,Pearl River,Picayune 1 Southside,3
3,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Picayune 1 Southside,118
3,Jay Hughes,Lieutenant Governor,,D,Pearl River,Picayune 1 Southside,543
3,Johnny DuPree,Secretary of State,,D,Pearl River,Picayune 1 Southside,544
3,Michael Watson,Secretary of State,,R,Pearl River,Picayune 1 Southside,117
3,Jennifer Riley Collins,Attorney General,,D,Pearl River,Picayune 1 Southside,549
3,Lynn Fitch,Attorney General,,R,Pearl River,Picayune 1 Southside,108
3,Shad White,State Auditor,,R,Pearl River,Picayune 1 Southside,246
6,Addie Lee Green,State Treasurer,,D,Pearl River,Picayune 1 Southside,539
6,David McRae,State Treasurer,,R,Pearl River,Picayune 1 Southside,115
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Picayune 1 Southside,536
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Picayune 1 Southside,119
9,Angela Burks Hill,State Senate,40,R,Pearl River,Picayune 1 Southside,9
9,Thomas Lehr,State Senate,40,D,Pearl River,Picayune 1 Southside,46
9,John A Polk,State Senate,44,R,Pearl River,Picayune 1 Southside,X
9,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Picayune 1 Southside,226
9,Timmy Ladner,State House,93,R,Pearl River,Picayune 1 Southside,X
9,Jansen Owen,State House,106,R,Pearl River,Picayune 1 Southside,X
9,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Picayune 1 Southside,257
3,Jim Hood,Governor,,D,Pearl River,Picayune 2,120
3,Tate Reeves,Governor,,R,Pearl River,Picayune 2,564
3,Bob Hickingbottom,Governor,,C,Pearl River,Picayune 2,2
3,David R Singletary,Governor,,IND,Pearl River,Picayune 2,5
3,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Picayune 2,594
3,Jay Hughes,Lieutenant Governor,,D,Pearl River,Picayune 2,98
3,Johnny DuPree,Secretary of State,,D,Pearl River,Picayune 2,96
3,Michael Watson,Secretary of State,,R,Pearl River,Picayune 2,592
3,Jennifer Riley Collins,Attorney General,,D,Pearl River,Picayune 2,90
3,Lynn Fitch,Attorney General,,R,Pearl River,Picayune 2,598
3,Shad White,State Auditor,,R,Pearl River,Picayune 2,627
6,Addie Lee Green,State Treasurer,,D,Pearl River,Picayune 2,84
6,David McRae,State Treasurer,,R,Pearl River,Picayune 2,604
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Picayune 2,88
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pearl River,Picayune 2,595
9,Angela Burks Hill,State Senate,40,R,Pearl River,Picayune 2,599
9,Thomas Lehr,State Senate,40,D,Pearl River,Picayune 2,68
9,John A Polk,State Senate,44,R,Pearl River,Picayune 2,X
9,Joseph M 'Mike' Seymour,State Senate,47,R,Pearl River,Picayune 2,15
9,Timmy Ladner,State House,93,R,Pearl River,Picayune 2,X
9,Jansen Owen,State House,106,R,Pearl River,Picayune 2,175
9,Stacey Hobgood Wilkes,State House,108,R,Pearl River,Picayune 2,462
3,Jim Hood,Governor,,D,Pearl River,Picayune 4,71
3,Tate Reeves,Governor,,R,Pearl River,Picayune 4,323
3,Bob Hickingbottom,Governor,,C,Pearl River,Picayune 4,1
3,David R Singletary,Governor,,IND,Pearl River,Picayune 4,3
3,Delbert Hosemann,Lieutenant Governor,,R,Pearl River,Picayune 4,343
3,Jay Hughes,Lieutenant Governor,,D,Pearl River,Picayune 4,51
3,Johnny DuPree,Secretary of State,,D,Pearl River,Picayune 4,55
3,Michael Watson,Secretary of State,,R,Pearl River,Picayune 4,340
3,Jennifer Riley Collins,Attorney General,,D,Pearl River,Picayune 4,47
3,Lynn Fitch,Attorney General,,R,Pearl River,Picayune 4,348
3,Shad White,State Auditor,,R,Pearl River,Picayune 4,355
6,Addie Lee Green,State Treasurer,,D,Pearl River,Picayune 4,45
6,David McRae,State Treasurer,,R,Pearl River,Picayune 4,349
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pearl River,Picayune 4,46
