page,candidate,office,district,party,county,precinct,votes
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,21-Indianola #2 West ,271
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,21-Indianola #2 West ,130
6,B C Hammond,State Senate,13,R,Sunflower,21-Indianola #2 West ,X
6,Sarita M Simmons,State Senate,13,D,Sunflower,21-Indianola #2 West ,X
6,Hayes Dent,State Senate,22,R,Sunflower,21-Indianola #2 West ,138
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,21-Indianola #2 West ,264
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,21-Indianola #2 West ,X
6,Tracey T Rosebud,State House,30,D,Sunflower,21-Indianola #2 West ,X
6,Otis L Anthony ,State House,31,D,Sunflower,21-Indianola #2 West ,359
2,Jim Hood,Governor,,D,Sunflower,22-Indianola #2 East ,908
2,Tate Reeves,Governor,,R,Sunflower,22-Indianola #2 East ,16
2,Bob Hickingbottom,Governor,,C,Sunflower,22-Indianola #2 East ,3
2,David R Singletary,Governor,,IND,Sunflower,22-Indianola #2 East ,6
2,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,22-Indianola #2 East ,52
2,Jay Hughes,Lieutenant Governor,,D,Sunflower,22-Indianola #2 East ,856
2,Johnny DuPree,Secretary of State,,D,Sunflower,22-Indianola #2 East ,874
2,Michael Watson,Secretary of State,,R,Sunflower,22-Indianola #2 East ,36
2,Jennifer Riley Collins,Attorney General,,D,Sunflower,22-Indianola #2 East ,896
2,Lynn Fitch,Attorney General,,R,Sunflower,22-Indianola #2 East ,27
2,Shad White,State Auditor,,R,Sunflower,22-Indianola #2 East ,465
4,Addie Lee Green,State Treasurer,,D,Sunflower,22-Indianola #2 East ,872
4,David McRae,State Treasurer,,R,Sunflower,22-Indianola #2 East ,39
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,22-Indianola #2 East ,879
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,22-Indianola #2 East ,30
6,B C Hammond,State Senate,13,R,Sunflower,22-Indianola #2 East ,X
6,Sarita M Simmons,State Senate,13,D,Sunflower,22-Indianola #2 East ,X
6,Hayes Dent,State Senate,22,R,Sunflower,22-Indianola #2 East ,40
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,22-Indianola #2 East ,872
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,22-Indianola #2 East ,X
6,Tracey T Rosebud,State House,30,D,Sunflower,22-Indianola #2 East ,X
6,Otis L Anthony ,State House,31,D,Sunflower,22-Indianola #2 East ,905
2,Jim Hood,Governor,,D,Sunflower,31- Indianola #3 South,348
2,Tate Reeves,Governor,,R,Sunflower,31- Indianola #3 South,298
2,Bob Hickingbottom,Governor,,C,Sunflower,31- Indianola #3 South,4
2,David R Singletary,Governor,,IND,Sunflower,31- Indianola #3 South,4
2,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,31- Indianola #3 South,347
2,Jay Hughes,Lieutenant Governor,,D,Sunflower,31- Indianola #3 South,300
2,Johnny DuPree,Secretary of State,,D,Sunflower,31- Indianola #3 South,301
2,Michael Watson,Secretary of State,,R,Sunflower,31- Indianola #3 South,338
2,Jennifer Riley Collins,Attorney General,,D,Sunflower,31- Indianola #3 South,299
2,Lynn Fitch,Attorney General,,R,Sunflower,31- Indianola #3 South,352
2,Shad White,State Auditor,,R,Sunflower,31- Indianola #3 South,489
4,Addie Lee Green,State Treasurer,,D,Sunflower,31- Indianola #3 South,289
4,David McRae,State Treasurer,,R,Sunflower,31- Indianola #3 South,357
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,31- Indianola #3 South,298
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,31- Indianola #3 South,350
6,B C Hammond,State Senate,13,R,Sunflower,31- Indianola #3 South,322
6,Sarita M Simmons,State Senate,13,D,Sunflower,31- Indianola #3 South,321
6,Hayes Dent,State Senate,22,R,Sunflower,31- Indianola #3 South,X
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,31- Indianola #3 South,X
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,31- Indianola #3 South,X
6,Tracey T Rosebud,State House,30,D,Sunflower,31- Indianola #3 South,X
6,Otis L Anthony ,State House,31,D,Sunflower,31- Indianola #3 South,536
2,Jim Hood,Governor,,D,Sunflower,32-Indianola #3 North ,130
2,Tate Reeves,Governor,,R,Sunflower,32-Indianola #3 North ,119
2,Bob Hickingbottom,Governor,,C,Sunflower,32-Indianola #3 North ,1
2,David R Singletary,Governor,,IND,Sunflower,32-Indianola #3 North ,2
2,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,32-Indianola #3 North ,132
2,Jay Hughes,Lieutenant Governor,,D,Sunflower,32-Indianola #3 North ,118
2,Johnny DuPree,Secretary of State,,D,Sunflower,32-Indianola #3 North ,114
2,Michael Watson,Secretary of State,,R,Sunflower,32-Indianola #3 North ,132
2,Jennifer Riley Collins,Attorney General,,D,Sunflower,32-Indianola #3 North ,115
2,Lynn Fitch,Attorney General,,R,Sunflower,32-Indianola #3 North ,134
2,Shad White,State Auditor,,R,Sunflower,32-Indianola #3 North ,203
4,Addie Lee Green,State Treasurer,,D,Sunflower,32-Indianola #3 North ,107
4,David McRae,State Treasurer,,R,Sunflower,32-Indianola #3 North ,140
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,32-Indianola #3 North ,115
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,32-Indianola #3 North ,131
6,B C Hammond,State Senate,13,R,Sunflower,32-Indianola #3 North ,130
6,Sarita M Simmons,State Senate,13,D,Sunflower,32-Indianola #3 North ,118
6,Hayes Dent,State Senate,22,R,Sunflower,32-Indianola #3 North ,X
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,32-Indianola #3 North ,X
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,32-Indianola #3 North ,X
6,Tracey T Rosebud,State House,30,D,Sunflower,32-Indianola #3 North ,X
6,Otis L Anthony ,State House,31,D,Sunflower,32-Indianola #3 North ,215
2,Jim Hood,Governor,,D,Sunflower,33-Indianola #3 Northeast ,138
2,Tate Reeves,Governor,,R,Sunflower,33-Indianola #3 Northeast ,157
2,Bob Hickingbottom,Governor,,C,Sunflower,33-Indianola #3 Northeast ,0
2,David R Singletary,Governor,,IND,Sunflower,33-Indianola #3 Northeast ,1
2,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,33-Indianola #3 Northeast ,169
2,Jay Hughes,Lieutenant Governor,,D,Sunflower,33-Indianola #3 Northeast ,123
2,Johnny DuPree,Secretary of State,,D,Sunflower,33-Indianola #3 Northeast ,129
2,Michael Watson,Secretary of State,,R,Sunflower,33-Indianola #3 Northeast ,159
2,Jennifer Riley Collins,Attorney General,,D,Sunflower,33-Indianola #3 Northeast ,128
2,Lynn Fitch,Attorney General,,R,Sunflower,33-Indianola #3 Northeast ,166
2,Shad White,State Auditor,,R,Sunflower,33-Indianola #3 Northeast ,234
4,Addie Lee Green,State Treasurer,,D,Sunflower,33-Indianola #3 Northeast ,125
4,David McRae,State Treasurer,,R,Sunflower,33-Indianola #3 Northeast ,169
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,33-Indianola #3 Northeast ,124
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,33-Indianola #3 Northeast ,168
6,B C Hammond,State Senate,13,R,Sunflower,33-Indianola #3 Northeast ,153
6,Sarita M Simmons,State Senate,13,D,Sunflower,33-Indianola #3 Northeast ,137
6,Hayes Dent,State Senate,22,R,Sunflower,33-Indianola #3 Northeast ,X
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,33-Indianola #3 Northeast ,X
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,33-Indianola #3 Northeast ,X
6,Tracey T Rosebud,State House,30,D,Sunflower,33-Indianola #3 Northeast ,X
6,Otis L Anthony ,State House,31,D,Sunflower,33-Indianola #3 Northeast ,247
2,Jim Hood,Governor,,D,Sunflower,41-Fairview -Hale,18
2,Tate Reeves,Governor,,R,Sunflower,41-Fairview -Hale,61
2,Bob Hickingbottom,Governor,,C,Sunflower,41-Fairview -Hale,1
2,David R Singletary,Governor,,IND,Sunflower,41-Fairview -Hale,0
2,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,41-Fairview -Hale,64
2,Jay Hughes,Lieutenant Governor,,D,Sunflower,41-Fairview -Hale,13
2,Johnny DuPree,Secretary of State,,D,Sunflower,41-Fairview -Hale,13
2,Michael Watson,Secretary of State,,R,Sunflower,41-Fairview -Hale,65
2,Jennifer Riley Collins,Attorney General,,D,Sunflower,41-Fairview -Hale,10
2,Lynn Fitch,Attorney General,,R,Sunflower,41-Fairview -Hale,70
2,Shad White,State Auditor,,R,Sunflower,41-Fairview -Hale,72
4,Addie Lee Green,State Treasurer,,D,Sunflower,41-Fairview -Hale,9
4,David McRae,State Treasurer,,R,Sunflower,41-Fairview -Hale,71
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,41-Fairview -Hale,10
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,41-Fairview -Hale,70
6,B C Hammond,State Senate,13,R,Sunflower,41-Fairview -Hale,70
6,Sarita M Simmons,State Senate,13,D,Sunflower,41-Fairview -Hale,10
6,Hayes Dent,State Senate,22,R,Sunflower,41-Fairview -Hale,X
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,41-Fairview -Hale,X
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,41-Fairview -Hale,X
6,Tracey T Rosebud,State House,30,D,Sunflower,41-Fairview -Hale,X
6,Otis L Anthony ,State House,31,D,Sunflower,41-Fairview -Hale,56
2,Jim Hood,Governor,,D,Sunflower,42-Boyer-Linn,126
2,Tate Reeves,Governor,,R,Sunflower,42-Boyer-Linn,120
2,Bob Hickingbottom,Governor,,C,Sunflower,42-Boyer-Linn,1
2,David R Singletary,Governor,,IND,Sunflower,42-Boyer-Linn,2
2,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,42-Boyer-Linn,120
2,Jay Hughes,Lieutenant Governor,,D,Sunflower,42-Boyer-Linn,125
2,Johnny DuPree,Secretary of State,,D,Sunflower,42-Boyer-Linn,120
2,Michael Watson,Secretary of State,,R,Sunflower,42-Boyer-Linn,127
2,Jennifer Riley Collins,Attorney General,,D,Sunflower,42-Boyer-Linn,117
2,Lynn Fitch,Attorney General,,R,Sunflower,42-Boyer-Linn,131
2,Shad White,State Auditor,,R,Sunflower,42-Boyer-Linn,182
4,Addie Lee Green,State Treasurer,,D,Sunflower,42-Boyer-Linn,119
4,David McRae,State Treasurer,,R,Sunflower,42-Boyer-Linn,128
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,42-Boyer-Linn,121
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,42-Boyer-Linn,127
6,B C Hammond,State Senate,13,R,Sunflower,42-Boyer-Linn,125
6,Sarita M Simmons,State Senate,13,D,Sunflower,42-Boyer-Linn,123
6,Hayes Dent,State Senate,22,R,Sunflower,42-Boyer-Linn,X
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,42-Boyer-Linn,X
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,42-Boyer-Linn,X
6,Tracey T Rosebud,State House,30,D,Sunflower,42-Boyer-Linn,X
6,Otis L Anthony ,State House,31,D,Sunflower,42-Boyer-Linn,203
2,Jim Hood,Governor,,D,Sunflower,43-Doddsville,72
2,Tate Reeves,Governor,,R,Sunflower,43-Doddsville,21
2,Bob Hickingbottom,Governor,,C,Sunflower,43-Doddsville,0
2,David R Singletary,Governor,,IND,Sunflower,43-Doddsville,1
2,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,43-Doddsville,25
2,Jay Hughes,Lieutenant Governor,,D,Sunflower,43-Doddsville,63
2,Johnny DuPree,Secretary of State,,D,Sunflower,43-Doddsville,64
2,Michael Watson,Secretary of State,,R,Sunflower,43-Doddsville,26
2,Jennifer Riley Collins,Attorney General,,D,Sunflower,43-Doddsville,68
2,Lynn Fitch,Attorney General,,R,Sunflower,43-Doddsville,22
2,Shad White,State Auditor,,R,Sunflower,43-Doddsville,54
4,Addie Lee Green,State Treasurer,,D,Sunflower,43-Doddsville,64
4,David McRae,State Treasurer,,R,Sunflower,43-Doddsville,25
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,43-Doddsville,69
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,43-Doddsville,21
6,B C Hammond,State Senate,13,R,Sunflower,43-Doddsville,21
6,Sarita M Simmons,State Senate,13,D,Sunflower,43-Doddsville,73
6,Hayes Dent,State Senate,22,R,Sunflower,43-Doddsville,X
6,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,43-Doddsville,X
6,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,43-Doddsville,X
6,Tracey T Rosebud,State House,30,D,Sunflower,43-Doddsville,X
6,Otis L Anthony ,State House,31,D,Sunflower,43-Doddsville,86
3,Jim Hood,Governor,,D,Sunflower,44-Ruleville,506
3,Tate Reeves,Governor,,R,Sunflower,44-Ruleville,58
3,Bob Hickingbottom,Governor,,C,Sunflower,44-Ruleville,1
3,David R Singletary,Governor,,IND,Sunflower,44-Ruleville,4
3,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,44-Ruleville,87
3,Jay Hughes,Lieutenant Governor,,D,Sunflower,44-Ruleville,461
3,Johnny DuPree,Secretary of State,,D,Sunflower,44-Ruleville,478
3,Michael Watson,Secretary of State,,R,Sunflower,44-Ruleville,68
3,Jennifer Riley Collins,Attorney General,,D,Sunflower,44-Ruleville,493
3,Lynn Fitch,Attorney General,,R,Sunflower,44-Ruleville,64
3,Shad White,State Auditor,,R,Sunflower,44-Ruleville,256
5,Addie Lee Green,State Treasurer,,D,Sunflower,44-Ruleville,484
5,David McRae,State Treasurer,,R,Sunflower,44-Ruleville,67
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,44-Ruleville,486
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,44-Ruleville,63
7,B C Hammond,State Senate,13,R,Sunflower,44-Ruleville,64
7,Sarita M Simmons,State Senate,13,D,Sunflower,44-Ruleville,496
7,Hayes Dent,State Senate,22,R,Sunflower,44-Ruleville,X
7,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,44-Ruleville,X
7,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,44-Ruleville,X
7,Tracey T Rosebud,State House,30,D,Sunflower,44-Ruleville,514
7,Otis L Anthony ,State House,31,D,Sunflower,44-Ruleville,X
3,Jim Hood,Governor,,D,Sunflower,45-Sunflower 4,295
3,Tate Reeves,Governor,,R,Sunflower,45-Sunflower 4,61
3,Bob Hickingbottom,Governor,,C,Sunflower,45-Sunflower 4,1
3,David R Singletary,Governor,,IND,Sunflower,45-Sunflower 4,1
3,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,45-Sunflower 4,70
3,Jay Hughes,Lieutenant Governor,,D,Sunflower,45-Sunflower 4,276
3,Johnny DuPree,Secretary of State,,D,Sunflower,45-Sunflower 4,277
3,Michael Watson,Secretary of State,,R,Sunflower,45-Sunflower 4,71
3,Jennifer Riley Collins,Attorney General,,D,Sunflower,45-Sunflower 4,284
3,Lynn Fitch,Attorney General,,R,Sunflower,45-Sunflower 4,71
3,Shad White,State Auditor,,R,Sunflower,45-Sunflower 4,195
5,Addie Lee Green,State Treasurer,,D,Sunflower,45-Sunflower 4,279
5,David McRae,State Treasurer,,R,Sunflower,45-Sunflower 4,73
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,45-Sunflower 4,278
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,45-Sunflower 4,72
7,B C Hammond,State Senate,13,R,Sunflower,45-Sunflower 4,66
7,Sarita M Simmons,State Senate,13,D,Sunflower,45-Sunflower 4,288
7,Hayes Dent,State Senate,22,R,Sunflower,45-Sunflower 4,X
7,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,45-Sunflower 4,X
7,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,45-Sunflower 4,X
7,Tracey T Rosebud,State House,30,D,Sunflower,45-Sunflower 4,X
7,Otis L Anthony ,State House,31,D,Sunflower,45-Sunflower 4,303
3,Jim Hood,Governor,,D,Sunflower,51-Ruleville North,147
3,Tate Reeves,Governor,,R,Sunflower,51-Ruleville North,150
3,Bob Hickingbottom,Governor,,C,Sunflower,51-Ruleville North,0
3,David R Singletary,Governor,,IND,Sunflower,51-Ruleville North,0
3,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,51-Ruleville North,168
3,Jay Hughes,Lieutenant Governor,,D,Sunflower,51-Ruleville North,123
3,Johnny DuPree,Secretary of State,,D,Sunflower,51-Ruleville North,131
3,Michael Watson,Secretary of State,,R,Sunflower,51-Ruleville North,160
3,Jennifer Riley Collins,Attorney General,,D,Sunflower,51-Ruleville North,129
3,Lynn Fitch,Attorney General,,R,Sunflower,51-Ruleville North,167
3,Shad White,State Auditor,,R,Sunflower,51-Ruleville North,220
5,Addie Lee Green,State Treasurer,,D,Sunflower,51-Ruleville North,121
5,David McRae,State Treasurer,,R,Sunflower,51-Ruleville North,171
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,51-Ruleville North,124
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,51-Ruleville North,167
7,B C Hammond,State Senate,13,R,Sunflower,51-Ruleville North,159
7,Sarita M Simmons,State Senate,13,D,Sunflower,51-Ruleville North,135
7,Hayes Dent,State Senate,22,R,Sunflower,51-Ruleville North,X
7,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,51-Ruleville North,X
7,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,51-Ruleville North,X
7,Tracey T Rosebud,State House,30,D,Sunflower,51-Ruleville North,211
7,Otis L Anthony ,State House,31,D,Sunflower,51-Ruleville North,X
3,Jim Hood,Governor,,D,Sunflower,52-Sunflower Plantation,19
3,Tate Reeves,Governor,,R,Sunflower,52-Sunflower Plantation,91
3,Bob Hickingbottom,Governor,,C,Sunflower,52-Sunflower Plantation,0
3,David R Singletary,Governor,,IND,Sunflower,52-Sunflower Plantation,0
3,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,52-Sunflower Plantation,92
3,Jay Hughes,Lieutenant Governor,,D,Sunflower,52-Sunflower Plantation,16
3,Johnny DuPree,Secretary of State,,D,Sunflower,52-Sunflower Plantation,18
3,Michael Watson,Secretary of State,,R,Sunflower,52-Sunflower Plantation,89
3,Jennifer Riley Collins,Attorney General,,D,Sunflower,52-Sunflower Plantation,10
3,Lynn Fitch,Attorney General,,R,Sunflower,52-Sunflower Plantation,98
3,Shad White,State Auditor,,R,Sunflower,52-Sunflower Plantation,97
5,Addie Lee Green,State Treasurer,,D,Sunflower,52-Sunflower Plantation,8
5,David McRae,State Treasurer,,R,Sunflower,52-Sunflower Plantation,98
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,52-Sunflower Plantation,12
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,52-Sunflower Plantation,95
7,B C Hammond,State Senate,13,R,Sunflower,52-Sunflower Plantation,95
7,Sarita M Simmons,State Senate,13,D,Sunflower,52-Sunflower Plantation,10
7,Hayes Dent,State Senate,22,R,Sunflower,52-Sunflower Plantation,X
7,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,52-Sunflower Plantation,X
7,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,52-Sunflower Plantation,61
7,Tracey T Rosebud,State House,30,D,Sunflower,52-Sunflower Plantation,X
7,Otis L Anthony ,State House,31,D,Sunflower,52-Sunflower Plantation,X
3,Jim Hood,Governor,,D,Sunflower,53-Rome,59
3,Tate Reeves,Governor,,R,Sunflower,53-Rome,41
3,Bob Hickingbottom,Governor,,C,Sunflower,53-Rome,0
3,David R Singletary,Governor,,IND,Sunflower,53-Rome,0
3,Delbert Hosemann,Lieutenant Governor,,R,Sunflower,53-Rome,44
3,Jay Hughes,Lieutenant Governor,,D,Sunflower,53-Rome,53
3,Johnny DuPree,Secretary of State,,D,Sunflower,53-Rome,56
3,Michael Watson,Secretary of State,,R,Sunflower,53-Rome,40
3,Jennifer Riley Collins,Attorney General,,D,Sunflower,53-Rome,53
3,Lynn Fitch,Attorney General,,R,Sunflower,53-Rome,45
3,Shad White,State Auditor,,R,Sunflower,53-Rome,75
5,Addie Lee Green,State Treasurer,,D,Sunflower,53-Rome,50
5,David McRae,State Treasurer,,R,Sunflower,53-Rome,46
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sunflower,53-Rome,54
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sunflower,53-Rome,44
7,B C Hammond,State Senate,13,R,Sunflower,53-Rome,40
7,Sarita M Simmons,State Senate,13,D,Sunflower,53-Rome,56
7,Hayes Dent,State Senate,22,R,Sunflower,53-Rome,X
7,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,53-Rome,X
7,Abe Marshall Hudson Jr.,State House,29,D,Sunflower,53-Rome,X
7,Tracey T Rosebud,State House,30,D,Sunflower,53-Rome,85
7,Otis L Anthony ,State House,31,D,Sunflower,53-Rome,X
3,Jim Hood,Governor,,D,Sunflower,54-Drew,522
