page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Jefferson ,Multipurpose Center,272
2,Tate Reeves,Governor,,R,Jefferson ,Multipurpose Center,11
2,Bob Hickingbottom,Governor,,C,Jefferson ,Multipurpose Center,1
2,David R Singletary,Governor,,IND,Jefferson ,Multipurpose Center,2
2,Delbert Hosemann,Lieutenant Governor,,R,Jefferson ,Multipurpose Center,37
2,Jay Hughes,Lieutenant Governor,,D,Jefferson ,Multipurpose Center,237
2,Johnny DuPree,Secretary of State,,D,Jefferson ,Multipurpose Center,257
2,Michael Watson,Secretary of State,,R,Jefferson ,Multipurpose Center,16
2,Jennifer Riley Collins,Attorney General,,D,Jefferson ,Multipurpose Center,267
2,Lynn Fitch,Attorney General,,R,Jefferson ,Multipurpose Center,15
2,Shad White,State Auditor,,R,Jefferson ,Multipurpose Center,136
4,Addie Lee Green,State Treasurer,,D,Jefferson ,Multipurpose Center,259
4,David McRae,State Treasurer,,R,Jefferson ,Multipurpose Center,17
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jefferson ,Multipurpose Center,259
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jefferson ,Multipurpose Center,16
6,Albert Butler,State Senate,36,D,Jefferson ,Multipurpose Center,259
6,Jeffery Harness,State House,85,D,Jefferson ,Multipurpose Center,213
6,Robert L Johnson III,State House,94,D,Jefferson ,Multipurpose Center,48
2,Jim Hood,Governor,,D,Jefferson ,Red Lick,255
2,Tate Reeves,Governor,,R,Jefferson ,Red Lick,30
2,Bob Hickingbottom,Governor,,C,Jefferson ,Red Lick,2
2,David R Singletary,Governor,,IND,Jefferson ,Red Lick,1
2,Delbert Hosemann,Lieutenant Governor,,R,Jefferson ,Red Lick,56
2,Jay Hughes,Lieutenant Governor,,D,Jefferson ,Red Lick,218
2,Johnny DuPree,Secretary of State,,D,Jefferson ,Red Lick,235
2,Michael Watson,Secretary of State,,R,Jefferson ,Red Lick,40
2,Jennifer Riley Collins,Attorney General,,D,Jefferson ,Red Lick,240
2,Lynn Fitch,Attorney General,,R,Jefferson ,Red Lick,41
2,Shad White,State Auditor,,R,Jefferson ,Red Lick,165
4,Addie Lee Green,State Treasurer,,D,Jefferson ,Red Lick,230
4,David McRae,State Treasurer,,R,Jefferson ,Red Lick,46
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jefferson ,Red Lick,239
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jefferson ,Red Lick,37
6,Albert Butler,State Senate,36,D,Jefferson ,Red Lick,255
6,Jeffery Harness,State House,85,D,Jefferson ,Red Lick,251
6,Robert L Johnson III,State House,94,D,Jefferson ,Red Lick,0
2,Jim Hood,Governor,,D,Jefferson ,Stampley,209
2,Tate Reeves,Governor,,R,Jefferson ,Stampley,8
2,Bob Hickingbottom,Governor,,C,Jefferson ,Stampley,1
2,David R Singletary,Governor,,IND,Jefferson ,Stampley,1
2,Delbert Hosemann,Lieutenant Governor,,R,Jefferson ,Stampley,20
2,Jay Hughes,Lieutenant Governor,,D,Jefferson ,Stampley,192
2,Johnny DuPree,Secretary of State,,D,Jefferson ,Stampley,191
2,Michael Watson,Secretary of State,,R,Jefferson ,Stampley,20
2,Jennifer Riley Collins,Attorney General,,D,Jefferson ,Stampley,205
2,Lynn Fitch,Attorney General,,R,Jefferson ,Stampley,9
2,Shad White,State Auditor,,R,Jefferson ,Stampley,112
4,Addie Lee Green,State Treasurer,,D,Jefferson ,Stampley,198
4,David McRae,State Treasurer,,R,Jefferson ,Stampley,16
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jefferson ,Stampley,202
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jefferson ,Stampley,11
6,Albert Butler,State Senate,36,D,Jefferson ,Stampley,211
6,Jeffery Harness,State House,85,D,Jefferson ,Stampley,206
6,Robert L Johnson III,State House,94,D,Jefferson ,Stampley,X
3,Jim Hood,Governor,,D,Jefferson ,Union Church,144
3,Tate Reeves,Governor,,R,Jefferson ,Union Church,97
3,Bob Hickingbottom,Governor,,C,Jefferson ,Union Church,0
3,David R Singletary,Governor,,IND,Jefferson ,Union Church,2
3,Delbert Hosemann,Lieutenant Governor,,R,Jefferson ,Union Church,124
3,Jay Hughes,Lieutenant Governor,,D,Jefferson ,Union Church,111
3,Johnny DuPree,Secretary of State,,D,Jefferson ,Union Church,125
3,Michael Watson,Secretary of State,,R,Jefferson ,Union Church,110
3,Jennifer Riley Collins,Attorney General,,D,Jefferson ,Union Church,132
3,Lynn Fitch,Attorney General,,R,Jefferson ,Union Church,109
3,Shad White,State Auditor,,R,Jefferson ,Union Church,157
5,Addie Lee Green,State Treasurer,,D,Jefferson ,Union Church,125
5,David McRae,State Treasurer,,R,Jefferson ,Union Church,111
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jefferson ,Union Church,128
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jefferson ,Union Church,108
7,Albert Butler,State Senate,36,D,Jefferson ,Union Church,189
7,Jeffery Harness,State House,85,D,Jefferson ,Union Church,183
7,Robert L Johnson III,State House,94,D,Jefferson ,Union Church,X
3,Jim Hood,Governor,,D,Jefferson ,TOTAL ,2928
3,Tate Reeves,Governor,,R,Jefferson ,TOTAL ,369
3,Bob Hickingbottom,Governor,,C,Jefferson ,TOTAL ,15
3,David R Singletary,Governor,,IND,Jefferson ,TOTAL ,22
3,Delbert Hosemann,Lieutenant Governor,,R,Jefferson ,TOTAL ,712
3,Jay Hughes,Lieutenant Governor,,D,Jefferson ,TOTAL ,2516
3,Johnny DuPree,Secretary of State,,D,Jefferson ,TOTAL ,2726
3,Michael Watson,Secretary of State,,R,Jefferson ,TOTAL ,498
3,Jennifer Riley Collins,Attorney General,,D,Jefferson ,TOTAL ,2831
3,Lynn Fitch,Attorney General,,R,Jefferson ,TOTAL ,454
3,Shad White,State Auditor,,R,Jefferson ,TOTAL ,1891
5,Addie Lee Green,State Treasurer,,D,Jefferson ,TOTAL ,2717
5,David McRae,State Treasurer,,R,Jefferson ,TOTAL ,525
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jefferson ,TOTAL ,2768
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jefferson ,TOTAL ,458
7,Albert Butler,State Senate,36,D,Jefferson ,TOTAL ,2983
7,Jeffery Harness,State House,85,D,Jefferson ,TOTAL ,2121
7,Robert L Johnson III,State House,94,D,Jefferson ,TOTAL ,871
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
