county,office,district,candidate,party,precinct,votes
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Magee 4 North,66
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Magee 4 North,330
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Magee 4 North,57
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Magee 4 North,340
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Magee 4 North,315
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Magee 4 North,76
Simpson,Transportation Commissioner,,Tom King,Republican,Magee 4 North,370
Simpson,District Attorney,13,Matt Sullivan,Democrat,Magee 4 North,314
Simpson,State Senate,35,Chris caughman,Republican,Magee 4 North,367
Simpson,State House,77,Price Wallace,Republican,Magee 4 North,366
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Magee 4 North,325
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Magee 4 North,50
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Magee 4 North,16
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Magee 4 North,287
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Magee 4 North,103
Simpson,Coroner,,Terry Keys Tutor,Republican,Magee 4 North,365
Simpson,Sheriff,,Paul A Mullins,Republican,Magee 4 North,324
Simpson,Sheriff,,Darell Walker,Democrat,Magee 4 North,72
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Magee 4 North,370
Simpson,Supervisor,4,Donny Welch,Republican,Magee 4 North,340
Simpson,Justice Court Judge,,Charles A Savell,Republican,Magee 4 North,368
Simpson,Constable,,Christopher Jones,Republican,Magee 4 North,367
Simpson,Constable,,Hardy Williams,Democrat,Magee 4 North,56
Simpson,Measure 4,,For,,Magee 4 North,234
Simpson,Measure 4,,Against,,Magee 4 North,155
Simpson,Measure 4,,Over Vote,,Magee 4 North,0
Simpson,Measure 4,,Under Vote,,Magee 4 North,0
Simpson,Governor,,Jim Hood,Democrat,Magee 4 South,193
Simpson,Governor,,Tate Reeves,Repubilcan,Magee 4 South,461
Simpson,Governor,,Bob Hickingbottom,Constitution,Magee 4 South,3
Simpson,Governor,,David R. Singletary,Independent,Magee 4 South,14
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Magee 4 South,525
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Magee 4 South,144
Simpson,Secretary of State,,Johny DuPree,Republican,Magee 4 South,148
Simpson,Secretary of State,,Michael Watson,Democrat,Magee 4 South,521
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Magee 4 South,157
Simpson,Attorney General,,Lynn Fitch,Republican,Magee 4 South,514
Simpson,State Auditor,,Shad White,Republican,Magee 4 South,599
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Magee 4 South,129
Simpson,State Treasurer,,David McRae,Republican,Magee 4 South,537
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Magee 4 South,137
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Magee 4 South,534
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Magee 4 South,122
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Magee 4 South,547
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Magee 4 South,509
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Magee 4 South,152
Simpson,Transportation Commissioner,,Tom King,Republican,Magee 4 South,603
Simpson,District Attorney,13,Matt Sullivan,Democrat,Magee 4 South,546
Simpson,State Senate,35,Chris caughman,Republican,Magee 4 South,610
Simpson,State House,77,Price Wallace,Republican,Magee 4 South,604
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Magee 4 South,521
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Magee 4 South,119
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Magee 4 South,27
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Magee 4 South,490
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Magee 4 South,178
Simpson,Coroner,,Terry Keys Tutor,Republican,Magee 4 South,605
Simpson,Sheriff,,Paul A Mullins,Republican,Magee 4 South,534
Simpson,Sheriff,,Darell Walker,Democrat,Magee 4 South,136
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Magee 4 South,608
Simpson,Supervisor,4,Donny Welch,Republican,Magee 4 South,542
Simpson,Justice Court Judge,,Ted Blackeney,Republican,Magee 4 South,15
Simpson,Justice Court Judge,,Charles A Savell,Republican,Magee 4 South,586
Simpson,Constable,,Randall Coleman,Republican,Magee 4 South,16
Simpson,Constable,,Christopher Jones,Republican,Magee 4 South,583
Simpson,Constable,,Hardy Williams,Democrat,Magee 4 South,126
Simpson,Measure 4,,For,,Magee 4 South,370
Simpson,Measure 4,,Against,,Magee 4 South,292
Simpson,Measure 4,,Over Vote,,Magee 4 South,0
Simpson,Measure 4,,Under Vote,,Magee 4 South,0
Simpson,Governor,,Jim Hood,Democrat,Mendenhall 1,157
Simpson,Governor,,Tate Reeves,Repubilcan,Mendenhall 1,49
Simpson,Governor,,Bob Hickingbottom,Constitution,Mendenhall 1,0
Simpson,Governor,,David R. Singletary,Independent,Mendenhall 1,6
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Mendenhall 1,67
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Mendenhall 1,131
Simpson,Secretary of State,,Johny DuPree,Republican,Mendenhall 1,148
Simpson,Secretary of State,,Michael Watson,Democrat,Mendenhall 1,54
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Mendenhall 1,147
Simpson,Attorney General,,Lynn Fitch,Republican,Mendenhall 1,60
Simpson,State Auditor,,Shad White,Republican,Mendenhall 1,124
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Mendenhall 1,137
Simpson,State Treasurer,,David McRae,Republican,Mendenhall 1,65
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Mendenhall 1,136
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Mendenhall 1,64
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Mendenhall 1,138
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Mendenhall 1,66
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Mendenhall 1,58
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Mendenhall 1,141
Simpson,Transportation Commissioner,,Tom King,Republican,Mendenhall 1,119
Simpson,District Attorney,13,Matt Sullivan,Democrat,Mendenhall 1,182
Simpson,State Senate,35,Chris caughman,Republican,Mendenhall 1,129
Simpson,State House,77,Price Wallace,Republican,Mendenhall 1,118
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Mendenhall 1,70
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Mendenhall 1,130
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Mendenhall 1,6
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Mendenhall 1,57
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Mendenhall 1,148
Simpson,Coroner,,Terry Keys Tutor,Republican,Mendenhall 1,123
Simpson,Sheriff,,Paul A Mullins,Republican,Mendenhall 1,71
Simpson,Sheriff,,Darell Walker,Democrat,Mendenhall 1,136
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Mendenhall 1,123
Simpson,Supervisor,1,G Mitchell Chatman,Democrat,Mendenhall 1,175
Simpson,Justice Court Judge,,Ted Blackeney,Republican,Mendenhall 1,123
Simpson,Constable,,Randall Coleman,Republican,Mendenhall 1,125
Simpson,Measure 4,,For,,Mendenhall 1,145
Simpson,Measure 4,,Against,,Mendenhall 1,47
Simpson,Measure 4,,Over Vote,,Mendenhall 1,0
Simpson,Measure 4,,Under Vote,,Mendenhall 1,0
Simpson,Governor,,Jim Hood,Democrat,Mendenhall 3,206
Simpson,Governor,,Tate Reeves,Repubilcan,Mendenhall 3,480
Simpson,Governor,,Bob Hickingbottom,Constitution,Mendenhall 3,5
Simpson,Governor,,David R. Singletary,Independent,Mendenhall 3,15
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Mendenhall 3,574
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Mendenhall 3,132
Simpson,Secretary of State,,Johny DuPree,Republican,Mendenhall 3,139
Simpson,Secretary of State,,Michael Watson,Democrat,Mendenhall 3,558
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Mendenhall 3,155
Simpson,Attorney General,,Lynn Fitch,Republican,Mendenhall 3,548
Simpson,State Auditor,,Shad White,Republican,Mendenhall 3,637
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Mendenhall 3,119
Simpson,State Treasurer,,David McRae,Republican,Mendenhall 3,574
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Mendenhall 3,131
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Mendenhall 3,570
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Mendenhall 3,109
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Mendenhall 3,589
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Mendenhall 3,555
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Mendenhall 3,135
Simpson,Transportation Commissioner,,Tom King,Republican,Mendenhall 3,631
Simpson,District Attorney,13,Matt Sullivan,Democrat,Mendenhall 3,546
Simpson,State Senate,35,Chris caughman,Republican,Mendenhall 3,630
Simpson,State House,77,Price Wallace,Republican,Mendenhall 3,630
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Mendenhall 3,585
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Mendenhall 3,87
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Mendenhall 3,30
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Mendenhall 3,560
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Mendenhall 3,146
Simpson,Coroner,,Terry Keys Tutor,Republican,Mendenhall 3,633
Simpson,Sheriff,,Paul A Mullins,Republican,Mendenhall 3,602
Simpson,Sheriff,,Darell Walker,Democrat,Mendenhall 3,105
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Mendenhall 3,642
Simpson,Supervisor,3,Brian Kennedy,Republican,Mendenhall 3,635
Simpson,Justice Court Judge,,Ted Blackeney,Republican,Mendenhall 3,623
Simpson,Constable,,Randall Coleman,Republican,Mendenhall 3,640
Simpson,Measure 4,,For,,Mendenhall 3,372
Simpson,Measure 4,,Against,,Mendenhall 3,314
Simpson,Measure 4,,Over Vote,,Mendenhall 3,0
Simpson,Measure 4,,Under Vote,,Mendenhall 3,0
Simpson,Governor,,Jim Hood,Democrat,Merit,105
Simpson,Governor,,Tate Reeves,Repubilcan,Merit,375
Simpson,Governor,,Bob Hickingbottom,Constitution,Merit,1
Simpson,Governor,,David R. Singletary,Independent,Merit,5
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Merit,427
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Merit,60
Simpson,Secretary of State,,Johny DuPree,Republican,Merit,49
Simpson,Secretary of State,,Michael Watson,Democrat,Merit,437
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Merit,48
Simpson,Attorney General,,Lynn Fitch,Republican,Merit,435
Simpson,State Auditor,,Shad White,Republican,Merit,452
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Merit,36
Simpson,State Treasurer,,David McRae,Republican,Merit,450
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Merit,46
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Merit,441
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Merit,34
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Merit,451
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Merit,433
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Merit,47
Simpson,Transportation Commissioner,,Tom King,Republican,Merit,454
Simpson,District Attorney,13,Matt Sullivan,Democrat,Merit,344
Simpson,State Senate,35,Chris caughman,Republican,Merit,452
Simpson,State House,77,Price Wallace,Republican,Merit,454
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Merit,434
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Merit,21
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Merit,31
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Merit,436
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Merit,52
Simpson,Coroner,,Terry Keys Tutor,Republican,Merit,455
Simpson,Sheriff,,Paul A Mullins,Republican,Merit,460
Simpson,Sheriff,,Darell Walker,Democrat,Merit,28
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Merit,454
Simpson,Supervisor,5,Larry Barnes,Democrat,Merit,79
Simpson,Supervisor,5,Randy Moore,Republican,Merit,393
Simpson,Justice Court Judge,,Ted Blackeney,Republican,Merit,446
Simpson,Constable,,Randall Coleman,Republican,Merit,455
Simpson,Measure 4,,For,,Merit,229
Simpson,Measure 4,,Against,,Merit,253
Simpson,Measure 4,,Over Vote,,Merit,0
Simpson,Measure 4,,Under Vote,,Merit,0
Simpson,Governor,,Jim Hood,Democrat,New Hope,100
Simpson,Governor,,Tate Reeves,Repubilcan,New Hope,103
Simpson,Governor,,Bob Hickingbottom,Constitution,New Hope,0
Simpson,Governor,,David R. Singletary,Independent,New Hope,1
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,New Hope,113
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,New Hope,89
Simpson,Secretary of State,,Johny DuPree,Republican,New Hope,99
Simpson,Secretary of State,,Michael Watson,Democrat,New Hope,102
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,New Hope,97
Simpson,Attorney General,,Lynn Fitch,Republican,New Hope,106
Simpson,State Auditor,,Shad White,Republican,New Hope,156
Simpson,State Treasurer,,Ardle Lee Green,Democrat,New Hope,92
Simpson,State Treasurer,,David McRae,Republican,New Hope,108
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,New Hope,90
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,New Hope,109
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,New Hope,89
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,New Hope,113
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,New Hope,113
Simpson,Public Service Commissioner,,Connie Moran,Democrat,New Hope,85
Simpson,Transportation Commissioner,,Tom King,Republican,New Hope,159
Simpson,District Attorney,13,Matt Sullivan,Democrat,New Hope,167
Simpson,State Senate,35,Chris caughman,Republican,New Hope,156
Simpson,State House,90,Noah L Sanford,Republican,New Hope,155
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,New Hope,114
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,New Hope,84
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,New Hope,3
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,New Hope,102
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,New Hope,97
Simpson,Coroner,,Terry Keys Tutor,Republican,New Hope,163
Simpson,Sheriff,,Paul A Mullins,Republican,New Hope,111
Simpson,Sheriff,,Darell Walker,Democrat,New Hope,93
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,New Hope,161
Simpson,Supervisor,2,Danny Craft,Republican,New Hope,162
Simpson,Justice Court Judge,,Charles A Savell,Republican,New Hope,161
Simpson,Constable,,Christopher Jones,Republican,New Hope,164
Simpson,Measure 4,,For,,New Hope,108
Simpson,Measure 4,,Against,,New Hope,85
Simpson,Measure 4,,Over Vote,,New Hope,0
Simpson,Measure 4,,Under Vote,,New Hope,0
Simpson,Governor,,Jim Hood,Democrat,Oak Grove,264
Simpson,Governor,,Tate Reeves,Repubilcan,Oak Grove,208
Simpson,Governor,,Bob Hickingbottom,Constitution,Oak Grove,1
Simpson,Governor,,David R. Singletary,Independent,Oak Grove,3
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Oak Grove,239
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Oak Grove,234
Simpson,Secretary of State,,Johny DuPree,Republican,Oak Grove,242
Simpson,Secretary of State,,Michael Watson,Democrat,Oak Grove,224
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Oak Grove,246
Simpson,Attorney General,,Lynn Fitch,Republican,Oak Grove,232
Simpson,State Auditor,,Shad White,Republican,Oak Grove,320
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Oak Grove,230
Simpson,State Treasurer,,David McRae,Republican,Oak Grove,241
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Oak Grove,232
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Oak Grove,241
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Oak Grove,225
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Oak Grove,247
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Oak Grove,234
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Oak Grove,234
Simpson,Transportation Commissioner,,Tom King,Republican,Oak Grove,319
Simpson,District Attorney,13,Matt Sullivan,Democrat,Oak Grove,410
Simpson,State Senate,35,Chris caughman,Republican,Oak Grove,322
Simpson,State House,90,Noah L Sanford,Republican,Oak Grove,126
Simpson,State House,91,Bob Evans,Democrat,Oak Grove,274
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Oak Grove,253
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Oak Grove,209
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Oak Grove,12
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Oak Grove,212
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Oak Grove,262
Simpson,Coroner,,Terry Keys Tutor,Republican,Oak Grove,325
Simpson,Sheriff,,Paul A Mullins,Republican,Oak Grove,248
Simpson,Sheriff,,Darell Walker,Democrat,Oak Grove,231
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Oak Grove,321
Simpson,Supervisor,2,Danny Craft,Republican,Oak Grove,329
Simpson,Justice Court Judge,,Charles A Savell,Republican,Oak Grove,323
Simpson,Constable,,Christopher Jones,Republican,Oak Grove,321
Simpson,Measure 4,,For,,Oak Grove,256
Simpson,Measure 4,,Against,,Oak Grove,202
Simpson,Measure 4,,Over Vote,,Oak Grove,0
Simpson,Measure 4,,Under Vote,,Oak Grove,0
Simpson,Governor,,Jim Hood,Democrat,Pearl,92
Simpson,Governor,,Tate Reeves,Repubilcan,Pearl,258
Simpson,Governor,,Bob Hickingbottom,Constitution,Pearl,4
Simpson,Governor,,David R. Singletary,Independent,Pearl,9
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Pearl,287
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Pearl,74
Simpson,Secretary of State,,Johny DuPree,Republican,Pearl,84
Simpson,Secretary of State,,Michael Watson,Democrat,Pearl,272
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Pearl,85
Simpson,Attorney General,,Lynn Fitch,Republican,Pearl,273
Simpson,State Auditor,,Shad White,Republican,Pearl,304
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Pearl,75
Simpson,State Treasurer,,David McRae,Republican,Pearl,282
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Pearl,77
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Pearl,281
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Pearl,75
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Pearl,280
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Pearl,263
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Pearl,88
Simpson,Transportation Commissioner,,Tom King,Republican,Pearl,304
Simpson,District Attorney,13,Matt Sullivan,Democrat,Pearl,224
Simpson,State Senate,35,Chris caughman,Republican,Pearl,299
Simpson,State House,62,Tom Weathersby,Republican,Pearl,79
Simpson,State House,77,Price Wallace,Republican,Pearl,224
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Pearl,271
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Pearl,73
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Pearl,10
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Pearl,264
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Pearl,91
Simpson,Coroner,,Terry Keys Tutor,Republican,Pearl,304
Simpson,Sheriff,,Paul A Mullins,Republican,Pearl,291
Simpson,Sheriff,,Darell Walker,Democrat,Pearl,71
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Pearl,300
Simpson,Supervisor,5,Larry Barnes,Democrat,Pearl,116
Simpson,Supervisor,5,Randy Moore,Republican,Pearl,234
Simpson,Justice Court Judge,,Charles A Savell,Republican,Pearl,302
Simpson,Constable,,Christopher Jones,Republican,Pearl,304
Simpson,Measure 4,,For,,Pearl,226
Simpson,Measure 4,,Against,,Pearl,112
Simpson,Measure 4,,Over Vote,,Pearl,0
Simpson,Measure 4,,Under Vote,,Pearl,0
Simpson,Governor,,Jim Hood,Democrat,Pinola,100
Simpson,Governor,,Tate Reeves,Repubilcan,Pinola,147
Simpson,Governor,,Bob Hickingbottom,Constitution,Pinola,1
Simpson,Governor,,David R. Singletary,Independent,Pinola,3
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Pinola,174
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Pinola,71
Simpson,Secretary of State,,Johny DuPree,Republican,Pinola,80
Simpson,Secretary of State,,Michael Watson,Democrat,Pinola,166
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Pinola,94
Simpson,Attorney General,,Lynn Fitch,Republican,Pinola,155
Simpson,State Auditor,,Shad White,Republican,Pinola,200
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Pinola,72
Simpson,State Treasurer,,David McRae,Republican,Pinola,176
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Pinola,74
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Pinola,173
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Pinola,69
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Pinola,179
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Pinola,165
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Pinola,80
Simpson,Transportation Commissioner,,Tom King,Republican,Pinola,193
Simpson,District Attorney,13,Matt Sullivan,Democrat,Pinola,194
Simpson,State Senate,35,Chris caughman,Republican,Pinola,198
Simpson,State House,77,Price Wallace,Republican,Pinola,197
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Pinola,171
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Pinola,62
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Pinola,13
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Pinola,170
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Pinola,80
Simpson,Coroner,,Terry Keys Tutor,Republican,Pinola,201
Simpson,Sheriff,,Paul A Mullins,Republican,Pinola,178
Simpson,Sheriff,,Darell Walker,Democrat,Pinola,73
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Pinola,199
Simpson,Supervisor,4,Donny Welch,Republican,Pinola,178
Simpson,Justice Court Judge,,Charles A Savell,Republican,Pinola,202
Simpson,Constable,,Christopher Jones,Republican,Pinola,197
Simpson,Measure 4,,For,,Pinola,134
Simpson,Measure 4,,Against,,Pinola,108
Simpson,Measure 4,,Over Vote,,Pinola,0
Simpson,Measure 4,,Under Vote,,Pinola,0
Simpson,Governor,,Jim Hood,Democrat,Saratoga,119
Simpson,Governor,,Tate Reeves,Repubilcan,Saratoga,101
Simpson,Governor,,Bob Hickingbottom,Constitution,Saratoga,0
Simpson,Governor,,David R. Singletary,Independent,Saratoga,2
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Saratoga,118
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Saratoga,99
Simpson,Secretary of State,,Johny DuPree,Republican,Saratoga,115
Simpson,Secretary of State,,Michael Watson,Democrat,Saratoga,103
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Saratoga,114
Simpson,Attorney General,,Lynn Fitch,Republican,Saratoga,105
Simpson,State Auditor,,Shad White,Republican,Saratoga,156
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Saratoga,107
Simpson,State Treasurer,,David McRae,Republican,Saratoga,112
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Saratoga,107
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Saratoga,112
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Saratoga,110
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Saratoga,112
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Saratoga,109
Simpson,Public Service Commissioner,,Connie Moran,Democrat,Saratoga,108
Simpson,Transportation Commissioner,,Tom King,Republican,Saratoga,156
Simpson,District Attorney,13,Matt Sullivan,Democrat,Saratoga,184
Simpson,State Senate,35,Chris caughman,Republican,Saratoga,150
Simpson,State House,90,Noah L Sanford,Republican,Saratoga,151
Simpson,Chancery Clerk,,Tommy Joe Harvey,Republican,Saratoga,120
Simpson,Chancery Clerk,,Willie Ree McDonald,Democrat,Saratoga,92
Simpson,Chancery Clerk,,William J 'Bill' Jerrolds,Independent,Saratoga,5
Simpson,Circuit Clerk,,Witt Fortenberry,Republican,Saratoga,107
Simpson,Circuit Clerk,,Terrence Norwood,Democrat,Saratoga,112
Simpson,Coroner,,Terry Keys Tutor,Republican,Saratoga,163
Simpson,Sheriff,,Paul A Mullins,Republican,Saratoga,109
Simpson,Sheriff,,Darell Walker,Democrat,Saratoga,111
Simpson,Tax Assessor,,Jamie Reed Brewer,Republican,Saratoga,155
Simpson,Supervisor,2,Danny Craft,Republican,Saratoga,168
Simpson,Justice Court Judge,,Charles A Savell,Republican,Saratoga,155
Simpson,Constable,,Christopher Jones,Republican,Saratoga,155
Simpson,Constable,,Hardy Williams,Democrat,Saratoga,72
Simpson,Measure 4,,For,,Saratoga,149
Simpson,Measure 4,,Against,,Saratoga,63
Simpson,Measure 4,,Over Vote,,Saratoga,0
Simpson,Measure 4,,Under Vote,,Saratoga,0
Simpson,Governor,,Jim Hood,Democrat,Shivers,131
Simpson,Governor,,Tate Reeves,Repubilcan,Shivers,141
Simpson,Governor,,Bob Hickingbottom,Constitution,Shivers,0
Simpson,Governor,,David R. Singletary,Independent,Shivers,0
Simpson,Lieutenant Governor,,Delbert Hoseman,Republican,Shivers,154
Simpson,Lieutenant Governor,,Jay Hugues,Democrat,Shivers,111
Simpson,Secretary of State,,Johny DuPree,Republican,Shivers,129
Simpson,Secretary of State,,Michael Watson,Democrat,Shivers,134
Simpson,Attorney General,,Jennifer Riley Collins,Democrat,Shivers,125
Simpson,Attorney General,,Lynn Fitch,Republican,Shivers,145
Simpson,State Auditor,,Shad White,Republican,Shivers,188
Simpson,State Treasurer,,Ardle Lee Green,Democrat,Shivers,114
Simpson,State Treasurer,,David McRae,Republican,Shivers,151
Simpson,Commissioner of Agriculture & Commerce,,Rickey L Cole,Democrat,Shivers,114
Simpson,Commissioner of Agriculture & Commerce,,Andy Gipson,Republican,Shivers,150
Simpson,Commissioner of Insurance,,Robert E. Amos,Democrat,Shivers,120
Simpson,Commissioner of Insurance,,Mike Chaney,Republican,Shivers,146
Simpson,Public Service Commissioner,,Dane Maxwell,Republican,Shivers,142
